ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,528367123,528247812,528298801,527469878,528040849,527775627,527848625,527595702,527379313,527464647,527076264,527046211,527029597,526594990,526658594,526396033,526375460,526272417,526250626,526008211,526019329,526128458,525886705,525733903,524976643,525330589,525751531,525722050,525353801,525524355,525436539,524883574,524684396,523894155,523793465,523853462,523631019,523602163,523720593,523395476,523388276,522534931,522168663,522043003,520557474,521576994,521075789,520391399,517973951,517039024,515518017,514377397,509897088,507812897,508116165,504783443,489266717,480162112,431028987,420552674,374138794,343894377,322726720
Move,['6'],['6'],['5'],['8'],['27'],['8'],['6'],['28'],['36'],['18'],['28'],['36'],['5'],['38'],['67'],['40'],['18'],['6'],['24'],['45'],['35'],['101'],['30'],['28'],['36'],['44'],['79'],['62'],['73'],['54'],['67'],['83'],['68'],['83'],['85'],['74'],['52'],['30'],['49'],['57'],['19'],['18'],['110'],['5'],['74'],['11'],['54'],['21'],['17'],['35'],['31'],['301'],['73'],['82'],['75'],['31'],['37'],['45'],['1357'],['861'],['1815'],['2885'],['1311']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,Français,Français,English,English,Deutsch,Français,English,Français,Français,Français,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Pixar', 'floor', 'Magma', 'lamp', 'Magma', 'Lamp']","['society', 'Hemisphere', 'medicine', 'Winnetou', 'Genre', 'Genre']","['Queue', 'P\\u00e9tanque', 'Boules', 'huit']","['Orange', 'gourd', 'Orange', 'halloween', 'Halloween']","['ear', 'Bongo', 'Rythm', 'snare', 'snare', 'snare']","['piece', 'tits', 'breast', 'mimic', 'pecs']","['swing', 'course', 'Tiger', 'Woods', 'tiger', 'woods']","['Carat', 'Jaune', 'Gisement', 'Au', 'Lingot', 'Precieux']","['cr\\u00e2ne', 'Blanc', 'Clavicule', 'Cubitus', 'Moelle', 'vert\\u00e8bre']","['Cuckoo', 'wind-up', 'watch', 'analog', 'Grandfather', 'Grandfather']","['Nimbus', 'Fluffy', 'Floating', 'Stratus']","['Mensa', 'Smart', 'Newton', 'DaVinci', 'Intelligent', 'Oppenheimer']","['spare', 'reaps', 'weapon', 'fish']","['Andromeda', 'Guardians', 'nebula', 'Theatre', 'theater', 'Theater']","['Cue', 'swimming', 'Swimming', 'swimming']","['Flash', 'Raiden', 'Storming', 'bolt', 'weather', 'Rod']","['Salad', 'Saltwater', 'Fish', 'Ahi', 'Starkist', 'Starkist']","['Lumi\\u00e8re', 'Id\\u00e9e', 'Pus', 'Lampe']","['Paperback', 'Fantasy', 'Novel', 'Story', 'club', 'signing']","['Marchandises', 'voyageurs', 'Locomotive', 'Locomotive']","['Sizing', 'Dragon', ""Lizard's"", 'climb']","['op\\u00e9ra', 'woodstock', 'D\\u00e9cibels', 'salle', 'u2', 'Fan']","['Intermittent', 'Du', 'Saltimbanques', 'Enfants', 'Repr\\u00e9sentation', 'Repr\\u00e9sentation']","['V-Baton', 'crucifix', 'j\\u00e9sus', 'calvaire']","['Pound', 'M.C.', 'carpenter', 'Head', 'Nail', 'Nail']","['Magnetic', 'Together', 'Fatal', 'sexual', 'Appeal', 'Charm']","['lisboa', 'paxpamir', 'Dominion', 'Kutnahora']","['Treck', 'Reserve', 'Navigateur', 'Apple', 'Savane', 'Photo']","['coward', 'poultry', 'McNugget', 'Wings', 'Farm', 'afraid']","['M\\u00e9lodie', 'Comptine', 'Op\\u00e9ra', 'Hyme', 'Paroles', 'Paroles']","['Mar\\u00e9e', 'Rouleau', 'Ondulation', 'Surf', 'Mer']","['Braconnier', 'gibier', 'Viande', 'Pr\\u00e9dateur', 'Trappeur', 'Cueilleur']","['Sandhorse', 'Bulten', 'Toe', 'Dromedaris', 'Dromedaris']","['Chandelle', 'F\\u00eate', 'france', 'G\\u00e2teau', 'G\\u00e2teau']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['snack', 'Chips', 'McCain', 'curly', 'Strips', 'Fried']","['Aquatic', 'Predator', 'Hammerhead', 'Fin', 'Ocean', 'Beast']","['vitres', 'volet', 'Huisserie', 'Menuiserie', 'Oscillo-battante', 'oscillo-battant']","['Collection', 'Place', 'Menagerie', 'Menagerie']","['armour', 'human', 'Defend', 'Block', 'protect', 'guard']","['wasps', 'Ray', 'Bee', 'Bee', 'Ray', 'Bee']","['Yam-tat-wah', 'Popcorn', 'AllAroundYou', 'Film', 'boardway', 'Boardway']","['Flowing', 'Mississippi', 'Water', 'Stream', '-dance', 'bend']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Snow', 'White', 'Disney', 'Mining', 'bashful', 'sleepy']","['Rail', 'watch', 'Protect', 'protect']","['eye', 'statue', 'Petrify', 'Petrificus']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['szatynka', 'Dlugie', 'rude', 'Blond', 'blond', 'rude']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['yearn', 'Scented', 'needle', 'fresh', 'Coniferous', 'Norwegian']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","[""Go-Go's"", 'relaxation', 'Travel', 'Travel']","['device', 'earphone', 'soundbar', 'talker', 'talker', 'talker']","['italian', 'mob', 'Sopranos', 'Sicily']","['AM', 'Good', 'Early', 'Day']","['Grinder', 'Corn', 'Flakes', 'Spicy', 'Sneeze', 'Black']"
Mystery Word,Lava,Western,Billard,Pumpkin,Drum,Chest,Golf,Or,Os,Clock,Cloud,Genius,Spear,Galaxy,Pool,Lightning,Tuna,Ampoule,Book,Train,Scale,Concert,Spectacle,Croix,Hammer,Attraction,Markt,Safari,Chicken,Chanson,Vague,Chasseur,Camel,Anniversaire,Brush,Fries,Shark,Fen\u00eatre,Zoo,Shield,Sting,Cinema,River,Donkey,Dwarf,Guard,Medusa,Train,Sail,Cake,Poup\u00e9e,Hair,Coffee,Pine,Spice,Oven,Newspaper,Whale,Vacation,Speaker,Mafia,Morning,Pepper
Guess,up,eastern,billard,Guess,drum,Chest,Golf,or,Os,Clock,Cloud,Genius,fishing,Galaxy,Pool,Lightning,Tuna,Ampoule,Book,,Scale,Rock,spectacle,croix,Hammer,Attraction,Silber,Safari,Chicken,Musique,vague,Chasseur,Camel,Gateau,,fries,Shark,fen\u00eatre,Box,soldier,Swarm,Movie,River,Donkey,Dwarf,,glass,train,sail,cake,Poup\u00e9e,Wlosy,coffee,Pine,Spice,fry,Newspaper,whale,,Speaker,mafia,Morning,Pepper
