ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,450524476,450276875,450112496,450091704,450069435,449891890,449855370,449833405,449780617,449634138,449639325,449617826,449560263,449490894,449428117,449366917,449331697,449245785,449225047,449184057,449157396,449145581,449149571,449104108,449098708,448967874,448820332,448792679,448612972,448551683,448292547,448223939,448202573,447951055,447714414,447616638,447297035,446952202,446733878,446591963,446585119,446539469,446514318,446384335,446113288,445975209,445742197,445702967,445647568,445072361,444843544,443300228,443122626,443085305,442941057,442755037,442523856,442390602,442334438,442051748,441850019,441488112,441032575,440978972,440225058,435781132,430526833,429726886,402108912,374138794,350481361,322726720,318929216,314877288,314360735,312552889
Move,67,6,11,15,21,37,9,8,5,18,5,18,12,18,29,39,40,51,9,6,27,7,56,25,19,49,16,24,18,15,82,68,40,103,42,65,30,74,82,85,26,55,20,78,67,27,73,101,49,55,36,18,93,45,67,56,52,94,57,116,119,102,15,7,107,11,18,67,687,1065,3815,991,2527,3314,2643,1955
Clues,"['Actor', 'acting', 'shakespeare', 'shakespeare']","['Straightest', 'Path', ""What's"", 'my', 'scrimmage', 'queue']","['Triomphe', 'VOUTE', 'Fl\\u00e8che', 'salve', 'Bander', 'Arbal\\u00e8te']","['Kitchen', 'Boss', 'occupation', 'cook']","['Cimeti\\u00e8re', 'St\\u00e8le', 'Cimeti\\u00e8re', 'St\\u00e8le']","['Rectangle', 'Board', 'Directors', 'Surf']","['007', 'KGB', 'Philby', 'Investigator', 'undercover', 'Undercover']","['block', 'Bloody', 'Deli', 'Knife', 'Cleaver']","['Animal', 'Mouton', 'pr\\u00e9-sal\\u00e9', 'm\\u00e9choui']","['arme', 'Armstrong', 'Catapulte', 'Chevaliers', 'javelot', 'Javelot']","['Primat', 'Banane', 'Schimpanse', 'Lemur']","['reptile', 'Camouflage', 'Karma', 'Change', 'colorful', 'Color']","['set', 'alarm', 'large', 'watch', 'analog', 'digital']","['m\\u00e9cano', 'Gazole', 'Machine', 'Propulsion', 'Piston', 'engrenages']","[""K'1fry"", 'Parrain', 'Parrain', 'Parrain']","['ass', 'void', 'Donut', 'Button', 'Sink', 'sink']","['Beluga', 'pinocchio', 'Monstro', 'Largest', 'orca', 'MAMMAL']","['Board', 'Break', 'Compartment', 'Building', 'Wiseau', 'The']","['Lustspiel', 'Humor', 'Ohnsorg', 'Posse', 'komische...', 'Witzig']","['Summer', 'Fall', 'vernal', 'equinox', 'has', 'sprung']","['Newborn', 'Endearment', 'Sitter', 'Neonate', 'Chickadee', 'fetile']","['3-piece', 'law', 'Tailor', 'attire']","['Vaccin', 'Aiguille', 'Aiguille', 'a\\u00efe', 'Vaccin', 'a\\u00efe']","['soleil', 'Voeux', 'Scintillante', 'Place', 'danseuse', 'Danseuse']","['Brume', 'pied', 'Licorne', '..De-Brume', 'Muse', 'Biquette']","['Hydroelectric', 'Motor', 'Power', 'Wind', 'Wind', 'Wind']","['Eden', 'coldplay', 'Sunny', 'Island', 'Afterlife']","['Skydiving', 'Glide', 'Descend', 'Slowly', 'pants', 'Hammer']","['Miau', 'Fel\\u00ed', 'Triste', 'Azul', 'Animal', 'Animal']","['Magic', 'Sorcerer', 'STick', 'Potter']","['High', 'overboard', 'Long', 'Bounce', 'leap', 'leap']","['peso', 'yuan', 'euro', 'Tender', 'money', 'Money']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Artifice', 'M\\u00e8che', 'cannabis', 'Explosif', 'mouill\\u00e9', 'Mouill\\u00e9']","['Princess', 'Castle', 'Building', 'royal', 'Versailles', 'Palatial']","['bouquet', 'hip', 'Petals', 'Red']","['Or', 'Argent', 'Gourmette', 'Menottes']","['Uprising', 'Coup', 'Bolshevik', 'French', 'Viva', 'Viva']","['Nut', 'furniture', 'Fastener', 'Twist', 'Driver', 'driver']","['Ding', 'Three', 'Angle', 'Bermuda', 'Isosceles', 'Isoceles']","['Band', 'Under', 'Dust', 'Jacket', 'manhole', 'house']","['photosynthesis', 'autumn', 'birch', 'rake', 'Maple', 'Green']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Broil', 'Roast', 'dutch', 'cake', 'bake', 'bake']","['Himalayan', 'Flats', 'sodium', 'seasoning', 'pinch', 'Deice']","['Turning', 'Guillotine', 'uprising', 'Uprising']","['yellow', 'Star', 'Shining', 'bathe', 'Solar', 'Nova']","['barbouze', 'Nid', 'James', 'Secret']","['hypothesis', 'Nye', 'Method', 'chemistry', 'Teacher', 'teacher']","['Backsplash', 'Grout', 'Mosaic', 'Pattern', 'Ceramic', 'Ceramic']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['Dead', 'colt', 'Train', 'McQueen', 'Bang']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Gibson', 'film', 'emotion', 'love', 'Fruit', 'Red']","['proxy', 'Storage', 'Terraria', 'apache']","['action', 'Counter', 'hit', 'Jab', 'fruit', 'Fruit']","['Belt', 'Pliers', 'Hammer', 'Wrench']","['Plant', 'Shallot', 'Layered', 'Davos', 'Leek', 'cry']","['Pole', 'Anziehungskraft', 'Noden', 'K\\u00fchlschrank', 'Kluster', 'Eisen']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['Prosecutor', 'judiciary', 'AMBULANCECHASER', 'Public', 'law', 'barrister']","['fastener', 'chocolate', 'benjamin', 'moon']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Water', 'Nile', 'Stream', 'Running', 'Bed', 'Bend']","['tango', 'Resistance', 'Protozoa', 'Battery', 'Alcatraz']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Scissors', 'Hedge', 'wool', 'remove', 'Clips', 'Blades']","['Crimping', 'Grippers', 'Holding', 'needlenose', 'Needle']"
Mystery Word,Theater,Line,Arc,Chef,Tombe,Board,Spy,Butcher,Agneau,Lance,Affe,Chameleon,Clock,Moteur,Mafia,Hole,Whale,Room,Kom\u00f6die,Spring,Baby,Suit,Piq\u00fbre,\u00c9toile,Corne,Turbine,Paradise,Parachute,Cat,Wand,Jump,Currency,Grape,P\u00e9tard,Palace,Rose,Bracelet,Revolution,Screw,Triangle,Cover,Leaf,Meerjungfrau,Mouth,Oven,Salt,Revolution,Sun,Espion,Science,Tile,Elephant,Bullet,Pinguin,Bow,Passion,Server,Punch,Tool,Onion,Magnet,Anchor,Scale,Candle,Napkin,Poil,Safari,Bubble,Attorney,Button,Rooster,River,Cell,Circle,Shears,Pliers
Guess,desk,line,arc,Chef,Crevette,,Spy,Blade,Agneau,canon,Affe,Cameleon,clock,Moteur,Mafia,Round,Whale,House,Kom\u00f6die,Spring,Baby,suit,,\u00e9toile,Corne,Nuclear,paradise,Parachute,Cat,Wand,Jump,Dollar,,Feu,Palace,Rose,bracelet,Revolution,screw,Triangle,cover,leaves,Meerjungfrau,Mouth,oven,Salt,,Sun,espion,science,Tile,Elephant,express,,artist,Apple,web,punch,,Onion,Kompass,,,,,Poil,,Bubble,lawyer,Button,Rooster,River,Cell,Circle,Cuts,pliers
