ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,456915945,456843669,456810278,456769561,456712210,456533853,456295529,456182678,455856411,455816815,455805973,455624403,455620922,455593196,455512036,455499460,455462149,455340110,455334723,455274224,455275490,455045761,454958361,454700903,454604526,454581307,454507210,454287676,454126781,454009839,453786489,453589776,453244918,453157825,453080240,451359006,451345518,451217602,451040966,450796325,450758314,450476300,450053806,449724610,448409582,448202573,447297035,446585119,446514318,446503684,445628197,443958521,443775902,442941057,441488112,441032575,426921218,422619886,405054016,374138794,353362991,344838144,331907183,330741642,314877288,313533300
Move,['6'],['9'],['6'],['9'],['9'],['27'],['9'],['14'],['16'],['32'],['9'],['21'],['36'],['36'],['51'],['28'],['65'],['27'],['30'],['46'],['27'],['16'],['56'],['55'],['28'],['18'],['16'],['84'],['108'],['84'],['75'],['82'],['81'],['24'],['107'],['41'],['78'],['56'],['98'],['110'],['49'],['68'],['87'],['61'],['50'],['40'],['61'],['57'],['20'],['75'],['26'],['75'],['632'],['67'],['102'],['16'],['289'],['356'],['1047'],['1126'],['1510'],['1450'],['875'],['2535'],['3314'],['3173']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,English,English,Deutsch,Deutsch,Français,Français,Français,English,English,Français,English,Français,Français,Français,Français,English,English,English,English,Français,Deutsch,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,English,English,Deutsch,English,Français,English,English,Français,English,Deutsch,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['proboscis', 'sneezer', 'Honker', 'Beak', 'snotty', 'booger']","['Wheat', 'Whole', 'Bread', 'Corn', 'Silo', 'Silo']","['Shoot', 'Animals', 'Samuel', 'Hastriter', 'Elk', 'Chaser']","['bATEAU', 'Islam', '\\u00e9charpe', 'Foc', 'Foc', 'Foc']","[""Gump's"", 'Cajun', 'Scampi', 'striped', 'prawn', 'Prawn']","['Paper', 'blaster', 'beige', 'Dune', 'Castle', 'castle']","['remove', 'Grass', 'comb', 'Gardening', 'autumn', 'Fall']","['Holz', 'Rezept', 'Verbrennungsh\\u00fcgel', 'Hexenverbrennung']","['Mahlstein', 'Spiel', 'Wind', 'R\\u00fcgenwalder', 'Korn']","['clic-clac', 'fauteuil', 'Salon', 'Promotion', 'Promotion']","['Pr\\u00e9puce', 'Idiot', 'P\\u00e2tisserie', 'Chene', 'Scrat', '\\u00e9cureuil']","['Bulles', 'Reims', 'Fl\\u00fbte', 'Prosseco']","['fish', 'cruise', 'yacht', 'jib', 'jib', 'jib']","['stamp', 'Postage', 'Seal', 'Padded', 'Manila', 'Address']","['Carte', 'Chasse', 'Richesse', 'Or', 'coffre', 'Public']","['Mythology', 'Myth', 'snakes', 'Gorgon', 'gorgon', 'gorgon']","['Bar', 'Arabica', 'Latte', 'Barista', 'Moudre', 'Frapp\\u00e9']","['Avoir', 'Le', 'Portechef', 'Rond', 'vantarderie', 'pasteque']","['Olives', 'C\\u0153ur', 'P\\u00e9pin', 'ADN', 'Centre', 'Centre']","['Freycinette', 'R\\u00e9gime', 'Flamb\\u00e9e', 'Cavendish']","['profession', 'Spacefarer', 'Iss', 'Buzz', 'Gagarin', 'gagarin']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['shutter', 'Polaroid', 'Kodak', 'Snap', 'Canon', 'Security']","['Basket', 'Suit', 'cold', 'hardware', 'enclosure', 'violin']","['Immunitaire', 'Interdiction', 'Self', 'Offense', 'Ivoire', 'Ivoire']","['King', 'Adlige', 'Elisabeth', 'Corgis', 'Bohemian', 'Freddy']","['FRUIT', 'Groente', 'Rood', 'Rood']","['shoulder', 'Viola', 'Vivaldi', 'Yehudi', 'Stradivarius', 'Stratavarius']","['Whitaker', 'enchanted', 'Copse', 'Tarzan', 'Gump', 'Gump']","['Brundle', 'Wings', 'Tsetse', 'Aircraft', 'Goldblum', 'Goldbloom']","['Processing', 'mainboard', 'Microprocessor', 'Windows', 'Monitor', 'Personal']","['Protection', 'Sir\\u00e8ne', 'sonnerie', 'Plong\\u00e9e', 'Incendie', 'Incendie']","['Babbage', 'Micro', 'Laptop', 'Internet', 'Hal']","['Gunpowder', 'Nick', 'Warship', 'Stationary', 'Artillery', 'Artillery']","['D\\u00e9fenseur', 'Procureur', 'Guacamole', 'D\\u00e9fense', 'D\\u00e9fense', 'Guacamole']","['Animal', 'Slaughterer', 'Cutter', 'Cutter']","['Tux', 'Antarctica', 'flightless', 'Suit', 'Pingu', 'bird']","['IUD', 'slinky', 'Spring', 'Spiral', 'looped', 'mortal']","['Imhotep', 'temple', 'Pharaon', 'Conservation', 'Bandelettes', 'Tombeau']","['Grumpy', 'Dopey', 'Sneezy', 'nidavellir', 'Gimley', 'Gimli']","['Gamble', 'Anti', 'Call', 'Raise', 'Call', 'Raise']","['Himmrlsk\\u00f6rper', 'Funkeln', 'Himmelsfixpunkt', '....projektor', '...von-Bethlehem']","['gaze', 'Mythology', 'Perseus', 'Snake', 'Gorgon', 'gorgon']","['Marseille', 'P\\u00eache', 'PatrickS\\u00e9bastien', 'galon', 'serr\\u00e9\\u00e9s', 'conserve']","['view', 'Wrist', 'Observe', 'Observe']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Centimes', 'Salle', 'Monnaie', 'Appartement']","['guacamole', 'Hat', 'Mexican', 'Mexican', 'hat', 'hat']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Black', 'Feline', 'prowl', 'Puma']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Savane', 'Afrique', 'photo', 'Photo']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Guard', 'Jail', 'Inmate', 'Inmate']","['Place', 'Site', 'Card', 'Cineplex']","['Clear', 'Sunny', 'Overcast', 'Overcast']","['snare', 'kettle', 'beat', 'noisy']","['zone', 'Jambo', 'Kangaskhan', 'jeep']","['jamba', 'squeeze', 'orange', 'orange']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Hu\\u00eetre', 'Papier', 'Muffin', 'Muffin']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Haft', 'Britney', 'javelin', 'Burning', 'mint', 'pickle']"
Mystery Word,Nose,Grain,Hunter,Voile,Shrimp,Sand,Rake,Scheiterhaufen,M\u00fchle,Canap\u00e9,Gland,Champagne,Sail,Envelope,Tr\u00e9sor,Medusa,Caf\u00e9,Melon,Noyau,Banane,Astronaut,Rain,Camera,Case,D\u00e9fense,Queen,Tomato,Violin,Forest,Fly,Computer,Alarme,Computer,Cannon,Avocat,Butcher,Penguin,Coil,Momie,Dwarf,Bet,Stern,Medusa,Sardine,Watch,Grape,Pi\u00e8ce,Sombrero,Meerjungfrau,Cougar,Tabak,Nest,Safari,Bow,Anchor,Scale,Prison,Scene,Weather,Drum,Safari,Juice,Opera,Moule,Circle,Spear
Guess,nose,Grain,Hunter,,Shrimp,sand,Rake,Baumkuchen,M\u00fchle,canap\u00e9,Gland,Champagne,boat,envelope,Tresor,Medusa,Caf\u00e9,Melon,Noyau,Banane,Astronaut,rain,Camera,Case,Defense,Queen,Tomato,Violin,Forest,fly,computer,combinaison,Computer,Cannon,Avocat,Butcher,penguin,Coil,pyramide,Dwarf,Bet,Stern,medusa,,,,pi\u00e8ce,Vegetable,Meerjungfrau,Panther,Tabak,,Lion,artist,,,Prison,Scene,Skies,drum,safari,juice,Opera,Perle,Circle,Spear
