ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,524426030,524269049,524157978,523860272,523951720,523631019,523659348,523534665,523566988,523341760,523246464,523051065,522994258,522430882,522117108,522043003,520973737,521679955,521958247,521647625,521819189,521939464,521938924,521669398,521750232,521036920,521576994,520391399,521139788,520887641,520927803,520601637,520696039,520165148,520018819,518691126,519096481,518505563,517973951,517678078,517095134,516950744,517003063,517039024,516034788,515518017,515586612,511757036,511221983,509758557,510269410,509897088,508116165,504783443,498938279,489469138,489266717,480162112,405054016,374138794,358827793,356959263,348302073,343894377,336562502
Move,['6'],['51'],['6'],['8'],['9'],['6'],['18'],['5'],['6'],['19'],['24'],['47'],['64'],['84'],['58'],['5'],['20'],['17'],['51'],['73'],['90'],['36'],['66'],['66'],['65'],['30'],['11'],['21'],['102'],['63'],['50'],['59'],['39'],['94'],['68'],['41'],['105'],['65'],['17'],['74'],['109'],['75'],['68'],['35'],['70'],['31'],['52'],['43'],['801'],['37'],['33'],['73'],['75'],['31'],['2039'],['622'],['37'],['45'],['2409'],['1754'],['2374'],['1730'],['3043'],['2854'],['1956']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,English,English,Deutsch,English,English,English,English,English,English,Deutsch,Deutsch,Deutsch,English,English,English,English,Français,Deutsch,English,English,English,Français,Deutsch,English,English,English,English,Français,English,English,Deutsch,English,English,Français,English,English,English,English,Deutsch,Français,Français,English,English,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Kallax', 'Schwedisch', 'M\\u00f6belhaus', 'Schweden', 'Schweden', 'M\\u00f6belhaus']","['Mammalian', 'Pasteurisation', 'Duct', 'Cows']","['Ikea', 'Righty-tighty', 'Thread', 'Cross-headed', 'Drink', 'Driver']","['Innen', 'Hauptpunkt', 'Samen', 'Spacing', 'Mitte']","['Mythical', 'Woman', 'Manderley', 'siren', 'Siren', 'Siren']","['Emo', 'Aesthetic', 'crime', 'background', ""Movie's"", 'segment']","['handed', 'Left', 'Correct', 'correct', 'Direction', 'Direction']","['highest', 'leader', 'Lincoln', 'Kennedy']","['glacial', 'mass', 'Shipwreck', 'ocean', 'Penguins', 'Mascot']","['Ovary', 'Easter', 'carton', 'hen', 'chicken', 'oval']","['Lennon', 'Ringo', 'Lemontree', 'Pilzkopf', 'Zebrastreifen', 'Help']","['S\\u00fcdfrucht', 'Ass-Emoji', 'Obst', 'Steinobst', 'Nektarine', 'Nektarine']","['Nachtschattengew\\u00e4chs', 'gelb', 'Erdapfel', 'Puffer', 'Beilage', 'Beilage']","['divided', 'Washington', 'One-fourth', 'Fourth', 'Fourth']","['tai', 'fry', 'Pot', 'Peter', 'Peter']","['Tail', 'Ride', 'Eeor', 'Grandad']","['admission', 'Fine', 'Plane', 'pass', 'season', 'entry']","['Soleil', 'Parapluie', '\\u00c9t\\u00e9', 'Ombre', 'Plage']","['Oger', 'Kinderfilm', 'Animated', 'Movie']","['waste', 'ball', 'Defender', 'Beetle', 'Pile', 'pile']","['Score', 'Sounds', 'Jazz', 'Spotify', 'guitar', 'radio']","['Absorb', 'Holes', 'Porous', 'Bob', 'Sea', 'Car']","['Oasis', 'Sahara', 'avion', 'optique', 'Illusion', 'Illusion']","['Babynahrung', 'Kuh', 'Euter', 'Melken', 'Laktose', 'Voll']","['celebrate', 'Backdrop', 'Candles', 'Candles']","['Parrot', 'Flamingo', 'Crow', 'Pigeon']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['candia', 'Maternel', 'Blanc', 'Caf\\u00e9', 'Amande', 'amande']","['Casper', 'Spoopy', 'Gengar', 'PEPPER']","['infant', 'Anna', 'Birth', 'swaddle']","['Zocken', 'Controller', 'Konsole', 'Konsole', 'Konsole']","['Face', 'Robbery', 'Beer', 'Imbecile', 'Coffee', 'ugly']","['Gears', 'System', 'Robot', 'Motorized', 'coffee', 'device']","['derni\\u00e8re', 'demeure', 'squelette', 'ver', 'Catacombe', 'Lachaise']","['Trilby', ""O'Shanter"", 'straw', 'bonnet', 'Fedora', 'Fedora']","['Literary', 'Resource', 'books', 'Public', 'Alexandria', 'Alexandria']","['Portable', 'Crest', 'Bulwark', 'buckler']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Salamander', 'Streichholz', 'Eis', 'L\\u00f6schen', 'Wehr']","['Mikado', 'Suc\\u2019', 'Chandeleur', 'Chandeleur']","['Sanguine', 'Jaune', 'Agrume', 'Jus']","['manicure', 'pedicure', 'toe', 'Wood', 'hammer', 'Hammer']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Sabbath', 'Roast', 'worship', 'calendar']","['Climb', 'Step', 'Chutes', 'Ball', 'Jacob\\u2019s', 'Corporate']","['settee', 'Sofa', 'Loveseat', 'Chesterfield', 'relax']","['bj', 'trachea', 'esophagus', 'Sore', 'Esophagus', 'Sore']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['key', 'combination', 'Target', 'Pad', 'secure', 'protect']","['Halloween', 'orange', 'Potiron', 'Carrosse', 'Potiron', 'carrosse']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Photon', 'Lumens', 'candle', 'glow']","['pebble', 'stone', 'water', 'water']","['tu-pointe', 'ou-tu-tires', 'Sport', 'Obut']","['Wednesday', 'Desert', 'hump', 'silkroad', 'spit', 'bactrian']","['\\u00e9crire', 'linge', 'Learning', 'Robot', 'A', 'Laver']","['Mate', 'Space', 'Dining', 'Living']","['Particules', 'Canon', 'Drogue', 'Blanche', 'Chocolat', 'Nesquik']"
Mystery Word,Ikea,Milk,Screw,Kern,Mermaid,Scene,Right,President,Iceberg,Egg,Beatles,Pfirsich,Kartoffel,Quarter,Pan,Donkey,Ticket,Parasol,Shrek,Dung,Music,Sponge,Mirage,Milch,Birthday,Bird,Guard,Train,Lait,Ghost,Baby,PlayStation,Mug,Machine,Cimeti\u00e8re,Hat,Library,Shield,Sail,Feuer,Cr\u00eape,Orange,Nail,Cake,Chute,Poup\u00e9e,Sunday,Ladder,Couch,Throat,Hunter,Coffee,Spice,Oven,Lock,Citrouille,Newspaper,Whale,Light,Mill,P\u00e9tanque,Camel,Machine,Room,Poudre
Guess,Ikea,Milk,Screw,Kern,,Horror,Right,president,iceburg,Egg,Beatles,Pfirsich,Kartoffel,Quarter,Pan,Donkey,Ticket,Parasol,Shrek,Blue,Music,Sponge,,Milch,Birthday,Bird,,train,Lait,ghost,baby,Konsole,Bar,machine,Tombe,Hat,Library,Shield,sail,Feuer,Cr\u00eape,Orange,Nail,cake,chute,Poup\u00e9e,Sunday,Ladder,Couch,Throat,,coffee,Spice,fry,Lock,Citrouille,Newspaper,whale,light,rock,P\u00e9tanque,Camel,Machine,Room,Poudre
