ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,542367121,542849457,542606628,542119946,542265520,542341519,541956550,541988652,541656772,541652192,541493139,541494095,541100652,541200331,541193624,540887399,540502801,540400677,539675526,540018808,540151517,540159016,539997306,540034017,539877940,539921623,539751525,539262180,539263213,539125934,538703282,537929434,538374635,537722907,537725271,536949914,536284732,536323155,536050302,535402086,535380893,535293267,534720897,534528798,533093056,530871023,531294042,531017180,530819309,528624330,528244412,528022855,527775627,526405578,526272417,523793465,521791242,498938279,496712411,484123113,473773078,466081205,464921867,431028987,423771261,420552674,405054016,358827793,319065151
Move,['5'],['12'],['35'],['12'],['32'],['18'],['18'],['15'],['15'],['22'],['18'],['12'],['54'],['40'],['39'],['32'],['18'],['54'],['237'],['24'],['61'],['60'],['55'],['49'],['20'],['25'],['55'],['60'],['43'],['45'],['43'],['27'],['59'],['67'],['63'],['55'],['79'],['55'],['21'],['51'],['11'],['109'],['58'],['25'],['30'],['65'],['14'],['60'],['49'],['52'],['44'],['107'],['147'],['153'],['24'],['85'],['38'],['2755'],['607'],['984'],['913'],['544'],['552'],['1444'],['3357'],['937'],['2718'],['2566'],['515']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,English,English,English,English,English,Deutsch,English,Français,English,English,English,Français,English,English,Français,English,English,Français,English,English,Deutsch,English,English,Français,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Contenant', '\\u00c9tang', 'Boue', 'Boue']","['Spare', 'Bundy', 'Sport', 'Alley', 'Alley', 'Alley']","['\\u0420\\u0430\\u0441\\u0441\\u0430\\u0434\\u0430', '\\u041c\\u0438\\u043a\\u0440\\u043e\\u0437\\u0435\\u043b\\u0435\\u043d\\u044c', '\\u0421\\u0435\\u043c\\u0435\\u0447\\u043a\\u043e', '\\u0421\\u0435\\u043c\\u0435\\u0447\\u043a\\u043e']","['ocean', 'brakes', 'Newscaster', 'news', 'Aweigh', 'aweigh']","['Unique', 'Cadenas', 'Serrure', 'Serrure']","['Court', 'Investigation', 'Brief', 'pocketknife', 'Detective', 'Cold']","['\\u00c9tang', 'Lamartine', 'Dame', 'Eau', 'L\\u00e9man', 'L\\u00e9man']","['Grimpeur', 'Rappel', 'Mousqueton', 'Monter']","['Cold', 'melt', 'Titanic', 'titanic']","['Body', 'Bust', 'treasure', 'box']","['Dijon', 'colonel', 'hotdog', 'hotdog', 'gas', 'gas']","['Hatchet', ""Woodcutter's"", 'chopping', 'tool', 'deodorant', 'gerber']","['Synagogue', 'Building', 'prayers', 'Borobudur', 'king', 'dawn']","['Attendance', 'Offering', 'Now', 'give']","['grind', 'pulverize', 'water', 'Wind', 'puppy', 'Puppy']","['Mur', 'Cheville', 'Outil', 'Fixation', 'Ecrou', 'Tourner']","['Samba', 'Tango', 'Jitterbug', 'Clogging', 'Ballet', 'Ballet']","['Microgreen', 'Germination', 'Brussel', 'Spring', 'Professor', 'professor']","['Bois', 'Des-landes', 'Phalempin', 'Saint-amand', 'FSC', 'F']","['Jeopardy', 'chairman', 'surf', 'Cheese', 'across']","['fuzz', 'Skin', 'Pelt', 'Pelt']","['repeating', 'bird', 'Cokatoos', 'Lovebirds', 'Mimic', 'Polly']","['El\\u00e9phant', 'Arc', 'interdiction', 'Thuram', 'ivoire', 'Ivoire']","['Dromedary', 'Hump', 'travel', 'Animal', 'desert', 'Desert']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Bulb', 'Pixar', 'Genie', 'Table', 'Table', 'Genie']","['Conclusion', 'death', 'apocalypse', 'game', 'Finish', 'finish']","['Repeating', 'Germinator', 'tungsten', 'halogen', 'tulip', '2700k']","['Loser', '...npost', 'Einweg', 'Trinkgef\\u00e4\\u00df', 'Sabrieren']","['against', 'the', 'Oats', 'Wheet', 'Barley', 'Barley']","['Protection', 'Plage', 'soleil', 'ombre']","['Muffin', 'Butch', 'horse', 'Hottie', 'piercing', 'Bolt']","['cow', 'patty', 'grassy', 'dookie', 'doodie', 'shit']","['Goose', 'Ugly', 'bath', 'Daffy', 'Daffy', 'Daffy']","['course', 'textile', 'sol', 'sol']","['Eating', 'breakfast', 'Pasta', 'Lunch', 'Supper', 'supper']","['paint', 'sweep', 'comb', 'stroke']","['Pierrot', 'Blanc', 'Triste', 'Cirque', 'Bozo', 'Bozzo']","['lick', 'seal', 'mail', 'letter']","['Tomato', 'Small', 'Pie', 'Tart', 'Pit', 'Stem']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Warmth', 'Ultraviolet', 'Hot', 'Astrology', 'shine', 'Shine']","['Fuzz', 'Defund', 'Peelers', 'Sting']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['Gonzo', 'Trap', 'Biden', 'Biden']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Eerst', 'Medaille', 'Waardevol', 'Staven']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['papier', 'chasse', 'vol', 'airbus']","['walk', 'Sugar', 'beat', 'pimp', 'pimp']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Keg', 'Room', 'Talcum', 'Flour', 'Dust', 'Dust']","['Unhealthy', 'Black', 'Penicillin', 'Spores', 'mildew', 'bathroom']","['Milky', 'Way', 'Phone', 'Samsung', ""Hitchhiker's"", 'Guide']","['dessert', 'Stick']","['arm', 'ring', 'Handcuff', 'Euphemism']","['reflects', 'image', 'Vampire', 'Invisible']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Ottawa', 'Mounty', 'Sirup', 'Land', 'Montreal']","['emotional', 'luggage', 'Logel', 'Samsonite', 'personal', 'history']","['Airbus', 'Boeing', '747', '747']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Vase,Bowling,Sprout,Anchor,Cl\u00e9,Case,Lac,Escalade,Iceberg,Chest,Mustard,Axe,Temple,Present,Mill,Vis,Dance,Sprout,For\u00eat,Board,Fur,Parrot,D\u00e9fense,Camel,Spy,Lamp,End,Bulb,Flasche,Grain,Parasol,Stud,Dung,Duck,Tapis,Meal,Brush,Clown,Envelope,Cherry,Perle,Sun,Police,Tempel,Ocean,Hunter,Menu,Gold,Clown,Tube,Cat,Avion,Cane,Ange,Musique,Brush,Sheep,Powder,Mold,Galaxy,Fork,Bracelet,Mirror,Bar,Kanada,Baggage,Plane,Cha\u00eene,Bulb
Guess,,Bowling,sprout,Anchor,clef,Case,Mer,Escalade,Ice,,mustard,Axe,temple,Present,,Vis,dance,Cabbage,Foret,,peach,parrot,D\u00e9fense,camel,Detective,Lamp,end,bulb,Flasche,Grain,Creme,lightning,Poop,duck,tapis,Meal,Brush,Clown,Envelope,Cherry,Perle,Light,Police,,Ocean,hunter,Menu,Gold,clown,toothbrush,cat,Avion,Cane,,Musique,,sheep,Powder,Mold,galaxy,,Bracelet,Mirror,Bar,Kanada,Baggage,Plane,Chaine,Bulb
