ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,503753424,503702311,503602258,503562666,503470225,503411028,503273217,502990749,503027611,502955507,502831991,502681911,502610170,502527562,502198421,502065808,502216491,502163110,500876135,501902196,501104416,501082077,501082636,500599453,500560257,500396303,499679877,499439706,499015388,498805285,498403224,496970715,495942525,494781052,493675456,493150387,493159831,492435846,491305856,490280100,489266717,488379380,484682575,479232973,478910455,473773078,470247957,466086694,466081205,466084294,465731184,465664137,465664206,465668656,444471586,431028987,422619886,420552674,405054016,381777020,348838927,341401520,337346134
Move,['6'],['7'],['20'],['11'],['5'],['44'],['5'],['24'],['43'],['47'],['36'],['18'],['29'],['52'],['19'],['14'],['46'],['66'],['30'],['23'],['113'],['103'],['36'],['49'],['48'],['48'],['22'],['75'],['103'],['59'],['65'],['75'],['63'],['74'],['7'],['61'],['56'],['75'],['39'],['37'],['14'],['79'],['98'],['2585'],['173'],['517'],['963'],['57'],['65'],['53'],['53'],['56'],['53'],['55'],['57'],['997'],['662'],['694'],['1986'],['1325'],['1702'],['3064'],['4294']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,Français,Deutsch,English,Français,Français,English,Français,English,English,English,English,English,Deutsch,English,English,English,English,Deutsch,English,English,English,Deutsch,English,English,English,English,Français,English,English,English,English,Français,Français,Deutsch,English,Français,Deutsch,Deutsch,Français,Français,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['bagnole', '53', 'Boite', 'Pet', 'enregistreuse', 'Enregistreuse']","['-zangenbowle', 'Kamin', 'Hei\\u00df', 'Flammen']","['Bruce', 'Tank', 'Jaws', 'Bl\\u00e5haj', 'Hammerhead', 'Hammerhead']","['Soleil', 'Jaune', 'Fleur', 'Fleur']","['Ermite', 'Un', 'Seul', 'Cartes']","['abdomen', 'Bellybutton', 'umbilical', 'Umbilical']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Stamp', 'Written', 'Alphabet', 'Envelope', 'Envelope']","['T\\u00f8j', 'Lang', 'albue', 'd\\u00e6kket', 'R\\u00f8r', 'Skjorte']","['Branch', 'hay', 'cuckoo', 'house', 'bird', 'egg']","['Gravedigger', 'Long', 'Dirt', 'Construction', 'Burial', 'Tool']","['Swing', 'ogre', 'david', 'Bunyan', 'attack', 'Beanstalk']","['Liverpool', 'Rock', 'Musik', 'Alt']","['Municipal', 'Underground', 'smell', 'conduit']","['Neil', 'Armstrong', 'Gagarin', 'Aldrin', 'Aldrin', 'Gagarin']","['Catamaran', 'Sloop', 'mast', 'boom', 'wind', 'float']","['Aqua', 'Tube', 'Rubber', 'Watering']","['abspielen', 'Spule', 'Video-Aufnahme', 'Shadowplay', 'Audio']","['polyhedron', 'Wombat', 'Block', 'Die', 'Game', 'Game']","['Longshan', 'synagogue', 'Doom', 'Church']","['\\u3042\\u3081\\u304b\\u305c', 'VS', '\\u3057\\u305c\\u3093\\u3055\\u3044\\u304c\\u3044', '\\u30cf\\u30ef\\u30a4\\u3067\\u30c7\\u30d3\\u30e5\\u30fc\\u3057\\u305f', '\\u3059\\u306a', '\\u3059\\u306a']","['Kampfsportart', 'japanisch', 'Budo', 'WingTsun', 'Kid', 'Tritttechnik']","['Bakewell', 'Fruit', 'Chapstick', 'Pop', 'Pie', 'Cola']","['cigarette', 'fire', 'alarm', 'cough', 'tobacco', 'air']","['Toad', 'Sugar', 'Stick', 'Walking']","['Birthday', 'Pant', 'Sweat', 'Jump', 'Formal', ""Men's""]","['Cuivre', 'Argent', 'Gris', 'Dur']","['Express', 'bamboo', 'Bamboo', 'Bamboo']","['stocking', 'Puppet', 'Foot', 'glove', 'bombas', 'Crew']","['Acid', 'Charge', 'AAA', 'CHARGER']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Iris', 'farine', 'P\\u00e9tunia', 'Bouquet', 'P\\u00e2querette', 'Paquerette']","['Descendre', 'Jeux', 'Pr\\u00e9cieux', 'Karat', 'Bague', 'Facette']","['Musik', 'Tasten', 'Musikinstrument', 'Piano', 'Fl\\u00fcgel', 'Fl\\u00fcgel']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['cavit\\u00e9', 'Ours', 'Caverne', 'Caverne']","['Bautzner', 'Grillwurst', 'L\\u00f6wen', 'L\\u00f6wen']","['Zielkarten', 'Bahnhof', 'Gleis', 'Brettspiel', 'Lift']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Glass', 'Skylight', 'Open', 'Sill']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Bar', 'Fountain', 'Lindor', 'Lindt']","['Duke', 'Blue', 'evil', 'spirit', ""God's"", 'enemy']","['Ecco', 'miami', 'mammal', 'Clever', 'Willy', 'Willy']","['sew', 'Fastener', 'cuffs', 'Cute', 'Patchwork', 'Toggle']","['barley', 'rye', 'Wheat', 'Sand']","['college', 'lecturer', 'Jones', 'Evil']","['Desktop', 'Laptop', 'Antikythera', 'Mechanism']","['Wingspan', 'spam', 'Arrived', 'Second']","['cha-cha', 'smooth', 'Shutup', 'And']","['investment', 'certificate', 'Take', '-Re-']","['kiddie', '-swimming-', 'Dirty', 'Billiards']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Thermos', 'Face', 'tankard', 'tea']","['African', 'Lion', 'Dubai', 'Desert']","['oatmeal', 'raisin', 'biscuit', 'macaron', 'Chocolate', 'Chip']","['Spin', 'Coup', '#9', '1776']","['Wind', 'Jib', 'Schooner', 'Scooner']","['velours', 'Jennyfer', '1989', 'rotation', 'fran\\u00e7aise', 'Danton']","['Blue', 'Sun', 'Advocate', 'HIM', 'Robot', 'Fiddle']","['bikini', 'U', 'sand', 'Sand', 'u']"
Mystery Word,Caisse,Feuer,Shark,Tournesol,Solitaire,Navel,Jungle,Letter,Sleeve,Nest,Shovel,Giant,Beatles,Sewer,Astronaut,Sail,Hose,Rekorder,Cube,Temple,Storm,Karate,Cherry,Smoke,Cane,Suit,M\u00e9tal,Panda,Sock,Battery,Suit,Fleur,Diamant,Klavier,Heat,Grotte,Senf,Zug,Baleine,Valise,Window,Poup\u00e9e,Quarter,Chocolate,Devil,Dolphin,Button,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Mug,Safari,Cookie,Revolution,Sail,R\u00e9volution,Devil,Beach
Guess,Gaz,Feuer,Shark,Etoile,Solitaire,Stomach,Jungle,letter,Sleeve,Seed,Shovel,Giant,Beatles,Pipeline,Astronaut,boat,Hose,,Cube,temple,Storm,Judo,Cherry,smoke,cane,Suit,M\u00e9tal,urgent,Sock,Battery,suit,Fleur,Diamant,klavier,,Grotte,Senf,Zug,Baleine,valise,Windiow,Poup\u00e9e,,Chocolate,demon,dolphin,button,Grain,Professor,Computer,Egg,Dance,Stock,Pool,Vegetable,Pot,Safari,cookie,War,Sail,R\u00e9volution,Roof,swimsuit
