ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,461786497,461709227,461514671,461120814,460791698,460474673,460435146,460397321,460233950,460052824,460047866,459747297,459470730,459349513,459000971,458993678,458931484,458856141,458716764,458631532,458603611,458069807,457752555,457749670,457698776,457180704,457134947,457036000,456881453,456558968,456487286,456191515,456126993,455624403,455330446,455143990,455042660,454968344,454586755,453839362,451721423,450455144,450259336,449145581,448202573,446514318,446155644,441488112,431028877,427449286,405054016,381826421,381777020,357001162,356959263,348838927,341401520,324806575
Move,['18'],['37'],['9'],['7'],['34'],['27'],['18'],['16'],['39'],['37'],['45'],['57'],['6'],['12'],['57'],['25'],['58'],['58'],['18'],['50'],['15'],['35'],['16'],['37'],['18'],['88'],['46'],['19'],['111'],['101'],['78'],['46'],['68'],['66'],['56'],['45'],['57'],['57'],['11'],['82'],['107'],['74'],['66'],['72'],['40'],['20'],['36'],['102'],['441'],['69'],['1122'],['601'],['959'],['1799'],['1212'],['1403'],['2351'],['1598']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,Français,English,Français,Français,Français,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,Deutsch,English,Deutsch,English,English,Français,English,English,English,English,Français,English,Français,Français,Français,English,English,English,Deutsch,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['liste', 'Vermeer', 'Toile', 'Peinture', 'Excel', 'excel']","['fall', 'vegetable', 'squash', 'halloween']","['Pompier', 'Polochon', 'Ulysse', 'Doppler', 'poisson', 'poisson']","['Nil', 'souverain', 'jeu', 'Roi']","['HP', 'Calculateur', 'Dell', '\\u00e9cran', 'Technologie']","['Becomes', 'Cocoon', 'Effect', 'Caterpillar', 'Caterpillar', 'Caterpillar']","['hand', 'frond', 'Buddha', 'nipa', 'olive', 'tropical']","['Schachfigur', 'Paris', 'Rapunzel', 'Rapunzel']","['Gratuity', 'Clue', 'spill', 'knockover', 'Server', 'Server']","['G\\u00e9nie', 'Abat-jour', 'n\\u00e9on', 'incandescente', 'torche', 'torche']","['Preci\\u00f3s', 'Brillant', 'Duresa', 'Joia', 'Carboni', 'Carboni']","['candy', 'walking', 'candy', 'walking']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['Leo', 'Mufasa', 'africa', 'cat', 'Witch', 'Wardrobe']","['Knee', 'Game', 'Business', 'ouch', 'Surgery', 'surgery']","['Scissors', 'Pants', 'Duo', 'twins']","['snack', 'allergies']","['girder', 'joist', 'Balance', 'Wood']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Teardrop', 'Rosaceae', 'conference', 'Succulent', 'Comice', 'Williams']","['Parrot', 'Pugwash', 'Rum', 'Bluebeard']","['tots', 'Taters', ""McDonald's"", 'Side']","['Voiture', 'Banane', 'Payer', 'Enregistreuse', 'Enregistreuse']","['Asthma', 'Schlager', 'ersticken', 'HeleneFischer', 'HeleneFischer', 'Ersticken']","['match', 'ignighter', 'weightless', 'dimmer', 'darker', 'darker']","['Macron', 'Leiter', 'Roosevelt', 'Mr.', 'General', 'Washington']","['blowup', 'figureine', 'Raggedy', 'House', 'porcelain', 'Porcelain']","['Fore', 'par', 'Mini', 'Fairway', 'Wii', 'Mickelson']","['Soupirs', 'Rivi\\u00e8re', 'Suspendu', ""D'avignon"", 'Avignon', 'Avignon']","['fertile', 'Palmy', 'wonderwall', 'britpop', 'Gallagher', 'Mirage']","['below', 'fingers', 'reader', 'psychic', 'Hand', 'Tree']","['sugar', 'springs', 'Olive', 'Frond', 'reader', 'Reading']","['light', 'Hope', 'Gondor', 'Signal', 'lighthouse', 'lighthouse']","['Amsterdam', 'havre', 'Marseille', 'Plaisance']","['Swatter', 'Plane', 'teetse', 'gnat', 'Soar', 'Pegasus']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Olympique', 'Bronze', 'R\\u00e9compense', 'Recompense', 'r\\u00e9compense']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3093\\u304b\\u3093', '\\u305b\\u3093\\u3057\\u3083', '\\u30e1\\u30fc\\u30ab\\u30fc', '\\u30ec\\u30f3\\u30ba\\u30e1\\u30fc\\u30ab\\u30fc']","['Stadtvogel', 'Nichth\\u00f6rend', 'Brief', 'Frieden']","['Shear', 'Cashmere', 'warm', 'Marino', 'sheep', 'Sheep']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['storage', 'living', 'bed', 'spare', 'Retreat', 'Hotel']","['Cardamom', 'Saffron', 'Old', 'Girls', 'herb', 'flavoring']","['sleepover', 'Hilton', 'vacation', 'Vacation']","['Gang', 'bicycle', 'Reaction', 'links']","['Gazing', 'Orange', 'Abdomen', 'Belly']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['cluster', 'Universe', 'chocolate', 'Samsung', 'spiral', 'spiral']","['Porte', 'Abba', '\\u00c9change', 'Deutschemark', 'Pi\\u00e9cettes', 'Funny']","['Lukewarm', 'Disappointing', 'England', 'Spring', 'Bubble', 'Tub']","['Sex', 'Defuse', '.com', 'Oppenheimer', 'Hiroshima', 'Cherry']"
Mystery Word,Tableau,Pumpkin,Sir\u00e8ne,Pharaon,Ordinateur,Butterfly,Palm,Turm,Tip,Lampe,Diamond,Cane,End,Lion,Operation,Pair,Peanut,Beam,Pearl,Pear,Pirate,Fries,Caisse,Atemlos,Lighter,Pr\u00e4sident,Doll,Golf,Pont,Oasis,Palm,Palm,Beacon,Port,Fly,Grotte,Moutarde,M\u00e9daille,Crescent,Museum,Cannon,Taube,Wool,Dungeon,Grape,Meerjungfrau,Battery,Anchor,Room,Spice,Hotel,Chain,Navel,Lock,Galaxy,Monnaie,Bath,Bomb
Guess,Tableau,Pumpkin,Reve,Pharaon,Ordinateur,Butterfly,palm,Turm,Tip,Lampe,Diamant,Vodka,End,lion,Operation,Pair,peanut,beam,mussel,Rose,pirate,Fries,Caisse,Atemlos,Light,Pr\u00e4sident,Doll,Golf,Pont,oasis,Palm,,Beacon,Port,Fly,Grotte,Moutarde,m\u00e9daille,Crescent,,Cannon,Taube,wool,dungeon,,Meerjungfrau,Battery,,room,Spice,Hotel,Chain,Navel,Jumpsuit,galaxy,Money,Bath,Bomb
