ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,494886767,494881907,494749482,494545043,494719520,494540885,493972187,494522455,494182928,494292282,494051464,493885264,493867003,492863434,493490598,493453582,493464230,493438350,493383316,493150387,493183090,493054583,492972524,492602673,492231149,492327438,492164283,492013303,491794414,491800599,491355517,490980815,491448352,491305856,490814407,490280100,490646369,490601549,489821243,489961752,489645812,489708035,489221823,488977589,488718709,488443714,488319897,487721649,486624292,486179493,485539344,484682575,484435490,483310386,479677325,475857014,473773078,471793759,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,444471586,423771261,420552674,374138794,358827793,348838927,348302073,341401520
Move,['5'],['10'],['18'],['6'],['9'],['9'],['9'],['8'],['40'],['56'],['57'],['25'],['18'],['14'],['16'],['21'],['42'],['39'],['25'],['15'],['32'],['32'],['38'],['49'],['51'],['57'],['68'],['40'],['90'],['56'],['32'],['111'],['74'],['38'],['45'],['37'],['82'],['65'],['45'],['96'],['93'],['47'],['43'],['55'],['95'],['67'],['66'],['91'],['47'],['54'],['42'],['98'],['55'],['74'],['82'],['10'],['386'],['74'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['2074'],['637'],['1429'],['2040'],['1610'],['2585'],['2795']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,English,Deutsch,Français,Deutsch,English,Français,English,English,Deutsch,Français,English,English,English,Français,English,Deutsch,English,English,English,Français,English,English,Français,English,Français,English,English,Français,Français,English,Deutsch,Deutsch,English,Français,English,Français,Français,English,Français,English,English,Français,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,Français,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['McDonald', 'Crops', 'Cows', 'Fields']","['Passion', 'Begierde', 'Liebe', 'Sex']","['Catamaran', 'Oc\\u00e9an', 'Pirogue', 'Croisi\\u00e8re', 'Rafiot', 'P\\u00e9niche']","['Kochen', 'Brettchen', 'Brot', 'Schneideger\\u00e4t', 'Klinge', 'Klinge']","['Hail', 'Trooper', 'Tempest', 'Gale', 'Xmen', 'Lightning']","['Loire', 'Fontainebleau', 'Versailles', 'chevalier', 'forteresse', 'Fort']","['listen', 'vanGogh', 'hear', 'piercing', 'Sound', 'Corn']","['Beach', 'Man', 'hourglass', 'Box', 'Box']","['Westf\\u00e4lischer', 'Waffenstillstand', 'Nachkriegsphase', 'Osterm\\u00e4rsche', 'Kriegsende', 'Kriegsende']","['Energie', 'Solaire', 'Pile', 'Courant']","['Ham', 'Alarm', 'Verb', 'cigarette', 'Tobacco', 'Mirrors']","['Rotary', 'Metallic', 'spin', 'mechanical', 'eolic', 'dam']","['Soliciter', 'Shark', 'barrister', 'advisor', 'Esquire', 'Lawyer']","['Clinique', 'Fracture', 'Onde', 'Musique']","['Kerek', 'Mario', 'Gy\\u00fcm\\u00f6lcs', 'Gy\\u00fcm\\u00f6lcs']","['Sprechen', 'Kaugummi', 'urin', 'Urin']","['Rarity', 'magic', 'Unstable', 'horse']","['HelloFresh', 'Plate', 'menu', 'basics', 'Happy', 'happy']","['Bennifer', 'handling', 'Sail', 'Anchor', 'Pirate', 'Sea']","['Soigneur', 'M\\u00e9decin', 'Stetoscope', 'Traitant']","['Trump', 'Howl', 'Breeze', 'Southerly', 'Gust', 'Gust']","['Chocolate', 'Wayne', 'Youth', 'Trevi', 'Youth', 'Trevi']","['Salp\\u00eatri\\u00e8re', 'Chimio', 'Urgences', 'Charit\\u00e9', 'urgences', 'Charit\\u00e9']","['Cottontail', 'Lop', 'peter', 'easter', 'Herbivore', 'hop']","['spaghetti', 'Morricone', 'Chevaux', 'Saloon']","['Day', 'title', 'armor', 'Medieval', 'Rider', 'rider']","['Health', 'Anesthesiologist', 'Who', 'Surgeon', 'Medicine', 'Medicin']","['Chucky', 'figurine', 'Baigneur', 'Nana']","['Capuchon', 'Melon', 'pointu', 'Casquette', 'tricorne', 'Capeline']","['Ben', 'tiktok', 'Alarm', 'Time', 'Face', 'face']","['Circonflexe', 'Grave', 'Franz\\u00f6sischer', 'Betonung']","['Leipzig', 'Eingesperrt', 'Grzimek', 'L\\u00f6we', 'Tierpfleger', 'Tiergarten']","['Eyrie', 'Dirt', 'absorb', 'Beer', 'Plant', 'Core']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['\\u0411\\u0435\\u043b\\u0430\\u0440\\u0443\\u0441\\u044c', '\\u041c\\u0430\\u0441\\u043b\\u043e', '\\u041a\\u0430\\u0440\\u0442\\u043e\\u0448\\u043a\\u0430', '\\u0411\\u0443\\u0440\\u0433\\u0435\\u0440\\u043a\\u0438\\u043d\\u0433', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Chef', 'Travail', 'boss', 'Couture', 'Couture', 'Couture']","['Breakfast', 'Kielbasa', 'Bratwurst', 'Chipolata', 'frankfurter', 'Sizzle']","['Cheveux', 'Couverture', '\\u00e9dredon', 'fils', 'Cheval', 'Lit']","['thermo', 'canteen', 'Laboratory', 'Drunking', 'Bottle', 'Bottle']","['buster', 'haunted', 'Swayze', 'soul', 'Casper', 'Casper']","['Beaujolais', 'Pouilly', 'boisson', 'nicolas']","['Boitier', 'Voiture', 'Tr\\u00e9sor', 'Banque']","['bugs', 'veggie', 'orange', 'bunny', 'bunny', 'Orange']","['Food', 'Gouda', 'Gromit', 'camembert', 'Camembert']","['Awl', 'Hypodermic', 'Haystack', 'Pointy']","['three', 'caballeros', 'Fiesta', 'Circular', 'Spanish', 'Hat']","['racket', 'Court', 'federer', 'serve', 'Djokovic', 'Djokovic']","['Hot', 'Eruption', 'Lava', 'Lava']","['Accord', 'L\\u00e9gumes', 'gareoult', 'mardi', 'souk', 'bazar']","['wasp', 'hornet', 'hornet', 'Wasp']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['McDonald\\u2019s', 'Happy', 'Brunch', 'Supper', 'Snack', 'Breakfast']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Newton', 'lab', 'biology', 'biology']","['restaurant', 'Mustache', 'eating', 'Snot', 'handkerchief', 'square']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Wechsel', 'Wolle', 'Samt', 'N\\u00e4hmaschine', 'Cord']","['liquid', 'solid', 'fart', 'petrol', 'methane', 'oxigen']","['butterfly', 'Nero', 'penguin', 'Penguin']","['Moral', 'Chaussette', 'Insecte', 'D\\u00e9pression']","['Molkky', 'Pastis', 'Cochonnet', 'Boules', 'cochonnet', 'Boules']","['Oiseau', 'Volatile', 'Parisien', 'Ramier', 'Voyageur', 'Voyageur']","['Friendship', 'Jewelry', 'Tennis', 'Tennis', 'Wrist', 'Wrist']"
Mystery Word,Farm,Leidenschaft,Bateau,Messer,Storm,Ch\u00e2teau,Ear,Sand,Frieden,\u00c9lectricit\u00e9,Smoke,Turbine,Attorney,Radio,Peach,Blase,Unicorn,Meal,Ship,Docteur,Wind,Fountain,H\u00f4pital,Rabbit,Western,Knight,Doctor,Poup\u00e9e,Chapeau,Clock,Akzent,Zoo,Root,Baleine,Fries,Valise,Patron,Sausage,Couette,Flask,Ghost,Vin,Coffre,Carrot,Cheese,Needle,Sombrero,Tennis,Volcano,March\u00e9,Sting,Quarter,Root,Meal,Guard,Science,Napkin,Cage,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Vegetable,Stoff,Gas,Emperor,Cafard,P\u00e9tanque,Pigeon,Bracelet
Guess,Farm,Leidenschaft,Bateau,Messer,Storm,ch\u00e2teau,Ear,Sand,Frieden,Batterie,Smoke,turbine,Counselor,radio,Mushroom,Blase,Unicorn,meal,Ship,Docteur,Wind,Newton,Hopital,rabbit,western,Knight,doctor,Poup\u00e9e,chapeau,Clock,Akzent,Zoo,,Baleine,fries,valise,Salari\u00e9,sausage,Couette,flask,ghost,vin,Braquage,flies,cheese,Needle,Sombrero,Tennis,Volcano,March\u00e9,tavern,,,Meal,guard,Science,apron,cage,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Vegetable,Faden,Gas,emperor,Bourdon,P\u00e9tanque,Pigeon,Bracelet
