ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70
Table Number,486729764,486644262,485972793,485206219,485880478,485888388,485795559,485535907,485848918,485705886,485458901,485628314,485573351,485267928,485174836,485136354,484942083,484937198,484515916,484814911,484682575,484435490,484206945,484377644,484065329,484078046,484101197,483588725,483498088,483352966,483102927,483310386,483246241,482593659,482707285,482639555,482542862,481955934,481844555,481279662,480601865,480394644,479553934,479677325,479349832,479232973,478625404,478118502,475857014,474943349,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,455837502,423771261,358827793,346689693,343894377
Move,['9'],['6'],['18'],['14'],['18'],['25'],['37'],['43'],['51'],['18'],['64'],['37'],['24'],['21'],['26'],['46'],['32'],['30'],['48'],['46'],['96'],['55'],['29'],['58'],['49'],['44'],['30'],['25'],['91'],['46'],['25'],['31'],['49'],['41'],['74'],['80'],['45'],['49'],['49'],['44'],['81'],['69'],['78'],['82'],['66'],['863'],['67'],['103'],['10'],['81'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['659'],['1874'],['1994'],['2772'],['2418']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,Deutsch,Français,English,English,English,Français,English,English,English,English,Français,Français,English,English,English,Français,English,Français,Français,English,English,English,Deutsch,English,English,English,Français,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,English,Français,English,Deutsch,English,Français,English,English,Deutsch,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Français,Deutsch,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Lunar', 'Artemis', 'Landing', 'Eclipse', 'Satellite', 'Satellite']","['Paket', 'Schachtel', 'Pappe', 'Pappe']","['Alarme', 'Sommeil', 'Matin', 'Horloge', 'Sonnerie', 'Sonnerie']","['Robinhood', 'Cupid', 'Fletching', 'Fletched']","['Granules', 'lentils', 'Pilaf', 'Rice', 'Rice', 'Rice']","['Spock', 'Balance', 'Dumbo', 'Listening', 'cochlea']","['Bison', 'Ricard', 'Explosif', 'Joint', 'Explosif', 'Joint']","['Fatal', 'Lust', 'Pheromones', 'drawn', 'magnetism', 'magnetic']","['Book', 'Wriggly', 'squirmy', 'pink', 'that', 'turned']","['antemeridian', 'Joe', 'Hard', 'Cockadoodledoo', 'Report', 'Ughhh']","['Broome', 'Harbour', 'diver', 'Oyster', 'sphere']","['Odorat', 'Museau', 'champignon', 'nez', 'Richerenches', 'Richerenches']","['Grande', 'Ceinture', 'Noeud', 'Lacet', 'Lacets', 'Lacet']","['Albacore', 'skipjack', 'Food', 'Fish']","['morning', 'keurig', 'Barista', 'Joe', 'Nescafe', 'Tim\\u2019s']","['Diamond', 'Medallion', 'locket', 'Locket', 'Choker', 'Choker']","['bond', '\\u00e9lastique', 'p\\u00e9rilleux', 'carp\\u00e9', 'Kangourou', 'D\\u00e9placement']","['casing', 'Polish', 'Meat', 'Kielbasa']","['Rond', 'Donjon', 'Giro', 'Babel', 'Pise', 'Pise']","['bouche', 'Cunilingus', 'Chti', 'maternelle', 'Papille', 'Lecher']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Lawn', 'lucky', 'Honey', 'Irish', 'Green', 'Green']","['Lieblingsmensch', 'Holzkiste', 'Kosewort', 'Suche']","['-polis', 'Scheduled', 'Train', 'City']","['Mayfield', 'dozen', 'Sweets', 'Breadmaker', 'pastries', 'pastries']","['mafia', 'honcho', 'CEO', 'President', 'Undercover', 'Baby']","['S\\u00e9pulture', 'Mausol\\u00e9e', 'Cimetiere', 'Cercueil']","['sucralose', 'Nutritionist', 'Keto', 'Intermittent', 'Balanced', 'Fasting']","['phedre', 'Gimgenbre', 'Andromaque', 'Britannicus', 'dent', 'Arbre']","['Marchande', 'Pi\\u00e8ces', 'Boite', 'Bagnole', 'Enregistreuse', 'Supermarch\\u00e9']","['Prawn', 'Skinny', 'Crustacean', 'Paste', 'Seafood', 'Small']","['elm', 'hardwood', 'Banyan', 'Acacia', 'sapling', 'sapling']","['Crossbow', 'Projectile', 'OliverQueen', 'RobinHood']","['Quill', 'Flock', 'Bird', 'Pen', 'Pen', 'Bird']","['D\\u00e9corations', '\\u00c9pic\\u00e9a', 'No\\u00ebl', 'Noel']","['MASH', 'Standup', 'Show', 'Laugh', 'audience', 'Haha']","['Black', 'grey', 'vegetable', 'green', 'Spice', 'spice']","['Orbit', 'Burn', 'Ray', 'Capri', 'Celestial']","['Plant', 'Hamsters', 'Sunflower', 'Justice', 'Gundam', 'Gundam']","['southwestern', 'cabeza', 'Colorful', 'Straw', 'Hat', 'Bandido']","['Crab', 'Nomad', 'Wanderer', 'Woods', 'Alone', 'Alone']","['Fruit', 'bleuet', 'geni\\u00e8vre', 'Anges', 'Casseau', 'Hudson']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Zwangsaufenthalt', 'Verbrecherbehausung', 'Einsitzen', 'Am\\u00f6be', 'vergittert', 'vergittert']","['Gum', 'Pop', 'fragile', 'float']","['Termin\\u00e9', 'Maigre', 'arriv\\u00e9e', 'terminus', 'termination', 'dernier']","['Shiitake', 'Portabella', 'champignon', 'Fungi', 'chantarelle', 'chanterelle']","['Newton', 'lab', 'biology', 'biology']","['B\\u00fchne', 'Kammerspiele', 'Sitzreihe', 'Ohnsorg', 'Ohnsorg...']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Aiguille', 'lien', 'P\\u00eache', 'Chas', 'Dentaire', 'dentaire']","['Feier', '\\u00dcberraschung', 'Mai', '17.', '28.2.']","['dolipranes', 'suppositoire', 'Vendu', 'Pharmacie']","['Dragon-Ball', 'Naruto', 'Dbz', 'comics']","['Crate', 'Trap', 'kennel', 'bird']"
Mystery Word,Moon,Karton,R\u00e9veil,Arrow,Couscous,Ear,P\u00e9tard,Attraction,Worm,Morning,Pearl,Truffe,Boucle,Tuna,Coffee,Necklace,Saut,Sausage,Tour,Langue,Quarter,Root,Clover,Schatz,Metro,Baker,Boss,Tombe,Diet,Racine,Caisse,Shrimp,Tree,Arrow,Feather,Sapin,Comedy,Pepper,Sun,Seed,Sombrero,Hermit,Baie,Guard,Zelle,Bubble,Fin,Mushroom,Science,Theater,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Fil,Geburtstag,M\u00e9dicament,Manga,Cage
Guess,Moon,Karton,R\u00e9veil,Arrow,couscous,ear,,attraction,Worm,Morning,Pearl,Truffe,cravate,tuna,Coffee,Award,saut,Sausage,,Langue,mix,,clover,Schatz,Subway,Baker,Boss,Mort,diet,racine,Caisse,Shrimp,Tree,Arrow,Feather,Sapin,Comedy,,Sun,hamutaro,Sombrero,Sasquatch,Baie,guard,Zelle,Bubble,Fin,Mushroom,Science,,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Noeud,Geburtstag,Medicaments,Manga,Cage
