ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,475560413,474551305,475514781,475235402,475166463,475001944,474980732,474870937,474277157,474312044,474419875,474276008,474111019,473954600,474013322,473974998,473726791,473890082,473530228,473282195,473357607,473314665,473135618,472948780,473077793,472767188,472761888,472624516,472701687,471925093,472397129,472025477,471123855,471168377,471205103,470813149,470990314,470465554,470002366,469785842,468063879,467972395,467974821,467318071,467212152,467002741,466724110,466842311,466084294,465621249,465485322,464829747,463714023,461611363,459279309,458716764,457064795,454586755,451463411,449955800,449145581,445628197,423771261,422619886,421549329,420552674,411382679,393621459,374138794,344838144,338553253,324381970,322628136,314360735
Move,['6'],['6'],['9'],['8'],['7'],['18'],['48'],['18'],['15'],['41'],['27'],['28'],['5'],['29'],['20'],['42'],['72'],['9'],['25'],['28'],['68'],['47'],['29'],['63'],['57'],['75'],['65'],['65'],['64'],['31'],['79'],['50'],['28'],['91'],['60'],['37'],['63'],['37'],['100'],['49'],['79'],['53'],['81'],['75'],['96'],['68'],['101'],['55'],['22'],['70'],['92'],['109'],['57'],['111'],['40'],['19'],['36'],['11'],['40'],['306'],['73'],['75'],['1614'],['475'],['95'],['513'],['708'],['1104'],['1306'],['1486'],['1671'],['1705'],['4328'],['2973']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,Français,English,English,Français,English,English,Français,English,Français,Deutsch,English,Français,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,English,Français,English,English,Français,Français,English,Deutsch,Français,English,English,English,Français,English,English,Deutsch,Français,English,English,Français,English,English,Français,Français,Français,English,English,English,English,English,English,Deutsch,Deutsch,English,English,English,English,Français,English,English,English,Français,English,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Bird', 'Acorn', 'Subterranean', 'Sunflower', 'Poppy', 'Reproduction']","['Kisses', 'clarinet', 'Tornado', 'Blow', 'blow', 'Blow']","['Joker', 'Laughter', 'Fool', 'king', 'circus', 'Jester']","['Antoinette', 'D\\u00e9collation', 'Echaffaud', 'Bourreau', 'Bourreau']","['Frost', 'Tall', 'Beanstalk', 'Enormous']","['Renaud', 'rus\\u00e9', 'roux', 'Corbeau', 'Goupil', 'Fontaine']","['enunciate', 'Emphasize', 'Indian', 'Aussie']","['LICK', 'sodium', 'Flats', 'Ocean', 'Veruca', 'Rock']","['Vent', 'Diriger', 'Mari\\u00e9e', 'T\\u00eate']","['Break', 'travel', 'Holiday', 'Christmas', ""lampoon's""]","['tree', 'Needles', 'Rosin', 'Species', 'cone', 'Cone']","['si\\u00e8ge', 'minist\\u00e8re', 'Armure', 'Ivoire', 'Attaque', 'ATTAQUE']","['Coke', 'Pip', 'Blossom', 'Lips']","['Crusoe', 'V\\u00e9nus', 'Sauvage', 'poisson', 'Fin', 'fin']","['Geburtstag', 'Hochzeit', 'Sahne', 'Sahnegeb\\u00e4ck']","['somnolent', 'Impossible', 'Aspiration', 'aspiration']","['farniente', 'pin', 'Mer', 'repliable', 'Ombrelle', 'Tonnelle']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Snake', 'Slinky', 'Wrap', 'Mortal', 'Spring', 'Rope']","['Racquet', 'wimbledon', 'Aldila', 'Forehand', 'Sport', 'Nadal']","['Direction', 'cursor', 'Legolas', 'Green', 'Legolas', 'Green']","['Pilou-pilou', 'Survie', 'Plaid', 'Plaid']","['Nile', 'Running', 'Boat', 'Thames', 'Euphrates', 'ducks']","['oeuf', 'gourgandine', 'Galinac\\u00e9e', 'Lait', 'Poussin', 'Ginger']","['Crabe', 'Linge', 'Basket', 'Anse']","['Wax', 'Light', 'Birthday', 'Roman', 'Wick', 'Wind']","['Double', 'murphy', 'Bugs', 'Mattress', 'Mattress', 'Mattress']","['Safety', 'Guard', 'Train', 'hand', 'Gun']","['Hoo', 'Wise', 'Igneous', 'Flow', 'Night', 'Hoot']","['Steam', 'Carriages', 'Flying', 'Scotsman', 'Pacer', 'Sprinter']","['saphire', 'bling', 'birthstone', 'Musician']","['Benne', 'Poubelle', 'Poids', 'Lourd']","['sixletters', 'sunblock', 'Laptop', 'Shirt', 'JingHongWu', 'HiddenWeapon']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['\\u00e0', 'Robot', 'laver', 'Laver']","['Moules', 'Mayonnaise', 'Patates', 'Potatoes', 'potatoes', 'potatoes']","['boyardee', 'Cooks', 'Swedish', 'Swedish']","['Ring', 'Sammlung', 'Pandora', 'Halskette', 'Kette', 'Kette']","['Union', 'Jarreti\\u00e8re', 'C\\u00e9r\\u00e9monie', 'Noce', 'Epousailles', 'gamophobie']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['market', 'pillory', 'Nasdac', 'Dow', 'supply', 'inventory']","['Television', 'World', '24', 'Simpson']","['ornithischien', 'Boomer', 'Tyrannosaure', 'Dimorphodon', 'Denver', 'Cr\\u00e9tac\\u00e9']","['Baseball', 'Shirt', 'Short', 'Cover']","['blackout', 'Menorah', 'wick', 'Elton', 'light', 'Taper']","['Mixtape', 'video', 'Aufnehmen', 'Kasette', '\\u00dcberspielen', 'Mehrspur']","['Cachou', 'Blanche', 'Halog\\u00e8ne', 'Obscurit\\u00e9', '\\u00c9clairage', 'ampoule']","['Occupation', 'steak', 'Knife', 'Meat', 'Meat', 'Meat']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['secure', 'pad', 'deadbolt', 'Vault']","['Opener', 'Font', 'alphabet', 'Envelope', 'scarlet', 'Vowel']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['\\u00e9tincelle', 'Lavande', 'Allumage', 'cierge', 'Soya', 'ignition']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']",['Seven'],"['castle', 'master', 'Underneath', 'keep']","['Trompete', 'Signalton', 'Blasinstrumente', 'Signal', 'Einritt', 'Instrument']","['Leibniz', 'Kr\\u00fcmmelmonster', 'Kr\\u00fcmmel', 'zerbr\\u00f6selt', 'Zerbr\\u00f6selt']","['Place', 'Detention', 'alcatraz', 'azkaban']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['hasbro', 'game', 'military', 'mathmatic', 'movie', 'fortune']","['Aaa', 'Park', 'Lithium', 'rechargeable', 'Rechargeable']","['toucan', 'R\\u00e9p\\u00e9teur', 'Tropico', 'Auxerre', 'ara']","['round', 'pop', 'gum', 'hubble']","['putter', 'association', 'Discotheque', 'Golf']","['toddler', 'Blue', 'Santa', 'Ruth', 'Tot', 'infant']","['des', 'neige', 'D\\u00e9neige', 'abaviens', 'montante', 'poussi\\u00e8re']","['wamu', 'Vault', 'reserve', 'Savings', 'America']","['winter', 'Salt', 'Autumn', 'Salt', 'Autumn', 'autumn']"
Mystery Word,Seed,Wind,Clown,Guillotine,Giant,Renard,Accent,Salt,Voile,Vacation,Pine,D\u00e9fense,Cherry,Vendredi,Torte,Dream,Parasol,Dress,Coil,Tennis,Arrow,Couverture,River,Poule,Panier,Candle,Bed,Rail,Owl,Train,Jewel,Camion,Sleeve,Rabbit,Machine,Frites,Chef,Schmuck,Mariage,Cake,Stock,Series,Dinosaure,Sleeve,Candle,Rekorder,Lumi\u00e8re,Butcher,Rabbit,Patron,Lock,Letter,Bouclier,Bougie,Bande,Pearl,Fox,Crescent,Ninja,Dwarf,Dungeon,Fanfare,Keks,Prison,Rooster,Operation,Battery,Perroquet,Bubble,Club,Baby,\u00c9toile,Bank,Season
Guess,Seed,blow,Clown,Guillotine,giant,renard,pray,salt,Girouette,vacation,pine,D\u00e9fense,flower,vendredi,Torte,Dream,Parasol,,Coil,Tennis,mouse,Couverture,River,Poule,Pince,Candle,,Rail,Owl,Train,gem,Camion,sleeve,rabbit,,Frites,chef,Schmuck,mariage,Cake,Stock,Series,Dinosaure,Jersey,Candle,Recorder,lumi\u00e8re,Chef,run,Coin,lock,letter,Chevalier,Huile,,mussel,Fox,Crescent,,es\u00e9lytelenhogykital\u00e1ljammertcsakkettenmaradtunk,dungeon,Horn,Keks,Prison,DJ,Scene,Car,perroquet,bubble,club,baby,Etoile,Bank,Cold
