ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,592555528,592187094,591861609,591945957,592007517,591455286,591616850,591493725,591524567,590312067,591324735,590824725,590718252,590353433,589664090,589841119,589515306,589780936,589566436,589428992,589128375,589127775,588906643,588808188,588554150,588625629,588217302,588035225,587842041,587692981,587836058,586797262,586965630,586733841,586310211,586514631,586525720,585953739,586099444,585996255,585819367,585222684,582281912,581767722,578083576,577852826,576920182,577180892,576762350,571815545,570734438,560134917,559608546,555624853,550187728,517095134,481212678,466081205,464921867,381826421,338553253,336562502,312552889
Move,['63'],['14'],['7'],['17'],['14'],['12'],['6'],['27'],['9'],['6'],['15'],['9'],['40'],['25'],['43'],['22'],['73'],['47'],['28'],['32'],['46'],['72'],['46'],['29'],['18'],['67'],['67'],['69'],['45'],['76'],['75'],['74'],['48'],['67'],['80'],['84'],['92'],['32'],['82'],['112'],['22'],['64'],['68'],['9'],['76'],['50'],['10'],['91'],['26'],['90'],['38'],['452'],['237'],['76'],['450'],['891'],['401'],['786'],['788'],['1108'],['2297'],['2407'],['2582']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,English,English,English,Français,English,Deutsch,English,Français,English,Français,English,Deutsch,English,English,Français,Français,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,English,Deutsch,English,Français,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['College', 'Class', 'Balloons', 'jester']","['Chanticleer', 'crows', 'Male', 'male']","['Italian', 'ramen', 'Ramen', 'Ramen']","['dunham', 'Schulz', 'Unsalted', 'elephant', 'Snoopy']","['Alphabet', 'pen-pal', 'lowercase', 'Mail']","['June', 'birthstone', 'Spherical', 'Gem', 'Oyster', 'Jewel']","['Winnie', 'Abeille', 'Naturel', 'Pollen', 'Sucre', 'Sucre']","['fly', 'Auto', 'Jobtitel', 'profession', 'Driver', 'Delta']","['Billund', 'Ninjago', 'Belville', 'Spielbaustein', 'Noppenbau', 'D\\u00e4nenspielzeug']","['Spare', 'Spacious', 'Space', 'Walls', 'living', 'bed']","['Protecteur', 'Prison', 'Concierge', 'But']","['Rook', 'Carlsen', 'king', 'boxing', 'Board', 'board']","['Galaxy', 'Box-office', 'Oscars', 'Projecteur', 'Soir\\u00e9e']","['Dijon', 'Yellow', 'Yellow', 'Yellow', 'Yellow']","['Trump', 'Macron', 'Wulff', 'Lincoln', 'Lincoln']","['African', 'trip', 'Tata', 'Chocolate']","['screw', 'Sprinkler', 'Tubular', 'nylon', 'garden', 'Garden']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Combo', 'Azay-le-Rideau', 'Cartes', 'Versailles']","['epice', 'sel', 'Cayenne', 'Jalape\\u00f1o']","['Dungeon', 'Knossos', 'Bowie', 'Laby', 'Bowie', 'Bowie']","['Goat', 'Elf', 'Lilliputian', 'Doc', 'Dwarfism', 'Midget']","['-GA', 'Wood', 'Enter', 'Room', 'committee', 'Card']","['chimpanzee', 'Ape', 'Baboon', 'Howler', 'Primate', 'gorilla']","['Ninja', 'Ninjaturtle', 'Turtles', 'Manhole', 'Rats', 'Killercroc']","['Yule', 'Brrr', 'Twelveth', 'month', 'Month', 'Month']","['stew', 'Angus', 'Holstein', 'red', 'Steak', 'Vendetta']","['rung', 'snakes', 'steps', 'Jacob', 'steps', 'Jacob\\u2019s']","['Fruit', 'Pound', 'Bundt', 'Birthday', 'dessert', 'Antionette']","['jambon', 'Viande', 'truie', 'Porcin', 'bacon', 'Bacon']","['Golden', 'Engagement', 'Gollum', 'beyonce', 'Circus', 'Sonic']","['Isopropyl', 'Fermented', 'Spirits', 'Drunk', 'Rubbing', 'Rubbing']","['Milo', 'marble', 'Liberty', 'Oscar', 'Thinker', 'Thinker']","['Broadway', 'clip', 'Disruption', 'Opening', 'Background', 'Action']","['Amazonienne', 'Georges', 'Tarzan', 'Mowgli', 'mowgli']","['nappy', 'Diaper', 'Teeth', 'Newborn', 'Preemie', 'blue']","['Puppet', 'clothing', 'Foot', 'Sleeve', 'santa', 'Feet']","['neunundneunzig', 'getr\\u00e4umt', 'Deutsch', 'Jury', '99', 'Luftballons']","['bolo', 'Uniform', 'Neckwear', 'draw', 'bow', 'bow']","['Pinatubo', 'islandais', 'pompeii', '\\u00e9ruption']","['vampire', 'stink', 'onion', 'stinky']","['cloud', 'heavens', 'White', 'Azure', 'blue', 'Blue']","['Invest', 'inventory', 'Broker', 'Market', 'market', 'Market']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Cumulonimbus', 'Condensation', 'puffy', 'rain', 'fluffy', 'Fluffy']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['friesian', 'Bovine', 'Jersey', 'Shed']","['Film', 'Insecte', 'Voiture', 'Voiture']","['Squares', 'hot', 'white', 'brown', 'fountain', 'Strawberry']","['Roscoff', 'Legume', 'Pleurer', 'Burger', 'Rouge', 'Rouge']","['Dent', 'Gencive', 'Corneille', 'Carr\\u00e9e']","['Sheep', 'Socks', 'lamb', 'fiber', 'Lanolin', 'Steel']","['Bread', 'Grain', 'From', 'Chaff']","['Egg', 'Resident', 'Baby', 'Hen']","['Monopoly', 'venison', 'pheasant', 'Board']","['Last', 'Equine', 'Mythical', 'mythical', 'Mythical']","['Baignoire', 'Laver', 'bain', 'salle', 'Lavage', 'Matin']","['Viscous', 'Pen', 'Sticky', 'form', 'Toothpaste']"
Mystery Word,Clown,Rooster,Noodle,Peanut,Letter,Pearl,Miel,Pilot,Lego,Room,Gardien,Chess,Cin\u00e9ma,Mustard,Pr\u00e4sident,Safari,Hose,Carrefour,Ch\u00e2teau,Piment,Labyrinth,Dwarf,Board,Monkey,Sewer,December,Beef,Ladder,Cake,Cochon,Ring,Alcohol,Statue,Scene,Jungle,Baby,Sock,Nena,Tie,Volcan,Garlic,Sky,Stock,Medal,Cloud,Port,Cup,Jungle,Tissue,Sting,Couch,Cow,Coccinelle,Chocolate,Oignon,Racine,Wool,Wheat,Chick,Game,Unicorn,Douche,Gel
Guess,clown,Birds,,Peanuts,Letter,pearl,Ours,Pilot,Lego,room,garde,Chess,Cin\u00e9ma,wine,Pr\u00e4sident,safari,hose,Carrefou,Chateau,poivre,Cavern,Dwarf,Board,monkey,Mutant,december,beef,,Cake,cochon,Ring,wine,Statue,Segment,Jungle,Baby,Sock,Nena,,volcan,garlic,Sky,Stock,medal,Cloud,cabane,,Jungle,Tissue,Sting,Couch,Cow,Fourmis,chocolate,oignon,Molaire,Wool,Wheat,Chick,Game,Horse,Toilette,gel
