ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72
Table Number,471239068,471201068,470917578,470604062,470449917,470320149,470147258,469575310,469544211,469202058,469203044,469151915,469128029,469104623,468893056,468841644,468772534,468694914,468681757,468546726,468250337,468235924,468164131,468125819,467886376,467668952,467653339,467318071,467293460,467258974,467212152,466827703,466722845,466724110,466613333,466154882,466086694,466086884,466036389,465731184,465664137,465661217,465668656,465665616,465664206,465619295,465435499,465108118,461611363,461105701,461078968,459279309,458716764,457064795,454586755,453839362,451463411,449145581,446155644,445297184,431028987,431028877,426921218,421549329,420552674,381777020,357001162,356959263,344838144,330741642,322628136,317609821
Move,['27'],['10'],['9'],['11'],['28'],['21'],['35'],['16'],['59'],['81'],['46'],['67'],['30'],['61'],['62'],['37'],['67'],['66'],['6'],['78'],['35'],['44'],['5'],['9'],['54'],['45'],['39'],['60'],['91'],['84'],['49'],['87'],['109'],['46'],['57'],['63'],['11'],['11'],['66'],['7'],['7'],['7'],['7'],['7'],['7'],['32'],['156'],['33'],['83'],['73'],['29'],['39'],['19'],['36'],['11'],['82'],['40'],['73'],['37'],['32'],['598'],['558'],['426'],['95'],['464'],['1039'],['1824'],['1314'],['1486'],['2759'],['4275'],['1588']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,English,Deutsch,English,Français,English,English,English,English,Français,English,English,English,English,English,Français,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,Deutsch,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Cardboard', 'X', 'Amazon', 'Shoe', 'Penalty', 'Penalty']","['Eclair', 'coup', 'Tonnerre', 'tonnerre']","['Twinkle', 'Shine', 'hollywood', 'Galaxy', 'SKy', 'Sky']","['Sweet', 'Lolly', 'sweet', 'lollipos']","['Dior', 'Flowers', 'scent', 'Fragrance', 'Fragrance', 'Fragrance']","['Cleaver', 'Serrated', 'Butter', 'Ginsue']","['Gravitational', 'sound', 'Tidal', 'Tidal']","['Vatican', 'Habemus', 'Bishop', 'Rome']","['Fromage', 'Chef', '\\u00c9lu', 'Peuple', 'clacos', 'Sarkozy']","['Mari\\u00e9e', 'Vin', 'Jupe', 'Chambre', 'Chasuble', 'Cocktail']","['Month', 'Landing', 'Crescent', 'reflects', 'walk', '1969']","['Long', 'Bamboo', 'Hike', 'Stick', 'Elderly', 'Daddy-Long-Legs']","['salt', 'Huis', 'Hermaphrodite', 'Slug', 'slime', 'Slijm']","['Mer', 'Arctique', 'Sal\\u00e9', 'Pacifique', 'Indien', 'Indien']","['Canopy', 'Sherwood', 'Daintree', 'Lost', 'Gump', 'Gump']","['correct', 'Wrong', 'starboard', 'Direction', 'Conservative', 'Conservative']","['Timeshare', 'Break', 'Cruise', 'Holiday', 'Holiday', 'Holiday']","['Tunisia', 'Waning', 'night', 'croissant', 'Croissant', 'croissant']","['Augen', 'Sehschw\\u00e4che', 'Gl\\u00e4ser', 'Accessoire', 'Potter', 'Rahmen']","['mud', 'Food', 'Pudding', 'Bakery', 'sponge', 'Design']","['Fleur', 'Rouleau', 'Arabe', 'Avril']","['pharaoh', 'bandaged', 'Ghost', 'Egyptian', 'dead', 'dead']","['Vallen', 'Frans', 'Gaten', 'Melk']","['changing', 'autumn', 'spice', 'Winter', 'Playoff', 'Summer']","['Gogh', 'Landscape', 'Mona', 'Lisa']","['Internet', 'Tableau', 'Rideau', 'Cir\\u00e9e', 'Parachute', 'filet']","['Cornerback', 'Shield', 'Zone', 'Army', 'self', 'Protection']","['Performance', 'Weapon', 'Hunting', 'Hair']","['Nauvoo', 'Building', 'Doom', 'Holiness', 'synagogue', 'Sealing']","['cadet', 'SWAT', 'Cuffs', 'Coppers', 'Pig', 'Constable']","['Golf', 'Gopher', 'Crater', 'Dig', 'Dig', 'dig']","['Logis', 'Poussi\\u00e8re', 'Ailes', 'Carabosse', '\\u00c9lectricit\\u00e9', 'Clochette']","['Food', 'eat', 'Starter', 'bruschetta', 'course', 'Restaurant']","['Voute', 'Fa', 'Bras', 'passe-partout', 'Molette', 'Molette']","['feces', 'Cowpat', 'beetle', 'Beetle']","['R\\u00e9publique', 'Pompidou', 'dirigeant', 'Macron', 'Camembert', 'Camembert']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['area', 'Persian', 'Wig', 'Throw', 'carpet', 'Carpet']","['Adjustable', 'Grabbers', 'needlenose', 'torture']","['Cacao', 'Sweet', 'Charlieandthe', 'dark']","['Wonka', 'Hershey', 'finished', 'cocoa']","['Blitz', 'fancy', 'Dancing', 'dancing']","['JerrySpringer', 'emotional', 'Luggage', 'luggage']","['Jams', 'Tunes', 'Soundof', '-Man']","['Shot', 'Reading', '3D', 'BIFOCAL', 'Drinking', 'Drinking']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Roy', 'Siegfried', 'Tophat', 'Wand', 'performer', 'illusions']","['Coupante', 'Lame', 'Pipe', 'viande', 'fendre', 'Guerre']","['Night', 'Disco', 'Travola', 'Vegas', 'Pitch', 'Yellow']","['Schiffsanleger', 'Seemannstattoo', 'Schiff', 'Festmachen']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['Cowboy', 'Filmgenre', 'eastwood', 'indianer']","['Brontosaurus', 'triceratops', 'Stegosaurus', 'Extinct']","['mississippi', 'danube', 'Stream', 'Water', 'Potomac', 'Arno']","['Julian', 'yearly', 'Track', 'Dates']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['fight', 'tooth', 'hammer', 'polish', 'finger', ""finger's""]","['Waistband', 'Stretchable', 'Heart', 'Scrunchie']","['Farming', 'Vehicle', 'farmer', 'wagob', 'Con', 'Ex']","['Horde', 'association', 'Bond', 'unite', 'Wartime', 'NATO']","['putter', 'association', 'Discotheque', 'Golf']","['Fromage', 'Mammif\\u00e8re', 'Bouc', 'Bouc']","['Rainier', 'Fuji', 'Olympus', 'Alps', 'king']","['Sabayon', 'Fin', 'PannaCotta', 'Baklava', 'Tiramisu', 'tiramisu']"
Mystery Word,Box,Foudre,Star,Candy,Perfume,Knife,Wave,Pope,Pr\u00e9sident,Robe,Moon,Cane,Snail,Oc\u00e9an,Forest,Right,Vacation,Crescent,Brille,Cake,Printemps,Mummy,Cheese,Season,Painting,Toile,Defense,Bow,Temple,Police,Hole,F\u00e9e,Appetizer,Cl\u00e9,Dung,Pr\u00e9sident,Cinema,Parasol,Rug,Pliers,Chocolate,Chocolate,Ballroom,Baggage,Music,Glasses,Widder,Magician,Hache,Fever,Anker,Bande,Pearl,Fox,Crescent,Museum,Ninja,Dungeon,Battery,Western,Dinosaur,River,Calendar,Rooster,Nail,Elastic,Tractor,Alliance,Club,Ch\u00e8vre,Mountain,Dessert
Guess,Box,Foudre,star,,Perfume,Knife,Scream,Catholic,Pr\u00e9sident,Champagne,moon,crutch,Snail,oc\u00e9an,Forest,Right,vacation,moon,Brille,Cake,printemps,Mummy,Cheese,season,Painting,Toile,defense,Bow,Temple,police,bunker,F\u00e9e,Dinner,Cl\u00e9,manure,,Cinema,Float,Rug,Pliers,Chocolate,Chocolate,Ball,Reality,Music,Glasses,Widder,Magician,Tranche,Fever,Anker,,mussel,Fox,Crescent,,,dungeon,Battery,Western,Dinosaur,river,Calendar,DJ,Dentist,Elastic,Tractor,Alliance,club,Souris,Mountain,dessert
