ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,502216491,501958265,501525719,500876135,501959187,500879536,501037529,501309738,500493250,501082077,501009823,500686195,500391941,500450610,499974132,500247091,500288609,500112182,500239570,500049560,499697763,499438978,498300910,499296990,499015388,499154314,499001295,498805285,497913532,497853690,497624698,497577135,497475123,497436913,497298050,497274140,496405272,496462046,496017157,494704846,493675456,491749709,491305856,490280100,489469138,488379380,484682575,480055062,478416865,462438853,444471586,426921218,328236739,324381970,319065151
Move,['5'],['13'],['7'],['6'],['12'],['7'],['29'],['33'],['18'],['56'],['15'],['9'],['59'],['35'],['35'],['25'],['54'],['12'],['18'],['37'],['18'],['25'],['73'],['19'],['75'],['57'],['44'],['36'],['36'],['70'],['64'],['24'],['112'],['93'],['76'],['72'],['9'],['102'],['36'],['81'],['7'],['113'],['39'],['37'],['195'],['78'],['98'],['287'],['410'],['792'],['57'],['665'],['3674'],['1802'],['420']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,Deutsch,English,English,English,Deutsch,English,Français,English,English,English,English,English,Français,English,English,Deutsch,Français,Français,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,Français,Français,English,English,Français,Français,Français,Français,Français,English,Deutsch,Français,Français,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Tequila', 'Vodka', 'Cheers', 'Spirits']","['racket', 'kyuugi', '\\u30a8\\u30fc\\u30b9\\u3092\\u306d\\u3089\\u3048', '\\u306b\\u3057\\u3053\\u308a\\u3051\\u3044', '\\u304a\\u3046\\u3058\\u3055\\u307e', '\\u304a\\u3046\\u3058\\u3055\\u307e']","['dice', 'Squared', ""Rubik's"", 'rUBIX']","['Amazon', 'Pile', 'shares', 'supply', 'Photo', 'Stash']","['Mug', 'Latte', 'Caffeine', 'cocao', 'Beans', 'beans']","['Bekannt', 'Ballettmusik', 'Tschaikowski', 'Tschaikowski']","['France', 'DARI', 'rice', 'rice', 'Berber', 'Berbers']","['bird', 'cantfly', 'Partridge', 'bigtail']","['sun', 'index', 'Hotness', 'Temp', 'Warmth', 'Equator']","['Tagesende', 'essen', 'Ausklang', 'Vornacht', 'Sandm\\u00e4nnchen', 'Sandmann']","['Slumber', 'Cover', 'Statement', 'Quilt']","['Caisse', 'b\\u00eache', 'Multifonction', 'Pioche', 'Tournevis', 'Tournevis']","['Over', 'Timer', 'Rolex', 'Supervise', 'Swiss']","['Pit', 'Sapling', 'bio', 'apple', 'Watermelon']","['shade', 'bumbershoot', 'bumbershoot', 'shade']","['stormy', 'Cloudy', 'Forecast', 'Forecast', 'Forecast']","['Heavy', 'Aweigh', 'Sailor', 'SHIP', 'Nautilus', 'Nautilus']","['monopoly', 'Vert', 'Pascal', 'Spectacle', 'Montesquieu']","['CBD', 'Fire', 'Vapour', 'Screen', 'Cigarette', 'Cigarette']","['Prada', 'Cruella', 'Beelzebub', 'Shoulder']","['Leichenkonservierung', 'Pyramide', '\\u00c4gypten', 'Toter', 'Sarkophag', 'Sarkophag']","['Luxe', 'Esturgeon', 'Billes', 'Toast', 'Oeuf', 'Oeuf']","['Poupon', 'naissance', 'Embryon', 'Cigogne', 'Cadum', 'F\\u0153tus']","['Marlin', 'magician', 'Elders', 'Magical', 'Stick', 'stick']","['Italian', 'Mob', 'Sicilian', 'Corleone', 'Organization', 'Godfather']","['Manager', 'Owner', 'Leader', 'cocky', 'Employee', 'employer']","['Sofitel', 'Hilton', 'Porter', 'Concierge', 'Lobby']","['Nun', 'Tux', 'Flightless', 'igloo']","['plank', 'lumber', 'Game', 'Arena']","['Mixed', 'Drink', 'Molotov', 'Molotov']","['secure', 'Sean', 'pad', 'Caps', 'bike', 'Nut']","['Royal', 'Cathy', 'repas', 'Tajine', 'Semoule', 'Semoule']","['Maltese', 'anger', 'Angry', 'Angry', 'angry', 'Angry']","['Chevali\\u00e8re', 'alliance', 'Pouce', 'Cercle', 'dents', 'Anneau']","['Hairdresser', 'Image', 'snowwhite', 'Copy', 'vanity', 'silvered']","['Reinette', 'Hesp\\u00e9rides', 'verger', 'Poire']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Rameau', 'mode', 'Ramification', 'Vieille', 'ramification', 'Vieille']","['Lady-D', 'Monaco', 'Grace-Kelly', 'Grace']","['Boat', 'flyer', 'Driver', 'airline', 'Airline', 'driver']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Professionnel', 'Hygi\\u00e9niste', 'chaise', 'Dents', 'chaise', 'chaise']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Levres', 'b\\u00e9e', 'orofice', 'Gueule', 'Aluette', 'Dents']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Gef\\u00e4ngnis', 'Insellage', 'Westk\\u00fcste', 'Eiland', 'Gef\\u00e4ngnisinsel', 'SanFrancisco']","['Coller', 'Attire', 'Magn\\u00e9tique', 'Collant', 'Frigo', 'Frigo']","['Tron\\u00e7onneuse', 'Durandil', 'Passeport', 'I', 'Tomahawk', 'Fendre']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Order', 'options', 'Restaurant', 'restaurant']","['emulsification', 'washing', 'Clean', 'liquid', 'detergent']","['Maboul', 'Who', 'quoi', 'neuf', 'pilule', 'qui']","['3D', 'square', 'rubik', '^3']"
Mystery Word,Alcohol,Tennis,Cube,Stock,Coffee,Schwanensee,Couscous,Rooster,Heat,Abend,Blanket,Outil,Watch,Seed,Parasol,Weather,Anchor,Billet,Smoke,Devil,Mumie,Caviar,B\u00e9b\u00e9,Wand,Mafia,Boss,Hotel,Penguin,Board,Cocktail,Lock,Couscous,Cross,Bague,Mirror,Pomme,Film,Branche,Princesse,Pilot,Heat,Dentiste,Baleine,Valise,Bouche,Poup\u00e9e,Quarter,Alcatraz,Aimant,Hache,Vegetable,Menu,Soap,Docteur,Cube
Guess,Alcohol,tennis,Cube,Stock,Coffee,Oper,French,Peacock,Heat,Abend,Bed,Outil,watch,Fruit,spot,Sky,Anchor,Billet,Sun,Blade,Mumie,Caviar,B\u00e9b\u00e9,Wizard,mafia,Boss,Hotel,Pinguin,Board,Martini,Lock,couscous,Dog,Bague,,Pomme,film,,Princesse,Radio,,Dentiste,Baleine,valise,Bouche,Poup\u00e9e,,Alcatraz,Aimant,Hache,Vegetable,Menu,Soap,Docteur,Cube
