ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,447349360,447332571,447271305,447238431,447209769,447073159,446898438,446732745,446600111,446537216,446514318,446486199,446302200,446191646,446174651,446150832,446102639,445975209,445966203,445871134,445864849,445866618,445742197,445553320,445534312,445278939,445169948,445147317,445146504,444843544,444760349,444335863,444183811,444153920,443947504,443752735,443590815,443581825,443403998,443203411,443085305,443056669,442941057,442288819,442259612,442217871,441937754,441745463,441328609,441032575,440978972,440932333,440701935,440451879,440225058,438944087,438717097,437000024,435781132,433612231,432865949,431028877,430526833,420552674,411382679,405054016,366888891,356959263,353362991,348302073,319065151,318929216,314877288
Move,9,5,9,8,9,18,44,18,46,52,19,41,37,30,72,38,24,9,66,37,38,27,28,49,6,33,83,33,48,18,62,42,48,37,114,46,86,76,9,45,45,94,67,62,92,84,111,57,60,15,7,50,40,85,106,74,62,36,11,73,20,244,18,266,505,925,1068,1111,1452,2054,277,2477,3314
Clues,"['Name', 'Color', 'witch', 'Fiver', 'NUtella', 'Medicinal']","['Nutmeg', 'Flavour', 'Saffron', 'Tarragon']","['Enclos', 'Animaux', 'Sigean', 'Palmyre', 'Beauval', 'Beauval']","['Nuageux', 'Nuage', 'Azur', 'Bleu', '\\u00c9toil\\u00e9']","['Checkout', 'Marriott', 'Expensive', 'vacation', 'Hilton', 'Hilton']","['moulin', '\\u00e9pice', 'Cayenne', 'Gris', 'Baies', 'Cinq']","['Hose', 'Hydrant', 'backdraft', 'Smoke', 'Blaze']","['gerade', 'Faden', 'Leine', 'Packband', 'Angeln', 'angeln']","['Subway', 'Railroad', 'suburbia', 'passengers', 'underground', 'Underground']","['Salzmarsch', 'Anwalt', 'Morallehrer', 'Indien', 'Hungerstreik', 'Hungerstreik']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Beaut\\u00e9', 'poudre', 'magnifique', 'sublime', 'Boulet', 'Boulet']","['Boisson', 'f\\u00eate', 'Cacahu\\u00e8te', 'Pastis', 'Pastis', 'Cacahu\\u00e8te']","['Spaghetti', 'Interchange', 'Clapham', 'Clapham']","['camenbert', 'Chirac', 'Trump', 'Elu', 'Gouvernant', 'Leader']","['weichk\\u00e4se', 'Obatzer', 'Wei\\u00dfschimmel', 'Preiselbeeren', 'Obazdabestandteil', 'Edelschimmel']","['Monarch', 'Cocooned', 'Caterpillar', 'Insect', 'effect']","['fart', 'AC', 'Inlet', 'Electrical', 'plug', 'Plug']","['Mass', 'sleep', 'Church', 'kortjakje', 'Churchservice']","['Flyer', 'AM', 'Music', 'Shortwave', 'Frequency', 'frequency']","['tool', 'Trowel', 'Spade', 'Dig', 'Dig', 'Spade']","['Jurassic', 'Urzeit', 'T-Rex', 'Velociraptor']","['Crushed', 'snow', 'Talcum', 'Talcum']","['Linda', 'Donatello', 'shuriken', 'Kung-fu', 'assassin', 'Warrior']","['Aid', 'Pogues', 'Rock', 'Group', 'Metal', 'Metal']","['Railroad', 'Pedestrian', 'Jesus', 'Criss', 'Catholic']","['solitaire', 'Pr\\u00e9cieux', 'gemme', 'Alliance', 'chevali\\u00e8re', 'Joallier']","['barb', 'Pinchers', 'Arachnid', 'Stinger', 'Stinger']","['Gentle', 'Gargantuan', 'club', 'Beanstalk', 'Beanstalk']","['flea', 'gnat', 'Soar', 'Travel', 'Autogyro', 'Insect']","['Hit', 'Hawaiian', 'Fist', 'Fruit', 'Fruit', 'Fist']","['th\\u00e9\\u00e2tre', 'crime', 'projecteurs', 'esclandre', 'estrade', 'estrade']","['cilantro', 'dill', 'Spice', 'Marijuana', 'Mr.', 'Alpert']","['Burial', 'Grounds', 'Crypt', 'Mausoleum']","['Posh', 'india', 'Cinnamon', 'nutmeg', 'Cardamom', 'CArdoman']","['Blumenbeete', 'Gr\\u00fcnfl\\u00e4che', 'Rasenm\\u00e4hen', 'Streuobst', 'Teich', 'Eden']","['Schlange', 'Belzebub', 'Lautsprechermarke', 'MEPHISTO', 'Satan', 'Satan']","['Onbewoond', 'Palm', 'wadden', 'Love', 'Spirit']","['Magic', 'Genie', 'Love', 'treasure', 'post', 'Moth']","['slaughterhouse', 'merchant', 'slaughter', 'meat', 'cutter', 'Cutter']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Valuable', 'Chest', 'Pirates', 'Pirate', 'Hoard', 'Box']","['Respect', 'tie', 'tie', 'NA']","['Factory', 'Pipeline', 'Powered', 'Object', 'Lawnmower', 'Robot']","['Diplodocus', 'apatosaurus', 'Barney', 'jurassic', 'Triassic', 'Reptar']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['bird', 'Slang', 'attractive', 'Hatchling', 'Baby', 'Peep']","['Note', 'M\\u00e9lodie', 'Son', 'Melodie']","['Walk', 'striped', 'Sugar', 'Sugar']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Pricey', 'Sturgeon', 'sturgeon', 'Roe', 'Roe']","['troquet', 'Cocktail', 'Alcools']","['Thursday', 'Weekday', 'Freaky', 'Weekend']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['medizinischer...', '-Sprechstunde', 'Retter', 'Ernstfall', 'Ungl\\u00fcck', '-ambulanz']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['Harkonnen', 'Roxanne', 'Musician', 'Prick', 'Ouch', 'Ray']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['monarch', 'imperial', 'Napoleon', 'Roman', 'New', 'Groove']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Kosciuszko', 'peak', 'climb', 'every', 'k2', 'everest']","['0', 'X', 'browser', 'Browser']","['healing', 'drug', 'doctor', 'hospital', 'cure', 'paliative']","['Caribbean', 'Japan', 'Coney', 'Mana', 'mana']","['bluefin', 'ahi', 'fish', 'canned']","['Website', 'Browser', 'Gingerman', 'jar', 'monster', 'Monster']","['Fireman', 'Panty', 'watering', 'garden', 'brosbefore', 'B-Legit-Where-Dem-At']","['Novel', 'worm', 'BURN', 'grimoire']","['Chef', 'Demons', 'Lucifer', 'Enfer', 'Ange', 'Contraire']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['Subwoofer', 'House', 'JBL', 'Bose', 'tweeter']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Hazel,Spice,Zoo,Ciel,Hotel,Poivre,Firefighter,Schnur,Metro,Gandhi,Meerjungfrau,Canon,Ap\u00e9ritif,Junction,Pr\u00e9sident,Camembert,Butterfly,Outlet,Sunday,Radio,Shovel,Dinosaurier,Powder,Ninja,Band,Cross,Bague,Scorpion,Giant,Fly,Punch,Sc\u00e8ne,Herb,Cemetery,Spice,Garten,Teufel,Island,Lamp,Butcher,Pinguin,Treasure,Bow,Machine,Dinosaur,Princess,Chick,Musique,Cane,Scale,Candle,Caviar,Bar,Friday,Napkin,Notfall,Hermit,Sting,Poil,Emperor,Lamb,Mountain,Safari,Medicine,Island,Tuna,Cookie,Hose,Book,Diable,Volcano,Speaker,Circle
Guess,,Herb,Zoo,ciel,Resort,Poivre,Fire,Schnur,Train,Ghandi,Meerjungfrau,teint,Champagne,Junction,Pr\u00e9sident,,Butterfly,outlet,Sunday,radio,shovel,Dinosaurier,Avalanche,Ninja,First,Cross,Diamant,Scorpion,giant,Fly,punch,Meurtre,Herb,Cemetery,spice,Garten,Teufel,Island,Lamp,Butcher,,treasure,artist,Machine,Dinosaur,Princess,chick,Musique,,,,Expensive,bar,Friday,,Notfall,Alone,Sting,Poil,EMPEROR,,Mountain,,Medicine,Island,Tuna,honey,Hose,Book,diable,Volcano,Speaker,Circle
