ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,520436172,520055966,519739719,519975639,520018819,519296694,519594681,519429643,519294356,519179488,518191510,518704120,518381313,518270528,518178811,518178951,518044594,517973951,517702169,517672607,517678078,517208272,517364783,516807797,516983554,517003063,517039024,516837341,516435193,515743132,516539435,516271587,515518017,515693674,515531482,515340878,515070585,514796638,514559666,514377397,514339808,514167474,512785830,510920367,511221983,511070791,510522677,510269410,509897088,508116165,507864886,507514787,504783443,505196983,504721368,498936864,495208466,481212678,396307534,381826421,374138794,366888891,348838927,348302073,338553253,336562502,322726720
Move,['9'],['8'],['8'],['5'],['19'],['42'],['36'],['38'],['32'],['44'],['44'],['31'],['43'],['49'],['30'],['56'],['38'],['17'],['64'],['57'],['41'],['75'],['62'],['28'],['42'],['37'],['35'],['64'],['58'],['65'],['50'],['94'],['30'],['64'],['5'],['84'],['55'],['63'],['102'],['134'],['58'],['108'],['48'],['50'],['629'],['46'],['57'],['33'],['73'],['75'],['78'],['18'],['31'],['83'],['67'],['48'],['75'],['186'],['565'],['929'],['1723'],['1317'],['1930'],['2988'],['1971'],['1924'],['1281']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,Français,Français,English,English,Français,English,English,Français,Français,Français,English,Français,English,English,English,Français,English,Deutsch,Français,English,English,English,English,English,English,English,Deutsch,English,English,Français,Français,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,English,English,English,English,Français,Français,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Cry', 'white', 'News', 'vegetable', 'Layers', 'Ogre']","['B\\u00e4cker', 'Bernd', 'VESPER', 'Fr\\u00fchst\\u00fcck', 'Fr\\u00fchst\\u00fcck']","['Green', 'Frame', 'X', 'Pins', 'Kingpin']","['Rayure', 'Asiatique', 'Benghal', 'Moustique']","['Pearl', 'Cymbales', 'instrument', 'bonzo', 'artillerie', 'cuisine']","['prisoner', 'Lord', 'prison', 'Medieval']","['Portion', 'precinct', 'Fourth', 'four']","['Goutte', 'Pr\\u00e9cieux', 'bille', 'Ronde', 'Nacre', 'Nacre']","['Jam', 'Pie', 'Shortcake', 'Red', 'Red', 'Red']","['Backyard', 'Flower', 'vegetable', 'eden']","['Chien', 'Treize', 'cruso\\u00e9', 'Shabbat']","['Semoule', 'Douleur', 'Gousse', 'Ours', 'Ciboulette', 'Oignon']","['Sucre', 'Chaplin', 'poule', 'oiselle']","['Paper', 'Wipe', 'Dinner', 'Serviette', 'serviette']","['Poudlard', 'HEC', 'rentr\\u00e9e', 'septembre', 'Primaire', 'Scolarit\\u00e9']","['Buck', 'edge', 'bowie', 'Santoku']","['Program', 'Broadway', 'Clinton', 'Cosby', 'monthly', 'paper']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Gousset', 'Goussets', 'Aiguilles', 'Swatch']","['Hilton', 'Pub', 'trivago', 'Sheraton', 'Inn']","['Enzian', 'Enzian', 'Hannelore', 'Hannelore', 'Enzian']","['Dispendieux', 'Champagne', 'Oeuf', 'oeuf', 'Oeuf', 'Oeuf']","['Scalding', 'Slip', 'PowerPoint', 'Baserunner', 'Playground', 'Playground']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['month', 'Boxing', 'Day', 'last', 'twelve', '12th']","['Rock', 'Aerosmith', 'elastic', 'group', 'musical', 'instruments']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Water', 'vernal', 'slinky', 'Coil', 'Slinky', 'coil']","['Instructor', 'Educator', 'expert', 'Dumbledore', 'Teacher', 'Lecturer']","['Erde', 'Botanicus', 'Beet', 'bepflanzen', 'Eden', 'Arbeit']","['Fireman', 'Logger', 'Lumberjack', 'Tool', 'wood', 'cut']","['dowry', 'undivorced', 'bigamy', 'partnership', 'spouses', 'covenant']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Rachid', 'Pistache', 'Comestible', 'Ap\\u00e9ro', 'arachide', 'arachide']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Wild', 'Browser', 'Africa', 'Zoo', 'jeep', 'expedition']","['Garfield', 'tabby', 'Feline', 'Calico', 'nya', 'whiskers']","['Rowing', 'capsized', 'Row', 'speed']","['MI6', 'Tinker', 'Sabotage', 'Eye', 'Agent', 'Agent']","['barber', 'modysta', 'kreator', 'designer', 'Dekorator', 'Modne']","['Ib\\u00e4h', 'FreshG', 'Rot', 'Rot']","['refraction', 'photon', 'illumination', 'Year', 'Neon', 'Uv']","['Haltbarmacher', 'Kaliumjodid', 'Elektrolyte', 'Fleur', 'Leckstein']","['whole', 'seed', 'go', 'against', 'Wheat', 'Maize']","['Vinhos', 'Chardonnay', 'Cheese', 'Pinot', 'pinot']","['Sea', 'Army', 'cara', 'orange']","['Beat', 'Instrument', 'rhythm', 'Snare', 'Snare']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['satyr', 'sauce', 'Peter', 'Peter', 'peter', 'Peter']","['Bluetooth', 'listen', 'JBL', 'seminar', 'amp', 'microphone']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Armure', 'Ecu', 'Protection', 'Protection']","['Nickle', 'Slot', 'Loose', '1$']","['Knight', 'Weapon', 'Anduril', 'Gryffindor', 'Excalibur', 'Excalibur']","['Ostrich', 'Quill', 'White', 'Light-weight', 'pinion', 'tail']","['cardboard', 'Brit', 'Beat', 'Jack']","['Parrot', 'plank', 'ship', 'treasure']","['fire', 'Miami', 'Thermal', 'geothermal', 'Winter', 'oven']","['Pastis', 'Biscuits', 'Ricard', 'pineau', 'Kir', 'Spritz']","['Bosse', 'Orque', 'Cachalot', 'Orc', 'Bleue', 'Bleue']","['Booty', 'Barbossa', 'Hook', 'Hook', 'Hook']","['Mer', 'Ciel', 'Galaxie', 'Casserole', 'Plan\\u00e8tes', 'Astre']","['Hydrogen', 'Helium', 'Fart', 'Fuel', 'Carbon', 'State']"
Mystery Word,Onion,Brot,Bowling,Tigre,Batterie,Dungeon,Quarter,Perle,Strawberry,Garden,Vendredi,Ail,Canne,Napkin,\u00c9cole,Knife,Bill,Sail,Montre,Hotel,Heino,Caviar,Slide,Punch,December,Band,Cake,Spring,Professor,Garten,Axe,Marriage,Poup\u00e9e,Cacahu\u00e8te,Glasses,Safari,Cat,Boat,Spy,Stylist,Tomate,Light,Salz,Grain,Wine,Navel,Drum,Hunter,Coffee,Spice,Pan,Speaker,Oven,Pilot,Vache,Bouclier,Coin,Sword,Feather,Box,Pirate,Heat,Ap\u00e9ritif,Baleine,Pirate,\u00c9toile,Gas
Guess,onion,Brot,bowling,Tigre,Batterie,dungeon,Quarter,eau,strawberry,Garden,Vendredi,ail,canne,Tissue,\u00c9cole,Knife,Tabloid,sail,Montre,Hotel,Mond,Alcool,slide,Punch,December,Rock,cake,fountain,professor,Garten,axe,Marriage,Poup\u00e9e,Cacahu\u00e8tes,glasses,Safari,Cat,Boat,Spy,,Oma,Light,Salz,Corn,Wine,red,Drums,,coffee,Spice,,speaker,fry,Pilot,Vache,Bouclier,coin,sword,feather,Box,pirate,heat,Ap\u00e9ritif,Baleine,Pirate,Etoile,Gas
