ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,450091704,450069435,449891890,449410963,449366917,449331697,449184057,449159052,449098708,448950925,448820332,448756375,448673935,448586266,448361517,448367854,448367761,448202573,448123335,448110631,448018632,447983429,447714414,447552243,447424318,447349360,447209769,447063938,446951295,446893818,446892113,446837104,446514318,446384335,446260069,446209984,446003865,445975209,445808729,445800957,445688637,445647568,445363392,445332276,444885005,444727685,444566721,444471586,444241501,444153920,443752735,443300228,443203411,443128025,443085305,442941057,442755037,442379625,441032575,440978972,440701935,440225058,438370734,438284391,438071472,435781132,430526833,429726886,421549329,363390977,357001162,344838144,330741642,317609821,314877288
Move,5,5,31,28,30,29,6,75,13,20,16,24,11,37,14,21,41,40,30,47,28,45,36,66,37,119,57,28,67,25,91,58,20,78,37,92,73,27,50,64,61,49,73,45,85,56,56,31,111,52,83,18,81,103,45,67,49,69,15,7,59,107,54,107,55,11,18,67,64,1168,1742,1379,2403,1425,3314
Clues,"['Cardamom', 'cinnamon', 'thyme', 'thyme']","['Russe', 'Tabac', 'Tige', 'Fum\\u00e9e']","['Mario', 'Underground', 'cylinder', 'Cylinder']","['TTR', 'Restoration', 'Azul', 'Video']","['Snickers', 'Obstruct', 'Stools', 'TAVERN', 'tavern', 'tavern']","['Training', 'Flora', 'Sakura', 'Cleaning', 'equinox', 'March']","['Summer', 'Fall', 'vernal', 'equinox', 'has', 'sprung']","['Robespierre\\u2019s', 'Aspirin', 'French', 'Revolution', 'French', 'Revolution']","['m\\u00e9che', 'Bison', 'Col\\u00e8re', 'Splif', 'Oh', 'Boum']","['Curve', 'quasimodo', 'Carillon', 'Ringer', 'Clocktower', 'Tower']","['Eden', 'coldplay', 'Sunny', 'Island', 'Afterlife']","['African', 'Mediterranean', 'Rice', 'Kusksi', 'Semolina', 'Semolina']","['Azoren', 'Niederschlagsmenge', 'Regen', 'Meteorologie', 'Spielerreport', 'Vorhersage']","['Volkswagen', 'Radio', 'par', 'passat', 'Zee', 'zandbank']","['Deck', 'Birthday', 'Birthday', 'Birthday']","['Sparkly', 'Crown', 'Kilcher', 'Gem']","['Lenovo', 'Dell', 'speakers', 'device', 'commodore']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Clap', ""God's"", 'Bowling', 'Lightning', 'Sound', 'Sound']","['monster', 'HTTP', 'snickerdoodle', 'Chip', 'cutter', 'crumbs']","['ml', 'Watchers', 'libra', 'Cm', 'Roof', 'Justice']","['Scrabble', 'CATAN', 'Mario', 'Chess', 'Hunted', 'Olympic']","['Bulletproof', 'Porthole', 'Sill', 'Pane', 'Pane', 'Pane']","['tonfa', 'pistol', 'Dagger', 'Shiv', 'Arms', 'Siege']","['Tanz', 'Finnischer', 'Argentinien', 'Argentina']","['Vault', 'Ernie', 'Money', 'Citi', 'savings', 'Truist']","['Valiant', 'Nee', 'Python', 'Lancelot', 'josting', 'Sir']","['Checkmate', 'Gambit', 'Kasparov', 'Tower', 'boardgame', 'crisscross']","['Clue', 'Gratuity', 'Point', 'Iceberg', 'advice', 'Advice']","[""Herman's"", 'recluse', 'Herman\\u2019s', 'Homebody']","['container', 'swig', 'pocket', 'beaker', 'Erlenmeyer', 'Erlenmeyer']","['Wonka', 'Cacao', 'white', 'Sweet']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Queue', 'Crini\\u00e8re', 'Troie', 'Cavalier']","['Kheops', 'Maslow', 'Sand', 'Scheme', 'Giza', 'Egypt']","['Constellation', 'arachnid', 'Zodiac', 'Pincers', 'Meine', 'Spider']","['Himalayan', 'Flats', 'sodium', 'seasoning', 'pinch', 'Deice']","['funerary', 'Hatshepsut', 'preserve', 'Preserved']","['manufacturing', 'Automaton', 'Gun', 'Form']","['Tanzschuppen', 'Travolta', 'Ilja', 'Club', 'Fever', '\\u00dc30']","['barbouze', 'Nid', 'James', 'Secret']","['Correct', 'Left', 'handed', 'Handed', 'Privilege', 'Privilege']","['Trombone', 'Trumpet', 'blow', 'sound', 'Beep', 'Car']","['patch', 'Rhubarb', 'Vine', 'shortcake', 'Shortcake']","['cinematography', 'take', 'Stage', 'Set', 'cut', 'cut']","['Cayman', 'Kauai', 'archipelago', 'Australia', 'Hawaii', 'Love']","['overpass', 'Brooklyn', 'London', 'Connect']","['Award', 'reward', 'Bronze', 'Trophy', 'Pendant', 'Olympic']","['Or', 'Treat', 'Illusion', 'Prank']","['Amicelli', 'Er\\u00f6ffnung', 'Posaunen', 'Herold', 'Signal', 'Trompetenmusik']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['loose', 'Fastener', 'Lefty', 'Loosey', 'twist', 'Twist']","['Tuxedo', 'Bikini', 'Clothes', 'clothing', 'tankini', 'Tankini']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Framing', 'Finishing', 'Sledge', 'Arm', 'Gavel', 'Knocker']","['bird', 'glide', 'Eva', 'Air', 'Biwing', '747']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Majest\\u00e9', 'Arthur', 'Pendragon']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Grow', 'Bloom']","['Salem', 'Hag', 'warlock', 'Cackle', 'Hunt', 'wicked']","['Pancakes', 'pour', 'tree', 'sticky', 'Sticky', 'sticky']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['impress', 'postage', 'envelope', 'postage', 'Postage', 'Envelope']","['Tennille', 'HBIC', 'Jeter', 'Morgan', 'Morgan']","['shop', '50', 'Lollipop', 'Chocolate', 'Halloween', 'Treat']","['Boat', 'weighted', 'submerged', 'hook']","['Film', 'Musicale', 'Humour', 'Humour']","['Ciao', 'Terminus', 'agonie', 'Epais', '\\u00e9pais', 'haricots']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Spice,Cigarette,Tube,Game,Bar,Spring,Spring,Guillotine,P\u00e9tard,Bell,Paradise,Couscous,Wetterbericht,Golf,Card,Jewel,Computer,Grape,Thunder,Cookie,Scale,Game,Window,Weapon,Tango,Bank,Knight,Chess,Tip,Hermit,Flask,Chocolate,Meerjungfrau,Mouth,Cheval,Pyramid,Scorpion,Salt,Mummy,Machine,Disco,Espion,Right,Horn,Strawberry,Scene,Island,Bridge,Medal,Trick,Fanfare,Elephant,Screw,Swimsuit,Pinguin,Bow,Hammer,Plane,Scale,Candle,Roi,Napkin,Sprout,Witch,Syrup,Poil,Safari,Bubble,Stamp,Captain,Candy,Anchor,Com\u00e9die,Fin,Circle
Guess,Spice,Cigarette,Pipe,Game,,spring,Spring,guillotine,p\u00e9tard,Bell,paradise,Couscous,Wetter,Formula,ship,Diamond,Computer,,Thunder,Cookie,scales,Game,Window,weapon,,Bank,Knight,chess,tip,hermit,flask,chocolate,Meerjungfrau,Mouth,Cheval,Pyramid,,Salt,Pharaoh,Factory,,espion,Right,Horn,Raspberry,film,island,Bridge,M\u00e9daille,Trick,Horn,Elephant,Bolt,suit,,artist,cleaver,Fly,,,roi,,spring,Witch,syrup,Poil,,Bubble,Stamp,Derek,Candy,anchor,Com\u00e9die,fin,Circle
