ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,450907097,450610059,450548401,450474638,450404173,450371919,450088719,449939372,449767285,449639325,449579261,449428117,449361549,449210818,448967874,448876762,448756375,448579291,448555622,448435020,448367761,448292547,448202573,448065407,447983429,447438212,447271869,447268822,446669959,446614677,446572141,446545117,446514318,446503684,446384335,446016670,445800957,445702967,445612883,445363392,444843544,444843144,444706980,443994643,443826193,443524927,443403998,443300228,443085305,442941057,442390602,441488112,441032575,440978972,440225058,435781132,430526833,429726886,427449286,426921218,423771261,393621459,374138794,350584338,350481361,348302073,323499397,314877288
Move,81,15,5,12,11,9,18,25,30,5,18,36,79,11,62,22,36,90,79,91,65,100,40,72,57,57,29,68,83,27,69,36,20,38,78,80,72,101,88,91,36,53,104,68,54,49,31,18,45,67,103,102,15,7,107,11,18,67,30,227,951,812,1065,2822,3815,2099,4315,3314
Clues,"['Wigger', 'Macdonald', 'Trecker', 'Landwirt']","['Waves', 'Fm', 'Frequency', 'Frequency']","['Indochine', 'Demand\\u00e9', 'Satellite', 'Gibeuse']","['Advokat', 'Rechtsangelegenheiten', 'F\\u00fcrsprecher', 'Vertreter', 'Jurist', 'Matlock']","['Liebe', 'Liliengew\\u00e4chs', 'Niederlande', 'Pilsglas']","['Repr\\u00e9sentation', 'Vivant', 'Clou', 'Divertissement', 'Concert', 'Concert']","['Steinbeck', 'Vin', 'Pepin', 'Vignoble', 'Grappe', 'grappe']","['Hohlzylinder', 'Trinkhalm', 'Zucker', 'Brasil', 'Abwasser', 'Schilf']","['Loud', 'subwoofer', 'tweeter', 'mute', 'House', 'house']","['Primat', 'Banane', 'Schimpanse', 'Lemur']","['Sail', 'Row', 'Frigate', 'Sloop', 'SCHOONER', 'watercraft']","['Pot', 'Algue', 'Soisson', 'soissons']","['Gun', 'Equipment', '88mm', 'Device']","['Box', 'Hammer', 'Spanner', 'Spanner']","['Joseph', 'Egypt', 'Oh', 'Baby', 'Cleopatra', 'Ruler']","['Business', 'Paw', 'D.', 'Luffy']","['Pipe', 'Cloaca', 'Waste', 'Drainage', 'Rats', 'Rat']","['animal', 'Glace', 'costard', 'Batman', 'Papa', 'happy-feet']","['Fl\\u00fcgel', 'Gallier', 'Comic', 'Idefix', 'Idefix', 'Comic']","['Emphysema', 'deathstick', 'Dart', 'Menthol', 'smoke', 'Kool']","['Fire', 'cherry', 'trap', 'snake', 'seed']","[""therapist's"", 'Seat', 'Lounger', 'casting', 'potato', 'potato']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['insecte', 'chrysalide', 'Red\\u00e9marre', 'red\\u00e9marre', 'Processionnaire', 'processionnaire']","['Drainpipe', 'Waste', 'Waterway', 'Suez', 'Toilet', 'Underground']","['Up', 'Raglon', 'card', 'sheath']","['Carrot', 'Turnip', 'Radish', 'Root']","['Reptile', 'Carapace', 'Hare', 'contest']","['Autumn', 'Konoha', 'Fall', 'Branch', 'Clover', 'Page']","['nuke', 'Da', 'explosive', 'Explosive']","['starter', 'cucumbers', 'Lettuce', 'Green', 'Tomato', 'Onions']","['Surprise', 'noire', 'Contenant', 'Cadeau', 'chocolat', 'Lauriane']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Permanent', 'removal', 'Skin', 'Skinart']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Blonder', 'Gefiedert', 'Himmelsbote', 'Kosename', 'Fl\\u00fcgel', 'Jahresendfl\\u00fcgelfigur']","['Takenoko', 'endangered', 'Bamboo', 'Chinese']","['yellow', 'Star', 'Shining', 'bathe', 'Solar', 'Nova']","['Cosy', 'metamorphasise', 'Movie', 'Silk', 'Envelop']","['break', 'Music', 'Foxtrot', 'samba', 'Waltz', 'prom']","['Backsplash', 'Grout', 'Mosaic', 'Pattern', 'Ceramic', 'Ceramic']","['Rubber', 'Snakelike', 'Water', 'Garden', 'Spray', 'Spray']","['Foosball', 'Periodic', 'pool', 'Desk', 'desk', 'desk']","['Frigate', 'Sail', 'Captain', 'Fishing', 'Ship', 'transport']","['A-frame', 'Extension', 'Stairs', 'Up', 'Rung', 'Roof']","['Tooth', 'Fairy', 'Fight', 'Feather', 'Neck', 'Rest']","['Ruthless', 'swashbuckler', 'penzance', 'mainsail', 'Privateer', 'privateer']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['Conceal', 'top', 'Shroud', 'overhead', 'blanket', 'Band']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['0', 'X', 'browser', 'Browser']","['Bath', 'Air', 'Toes', 'Pop', 'Snot']","['Chime', 'Rings', 'Graham', 'Tower', 'Christmas', 'jolly']","['toot', 'trombone', 'honk', 'honk']","['Alex', 'Suppe', 'Obst', 'Zucchini', 'Oberbegriff']","['poumpoum', 'toile', 'huit', 'Parker', 'Octopode']","['fastener', 'chocolate', 'benjamin', 'moon']","['Urticant', 'Chicoucougna', 'Insecte', '\\u00c9t\\u00e9']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Terre', 'Fruit', 'cerise', 'Centre', 'Centre', 'centre']","['captain', 'Smee', 'Duck', ""Butcher's"", 'Tinkerbel', 'ceiling']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Bauernhof,Radio,Lune,Anwalt,Tulpe,Spectacle,Raisin,Rohr,Speaker,Affe,Boat,Vase,Machine,Tool,Pharaoh,Monkey,Sewer,Pingouin,Asterix,Cigarette,Pit,Couch,Grape,Chenille,Sewer,Sleeve,Vegetable,Tortoise,Leaf,Bomb,Salad,Bo\u00eete,Meerjungfrau,Tattoo,Mouth,Engel,Panda,Sun,Cocoon,Dance,Tile,Hose,Table,Boat,Ladder,Pillow,Pirate,Elephant,Pinguin,Bow,Cover,Anchor,Scale,Candle,Napkin,Poil,Safari,Bubble,Bell,Horn,Gem\u00fcse,Araign\u00e9e,Button,Moustique,Rooster,Noyau,Hook,Circle
Guess,Hof,Radio,Lune,Anwalt,Tulpe,Spectacle,raisin,Bambus,Speaker,Affe,boat,fleur,cannon,NAIL,Pharaoh,,Sewer,Pingouin,Asterix,cigarette,Pit,chair,,,sewer,Sleeve,Vegetable,Tortoise,Leaf,Bomb,salad,Boite,Meerjungfrau,Ink,Mouth,Engel,Panda,Sun,cocoon,Dance,Tile,Hose,Table,Boat,Ladder,Pillow,Pirate,Elephant,,artist,Cover,,,,,Poil,,Bubble,Bell,Trumpet,Gem\u00fcse,Araign\u00e9e,Button,Moustique,Rooster,Noyau,Hook,Circle
