ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,462471111,462214466,462216945,461818753,461574032,461504647,461507101,461486219,461429339,461169772,461091037,461060555,460820116,460788703,460728780,460568067,460418485,460224298,460047866,459935010,459837226,459835845,459470730,459458671,459333597,459000971,458993678,458938717,458814729,458716764,458711453,458069807,457962610,457623598,456908720,456769561,456261598,456036077,455233699,455143990,455042660,454968344,454586755,454408567,453839362,450259336,450216132,449145581,448202573,446514318,446155644,445628197,431028877,422619886,393621459,387173467,358827793,357001162,341401520,337346134,336562502,330741642,324806575,323499397,317609821
Move,['7'],['18'],['6'],['18'],['31'],['9'],['6'],['45'],['10'],['31'],['18'],['19'],['11'],['69'],['49'],['25'],['27'],['27'],['52'],['52'],['36'],['92'],['6'],['34'],['68'],['76'],['35'],['35'],['65'],['18'],['66'],['42'],['49'],['60'],['24'],['96'],['63'],['63'],['93'],['45'],['57'],['65'],['11'],['101'],['82'],['66'],['76'],['72'],['40'],['20'],['36'],['38'],['453'],['389'],['953'],['1067'],['1654'],['1799'],['2351'],['3424'],['1436'],['2613'],['1607'],['4660'],['1507']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,Français,Français,English,English,English,English,English,English,Français,English,English,Français,Français,English,English,English,English,English,English,Deutsch,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,Français,Français,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,Français,English,Français,English,English,English,Français,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['chocolat', 'Printemps', 'Calendrier', 'Plan\\u00e8te']","['Pompier', 'Pareil', 'Costume', 'vareuse', 'R\\u00e9gulier', 'Tenue']","['Histoire', 'Ermitage', 'Louvre', 'Louvre', '\\u0152uvres', '\\u0152uvres']","['Nile', 'nature', 'Flowing', 'Mississippi', 'Ganges', 'Amazonas']","['Top', 'Second', 'Belefonte', 'Tallyman']","['Carbs', 'Africa', 'Moroccan', 'Pasta']","['Christmas', 'Wings', 'X-Men', 'Arch', 'Gabri\\u00ebl', 'Shoulder']","['Nurse', 'flake', 'Baby', 'baby', 'megalodon', 'Megalodon']","['Top', 'Hair', 'ache', 'Master']","['Nourriture', 'rap\\u00e9e', 'Fanes', 'Landes', 'Aimable', 'aimable']","[""Farao's"", 'Grave', 'Giza', 'Wonder', 'Giza', 'Wonder']","['Bottle', 'recycle', 'vinyl', 'Wasteful', 'Polyethylene', 'PVC']","['Boucane', 'Saumon', 'Saucisses', 'Lunettes']","['encre', 'Mahori', 'D\\u00e9calcomanie', 'Henn\\u00e9', 'Dessin', 'Yakuza']","['Ride', 'runt', 'Colorful', 'tail', 'pay', 'dwarfism']","['Bed', 'Beyond', 'cleanse', 'tub']","['spirit', 'apparition', 'Casper', 'phantom', 'Phantom', 'Casper']","['giant', 'gun', 'Fodder', 'Ball']","['Imatge', 'Invertida', 'Espill', 'Blancaneu', 'Blancaneus', 'Madrastra']","['skillet', 'baking', 'Peter', 'Peter']","['stimme', 'Diktafon', 'Video', 'Video']","['bunny', 'Juice', 'Root', 'rabbit', 'Rabbit', 'rabbit']","['Week', 'Game', 'Worlds', 'Death', 'Aftiteling', 'Afgrond']","['Sombrero', 'Scharf', 'Frank', 'Auswandern']","['formalwear', 'Jacket', 'Tie', 'attire', 'perfect', 'Clubs']","['Nicknack', 'Trunk', 'grey', 'Ivory', 'African', 'Pachyderm']","['geology', 'Physics', 'biology', 'Biology']","['Michelin', 'dining', 'Mexican', 'Waitstaff', 'Specials']","['Japan', 'judo', 'kid', 'Sport', 'Kick', 'MMA']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Ribs', 'Pecs', 'Hairy', 'Nips']","['Phantom', 'N95', 'Zorro', 'disguise']","['Mortal', 'Kombat', 'Drizzle', 'Cloud', 'Forest', 'Precipitation']","['flyer', 'navigator', 'First', 'Episode', 'Helicopter', 'Airline']","['piccolo', 'woodwind', 'silver', 'toot', 'instument', 'instrument']","['Matraque', 'Violence', 'Munitions', 'Poing', 'Arc', 'Hallebarde']","['neurones', 'organe', 'synapse', 'neurone', 'H\\u00e9misph\\u00e8re', 'Hypothalamus']","['Questlove', 'ginger', 'beer', 'Veins', 'Origin', 'underground']","['nineeleven', 'Fly', 'Snakes', 'cartesian', 'Paper', 'Paper']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Manchot', 'Empereur', 'Oeuf', 'smoking', 'banquise']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Storm', 'Cover', 'spokes', 'beach', 'bumpershoot', 'canopy']","['Relics', 'building', 'Artifacts']","['Shear', 'Cashmere', 'warm', 'Marino', 'sheep', 'Sheep']","['Reddi', 'Horse', 'rope', 'punishment', 'crackle']","['castle', 'master', 'Underneath', 'keep']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Wald', 'Killer', 'Gr\\u00fcnerAnzug', 'Beruf', 'Gewehr', 'Gewehr']","['walk', 'axis', 'pirate', 'wooden', 'Wood', 'Pirates']","['Ground', 'Tomb', 'Burial', 'Bury']","['Molotov', 'shaker', 'film', 'Cruise', 'Aperitif']","['boss', 'Gale', 'Torture', 'Dragons', 'Cell', 'Kink']","['ping-pong', 'grand', 'Federer', 'Djoko']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Lukewarm', 'Disappointing', 'England', 'Spring', 'Bubble', 'Tub']","['tits', 'eyes.up.here', 'Pectorals', 'Pecs', 'pecs']","['margharita', 'Capricciosa', 'Trapizzino', 'Italie', 'calzone', 'Calzone']","['Seringue', 'Abeille', 'Dard', 'Vaccin']","['Periodicals', 'Books', 'Worlds', 'Congress', 'Alexandria', 'Alexandria']","['Horse', 'Biscay', 'michael', 'Laguna', 'e', 'Botany']","['Poulet', 'F\\u00e9culent', 'Semoule', 'Taboul\\u00e9', 'Mergez', 'Merguez']"
Mystery Word,Mars,Uniforme,Mus\u00e9e,River,Banana,Couscous,Angel,Shark,Head,Carotte,Pyramid,Plastic,Fum\u00e9e,Tatouage,Pony,Bath,Ghost,Cannon,Mirror,Pan,Rekorder,Carrot,End,Mexiko,Suit,Elephant,Science,Restaurant,Karate,Pearl,Chest,Mask,Rain,Pilot,Flute,Arme,Cerveau,Root,Plane,Grotte,Moutarde,Pingouin,Crescent,Umbrella,Museum,Wool,Whip,Dungeon,Grape,Meerjungfrau,Battery,J\u00e4ger,Plank,Grave,Cocktail,Dungeon,Tennis,Lock,Bath,Chest,Pizza,Piq\u00fbre,Library,Bay,Couscous
Guess,Rdv,Uniforme,Ch\u00e2teau,river,Count,spaghetti,Angel,Wet,head,Carottes,pyramid,plastic,Fum\u00e9e,Tatouage,,Bath,ghost,cannon,Mirror,Stove,Rekorder,carrot,End,Mexiko,suit,elephant,Science,Restaurant,Karate,mussel,Chest,Mask,Rain,pilot,flute,arme,Cerveau,root,plane,Grotte,Moutarde,Pinguin,Crescent,,,wool,Whip,dungeon,,Meerjungfrau,Battery,J\u00e4ger,,Grave,cocktail,Leash,tennis,Jumpsuit,Bath,breast,pizza,Aiguille,Library,Bay,couscous
