ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77
Table Number,479485701,479476587,479232973,478625404,478410626,478623006,478620806,478622806,478541269,478409391,478422662,478262894,478299994,478045007,478016852,478018515,477090159,477821277,477210916,476857628,476926184,475829947,476717275,476711585,476564427,476680608,476544900,476589521,476494809,476429607,476186271,476419564,476251140,475721696,475651136,475880258,475593224,475252526,475456511,475372517,475454611,475514781,475115545,475001944,473874684,473319518,473890082,473394445,472760588,472014796,472534582,472016989,471674608,471123855,470465554,468905512,468125819,466955772,465621249,465665365,465666075,465668036,465668546,463714023,462438853,459279309,457064795,451463411,423771261,402108912,396307534,381826421,366888891,344838144,328236739,322726720,321888448
Move,['23'],['66'],['21'],['12'],['18'],['14'],['22'],['22'],['22'],['18'],['22'],['44'],['73'],['28'],['99'],['60'],['56'],['44'],['51'],['74'],['64'],['52'],['47'],['48'],['26'],['56'],['48'],['54'],['56'],['36'],['49'],['56'],['38'],['27'],['55'],['29'],['90'],['67'],['59'],['43'],['86'],['92'],['55'],['91'],['82'],['36'],['9'],['79'],['91'],['51'],['45'],['91'],['59'],['77'],['56'],['98'],['46'],['104'],['70'],['32'],['32'],['32'],['33'],['57'],['461'],['40'],['36'],['40'],['1675'],['1089'],['437'],['701'],['1187'],['1486'],['3320'],['1158'],['3171']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Fast paced (+,Real-time • Normal speed (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,Deutsch,English,English,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Deutsch,English,English,English,English,Deutsch,English,English,Français,Français,English,Deutsch,English,Français,English,English,English,Français,Français,English,Deutsch,English,English,Français,Français,English,English,English,English,Français,Français,Français,English,English,Deutsch,English,English,English,English,English,English,English,English
End,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Orden', 'Run', 'geb\\u00e4ude', 'W\\u00fcsten-']","['Brisket', 'Smoker', 'sauce', 'grill', 'charcoal', 'charcoal']","['vault', 'deposit', 'Robber', 'Piggy']","['Nasdaq', 'NYSE', 'Argent', 'Actions', 'Scrotum', 'Burne']","['Zwick', 'Pfeffer', 'Windrad', 'Mehl', 'Rad', 'Rad']","['Bowie', 'Blade', 'chop', 'Chop']","['Anniversary', 'Candles', 'Annual', 'born']","['Coffin', 'Hammer', 'Spike', 'Appointment']","['Lichtspielhaus', 'Cinestar', 'Traumpalast', 'Popcorn']","['beverage', 'Cheers', 'French', 'Bubbly', 'Bubbly', 'French']","['T-rex', 'Brontosaurus', 'Triceratops', 'Tyrannosaurus']","['kid', 'league', 'chord', 'underage']","['Egg', 'Picnic', 'Lakers', 'Bulls', 'jordan', 'Jordan']","['Legolas', 'Rain', 'stern', 'wow']","['\\u00cdjpuska', 'vad\\u00e1szt\\u0151r', 'Hatl\\u00f6vet\\u0171', 'Revolver', 'Haboruhoz', 'Harceszk\\u00f6z']","['\\u0417\\u0432\\u0435\\u0437\\u0434\\u043d\\u043e\\u0435', '\\u041e\\u0431\\u043b\\u0430\\u0447\\u043d\\u043e\\u0435', '\\u0422\\u0443\\u0447\\u0438', '\\u042f\\u0441\\u043d\\u043e\\u0435', '\\u0413\\u0440\\u0443\\u0441\\u0442\\u0438\\u0442', '\\u041e\\u0431\\u043b\\u0430\\u043a\\u0430']","['Inspector', 'Sleuth', 'True', 'Sherlock']","['Grinder', 'Flavour', 'Shaker', 'Herb']","['Raincoat', 'Sky', 'Driver', 'Airforce']","['Pistenbully', 'Nachtfalterlarve', 'Vielfra\\u00df', 'Nimmersatt', 'Nimmersatt']","['Perlinpinpin', 'Escampette', 'Lessive', 'Emeri', 'Canon', 'canon']","['Cuisinier', 'Carte', 'Menu', 'Menu']","['Springsteen', 'Superior', 'Leader', 'Bowser', 'employer', 'Employer']","['dessert', 'Pecan', 'crust', 'crust', 'Cake', 'Cake']","['Beer', 'Tree', 'Plant', 'Drink']","['Shopper', 'Dresser', 'haircut', 'Beautician', 'Outfit', 'Outfit']","['steel', 'magnet', 'Nickel', 'heavy', 'Band', 'Ore']","['flash', 'Strikes', 'Heat', 'Rod', 'Mcqueen', 'mcqueen']","['Cat', 'woman', 'American', 'Puma', 'Maverick', 'Cheetah']","['Lions', 'Savannah', 'glamping', 'surfin']","['broccoli', 'Asparagus', 'bean', 'Ratatouille', 'carrot', 'Carrot']","['Sadness', 'Eisendreieckinstrument', 'Dreieck', 'Dreieckschlaginstrument', 'Dreieckig', 'Musikinstrument']","['alarm', 'Awake', 'am', 'a.m.', 'Sunrise', 'sunrise']","['cult', 'Chop', 'Wool', 'Lecter', 'Mary', 'Mary']","['Niederlande', 'Osterblume', '1636', 'Wiese', 'K\\u00e4sk\\u00f6pp', 'Strau\\u00df']","['Laundry', 'suds', 'Dirty', 'Dish']","['Melody', 'tempo', 'Harmony', 'Orchestra', 'Listen', 'Listen']","['Metabolites', 'plaster', 'silicone', 'casting', 'die-cast', 'Silicon']","['Whack', 'tenderizer', 'Hit', 'Tool', 'Tool']","['Metropolregion', 'Japan', 'Yokohama', 'Hauptstadt', 'Hauptstadt']","['Monday', 'Crusoe', 'black', 'fifth', '5']","['ripcord', 'Eject', 'Canvas', 'Fall', 'Jumping', 'Stop']","['Valet', 'Atout', 'Plan', 'Invitation', 'routi\\u00e8re', 'Routi\\u00e8re']","['\\u00c7a', 'nez', 'Bozo', 'pitre', 'Auguste', 'Auguste']","['Wooden', 'Citizen', 'Candy', 'Abel', 'Shillelagh', 'Blind']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Nat', 'Vivant', 'Obscure', 'Vie', 'platiste', 'einstein']","['furrow', 'hem', 'tailor', 'Clothing', 'thread', 'Threads']","['Stabber', 'honedge', 'Excalibur', 'Slice', 'masamune']","['cookout', 'sausages', 'Charcoal', 'Meat', 'Outdoor', 'Cooking']","['Pyramide', 'Ramses', 'Momie', 'antique', 'Empereur']","['Cassis', 'Framboise', 'Rose', 'Rose']","['Mars', 'Camp-cooking', 'heat', 'wu-xing', 'Amei', 'Element']","['Anstehen', 'Gr\\u00fcn', 'Hinterh\\u00e4ltig', 'Wirbellosestier', 'Lang', 'Lang']","['Hell', 'Mouse', 'Rabbit', 'bum', 'Glory']","['Rama', 'Curve', 'Chiquita', 'Tallyman', 'Yellow', 'Yellow']","['l\\u00e9sard', 'Furcifer', 'Chamaeleonidae', 'camouflage', 'Multicolore', 'Multicolore']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['pet', 'Bird', 'pirate', 'Pirate']","['Mario', 'fireball', 'Daisy', '-power']","['Maracaibo', 'villain', 'Sparrow', 'Blackbeard']","['Devo', 'classic', 'Indianas', 'weapon']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Peigne', 'Do', 'Manta', 'Gueule', 'Cul', 'Poisson']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['A320', 'Boeing', 'Condor', 'Stewardess', 'Manifest']","['Plato', 'underground', 'submit', 'Shelter', 'Grotto', 'grotto']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Aldwych', 'Performance', 'New', 'Show']","['jogger', 'Louboutin', 'High', 'Achilles', 'Side', 'Side']","['putter', 'association', 'Discotheque', 'Golf']","['cavairy', 'Ivermectin', 'saddle', 'pegasus', 'Carriage']","['Unkillable', 'Bug', 'Twinky', 'Hard', 'Pest', 'Pest']","['Wind', 'Screen', 'Sword', 'Sunscreen', 'Protection', 'Protection']"
Mystery Word,Tempel,Barbecue,Bank,Bourse,M\u00fchle,Knife,Birthday,Nail,Kino,Champagne,Dinosaur,Minor,Basket,Bow,Weapon,Sky,Detective,Pepper,Pilot,Raupe,Poudre,Restaurant,Boss,Pie,Root,Stylist,Metal,Lightning,Cougar,Safari,Vegetable,Triangel,Morning,Lamb,Tulpe,Soap,Music,Mold,Hammer,Tokio,Friday,Parachute,Carte,Clown,Cane,Puder,Dress,Science,Seam,Sword,Barbecue,Pharaon,Baie,Fire,Schlange,Hole,Banana,Cam\u00e9l\u00e9on,Patron,Parrot,Flower,Pirate,Whip,Bouclier,Raie,Bande,Fox,Ninja,Flugzeug,Cave,Frame,Theater,Heel,Club,Horse,Cockroach,Shield
Guess,Tempel,English,Bank,Bourse,M\u00fchle,Hero,Birthday,Nail,kino,Champagne,Dinosaur,minor,basket,Noble,weapon,,Detective,Choclate,,Raupe,poudre,Restaurant,boss,pie,Roootbeer,stylist,metal,Lightning,Fast,Safari,vegetable,Triangel,morning,lamb,Tulpe,Washing,Song,,STRIKE,Tokio,Friday,,carte,Clown,Cane,Russ,,Terre,Sewing,sword,Barbeque,Egypte,,fire,Schlange,hole,Banana,Camaleon,Coin,Parrot,Flower,Pirate,Whip,Chevalier,Raie,,Fox,,Flugzeug,cave,frame,Theatre,Heel,club,Horse,Cockroach,block
