ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,468578987,468409597,468265600,468212347,468207316,468152104,468001936,467512228,467470842,467336623,467318071,467243717,467185669,467173424,467070249,467029829,466919796,466758132,466728210,466693038,466664757,466570074,466382823,466237768,466176497,466086694,466086884,466074761,465435499,465355071,465275593,465246185,464931325,464450775,464040748,464033097,463935918,463812892,463650557,462553646,460962631,460084195,459279309,459200060,458716764,454586755,453839362,451721423,449145581,446155644,431028877,421549329,417255169,344838144,343894377
Move,['5'],['7'],['7'],['14'],['9'],['6'],['9'],['25'],['36'],['37'],['46'],['42'],['38'],['19'],['45'],['31'],['34'],['61'],['29'],['56'],['48'],['36'],['16'],['18'],['21'],['10'],['10'],['65'],['156'],['82'],['85'],['79'],['83'],['74'],['109'],['91'],['62'],['32'],['52'],['45'],['109'],['44'],['39'],['62'],['19'],['11'],['82'],['319'],['72'],['36'],['533'],['95'],['1103'],['1486'],['2188']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+
Language,English,Français,Français,English,English,English,English,English,Français,Français,English,English,English,Français,Deutsch,English,English,English,Français,English,English,English,Français,English,Deutsch,English,English,English,Deutsch,English,English,English,Français,Français,English,English,English,English,Français,Deutsch,Français,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['horse', 'swatter', 'Net', 'Spray']","['Septime', 'bistrot', 'Brasserie', 'Cuisinier']","['Caract\\u00e8re', 'Commissariat', 'K\\u00e9pi', 'Arial']","['knock-out', 'tower', 'Atomic', 'hands']","['scissors', 'Clamp', 'tool', 'Nose', 'needlenose', 'Needle-nose']","['Ambulance', 'Response', 'SOS', 'hospital', 'urgent', 'panic']","['rectangular', 'Payement', 'Index', 'Spades', 'business', 'Magic']","['\\u30c8\\u30cb\\u30aa\\u30c8\\u30e9\\u30b5\\u30eb\\u30c7\\u30a3\\u30fc', '\\u30b5\\u30f3\\u30b8', '\\u30c7\\u30a3\\u30ba\\u30cb\\u30fc\\u30a2\\u30f3\\u30d0\\u30b5\\u30c0\\u30fc\\u30db\\u30c6\\u30eb', '\\u30d5\\u30ec\\u30f3\\u30c1', 'hat']","['Rouge', 'Marron', 'Emballage', 'Tube', 'd\\u00e9m\\u00e9nagement', 'D\\u00e9m\\u00e9nagement']","['Tonnerre', 'Temp\\u00e9rature', 'pluie', '\\u00c9lectrique', '\\u00e9lectrique', 'Savon']","['Shrewd', 'Grandmaster', 'Checkmate', 'Mate']","['Prick', 'Hedgehog', 'Sew', 'Knitting']","['wood', 'type', 'Color', 'solid', 'Nut', 'cobnut']","['noeud', 'papillon', 'Texane', 'Windsor', 'costume', 'cou']","['Funkenentladung', 'Naturereignis', 'Wetterleuchten', 'Gewitter']","['Surgery', 'Room', 'Medical', 'Procedure']","['anchor', 'tree', 'underground', 'Underground']","['boobies', 'beads', 'Camera', 'DC']","['Saveur', 'Cardamone', 'ar\\u00f4me', 'Safran', 'curcuma', 'Curcuma']","['\\u307f\\u308b\\u304f', '\\u304b\\u308f\\u3044\\u3044', '\\u30c1\\u30fc\\u30ba', '\\u30ed\\u30c3\\u30af\\u30df\\u30fc', '\\u3061\\u3083\\u3044\\u308b\\u3069\\u3057\\u30fc\\u3068', '3000g\\u307b\\u3069']","['page', 'Foilage', 'fall', 'Green', 'Stem', 'Chlorophyll']","['top', 'ache', 'Skull', 'Think', 'Principal', 'Cranium']","['Cow-boy', 'Tournage', 'Union', 'Am\\u00e9rique']","['diadem', 'Pointy', 'Tiara', 'Headwear', 'King', 'King']","['Posthorn', 'K\\u00f6nigshymne', 'Blasinstrumente', 'Tonfolge']","['Theatre', 'Film', 'Fancy', 'Movie']","['Umbrella', 'Mushroom', 'Kirby', 'Ability']","['prison', 'Detainment', 'jail', 'spreadsheet', 'Mitochondria', 'Mitocondrias']","['Sternzeichen', 'Luise', 'Sternbild', 'Stier']","['Boat', 'Phillips', 'Kirk', 'Sea', 'America', 'commander']","['Penzance', 'Eyepatch', 'Ahoy', 'BUCCANEERS', 'cannon', 'Doubloons']","['Walkman', 'airwaves', 'Frequency', 'head', 'Roger', 'Car']","['Arri\\u00e8re', 'Mise', 'planches', 'Neuilly', 'th\\u00e9\\u00e2tre', 'th\\u00e9atre']","['Torrentielle', 'Volcan', 'Vaisselle', 'Br\\u00fblant', 'Magma', 'Magma']","['mako', 'Jaws', 'tiger', 'Thresher', 'MEG', 'Bruce']","['abrasive', 'castle', 'Gritty', 'Granules', 'Hourglass', 'Hourglass']","['Trenches', 'Ukraine', 'Crimean', 'Vietnam']","['rodent', 'remy', 'Linguine', 'Sewers']","['Cheval', 'Paillettes', 'Corne', 'Imaginaire']","['Trag\\u00f6die', 'Vorhang', 'St\\u00fcck', 'KOnzertgraben', 'shakespeare', 'Shakespeare']","['Pou', 'Morpion', '\\u00c9lectronique', 'parasite', 'March\\u00e9', 'march\\u00e9']","['Pluszeichen', 'Andreas-', 'X', 'x']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Testicle', 'Almond', 'Cashew', 'Pistachio']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['\\u305b\\u3070\\u3093\\u3054\\u3046', '\\u3084\\u304d\\u3085\\u3046', '\\u30b9\\u30dd\\u30fc\\u30c4', '\\u30b5\\u30c3\\u30ab\\u30fc']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['encyclopedia', 'structure', 'ladder', 'silence', 'Books', 'Quiet']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Goff', 'Megacat', 'Detroit', 'Lost', 'Mufassa', 'Nala']","['putter', 'association', 'Discotheque', 'Golf']","['French', 'Soup', 'Ogre', 'Layers']"
Mystery Word,Fly,Restaurant,Police,Clock,Pliers,Emergency,Card,Chef,Carton,Orage,Chess,Needle,Hazel,Cravate,Blitz,Operation,Root,Flash,\u00c9pice,Baby,Leaf,Head,Western,Crown,Fanfare,Cinema,Parasol,Cell,Widder,Captain,Pirate,Radio,Sc\u00e8ne,Lave,Shark,Sand,War,Rat,Licorne,Theater,Puce,Kreuz,Bande,Nut,Pearl,Crescent,Museum,Uniform,Dungeon,Battery,Library,Rooster,Lion,Club,Onion
Guess,fly,Restaurant,Police,Clock,,emergency,Card,Italian,,\u00c9clair,Chess,Needle,Brown,Cravatte,Blitz,Operation,,flash,\u00c9pice,Baby,Tree,Head,Western,Crown,Fanfare,Cinema,Float,cell,Widder,Captain,Pirate,radio,marche,Lave,shark,sand,war,rat,Licorne,Theater,Puce,Kreuz,,Nut,mussel,Crescent,,uniform,dungeon,Battery,library,DJ,Lion,club,Onion
