ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,515152951,515103857,514964104,514995931,514855722,514201773,514377397,514318723,514352888,514339808,513511996,514190233,513973547,513932460,513796379,513639422,513316968,513478581,513416918,513265597,512972594,513078720,512980717,512433163,512810444,512620650,512330060,512339260,511757036,510920367,511194442,511241613,510734812,510539771,510466742,510234757,510269410,509928461,509708893,509348231,508762408,508602575,508161670,508130373,508116165,507088910,507832390,507064247,505741993,504783443,505196983,505313146,504721368,504876059,498938279,493769667,488379380,480055062,478416865,443775902,426921218,405054016,363390977,343894377
Move,['9'],['8'],['9'],['11'],['6'],['21'],['13'],['27'],['41'],['27'],['12'],['12'],['30'],['18'],['54'],['24'],['16'],['36'],['37'],['48'],['97'],['55'],['19'],['53'],['12'],['56'],['88'],['101'],['18'],['25'],['44'],['97'],['129'],['53'],['58'],['65'],['33'],['97'],['81'],['161'],['122'],['110'],['42'],['239'],['66'],['72'],['27'],['99'],['65'],['31'],['83'],['92'],['67'],['24'],['1211'],['57'],['79'],['431'],['628'],['2428'],['786'],['2239'],['1873'],['2747']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+
Language,English,English,Français,Français,Deutsch,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,Français,English,Français,Deutsch,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,Français,Deutsch,Français,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Speedo', 'revealing', 'Bikini', 'Burkini', 'Tankini', 'Tanline']","['Fart', 'Breaking', 'strong', 'breeze', 'Breeze']","['Chirurgie', 'addition', 'arithm\\u00e9tique', 'Soustraction', 'Math\\u00e9matique', 'Calcul']","['Gardien', 'D\\u00e9tenu', 'Cellule', 'Quartier']","['Ausd\\u00fcnstung', 'Presse', 'Gew\\u00fcrz', 'Zwiebel', 'B\\u00e4rlauch', 'Knolle']","['Future', 'Past', 'Here', 'There']","['bezpestwkowe', 'owoc', 'Czerwone', 'Ki\\u015b\\u0107', 'G\\u0105sior', 'Riesling']","['Wizard', 'Staff', 'Baton', 'scepter', 'Spell', 'Spell']","['electricidad', 'Foco', 'Mcqueen', 'LED', 'destello', 'Destellos']","['Konterfeiheft', 'Meta', 'blauwei\\u00df', 'Millennialplattform']","['pantheon', 'sacristy', 'rabbi', 'headache', 'gods', 'Dendur']","['Committee', 'Snow', 'Surf', 'Game', 'Game', 'Surf']","['Forest', 'acid', 'pouring', 'umbrella', 'Shower', 'showers']","['Tune', 'Concert', 'Band', 'plays', 'jamboree', 'polka']","['salt', 'Jalapena', 'spice', 'grinder', 'ground', 'Ground']","['Butterfly', 'Crysalida', 'Metapod', 'Metamorphosis', 'Kakuna', 'Kakuna']","['Earring', 'dean', 'Swine', 'Bead', 'Wisdom']","['band', 'stretch', 'Link', 'tape', 'Stretchable', 'stretchable']","['hole', 'tinker', 'Wall', 'Handsome']","['Tourne', '\\u00c9crou', 'Clou', 'Clou']","['date', 'Frig', 'Freaky', 'Flair', 'Monday']","['Breakfast', 'chipolata', 'Vienna', 'wiener', 'Links', 'Hotdog']","['Silicone', 'G\\u00e2teau', 'Bouchot', 'Chatte', 'frite', 'coquillage']","['BBQ', 'Sommer', 'Drau\\u00dfen', 'Kochen']","['Jessica', 'hutch', 'Peter', 'Bunny', 'Tophat', 'Magician']","['Lord', 'England', 'Kong', 'royalty', 'Charles', 'Charles']","['Spread', 'Legume', 'crunchy', 'gallery', 'Allergy', 'Allergy']","['Granules', 'Baking', 'Skincare', 'Mask', 'baby', 'grind']","['Head', 'Bathe', 'Waterfall', 'Indoors', 'april', 'baby']","['Unleaded', 'Premium', 'propellant', 'acetylene', 'station', 'fumes']","['Stardust', 'Belagio', 'Vegs', 'Vegas']","['Gates', 'duck', 'Pay', 'utility', 'Cheque', 'Cosby']","['Turlutte', 'Caserne', 'Lance', 'Feu', '18', '18']","['palmeras', 'avion', 'Oasis', 'ilusion', 'Alucinaci\\u00f3n', 'Alucinaci\\u00f3n']","['Arc', 'Ville', 'Plusieurs', 'Ciel', 'sur', 'ciel']","['Kammer', 'Haftraum', 'Arrest', 'Membran', 'Mitochondrien', 'Metochondrien']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['Rose', 'Belly', 'Switch', 'Blouse', 'Fixing', 'Benjamin']","['Contenant', 'consign\\u00e9e', 'Vin', 'culot', 'Mer', 'Mer']","['instrument', 'wrench', 'chisel', 'ruler']","['Wine', 'Vine', 'Dionysus', 'Sour']","['umbrella', 'sunshade', 'Shade', 'shade', 'Lacy', 'Lace']","['manta', 'Fesses', 'Fente', 'poisson', 'Mantha', 'Poisson']","['tyrant', 'Nero', 'Kuzco', 'Palpatine', 'clothes', 'Napoleon']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Rolling', 'Pictures', 'celluloid', 'analogue', 'hollywood', 'acting']","['cease', 'backside', 'Epilogue', 'Acknowledgments']","['Blow', 'Unicorn', 'French', 'french', 'Unicorn', 'French']","['Chantrel', 'porcini', 'Fungi', 'cap', 'Chanterelle', 'chanterelle']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['episode', 'volumes', 'sequence', 'Netflix', 'Mini', 'Narnia']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['flowing', 'water', 'Amazon', 'Mississippi', 'Rapids', 'Pocahontas']","['Seeds', 'Follow', 'solar', 'petals', 'Large', 'Dandelion']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['schl\\u00e4gt', 'liebevoll', 'Blutpumpe', 'Lebenswichtig', 'Kreislaufmotor', 'Liebessymbol']","['Steak', 'Bourguignon', 'Taureau', 'Maigre', 'Hach\\u00e9', 'Hach\\u00e9']","['verre', 'th\\u00e9', 'Boire', 'Mug']","['Birthday', 'Candles', 'Bake', 'Tiered']","['Honda', 'Toyota', 'corvette', 'sedan']","['Mimicker', 'Gecko', 'Colors', 'Shapeshifter', 'Lizard']","['Fish', 'Eggs', 'Fish', 'Eggs']"
Mystery Word,Swimsuit,Wind,Op\u00e9ration,Prison,Knoblauch,Present,Grape,Wand,Lightning,Facebook,Temple,Board,Rain,Music,Pepper,Cocoon,Pearl,Elastic,Stud,Vis,Friday,Sausage,Moule,Grillen,Rabbit,King,Peanut,Powder,Shower,Gas,Casino,Bill,Pompier,Mirage,Corde,Zelle,Hunter,Button,Bouteille,Tool,Grape,Parasol,Raie,Emperor,Fox,Film,End,Horn,Mushroom,Oven,Pilot,Series,Vache,River,Sunflower,Spider,Poup\u00e9e,Herz,B\u0153uf,Tasse,Cake,Car,Chameleon,Caviar
Guess,Swimsuit,Wind,op\u00e9ration,Prison,Knoblauch,Present,winogrono,Wand,Iluminaci\u00f3n,Facebook,temple,,Rain,Music,Pepper,Moth,pearl,rubber,,Cl\u00e9,Babies,,moule,Grillen,Rabbit,King,Peanut,Powder,Shower,Gasoline,casino,Bill,Pompier,Desert,Monument,Zelle,,button,Bouteille,tool,Grape,Canopy,Raie,Emperor,immigrant,Cinema,End,Wind,Mushroom,fry,Pilot,Series,Vache,river,sunflower,Spider,Poup\u00e9e,Herz,Boeuf,Tasse,cake,Car,salamander,Butt
