ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,494939501,494886767,494868263,494793837,494749482,494545043,494657077,493972187,494182928,494292282,493986282,493867003,492863434,493490598,493453582,493464230,493438350,493383316,493355144,492602673,492705398,492328728,492231149,492327438,491268215,492013303,491749709,491858037,491657169,491800599,491355517,491305856,491407579,490930383,490814407,490280100,490541406,490679677,490640744,490601549,490025575,489961752,489645812,488319897,487721649,486624292,485539344,484682575,484435490,483310386,481747388,479677325,475857014,471793759,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,444471586,423771261,420552674,374138794,348838927,348302073,341401520,336562502
Move,['5'],['5'],['6'],['11'],['18'],['6'],['18'],['9'],['40'],['56'],['69'],['18'],['14'],['16'],['21'],['42'],['39'],['25'],['37'],['49'],['24'],['57'],['51'],['57'],['83'],['40'],['45'],['73'],['42'],['56'],['32'],['38'],['108'],['90'],['45'],['37'],['29'],['69'],['93'],['65'],['26'],['96'],['93'],['66'],['91'],['47'],['42'],['98'],['55'],['74'],['79'],['82'],['10'],['74'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['2074'],['637'],['1429'],['1610'],['2585'],['2795'],['1691']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,Français,Deutsch,English,English,Deutsch,Français,Français,English,Français,English,Deutsch,English,English,English,Français,English,English,English,Français,English,English,Français,Français,English,English,English,Deutsch,Français,English,Français,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,Français,Français,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Rod', 'Angling', 'lure', 'fly']","['McDonald', 'Crops', 'Cows', 'Fields']","['Bond', 'Hide', 'Agent', 'Intelligence', 'anime', 'family']","['Nez', 'grin', 'whiteface', 'Circus', 'Car', 'Harlequin']","['Catamaran', 'Oc\\u00e9an', 'Pirogue', 'Croisi\\u00e8re', 'Rafiot', 'P\\u00e9niche']","['Kochen', 'Brettchen', 'Brot', 'Schneideger\\u00e4t', 'Klinge', 'Klinge']","['Money', 'Teller', 'SECU', 'Chase', 'Deposit', 'Coins']","['listen', 'vanGogh', 'hear', 'piercing', 'Sound', 'Corn']","['Westf\\u00e4lischer', 'Waffenstillstand', 'Nachkriegsphase', 'Osterm\\u00e4rsche', 'Kriegsende', 'Kriegsende']","['Energie', 'Solaire', 'Pile', 'Courant']","['Groupe', 'Basile', 'Erection', 'Placo', 'Gaulle', 'Exite']","['Soliciter', 'Shark', 'barrister', 'advisor', 'Esquire', 'Lawyer']","['Clinique', 'Fracture', 'Onde', 'Musique']","['Kerek', 'Mario', 'Gy\\u00fcm\\u00f6lcs', 'Gy\\u00fcm\\u00f6lcs']","['Sprechen', 'Kaugummi', 'urin', 'Urin']","['Rarity', 'magic', 'Unstable', 'horse']","['HelloFresh', 'Plate', 'menu', 'basics', 'Happy', 'happy']","['Bennifer', 'handling', 'Sail', 'Anchor', 'Pirate', 'Sea']","['Ariane', 'Couture', 'ficelle', 'dentaire', 'Minotaures', 'P\\u00eache']","['Cottontail', 'Lop', 'peter', 'easter', 'Herbivore', 'hop']","['Carrot', 'Shrek', 'Mule', 'Kong', 'Eeyore']","['habitat', 'hidden', 'Loner', 'Loner', 'crab', 'Crab']","['spaghetti', 'Morricone', 'Chevaux', 'Saloon']","['Day', 'title', 'armor', 'Medieval', 'Rider', 'rider']","['Shoulder', 'Dip', 'Dale', 'Dale', 'Dale']","['Chucky', 'figurine', 'Baigneur', 'Nana']","['Objet', 'caoutchouc', '\\u00c9tirable', 'Cheveux', 'Cheveux', 'cheveux']","['Oasis', 'dry', 'Sahara', 'Sahara']","['Samples', 'Simulator', 'Aerial', 'Plane']","['Ben', 'tiktok', 'Alarm', 'Time', 'Face', 'face']","['Circonflexe', 'Grave', 'Franz\\u00f6sischer', 'Betonung']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['avert', 'priestess', 'adders', 'snakehead', 'sister', 'stonify']","['Gaza', 'FM', 'Rayure', 'bader', 'Tend', 'Groupe']","['\\u0411\\u0435\\u043b\\u0430\\u0440\\u0443\\u0441\\u044c', '\\u041c\\u0430\\u0441\\u043b\\u043e', '\\u041a\\u0430\\u0440\\u0442\\u043e\\u0448\\u043a\\u0430', '\\u0411\\u0443\\u0440\\u0433\\u0435\\u0440\\u043a\\u0438\\u043d\\u0433', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['unit', 'eurovision', 'tune', 'banger', 'ballad', 'ballad']","['institution', 'subjects', 'Supplies', 'study', 'Teacher', 'Trade']","['Oblit\\u00e9ration', 'Fou', 'Fiscal', 'Fiscal', 'collection', 'collection']","['Breakfast', 'Kielbasa', 'Bratwurst', 'Chipolata', 'frankfurter', 'Sizzle']","['dishes', 'Placard', 'Order', 'List', 'Choices']","['thermo', 'canteen', 'Laboratory', 'Drunking', 'Bottle', 'Bottle']","['buster', 'haunted', 'Swayze', 'soul', 'Casper', 'Casper']","['three', 'caballeros', 'Fiesta', 'Circular', 'Spanish', 'Hat']","['racket', 'Court', 'federer', 'serve', 'Djokovic', 'Djokovic']","['Hot', 'Eruption', 'Lava', 'Lava']","['wasp', 'hornet', 'hornet', 'Wasp']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['McDonald\\u2019s', 'Happy', 'Brunch', 'Supper', 'Snack', 'Breakfast']","['Experiment', 'Research', 'school', 'subject', 'discovery', 'invention']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Wechsel', 'Wolle', 'Samt', 'N\\u00e4hmaschine', 'Cord']","['liquid', 'solid', 'fart', 'petrol', 'methane', 'oxigen']","['butterfly', 'Nero', 'penguin', 'Penguin']","['Molkky', 'Pastis', 'Cochonnet', 'Boules', 'cochonnet', 'Boules']","['Oiseau', 'Volatile', 'Parisien', 'Ramier', 'Voyageur', 'Voyageur']","['Friendship', 'Jewelry', 'Tennis', 'Tennis', 'Wrist', 'Wrist']","['Bagnole', '\\u00c9lectrique', 'Parking', 'Peugeot', 'Car', 'Peugeot']"
Mystery Word,Fishing,Farm,Spy,Clown,Bateau,Messer,Bank,Ear,Frieden,\u00c9lectricit\u00e9,Bande,Attorney,Radio,Peach,Blase,Unicorn,Meal,Ship,Fil,Rabbit,Donkey,Hermit,Western,Knight,Chip,Poup\u00e9e,\u00c9lastique,Desert,Flight,Clock,Akzent,Baleine,Medusa,Bande,Fries,Valise,Song,School,Timbre,Sausage,Menu,Flask,Ghost,Sombrero,Tennis,Volcano,Sting,Quarter,Root,Meal,Science,Guard,Science,Cage,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Vegetable,Stoff,Gas,Emperor,P\u00e9tanque,Pigeon,Bracelet,Voiture
Guess,Fishing,Farm,,Clown,Bateau,Messer,bank,Ear,Frieden,Batterie,Bande,Counselor,radio,Mushroom,Blase,Unicorn,meal,Ship,Fil,rabbit,donkey,Environment,western,Knight,Cold,Poup\u00e9e,\u00c9lastique,Desert,aviator,Clock,Akzent,Baleine,Medusa,Bande,fries,valise,Song,School,Timbre,sausage,Menu,flask,ghost,Sombrero,Tennis,Volcano,tavern,,,Meal,Science,guard,Science,cage,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Vegetable,Faden,Gas,emperor,P\u00e9tanque,Pigeon,Bracelet,
