ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,504234513,504021755,504147099,504248061,503906863,503942598,504054929,503181350,503780993,503849753,503674132,503698366,503566752,503472143,503378168,503333095,503273217,503083355,502555488,502854123,502886522,502830102,502523032,501891319,500892294,500493250,500103092,500450610,500425374,500239570,499973778,500098570,499697763,498936864,498542875,498403224,498439609,497964824,495675336,493769667,493662581,493675456,492358188,491092635,491305856,490280100,489547867,488379380,484682575,481212678,443775902,422619886,420552674,405054016,402108912,396307534,387173467,322726720
Move,['9'],['91'],['18'],['25'],['9'],['14'],['12'],['35'],['15'],['18'],['18'],['36'],['20'],['22'],['65'],['15'],['5'],['67'],['16'],['37'],['64'],['37'],['21'],['39'],['36'],['91'],['67'],['68'],['57'],['52'],['48'],['68'],['54'],['16'],['109'],['65'],['61'],['37'],['67'],['57'],['43'],['7'],['83'],['81'],['39'],['37'],['59'],['79'],['98'],['98'],['2077'],['662'],['706'],['2018'],['1465'],['515'],['1566'],['1233']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,English,Français,English,English,Français,Français,English,English,Français,Français,English,English,Français,Deutsch,English,Deutsch,English,English,English,English,English,English,English,Français,Français,Deutsch,Français,Français,English,English,English,English,English,English,English,English,Deutsch,Français,Français,Deutsch,Français,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Angel', 'cone', 'Ball', 'Blizzard', 'Powder', 'Flake']","['Monica', 'Chief', 'Manager', 'Mob', 'Springsteen']","['Respirate', 'Puff', 'Haletosis', 'Mouthwind', 'Fire', 'Bad']","['Ride', 'Schwinn', 'Handlebars', 'Pedals', 'pedal']","['Battering', 'Animal', 'Aries', 'Bash', 'Dodge', 'Dodge']","['acrylic', 'PVC', 'Fake', 'Bottle']","['mozzarella', 'Smile', 'Picture', 'Brie', 'gouda', 'Gouda']","['Trustees', 'Skate', 'Card', 'Black', 'Chalk']","['Charente', 'rond', 'Fruit', 'fruit']","['Treat', 'bonbon', 'Mousse', 'Cocoa', 'feastables', 'kinder']","['Punishment', 'Raising', 'sugar', 'black', 'walker', 'Walker']","['traversin', 'carr\\u00e9', 'Polochon', 'Taie']","['Manchot', 'Bibound\\u00e9', 'Oiseau', 'Kinder', 'laine', 'Pigloo']","['Seedlings', 'Gnome', 'Eden', 'Eden']","['hand', 'Crops', 'sheep', 'Emmerdale', 'Agriculture', 'agricultural']","['Edison', 'Courant', 'f\\u00e9e', 'amp\\u00e8re']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Shue', 'Vegas', 'barred', 'box', 'zoo', 'container']","['bat', 'dangerous', 'Hole', 'Forest']","['Lumi\\u00e8re', 'projection', 'Ecran', 'Long-m\\u00e9trage', 'Paradisio', 'paradiso']","['Colt', 'Peacemaker', 'Schie\\u00dfeisen', 'Held', 'Trommel', 'Trommelpistole']","['Coop', 'Beast', 'Jail', 'Zoo']","['Sexy', 'Gesichtshaar', 'Walross', 'Schnodderbremse']","['Moroccan', 'dish', 'semolina', 'wheat', 'Grain', 'Yellow']","['Southern', 'Voice', 'Dialect', 'voice', 'Dialect', 'dialect']","['Mandarin', 'Flintheart', 'Quacks', 'ugly', 'Fowl', 'Dodge']","['\\u30de\\u30c3\\u30c1', '\\u307b\\u306e\\u304a', '\\u308d\\u3046\\u305d\\u304f', '\\u306e\\u306f\\u3089\\u3051', '\\u30ad\\u30e3\\u30f3\\u30d7']","['menu', 'Chips', 'Starter', 'starter', 'starter']","['Spelling', 'Note', 'Cover', 'Member', 'Alphabet', 'Alphabet']","['druid', 'spellcaster', 'Trick', 'Potter', 'Paul', 'Daniels']","['Belle', 'Province', 'Pan\\u00e9es', 'Huil\\u00e9es', 'belges', 'poutine']","['Lithium', 'phil-collins', 'instument', 'baguette', 'Musique', 'musique']","['...-Reboot', 'D\\u00e4monenj\\u00e4gerin', 'TV-Figur', 'Vampirj\\u00e4gerin', 'Finsternis', 'SarahMichelleGellar']","['Lion', 'Frere', 'Roidesanimaux', 'Rayures']","['Fleuve', 'diamants', 'affluent', 'Torrent', 'kwa\\u00ef', 'Kwa\\u00ef']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Kong', 'Shrek', 'Beach', 'Punch', 'Mule', 'Mule']","['Observe', 'Neighbourhood', 'Lookout', 'Time', 'look', 'arm']","['creek', 'stream', 'Amazon', 'Tributary', 'Waterway', 'Waterway']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Twang', 'Drawl', 'Highlight', 'Multilingual', 'Foreign', 'Foreign']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['skip', 'Trampoline', 'Er', 'Bungee', 'Boo', 'hop']","['Armabdreher', 'Flu\\u00dfschnapper', 'Laaang', 'Todesrolle']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Glitzer', 'Teuer', 'K\\u00e4stchen', 'Armband', 'Pirat', 'Prinsesin']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Bacardi', 'Alcohol', 'Captain', 'Morgan', 'bottle', 'colada']","['mort', 'francaise', 'Marcel', 'Chevalier']","['African', 'Lion', 'Dubai', 'Desert']","['movie', 'ticket', 'comedy', 'drama', 'Stage', 'Play']","['Paper', 'wipe', 'Snot', 'snot']","['Chrysalis', 'Metapod', 'Guttenberg', 'pupa', 'casing', 'Wrapping']","['Alcohol', 'Corona', 'Coors', 'Heineken', 'Budweiser', 'Bud']","['Poker', 'Casino', 'Micro', 'Fish', 'Taiwan', 'Taiwan']","['Kg', 'Bathroom', 'Richter', 'Weigh', 'Fish', 'Fish']"
Mystery Word,Snow,Boss,Breath,Bicycle,Ram,Plastic,Cheese,Board,Melon,Chocolate,Cane,Oreiller,Pingouin,Garden,Farm,\u00c9lectricit\u00e9,Jungle,Cage,Cave,Cin\u00e9ma,Revolver,Cage,Schnurrbart,Couscous,Accent,Duck,Fire,Appetizer,Letter,Magician,Frites,Batterie,Buffy,Tigre,Rivi\u00e8re,Suit,Donkey,Watch,River,Spider,Accent,Heat,Jump,Krokodil,Baleine,Valise,Schmuck,Poup\u00e9e,Quarter,Rum,Guillotine,Safari,Theater,Tissue,Cocoon,Beer,Chip,Scale
Guess,snow,Boss,Breathe,Bike,Ram,Plastic,Cheesy,Board,Brioche,Chocolate,Berry,Oreiller,Pingouin,Lawn,Farm,\u00c9lectricit\u00e9,Jungle,cage,Cave,cin\u00e9ma,Revolver,Cage,Schnauzer,Couscous,Accent,,fire,Appetizer,Letter,wizard,Frites,batterie,Buffy,Tigre,Rivi\u00e8re,suit,Donkey,Watch,River,Spider,Accent,,Jump,Krokodil,Baleine,valise,Schatz,Poup\u00e9e,,Rum,Guillotine,Safari,show,Towel,caterpillar,beer,Stake,Scale
