ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,506862819,506367603,506133386,505931729,506044627,506014207,505793410,505803967,505724592,505236618,505178592,505662940,505572343,505476685,504361594,505356470,505083872,505046095,504986038,504876321,504815717,504615502,504811179,504705518,504462819,504426483,504209186,504544568,504234513,504127845,503942598,504054929,503636736,503720064,503394382,503296621,502153915,500876135,501889987,500762018,500452237,500686195,499939612,499679877,499252684,498938279,496231650,493769667,493675456,492358188,491305856,490280100,488379380,484682575,478416865,473773078,466081205,426921218,420552674,402108912,348302073,336562502,313533300,312552889
Move,['69'],['20'],['6'],['10'],['21'],['9'],['35'],['12'],['30'],['57'],['5'],['28'],['33'],['19'],['52'],['27'],['18'],['15'],['46'],['27'],['37'],['20'],['64'],['29'],['79'],['32'],['59'],['85'],['67'],['41'],['51'],['37'],['37'],['46'],['23'],['68'],['49'],['55'],['32'],['36'],['67'],['72'],['36'],['52'],['90'],['606'],['56'],['57'],['7'],['92'],['39'],['37'],['79'],['98'],['429'],['545'],['80'],['723'],['713'],['1485'],['2725'],['1771'],['3988'],['2269']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,English,Français,English,English,English,English,English,Deutsch,English,Deutsch,Français,English,English,Deutsch,English,Deutsch,Français,English,Français,English,English,Français,Français,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,Deutsch,Français,English,Français,Français,English,Français,English,English,English,Français,Français,Français,English,Français,English,English,English,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Dumas', ""D'Artagnan"", ""D'Artagnan"", 'musket']","['Tiere', 'Wasserstern', 'N\\u00fcrnberger', 'BENJAMIN', 'Gehege', 'Gehege']","['Orchestra', 'Blowhard', 'Bigger', 'Large', 'Piccolo', 'Piccolo']","['Veau', 'Pis', 'Brique', 'Dent']","['Wholemeal', 'Unleavened', 'Dough', 'Pumpernickel']","['Heavy', 'weight', 'Naval', 'Metal', 'Nautical', 'chain']","['Femme', 'Poisson', 'Femme', 'Poisson']","['Frying', 'Cooking', 'Skillet', 'Fry', 'Peter', 'Peter']","['tube', 'dachshund', 'Tapas', 'BBQ']","['Ripcord', 'Net', 'Silk', 'Geronimo']","['amygdala', 'think', 'mind', 'mind']","['Home', 'Structure', 'Birdhouse', 'Twigs', 'Egg', 'Eggs']","['Inglorious', 'Basterds', 'Schie\\u00dffilm', '\\u00fcbertrieben']","['Explore', 'Pathway', 'Bowie', 'Pan\\u2019s', 'Minotaur', 'minotaur']","['Peniskopf', 'obst', 'Wald', 'Braun', 'Baum', 'Baum']","['Parking', 'Metro', 'billet', 'amoureux']","['Tacoma', 'Duelly', 'Bed', 'Vehicle', 'Pick-up', 'Ford']","['Suffrage', 'ballot', 'VOTE', 'Voting', 'Choose', 'choose']","['Badewanne', 'Schokokuss', 'Duschen', 'Wei\\u00df']","['night', 'Right', 'dog', 'prison', 'PROTECT', 'ARMED']","['Melodie', 'Aramsamsam', 'Mtv', 'Hitster', 'Klassische', 'Lalala']","['eau', 'punaises', 'Meuble', 'Chambre', 'Dormir', 'Matelas']","[""Taako's"", 'proficiency', '76', 'Trombones', 'Roxy', 'Elevator']","['Underground', 'Nice', 'Canalisations', 'Bazalgette', 'd\\u00e9chets', 'bouche']","['Laryngitis', 'swallower', 'Neck', 'windpipe']","['Clocktower', 'Chime', 'Ring', 'Ring']","['dents', 'Couvert', 'chronopost']","['surface', 'Diner', 'Langer', 'Bureau', 'basse', 'Chaise']","['Beefeaters', 'Coast', 'Protect', 'Point', 'Protect', 'Point']","['Rose', 'Pollen', 'Daffodil', 'Daffodil']","['Crossing', 'Kwai', 'Severn', 'Iron']","['Transformers', 'Bumble', 'Queen', 'Hive', 'Killer', 'Honeycomb']","['Temp', 'Indiana', 'Flu', 'Temperature']","['Dirigeant', 'Cuissot', 'patron', 't\\u00eate']","['Dur', 'pr\\u00e9nom', 'Roche', 'roche']","['Hannelore', 'Name', 'Mann', 'Schnulze', 'Sonnenbrille', 'Sonnenbrille']","['suffocate', 'Talk', 'Bedding', 'Feathery', '-case']","['Aegis', 'protect', 'Blue', 'Meat', 'Armor', 'Plate']","['Festival', 'Heringe', 'Party', 'Schlafplatz', 'Camping', 'Camping']","['Skydive', 'cricket', 'leap', 'Leap']","['Gummifigur', 'Matell', 'RosaFilm2023', 'Film']","['patissier', 'Artisan', 'p\\u00e9trir', 'Pain', 'P\\u00e9trin', 'P\\u00e9trin']","['shimmy', 'tap', 'Waltz', 'ballet']","['Lumi\\u00e8res', 'Voiture', 'Bateau', 'Lumi\\u00e8re']","['Squelette', 'Tr\\u00e9buche', 'Familiale', 'silencieux', 'Cimeti\\u00e8re', 'Caveau']","['royalty', 'male', 'Henry', 'England', 'CharlesIII', 'Monarch']","['Uber', 'Voiture', 'Jo', 'Jo']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Handles', 'silverware', 'Knife', 'You', 'prongs', 'Prongs']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Kilimanjaro', 'Alpes', 'Passe', '-Colline', 'Russe', 'Evrest']","['confectioner', 'sweet', 'creamy', 'r\\u00e1k\\u00f3czi', 'dessert', 'dessert']","['rip', 'cord', 'Paratrooper', 'Saver']","['Bangle', 'Armband', 'Friendship', 'Jewellery']","['business', 'tell', 'just', 'for', 'Pickaboo', 'Discover']","['convenience', 'matrimony', 'Union', 'Vows', 'Predivorce', 'Church']","['flatulence', 'pet', 'Mode', 'Chauffage', 'Propane', 'Hydrog\\u00e8ne']","['Connaissance', 'Naturelle', 'Logique', 'Univers', 'Po', 'Po']","['love', 'us-open', 'Sampras', 'Federer', 'court', 'Court']","['Stop', 'villain', 'Achilles', 'Balm', 'obey']"
Mystery Word,Musketeer,Zoo,Flute,Lait,Bread,Anchor,Sir\u00e8ne,Pan,Sausage,Parachute,Brain,Nest,Tarantino,Labyrinth,Eichel,Ticket,Truck,Election,Schaum,Guard,Musik,Lit,Music,\u00c9go\u00fbt,Throat,Bell,Fourchette,Table,Guard,Flower,Bridge,Bee,Fever,Chef,Pierre,Heino,Pillow,Shield,Tent,Jump,Barbie,Boulanger,Dance,Phare,Tombe,King,Taxi,Spider,Heat,Fork,Baleine,Valise,Poup\u00e9e,Quarter,Montagne,Cake,Parachute,Bracelet,Show,Marriage,Gaz,Science,Tennis,Heel
Guess,musketeer,Zoo,Tuba,Lait,Bread,Anchor,,Pan,Sausage,Braids,Brain,nest,Tarantino,Labyrinth,Eichel,Ticket,car,,Schaum,Guard,Musik,Lit,music,Egout,throat,becon,Argent,Table,Guard,Flower,Bridge,Bee,Fever,chef,Pierre,Heino,Pillow,Shield,Camping,Jump,Barbie,Boulanger,dance,Phare,tombeau,King,Taxi,Spider,,cutlery,Baleine,valise,Poup\u00e9e,,Montagne,Cake,Parachute,bracelet,,Marriage,Gaz,Astronomie,tennis,Heel
