ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,520355540,519578322,519617486,519556051,519280708,519096481,519085979,519179488,518556113,518816937,518459958,518527050,518381313,518044594,517956738,518006039,517973951,517856835,517807134,517641446,516807797,517039024,516435193,515856103,516271587,515518017,515843054,515417691,515531482,515102837,515080852,514892775,514749563,514339808,513603313,512998864,510269410,509897088,508762408,508151957,508116165,507832390,507514787,506189713,504783443,505196983,504721368,503370597,498936864,495208466,493769667,489194416,484123113,480055062,478416865,470247957,465728930,366888891,363390977,343894377
Move,['10'],['20'],['12'],['12'],['19'],['18'],['9'],['27'],['38'],['18'],['36'],['42'],['33'],['32'],['62'],['30'],['16'],['29'],['44'],['54'],['28'],['35'],['49'],['56'],['72'],['30'],['67'],['15'],['5'],['73'],['106'],['86'],['30'],['43'],['62'],['57'],['33'],['73'],['165'],['46'],['75'],['53'],['18'],['274'],['31'],['83'],['67'],['82'],['48'],['75'],['57'],['518'],['531'],['481'],['744'],['1389'],['540'],['1317'],['1938'],['2811']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+
Language,Deutsch,English,English,Deutsch,English,English,Français,English,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Deutsch,Français,English,English,English,English,English,English,English,English,English,English,English,Français,Français,Français,English,English,Français,English,Deutsch,Français,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Terramystica', 'Terranova', 'Dig', 'Forks']","['Maintenance', 'undertaking', 'multiplication', 'theatre', 'Surgery', 'function']","['chips', 'ketchup', 'Waffle', 'Curly', 'Potato', 'Strips']","['Camembert', 'Normandie', 'Tricolore', 'Staat', 'Baguette', 'Land']","['noise', 'Gun', 'hair', 'front', 'loud', 'Loud']","['Cudgel', 'Disco', 'truncheon', 'shillelagh', 'Gang', 'Billy']","['selle', 'Gravel', 'P\\u00e9daler', 'Raptor', 'bicyclette', 'bicycle']","['Rush', 'Electricity', 'Battery', 'Battery']","['tempo', 'White', 'virjoy', 'Lung', 'wipe', 'temperament']","['Protect', 'Skull', 'Football', 'Bike', 'headgear', 'crash']","['Nerd', 'Foureyes', 'Spectacles', '4eyes', '4eyes', 'Spectacles']","['Halibut', 'Line', 'Anchovy', 'Cod']","['Molotov', 'Melange', 'Shaker', 'Mojito']","['Scented', 'Petals', 'Romantic', 'Thorns', 'love', 'flower']","['alarm', 'Cigarette', 'Vapor', 'inhalation', 'Tobaco']","['S\\u00e9ducteur', 'Equestre', 'Jument', 'M\\u00e2le']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['dessert', 'Dropdown', 'brochure', 'Selection', 'Restaurant', 'Tasting']","['Hotdog', 'Weiner', 'Pork', 'Chorizo']","['Repeats', 'Tudor', 'Archeology', 'Archeology', 'Past', 'past']","['Fists', 'Jab', 'beverage', 'Hawaiian', 'Judy', 'Sucker']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Juggling', 'Circus', 'Bozo', 'It', 'Bozo', 'It']","['Pitch', 'Food', 'tune', 'Inroads', 'tines', 'tines']","['farming', 'ride', 'Reap', 'Hauler', 'Plower', 'cultivating']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['fasten', 'tighten', 'Thumb', 'Driver', 'Phillips', 'Metal']","['bleu', 'curds', 'gouda', 'gouda']","['Kyoya', 'Finn', 'kuro', 'eyes']","['fishing', 'Shakes', 'Javelin', 'Roman', 'Weapon']","['Nucleus', 'prison', 'Excel', 'Mitochondria', 'Mitochondria']","['waddle', 'Crested', 'Linux', 'Antarctica', 'Tuxedo', 'Tuxedo']","['Athen', 'K\\u00e4mpfer', 'Kampfarena', 'Film']","['M\\u00fcffelknolle', 'Scharf', 'Presse', 'Zehe']","['Clinique', 'Urgence', 'Publique', 'Etablissement', 'soins', 'endroit']","['herbivore', 'slow', 'turtle', 'ish', 'terrestial', 'pet']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Wave', 'Wireless', 'GaGa', 'Fm']","['Paleis', 'Paard', 'Engeland', 'poort']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Mallet', 'Chisel', 'air', 'brush']","['Bluetooth', 'listen', 'JBL', 'seminar', 'amp', 'microphone']","['gumshoe', 'Bobby', 'Peeler', 'Brutality', 'Handcuffs', 'Sting']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['int\\u00e9r\\u00eats', 'pompiers', 'Graduation', 'Richter', 'Schofield']","['Armure', 'Ecu', 'Protection', 'Protection']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Arakis', 'Ressource', 'curcuma', 'piment']","['Snoopy', 'wood', 'MSFT', 'AMZN', 'nasdaq', 'shares']","['Schneidereigegenstand', 'Jersey', 'geschultes', 'gerauchtes', 'Gewebe', 'Chemikalie']","['Courge', 'Cucurbitac\\u00e9', 'Halloween', 'D\\u00e9coration', 'Orange', 'Orange']","['Bathers', 'Smugglers', 'speedo', 'Congeniality', 'Boardies', 'Boardies']","['Margherita', 'Pepperoni', 'TMNT']","['fire', 'Miami', 'Thermal', 'geothermal', 'Winter', 'oven']","['Sunset', 'soir\\u00e9e', 'Sundown', 'Gown', 'dusk']","['drugs', 'doctor', 'Ibuprofen', 'Draxxin']"
Mystery Word,Schaufel,Operation,Fries,Frankreich,Bang,Club,V\u00e9lo,Charge,Tissue,Helmet,Glasses,Fish,Cocktail,Rose,Smoke,\u00c9talon,Sail,Menu,Sausage,History,Punch,Cake,Clown,Fork,Tractor,Poup\u00e9e,Screw,Cheese,Glasses,Spear,Cell,Penguin,Gladiator,Knoblauch,H\u00f4pital,Tortoise,Hunter,Coffee,Radio,Guard,Spice,Tool,Speaker,Police,Oven,Pilot,Vache,\u00c9chelle,Bouclier,Coin,Spider,\u00c9pice,Stock,Stoff,Citrouille,Swimsuit,Pizza,Heat,Evening,Medicine
Guess,Spaten,Operation,Fries,Frankreich,Bullet,Club,v\u00e9lo,Energy,tissue,Helmet,Glasses,Fishing,cocktail,Rose,Smoking,Etalon,sail,menu,Sausage,Stopwatch,Punch,cake,Clown,baseball,Tractor,Poup\u00e9e,Screw,Cheese,glasses,Spear,Cell,Server,Olompia,Knoblauch,Hopital,Tortise,,coffee,Radio,Koets,Spice,art,speaker,Police,fry,Pilot,Vache,Echelle,Bouclier,coin,Spider,Epice,Stock,Nylon,Citrouille,Swimsuit,Pizza,heat,Night,Medication
