ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,480823562,480731766,480394644,480246071,480028057,479921914,479534406,479740646,479040339,479619645,479617931,479294418,479070679,478410626,478622806,478547522,478541269,478235572,478375772,478118502,477997297,477477285,477731316,477140126,476678071,476724742,476846929,476681990,476564427,475857014,475958444,475330261,475720706,475293817,474780042,474111019,473773078,473319518,473890082,472710079,470574916,470679986,470247957,466086884,466084294,465621249,465661217,465665616,463714023,463059537,462438853,461036696,460084195,457064795,457752555,451463411,431028877,402108912,396307534,381826421,358827793,321888448,313533300
Move,['5'],['6'],['6'],['24'],['14'],['12'],['36'],['10'],['27'],['47'],['31'],['62'],['41'],['36'],['67'],['61'],['37'],['61'],['66'],['29'],['26'],['45'],['31'],['67'],['18'],['58'],['83'],['84'],['32'],['10'],['27'],['37'],['92'],['57'],['59'],['23'],['155'],['36'],['9'],['91'],['89'],['62'],['343'],['42'],['38'],['70'],['37'],['39'],['57'],['75'],['470'],['58'],['72'],['36'],['96'],['40'],['674'],['1118'],['437'],['701'],['1948'],['3202'],['3626']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,English,English,English,English,English,English,Français,Deutsch,Français,English,English,English,Deutsch,English,Deutsch,Deutsch,English,English,English,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,English,English,Deutsch,English,Français,Deutsch,English,English,English,English,Français,English,English,Français,Français,Français,English,Deutsch,English,Français,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Beelzebub', 'H\\u00f6lle', 'Luzifer', 'Lucifer']","['temp', 'fire', 'Miami', 'Hotness', 'Warmth', 'Warmth']","['Beep', 'Bwoah', 'Frog', 'French', 'Buzzer', 'Rhino']","['Baby', 'Rooster', 'Young', 'Bird', 'Poultry', 'Egg']","['flie\\u00dft', 'Gl\\u00fchend', 'Magma', 'Boden']","['Shortbread', 'Saltine', 'Confectionery', 'Cracker', 'english', 'muffin']","['Murderous', 'Pennywise', 'commedia', 'Funny']","['Facteur', 'Bo\\u00eete', 'Alphabet', 'Enveloppe']","['bruch', 'Geburtsr\\u00fcckstand', 'Plazenta', 'Klemme', 'Narbe', 'Champagnermulde']","['Auschwitz', 'cuisine', 'Appareil', 'cr\\u00e9matoire', 'pizza', 'Pizza']","['Barley', 'Hay', 'Flour', 'From', 'grain', 'fiber']","['Trick', 'Sand', 'Oasis', 'Desert']","['alfalfa', 'Brussel', 'Rise', 'Soil']","['Schlagen', 'Gartenger\\u00e4t', 'Zinken', 'Laub-', 'Herbst', 'Gartenarbeit']","['Gees', 'Keeper', 'Hive', 'Honey']","['Wiegenfest', 'Torte', 'Kuchen', '22.08.', 'runder', 'Party']","['Gruppenzugeh\\u00f6riger', 'Beitragszahler', 'Teilnehmer', 'Kollege']","['Daughter', 'royalty', 'Peach', 'Pea']","['yen', 'Money', 'Rupee', 'Dollar', 'Dollar']","['Hai', 'RJ', 'mallet', 'sickle', 'Sledge', 'Tool']","['chapters', 'streaming', 'Lost', 'REPETITIVO', 'Parallels', 'Oppossite']","['elbow', 'Table', 'Wimbelton', 'Venus', 'Venus', 'Venus']","['Tango', 'Valse', 'promo', 'X']","['Jeudi', 'Samedi', 'Crusoe', 'Adams', 'frire', 'semaine']","['Eeyore', 'Mule', 'Shrek', 'Stubborn', 'Lanky', 'Kong']","['\\u307c\\u3046\\u305b\\u304d', '2\\u3061\\u3083\\u3093\\u306d\\u308b', '\\u3064\\u308a', '\\u306a\\u304b\\u3058\\u307e\\u307f\\u3086\\u304d', 'spider', '\\u306c\\u3044\\u3082\\u306e']","['Bog', 'man-made', 'district', 'Water', 'Huron', 'Huron']","['Loch', 'Nennweite', 'Fern...', 'Sonnenschirmst\\u00e4nder', 'Abwasser', 'Klempner']","['Tail', 'Dust', 'Godmother', 'Tinkerbell']","['Newton', 'lab', 'biology', 'biology']","['Shallot', 'Yellow', 'Garlic']","['kitty', 'store', '90', 'angle', 'dunce', 'roomspace']","['Toupee', 'floor', 'Area', 'wig', '-rats', 'Woven']","['MC', 'Rapper', 'carpenter', 'tool', 'Thor', 'Nails']","['Ert\\u00f6nen', 'Musikst\\u00fcck', 'trompetet', 'Blasinstrument', 'Blasorchester']","['Base', 'Container', 'Beat', 'Band']","['brain', 'Coco', 'shell', 'bejgli', 'Cracker', 'squirrel']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['tapette', 'Musaraigne', 'double-clique', 'Gonzales', 'campagnol', 'verte']","['f\\u00e4rben', 'Rapunzel', 'Spliss', 'Per\\u00fccke', 'Spliss', 'Per\\u00fccke']","['Maya', 'Maths', 'Pharaoh', 'Tomb', 'triangle', 'mummy']","['Styx', 'stream', 'Thames', 'Nile', 'Phoenix', 'Phoenix']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Roulettes', 'Chaussons', 'pelle', 'Glace', 'Glace', 'glace']","['Mac\\u00e9o', 'D\\u00e9chu', 'Cupidon', 'C\\u00e9leste', 'D\\u00e9mon', 'Gabriel']","['Candle', 'Pentecost', 'spark', 'flicker', 'torch', 'Torch']","['Sauerstoffzelt', 'Fischer', 'Luftnot', 'Luftnot']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['P\\u00e2tissi\\u00e8re', 'Solaire', 'Lait', 'Chantilly', 'Chantilly']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Sickness', 'ransomware', 'sars', 'Nineteen', 'Covid', 'COVID']","['binoculars', 'Penkovski', 'observer', 'vs.', 'Anya', 'espionage']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Aldwych', 'Performance', 'New', 'Show']","['futur', 'machaon', 'Avant', 'Crysalide']","['Guitar', 'Chopper', 'hatchet', 'cleaver', 'Split', 'Lumber']","['bicuspid', 'Singular', 'Waterpik', 'Hygienist', 'overbite', 'nail']"
Mystery Word,Teufel,Heat,Horn,Chick,Lava,Biscuit,Clown,Lettre,Nabel,Four,Wheat,Mirage,Sprout,Harke,Bee,Geburtstag,Mitglied,Princess,Currency,Hammer,Series,Tennis,Danse,Vendredi,Donkey,Thread,Lake,Rohr,Fairy,Science,Onion,Corner,Rug,Hammer,Fanfare,Drum,Nut,Puder,Dress,Souris,Haar,Pyramid,River,Sail,Cake,Patron,Zoo,Defense,Bouclier,Patin,Ange,Flame,Atemlos,Fox,Cr\u00e8me,Ninja,Virus,Spy,Frame,Theater,Chenille,Axe,Tooth
Guess,Teufel,Heat,Horn,Chicken,lawa,Cookie,clown,lettre,Mal,Four,wheat,Mirage,Sprout,Harke,Bee,Geburtstag,mitglied,Princess,Currency,hammer,Episode,Tennis,BAL,Vendredi,donkey,thread,swamp,Rohr,Maid,Science,Onion,box,,Hammer,Sinfonie,Drum,Nut,Russ,,Souris,Haare,pyramid,River,Crew,Cake,Coin,Zoo,Defense,Chevalier,patin,Ange,Fire,Singen,Fox,Cr\u00e8me,,Virus,Spy,frame,Theatre,Papillon,axe,Tooth
