ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71
Table Number,493503170,493183090,493153353,492996795,492631273,492789902,492543784,492321738,492404058,492228017,492241175,492097225,491996031,491092635,491780475,491355517,491316758,491298421,491087141,490908341,490280100,490516485,490396483,490204805,489596628,489708035,489388089,489534385,489393325,489221823,489005659,488552586,488718709,488443426,487877056,488127917,487944392,485539344,484975019,483967058,484400810,484682575,484435490,484206945,481747388,481212678,480638723,480055062,479677325,479232973,478658601,475857014,471793759,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,445297184,444471586,443775902,374138794,357001162,319065151,314360735
Move,['8'],['6'],['6'],['5'],['18'],['18'],['42'],['18'],['31'],['50'],['18'],['22'],['60'],['7'],['36'],['11'],['43'],['57'],['31'],['42'],['37'],['43'],['40'],['73'],['90'],['32'],['45'],['55'],['57'],['36'],['51'],['84'],['75'],['57'],['60'],['31'],['77'],['36'],['67'],['39'],['29'],['96'],['55'],['57'],['73'],['54'],['16'],['170'],['82'],['1630'],['63'],['10'],['74'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['47'],['57'],['1729'],['1409'],['1867'],['404'],['3128']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Français,Français,English,English,Français,English,English,Français,English,Deutsch,English,Deutsch,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,Français,English,English,English,English,English,Deutsch,English,English,English,Français,Deutsch,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,Deutsch,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Redbud', 'Timber', 'holly', 'deciduous', 'bark']","['Shot', 'Cake', 'Receptacle', 'Vessel', 'Coffee', 'Coffee']","['Stuffed', 'Intestines', 'tubular', 'links', 'bratwurst', 'party']","['Cire', 'Senteur', 'Cierges', '\\u00c9glise']","['Etal', 'Puce', 'Accord', '\\u00e9change', 'Foire', 'Foire']","['Echecs', 'Oie', 'Tokaido', 'Monopoly', 'Azul']","['Travertine', 'Grout', 'Backsplash', 'Ceramic', 'Ceramic']","['Dog', 'cacao', 'zwijn', 'Paddenstoel', 'Duur', 'Spacen']","['Virginie', 'Fiat', 'Bambou', 'Bambou']","['door', 'touch', 'Visual', 'Silver']","['wwf', 'mascot', 'breeding', 'problem', 'chinese', 'marsupial']","['Catacombes', 'cerveau', 'Cerveau', 'Cerveau']","['Break', 'Lose', 'Organ', 'Pump', 'Pump', 'Organ']","['McCartneyzeit', 'Vergangenheit', 'Beatlessong', 'K\\u00e4fer']","['Available', 'Share', 'Capital', 'Fill', 'Bouillon', 'Chicken']","['Piano', 'Tasteninstrument', 'keyboard', 'klimpern']","['sharp', 'pinch', 'wasp', 'ouch', 'Police', 'Bee']","['Tutankhamun', 'Egypt', 'Ramses', 'egyptian', 'Ruler', 'Cop']","['Krakatoa', 'Magma', 'Vesuvius', 'Erupting', 'Vesuvius', 'Eruption']","['waddle', 'tuxedo', 'Arctic', 'Bird', 'Flightless', 'Southpole']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['politique', 'president', 'Scrutin', 'Urne']","['Hen', 'Cockerel', 'Chicken']","['Neck', 'Trimmer', 'Grey', 'Hair', 'hair']","['Woodstock', 'World', 'Love', 'Love', 'hippie', 'Hippie']","['complet', 'Perdu', 'mie', 'Mie']","['Flake', 'slush', 'powder', 'cold', 'White', 'white']","['Waddle', 'Lips', 'Quack', 'Cover', 'Donald', 'Anaheim']","['Nimble', 'samurai', 'Batman', 'Shinobi']","['\\u00c9nergie', 'Vent', '\\u00c9lectricit\\u00e9', '\\u00c9lectricit\\u00e9']","['Bag', 'Bottle', 'Waste', 'Materials', 'Polythene', 'rubber']","['bushland', 'Trail', 'Shuffle', 'Woods', 'Rain', 'Daintree']","['crucified', 'Christianity', 'intersect', 'Jesus', 'Jesus']","['titanic', 'Frozen', 'Wedge', 'Floats']","['Anker', 'glied', 'Saw', 'Saw']","['Sturz', 'Kunst', 'Vogelzug', 'Hubschrauberreise', 'Luft', 'Swoodoo']","['Drawings', 'nook', 'unobvious', 'stalactite', 'Wrapping', 'damp']","['acab', 'enforcement', 'detective', 'trooper']","['Sporicidal', 'Mildew', 'Penicillin', 'Vile', 'infestation']","['R\\u00e9paration', 'Bricolage', 'Tournevis', 'Marteau']","['Qualmen', 'kippe']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Steps', 'Gown', 'Dancing', 'Waltz', 'Fancy', 'Foxtrot']","['sun', 'constellation', 'Movie', 'Astronomy', 'Polaris', 'Asterisk']","['Twilight', 'Edward', 'Bella', 'Bat', 'chocula', 'sparkle']","['blue', 'passcode', 'Hart', 'Smith']","['Bombenbirne', 'kernreich', 'Explosiv', 'Obst', 'rot', 'kugelf\\u00f6rmig']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['air', 'propeller', 'Fly', 'Pilot']","['Haystack', 'Pins', 'thread', 'Thread', 'vaccine', 'Vaccine']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['spicy', 'l\\u00e4nglich', 'rot', 'rot']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['chaussure', '\\u00e0', 'Aiguille', 'Achille']","[""toymakers'"", 'factory', 'Santas', 'cave']","['pi', 'twirl', 'Giotto', 'compass', 'Radius', 'Diameter']","['...tail', 'dwarf', 'my', 'little']","['Tube', 'Underground', 'Transit', 'Railway', 'Paris', 'Paris']"
Mystery Word,Tree,Mug,Sausage,Bougie,March\u00e9,Jeu,Tile,Truffle,Panda,Screen,Panda,Cr\u00e2ne,Heart,Yesterday,Stock,Klavier,Sting,Pharaoh,Volcano,Penguin,Valise,\u00c9lection,Rooster,Beard,Peace,Pain,Snow,Duck,Ninja,\u00c9olienne,Plastic,Forest,Cross,Iceberg,Chain,Flug,Grotto,Police,Mold,Outil,Zigarette,Quarter,Root,Ballroom,Star,Vampire,Lock,Granatapfel,Guard,Plane,Needle,Science,Cage,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Chili,Vegetable,Talon,Grotto,Circle,Pony,Metro
Guess,TREE,Glass,sausage,bougie,March\u00e9,jeu,Tile,truffel,,Screen,panda,Souterrain,Tie,Yesterday,Stock,Klavier,sting,pharoah,Vulcano,Penguin,valise,Vote,Rooster,beard,Concert,,Snow,Duck,Ninja,\u00c9olienne,plastic,forest,Cross,iceberg,Kette,Flug,Cave,police,Bacteria,Outil,Zigarette,mix,,Ballroom,Star,Vampire,lock,Granatapfel,guard,Plane,needle,Science,cage,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Chilli,Vegetable,Talon,grotto,Circle,Pony,train
