ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,527071607,526001902,526994713,527029597,526594990,526827918,526519778,526425542,526294954,526128458,525886705,525722050,525436539,525525435,525314976,524904027,524861728,524776508,524772379,524588155,524426030,523896316,523770916,523367375,523737126,523603195,523390049,523264180,523007045,523016337,522898329,522762765,522581498,522671604,522168663,522043003,522074776,521036920,521576994,521199099,520391399,521055852,519864926,519484673,519085979,517973951,517039024,516738278,515518017,514749563,511221983,509897088,508116165,504783443,496712411,489469138,489266717,489194416,480162112,480055062,478910455,464921867,462438853,405054016,396307534,381826421,381777020,374138794,366888891,358827793,322726720,319065151,314360735
Move,['11'],['8'],['24'],['5'],['19'],['7'],['18'],['16'],['16'],['45'],['18'],['38'],['35'],['49'],['27'],['90'],['47'],['45'],['72'],['53'],['36'],['84'],['41'],['55'],['75'],['46'],['23'],['56'],['66'],['87'],['84'],['87'],['32'],['93'],['92'],['5'],['118'],['55'],['11'],['122'],['21'],['58'],['72'],['57'],['63'],['17'],['35'],['493'],['31'],['67'],['906'],['73'],['75'],['31'],['447'],['700'],['37'],['614'],['45'],['544'],['286'],['149'],['1252'],['2467'],['590'],['957'],['1582'],['1790'],['1364'],['2405'],['1305'],['467'],['3366']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,Deutsch,English,English,English,English,Français,English,Deutsch,Français,Français,Français,Français,Français,English,English,English,English,English,English,Deutsch,Français,English,English,English,Français,English,Deutsch,Français,Français,English,Français,English,English,English,English,English,English,English,Français,English,Français,Français,English,Français,English,English,English,Français,Deutsch,English,English,English,English,English,Français,English,Français,English,Deutsch,English,English,Français,English,English,English,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['mesure', 'objet', 'Menstruation', 'Rapporteur']","['Pavian', 'Mandrill', 'Orang-Utan', 'Primat', 'Schimpanse']","['Garden', 'Movie', 'Bowie', 'Maze', 'Puzzle', 'Puzzle']","['spare', 'reaps', 'weapon', 'fish']","['Bob', 'Shifter', 'marvel', 'Lizard', 'Pascal', 'Pascal']","['Gagarin', 'Armstrong', 'Aldrin', 'Spaceman']","['Clou', 'Enclume', 'Outils', 'Taper', 'Taper', 'Outils']","['Viserion', 'Wyvern', 'S', 'Phoenix', 'Mushu']","['Kegeln', 'Bahnen', 'Kugel', 'L\\u00f6cher']","['Surveillance', 'Cach\\u00e9e', 'Capteur', 'Objectif', 'enregistrement', 'caf\\u00e9']","['Commune', 'Paris', 'Corne', '\\u00c9l\\u00e9phant', 'quartier', 'nanterres']","['Don', 'Surprise', 'Offrande', 'Pr\\u00e9sent', 'Pr\\u00e9sent', 'Offrande']","['Bob', 'absorbant', 'Vaisselle', 'spontex', 'Spontex']","['Poisson', 'Mayonnaise', 'Albacore', 'Miettes']","['Competition', 'Illustrated', 'Summer', 'Bikini', 'bikini', 'Summer']","['Shop', 'superstore', 'stock', 'Farmer\\u2019s', 'flea', 'Flea']","['Mar', 'Perigoso', 'Fisch', 'gef\\u00e4hrlich']","['King', 'cub', 'bravery', 'Mufasa', 'Mufasa']","['chassis', 'main', 'structure', 'Art', 'Painting', 'photo']","['Branches', 'Coconut', 'Egyptian', 'fan']","['R\\u00fcckschlagspiel', 'Ballspiel', 'Federer', 'Ballsport', 'Ball', 'Schl\\u00e4ger']","['pique', 'paludisme', 'Sang', 'lancinant', 'Insomnie', 'Suceuse']","['carrier', 'Squab', 'trash', 'stool', 'Stool']","['Cards', 'steel', 'Grist', 'thousand', 'Grind', 'Grind']","['before', 'Dip', 'dish', 'bite-sized', 'Starter', 'starter']","['engine', 'Turing', 'm\\u00e9canisme', 'laver', 'caf\\u00e9', 'Goldberg']","['Vampiro', 'Collana', 'Vampiri', 'Alitosi']","['Ballerina', 'Theater', 'Nussknacker', 'Tanz']","['Pelouse', 'Eden', 'Serre', 'fleuri', 'plantation', 'Tuileries']",['Frappee'],"['Jewelry', 'mother', 'Oyster', 'necklace', 'Harbour', 'Harbour']","['Humpty', 'Chocolat', 'Omelette', 'Mimosas', '\\u00c9caler', 'Ovule']","['Hearth', 'egg', 'fledge', ""bird's"", 'feathered']","['Sauce', 'Truss', 'cherry', 'Cherry', 'cherry']","['Blattodea', 'flat-bodied', 'Hissing', 'exterminator', 'Jump', 'scatter']","['Tail', 'Ride', 'Eeor', 'Grandad']","['accesorio', 'Se\\u00f1or', 'Boina', 'Limosna', 'Lana', 'Lana']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Mandrake', 'Oz', 'Baguette', 'Prestidigitation', 'Prestidigitateur', 'copperfield']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Donatello', 'Tortue', 'Shuriken', 'shuriken']","['Bandit', 'palmip\\u00e8de', 'Cul-de-jatte', 'Pingouin', 'handicap\\u00e9', 'Bras']","['Swallowtail', 'Flutter', 'Monarch', 'Effect', 'Lepidoptera', 'Metamorphosis']","['Routier', 'poubelle', 'Semi-remorque', 'fret', 'Pouet-Pouet', 'Pouet-pouet']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Jewelry', 'Throat']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['Jungle', 'Elephant', 'african', 'Browser', 'Browser']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Click', 'Squeak', 'cheese', 'trap', 'Disney', 'Minnie']","['Cinzano', 'Ricard', 'Cocktail', 'Amuse-bouche', 'cacahu\\u00e8tes', 'cacahuette']","['crossword', 'Printed', 'Headline', 'Journalist']","['-de-provence', '-aromatique', 'cannabis', 'gazon']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Turmspringenfigur', 'Schreck-', 'locker', 'herausfallend', 'Gewinde', 'Befestigungselement']","['bug', 'juice', 'fist', 'throat', 'drink', 'kick']","['Police', 'Attire', 'officer', 'outfit']","['Pikachu', 'Panne', 'Lumi\\u00e8re', 'Borne', 'Volt', 'Statique']","['thrones', 'board', 'yatzee', 'catan']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Football', 'sewage', 'inflate', 'foot']","['Crutch', 'Sugar', 'Candy', 'Candy']","['sore', 'deep', 'gullet', 'oesophagus']","['joe', 'Salmon', 'Cancer', 'Pot', 'burn', 'burn']","['-oreille', '-a-sertir', 'crabe', 'coupante']","['Cake', 'Trophy', 'Drink', 'Mug', 'Tea', 'Tea']","['tiramis\\u00fa', 'danonino', 'brownie', 'fruit']","['Eleven', 'Pacific', 'Sea', 'fish', 'Water', 'water']"
Mystery Word,R\u00e8gle,Affe,Labyrinth,Spear,Chameleon,Astronaut,Marteau,Dragon,Bowling,Cam\u00e9ra,D\u00e9fense,Cadeau,\u00c9ponge,Thon,Swimsuit,Market,Shark,Lion,Frame,Palm,Tennis,Moustique,Pigeon,Mill,Appetizer,Machine,Garlic,Ballett,Jardin,Monnaie,Pearl,Oeuf,Nest,Tomato,Cockroach,Donkey,Hat,Sombrero,Guard,Magicien,Train,Ninja,Manchot,Butterfly,Camion,Sail,Cake,Necklace,Poup\u00e9e,Punk,Safari,Coffee,Spice,Oven,Mouse,Ap\u00e9ritif,Newspaper,Herbe,Whale,Schraube,Punch,Uniform,\u00c9lectricit\u00e9,Game,Vacation,Pump,Cane,Throat,Smoke,Pince,Cup,Dessert,Ocean
Guess,Cup,Affe,Labyrinth,fishing,chameleon,Astronaut,metal,Dragon,Bowling,Cam\u00e9ra,D\u00e9fense,Cadeau,\u00e9ponge,Thon,Graphic,market,Shark,Lion,Frame,palm,Tennis,Moustique,Pigeon,resource,Appetizer,Machine,Aglio,ballett,Jardin,Boisson,Pearl,oeuf,Nest,Barbecue,Cockroach,Donkey,Hat,Mexico,,Magicien,train,Nija,Manchot,butterfly,Camion,sail,cake,Necklace,Poup\u00e9e,B\u00e4nd,Safari,coffee,Spice,fry,mouse,ap\u00e9ritif,Newspaper,Herbe,whale,Schraube,punch,Uniform,\u00c9lectricit\u00e9,Game,vacation,pump,Cane,throat,salmonella,Pince,Cup,Dessert,Ocean
