ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,580717589,580189509,580289498,579825466,579564039,579701885,579215113,578912368,578998654,578837567,578653649,578546051,578562466,578450103,578191665,577749366,578248303,578260616,578155184,578091762,576920182,577781031,577799684,577528424,577431320,577422346,577395738,576989118,576075945,576423254,576413622,576104470,575402380,575189104,574151534,575079648,575001269,573434196,571195661,570734438,569000947,569169544,568397159,567406997,567157193,563814683,562524435,562133986,560134917,557334313,546263681,543879156,534335856,509348231,496712411,493972187,484123113,374138794,363390977,324381970,317609821
Move,['27'],['11'],['27'],['22'],['30'],['59'],['10'],['37'],['37'],['36'],['28'],['38'],['38'],['20'],['45'],['35'],['40'],['20'],['99'],['36'],['10'],['86'],['57'],['45'],['64'],['26'],['62'],['84'],['49'],['87'],['18'],['55'],['75'],['59'],['31'],['112'],['68'],['78'],['37'],['38'],['67'],['121'],['130'],['269'],['73'],['73'],['17'],['11'],['307'],['572'],['219'],['241'],['1432'],['1741'],['1060'],['749'],['1484'],['2323'],['2669'],['2362'],['2456']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Real-time • Slow speed (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,Français,English,Deutsch,English,English,Français,English,Français,Deutsch,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Deutsch,English,Deutsch,Français,Deutsch,English,Français,English,English,Français,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Blowjob', 'Brain', 'Skull', 'Noggin']","['Poney', 'Bonnet', 'Bourriquet', 'Baudet']","['Juice', 'Stanley', 'Measure', 'Cooper', 'mug', 'Chalice']","['Mufasa', 'kongo', 'scar', 'Beutegreifer']","['Smegma', 'Mozzarella', 'Brie', 'Curd']","['Nectar', 'Dear', 'Pooh', 'Sweety', 'pooh', 'sweety']","['V\\u00e9lo', 'Tourne', 'Voiture', 'Avion']","['icing', 'Wedding', 'Cheese', 'Pound', 'cream', 'Birthday']","['Miltocolore', 'R\\u00e9p\\u00e9titeur', 'Pirate', 'amazone', 'Cacato\\u00e8s', 'Piaf']","['Druckwerk', 'Roman', 'Lesen', 'Geschichten', 'Bibel', 'Gebunden']","['Advent', 'Gregorian', 'Program', 'lunar', 'Date', '12']","['Shop', 'Sweet', 'Cane', 'Cane', 'Cotton', 'Cotton']","['knight', 'weapon', 'Damocles', 'Excalibur']","['Tuches', 'Baton', 'Patate', 'Patate']","['Plastik', 'Dehnbar', 'Twist', 'Kautschuk', 'Elsatisch', 'Haribo']","['Opera', 'Rope', 'Suds', 'Detergent']","['Arctic', 'orange', 'Hound', 'Channel', 'Mozilla', 'Zorro']","['Mini', 'bar', 'Tipton', 'Transylvania', 'bell', 'lobby']","['D4', 'Slaves', 'Illuminati', 'MLM', 'Giza', 'Ancient']","['Case', 'container', 'Baby', 'Moses', 'Ball', 'ball']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['Shell', 'Ants', 'Metapod', 'Grub', 'Wrap', 'Developing']","['Scuba', 'Billy', 'Deep', 'Liquid', 'Pacific', 'Sea']","['Hepatitis', 'Covid', 'Conora', 'Infection', 'computer', 'ebola']","['Choker', 'Medallion', 'Gems', 'Jewellery', 'pearls', 'Pearls']","['Plug', 'Hole', 'Shop', 'Factory']","['Granules', 'Morocco', 'Pearl', 'Israeli', 'Pilaf']","['Agassi', 'Serena', 'Djokovic', 'serve', 'Wimbledon', 'Wimbledon']","['Root', 'Paralyzed', 'Turnip', 'Zucchini', 'Broccoli', 'Broccoli']","['Rocky', 'hill', 'Peak', 'fujiyama', 'goat', 'Alpes']","['Land', 'Nizza', 'Nachbar', 'Wei\\u00dfbrot', 'Hahn', 'Libert\\u00e9']","['French', 'Gouda', 'Fromage', 'Milk', 'Cheddar', 'CHEDDAR']","['Lanes', 'Kingpin', 'Pins', 'Green', 'Green']","['Vehicle', 'Cool', 'Devo', 'Ringmaster\\u2019s', 'hair', 'Flog']","['Nase', 'W\\u00fcstenherrscherin', 'Eselsmilch', 'K\\u00f6nigin', 'Asterix', 'Asterix']","['cheese', 'Whipping', 'Shaving', 'Whip.', 'Soft', 'Ivory']","['Anfang', 'Bildung', 'I-M\\u00e4nnchen', 'Lehranstalt', 'Prim\\u00e4r', 'Unterricht']","['Duel', 'Arme', 'Sword', 'Cutlass', 'fleuret', 'foil']","['Bl\\u00fcte', 'Strauch', 'Titanic', 'Dornen', 'Dornen', 'Dornen']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Rit', 'Pie', 'Marguerite', 'Fernandel', 'Amour', 'Herbivore']","['Engine', 'Tracks', 'Thomas', 'caboose']","['hipsters', 'Face', 'Hair', 'Hair']","['Mariage', 'Charia', 'Bateau', 'Bateau']","['1st', 'course', 'whetting', 'snack', ""Starvin'"", 'Marvin']","['Spear', 'Rifle', 'Broadsword', 'Shotgun', 'Violent', 'Utilised']","['Flaque', 'Ond\\u00e9e', 'Mouill\\u00e9', 'Perturbations', 'nuage']","['Milky', 'Way', 'far', 'away']","['Crematorium', 'Cooker', 'Timer', 'Clay']","['Doom', 'Worship', ""George's"", 'College', 'Shirley', 'Shirley']","['Brassiere', 'Sahara', 'spits', 'Toe', 'Spitter']","['Casse', 'Huile', 'P\\u00e9can', 'Coco', 'Cajou', 'Cajou']","['Curtains', 'Shutters', 'sill', 'pane', 'bay', 'Microsoft']","['Hole', 'toed', 'homing', 'homing']","['old', 'mcdonald', 'Dairy', 'Funny', 'Animals', 'Animal']","['canned', 'Mackerel', 'Salad', 'Bluefin', 'fish', 'sushi']","['Flipper', 'mascot', 'Miami', 'bottlenose', 'bottlenose', 'Miami']","['cowboy', 'movie', 'great', 'mail']","['VCU', 'Argonauts', 'Battering', 'dodge', 'Truck']","['Bread', 'baguette', 'darty', 'patissier', 'Artisan', 'artisan']","['\\u00e0pain', 'cr\\u00e9mation', 'Micro-onde', 'Midable', 'Moulin', 'Moulin']"
Mystery Word,Head,\u00c2ne,Cup,L\u00f6we,Cheese,Honey,Roue,Cake,Perroquet,Buch,Calendar,Candy,Sword,Frites,Gummi,Soap,Fox,Hotel,Pyramid,Basket,Cup,Cocoon,Ocean,Virus,Necklace,Outlet,Couscous,Tennis,Vegetable,Mountain,Frankreich,Cheese,Bowling,Whip,Kleopatra,Cream,Grundschule,\u00c9p\u00e9e,Rose,Couch,Vache,Train,Beard,Voile,Appetizer,Weapon,Pluie,Galaxy,Oven,Temple,Camel,Noix,Window,Pigeon,Farm,Tuna,Dolphin,Western,Ram,Boulanger,Four
Guess,Head,\u00e2ne,Cup,L\u00f6we,Cheese,Honey,roue,Cake,Perroquet,Buch,Calendar,Bakery,Sword,Famille,Gummi,soap,,hotel,pyramid,Basket,,Pok\u00e9mon,Ocean,Virus,necklace,Outlet,Couscous,Tennis,Vegetable,Mountain,Frankreich,camembert,Bowling,Whip,Kleopatra,cream,Grundschule,Couteau,Rose,Couch,Vache,Train,,Robe,Appetizer,Weapon,pluie,galaxy,Oven,Temple,Camel,noix,Window,racoon,Farm,Tuna,Dolphin,western,ram,boulanger,Four
