ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,523016297,522982500,522983864,522917963,522767575,521851593,522043003,521674356,521245472,521669398,520557474,521708459,521570005,521576994,520391399,521406989,521273166,521133988,520958200,520729232,520784291,520559318,519739719,519986347,519787660,519615674,519484673,519617486,519556051,518930481,518579460,518670650,518583318,518247278,518328866,517973951,517856835,517103589,517039024,515518017,515770821,515586612,514679425,512785830,511070791,510269410,509897088,509348231,508116165,506189713,504783443,504721368,493972187,489194416,484123113,480055062,478416865,431028987,402108912,387173467,381777020,322726720,319065151,317609821
Move,['6'],['16'],['6'],['9'],['6'],['7'],['5'],['28'],['57'],['42'],['25'],['44'],['28'],['11'],['21'],['65'],['56'],['37'],['28'],['50'],['49'],['72'],['40'],['46'],['55'],['83'],['32'],['68'],['37'],['63'],['91'],['78'],['38'],['16'],['84'],['17'],['83'],['42'],['35'],['31'],['50'],['37'],['74'],['64'],['57'],['33'],['73'],['398'],['75'],['358'],['31'],['67'],['383'],['551'],['596'],['507'],['820'],['1284'],['1615'],['1877'],['1547'],['1287'],['457'],['2017']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,English,English,English,English,English,Deutsch,Deutsch,English,English,Français,English,English,Français,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,Deutsch,English,English,Français,English,English,English,English,English,English,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,Français,English,Deutsch,Français,English,English,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['knight', 'headwear', 'protection', 'skull', 'safety', 'motorcycle']","['Enclos', 'Soigneur', 'Parc', 'Barben']","['Eggs', 'roe', 'food', 'Expensive', 'expensive', 'expensive']","['Excuse', 'Goatee', 'Chin', 'Whiskers', 'Barbers', 'Scruffy']","['Larynx', 'Pharynx', 'esophagus', 'Uvula', 'strep', 'Strep']","['Baby', 'woman', 'Egg', 'Egg']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Bloodsucker', 'Malaria', 'Blood', 'Bite', 'Zika', 'Pest']","['Abfluss', 'Wasserleitung', 'Zucker', 'Zylinder', 'Verstopft']","['Ger\\u00e4t', 'Apparat', 'Kaffee', 'Komplex', 'Motorrad', 'Motor']","['Pink', 'prawn', 'bubba', 'gump', 'Small', 'small']","['Edward', 'Fangs', 'Night', 'Creature', 'Transylvania', 'Carotid']","['Enterrement', 'Mort', 'recueillement', 'mausolee', 'Chute', 'Chute']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Protection', 'Averse', 'poppins', 'pr\\u00e9cipitation', 'Pluie', 'Mouill\\u00e9']","['Unique', 'Gollum', 'Seigneur', 'Alliance']","['Tourner', 'Carroussel', 'enfants', 'Enchant\\u00e9']","['damp', 'Flowerless', 'Humid', 'Fishtank', 'Greenery', 'Kate']","['Bubbles', 'Clean', 'Solid', 'showering', 'Shampoo', 'Lather']","['Subject', 'Nature', 'Biology', 'chemistry', 'Physics', 'physics']","['Cherry', 'Goldapfel', 'Nachtschattengew\\u00e4chs', 'Roma', 'Pizzaso\\u00dfe', 'Cocktail']","['watercolor', 'Louvre', 'Acrylics', 'Brush', 'Mural']","['Lactose', 'breast', 'Colostrum', 'Gallon', 'cow', 'Skim']","['Lid', 'Song', 'tarpaulin', 'sheet', 'Canopy', 'Tarp']","['Folgers', 'Cappuccino', 'Black', 'liquid', 'Latte']","['intersection', 'joining', 'Waistcoatslip', 'Coupling', 'Petticoat', 'Station']","['gripping', 'Pinch', 'Squeeze', 'tool', 'Tool', 'Tool']","['Verliererwunsch', 'Gegenaktion', 'Reaktion', 'Verrat', 'Revanche', 'Revanche']","['Egg', 'Heim', 'Home', 'Brutst\\u00e4tte', 'Brutst\\u00e4tte']","['All-in', 'Ante', 'Dare', 'wager', 'wager', 'Wager']","['pattern', 'minimal', 'truth', 'Direction', 'wood', 'Wood\\u2019s']","['Guidon', 'B\\u00e9quille', 'Selle', 'Selle']","['Pennywise', 'Nose', 'Comedian', 'Ronald']","['Justinian', 'Palpatine', 'Akihito', 'potentate', 'japanese', 'Vespasian']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['sleet', 'Climate', 'forecast', 'Forecast', 'Meteorology', 'Meteorology']","['Zeus', 'Power', 'Storms', 'Yellow', 'Bolt', 'Bolt']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Cream', 'Goat', 'Boobs', 'Create', 'Chocolate', 'Liquid']","['Episode', 'ntell', 'display', 'movie']","['hoot', 'barn', 'Snowy', 'Duolingo', 'Stare']","['Kappe', 'M\\u00fcnchhausen', 'Schandmaul', 'Eulenspiegel', 'Eulenspiegel']","['cone', 'tree', 'Sol', 'Christmas']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['toupee', 'floorcloth', 'Pull', 'carpet']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Mattress', 'murphy', 'Flower', 'Sheets', 'hair', 'Pillow']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['hamburger', ""Kozlik's"", 'hotdog', 'Corndog', 'colonel', 'Beige']","['Avent', 'pompier', ""-de-l'avant"", '-gr\\u00e9gorien']","['engine', 'windmill', 'machine', 'rotating', 'vanes', 'vanes']","['Salzgegner', 'Gew\\u00fcrzk\\u00f6rner', 'nasenreinigend', 'geschmackverbessernd', 'Hasenliege', 'Streuer']","['Cocktail', 'Hot-dog', 'Pogo', 'Charcuterie', 'Octoberfest', 'Aliment']","['Glory', 'cavity', 'Sink', 'Dig']","['GP', 'trend', 'rev', 'Coil', 'engine', 'Mover']","['Strangle', 'anatomy', 'Tube', 'Underchin', 'Deep', 'Slit']","['Sniffer', 'Bridge', 'Clown', 'Snout']","['Hair', 'Ginger', 'Tree', 'Underground', 'Plant', 'Grow']","['gladiator', 'protect', 'Buckler', 'Dalkon']","['Outil', 'Creuse', 'galoche', 'Fourche', 'Tarte', 'Creuser']"
Mystery Word,Helmet,Zoo,Caviar,Beard,Throat,Chick,Donkey,Mosquito,Rohr,Maschine,Shrimp,Vampire,Tombe,Guard,Train,Parapluie,Anneau,Man\u00e8ge,Moss,Soap,Science,Tomate,Painting,Milk,Cover,Coffee,Junction,Pliers,Rache,Nest,Bet,Grain,V\u00e9lo,Clown,Emperor,Sail,Weather,Lightning,Cake,Poup\u00e9e,Milk,Show,Owl,Narr,Pine,Hunter,Coffee,Rug,Spice,Bed,Oven,Vache,Mustard,Calendrier,Turbine,Pfeffer,Saucisse,Hole,Motor,Throat,Nose,Root,Shield,Pelle
Guess,Helmet,zoo,,Beard,throat,Pregnant,Donkey,Mosquito,Rohr,Maschine,shrimp,Vampire,Cimeti\u00e8re,,train,parapluie,Anneau,man\u00e8ge,seeweed,Soap,organic,Tomate,art,Milk,Cover,Coffee,Junction,pincers,Revanche,Chicken,Bet,Grain,V\u00e9lo,Clown,Emperor,sail,Hail,Lightning,cake,Poup\u00e9e,Milk,,Owl,Narren,Pine,,coffee,Rug,Spice,bed,fry,Vache,,Calendrier,Fan,Pfeffer,Saucisse,Hole,motor,Throat,Nose,Root,shield,Pelle
