ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,484377644,483520101,483498088,483352966,483171105,483013357,482880706,482955686,482929335,482707285,482686694,482610951,481793224,482548589,482545256,482446068,482440414,482306572,482175654,482122492,481827880,481473916,481337396,481257042,480965835,480791028,480225123,480394644,480291024,479921914,479311682,479166730,479277280,478633691,478362907,478694363,478269717,478232420,477598990,477041660,476993868,476488308,476681990,476564427,476415351,475857014,475763612,475235402,474780042,474331197,473319518,473890082,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,461078968,461036696,457064795,451463411,420552674,346689693,341401520,338553253,328236739,321888448
Move,['5'],['20'],['36'],['9'],['30'],['36'],['28'],['10'],['38'],['29'],['43'],['64'],['72'],['18'],['21'],['31'],['37'],['38'],['49'],['44'],['64'],['91'],['95'],['82'],['63'],['74'],['85'],['43'],['48'],['19'],['66'],['72'],['85'],['38'],['36'],['271'],['32'],['87'],['44'],['55'],['85'],['43'],['102'],['44'],['52'],['10'],['52'],['97'],['84'],['19'],['36'],['9'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['64'],['68'],['36'],['40'],['564'],['2730'],['2646'],['1725'],['3386'],['3245']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+
Language,Deutsch,Deutsch,English,Français,English,English,English,Français,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,Français,Deutsch,English,Deutsch,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,Deutsch,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Barbara', 'Ast', '\\u00c4stchen', 'Baumteil']","['N\\u00e4hwerkzeug', 'Finger-', 'heuhaufen', 'steck']","['cages', 'Enclosure', 'Collection', 'Tycoon', 'Educational', 'Giraffes']","['Automne', 'chaleur', 'Canicule', 'Soleil', 'solstice', 'Solstice']","['Amps', 'Zap', 'power', 'Power']","['paper', 'Clinton', 'Nye', 'Invoice']","['Vegetable', 'Snowman', 'Orange', 'Food', 'Chantenay', 'Kevin']","['AAA', 'Plate', 'Face', 'Batterie']","['Chas', 'ourlet', 'Haute', 'haute']","['Charles', 'Kong', 'Ruling', 'royalty', 'Crown', 'Male']","['Small', 'Topping', 'Can', 'Seafood', 'Sea']","['Nachtschattengew\\u00e4chs', 'Gratin', 'Knolle', 'Knolle']","['Sparrow', 'Barrel', 'molasses', 'Kraken', 'Spiced', 'Caribbean']","['Japan', 'Japanisch', 'Bildergeschichte', 'essen', 'Comic', 'Comic']","['Castle', 'Rapunzel', 'Diana', 'peach']","['Winter', 'Bitter', 'grown', 'fruit']","['Case', 'weaving', 'woven', 'hoop', 'Dunk', 'Rattan']","['Identity', 'Hidden', 'Ghostface', 'Zorro']","['pixie', 'mosquito', 'Nymph', 'Godmother', 'Wings']","['pie', 'halloween', 'carving', 'Spice']","['Nightcrawler', 'Tubelike', 'segmented', 'wriggle', 'Bate', 'Squirmy']","['coup', 'paratonnerre', 'Franklin', 'col\\u00e8re', 'Assourdissante', 'Thor']","['Musculation', 'Gonfler', 'Essence', 'Gazoile', 'Abdos', 'abdos']","['Way', 'Hand', 'Support', 'Track', 'Train', 'train']","['tail', 'Godparents', 'Tinkerbell', 'Dust', 'pixie', 'flying']","['medal', 'Silver', 'Valuable', 'Jewelry', 'Nugget']","['Patrick', 'Kampot', '\\u00c9pic\\u00e9', 'Condiment']","['Crabs', 'Daughter', 'Clam', 'Jam', 'Clutch', 'Clutching']","['ugal', 'Lisboa', 'opposite', 'starboard', 'Opposite', 'Starboard']","['ballet', 'jabbawockeez', 'activity', 'Tango', 'waltz', 'Waltz']","['Peele', 'C#', 'Hole', 'Fob', 'Piano', 'secure']","['river', 'Ontario', 'Encircled', 'Tahoe']","['Roller', 'Kickflip', 'Glide', 'Wheels', 'Board', 'Board']","['serrure', 'Passe-Partout']","['Inay', 'Macy', 'Salutation', 'Bar', 'lawyer', 'title']","['Fragrant', 'Spray', 'Bottled', 'Scent']","['Drinking', 'Last', 'Drink', 'Tube', 'Bucatini']","['Shelter', 'Outside', 'Outdoors', 'Glamping', 'Pitch', 'tepee']","['Peix', 'Conserva', 'Vermella', 'Claro', 'Serenates', 'Grup']","['Salinger', 'Shell', 'Crab', 'Crab', 'Alone', 'Alone']","['Forum', 'string', 'Sewing', 'Stitches', 'reddit', 'Eyebrows']","['fry', 'outdoor', 'Shrimp', 'Grill', 'Webber', 'Steak']","['Fantasy', 'Noldor', 'Spitzohr', 'Zw\\u00f6lf', 'Fee', 'Tolkien']","['Say', 'Colby', 'Dairy', 'Wisconsin']","['trot', 'Mulder', 'Fantastic', 'Sly']","['Newton', 'lab', 'biology', 'biology']","['Vapeur', 'Cigarette', 'Signaux', 'Flamme']","['Pinard', 'Mignonnette', 'Carafe', 'Vin', 'isotherme']","['Schreier', 'Umschlagplatz', 'Samstag', 'Platz', 'Supet']","['Performance', 'Band', 'MsG', 'crowded', 'Musicians', 'musicians']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Vampire', 'Abschreckung', 'Zwiebelgew\\u00e4chs', 'Tsatsiki']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['wall-e', 'pet', 'crawly', 'filthy', 'vermin', 'kitchen']","['priorit\\u00e9', 'moindre', 'rumble', 'sombrefer']","['Alice', 'Saw', 'Hair', 'Fashion', 'Haircutter', 'Beautician']","['Niles', 'Whooping', 'origami', 'Stretch', 'Sandhill', 'Sandhill']","['Vivaldi', 'Flavouring', 'fall', 'autumn', 'quarter']","['Camilla', 'Spouse', 'Bed', 'Monarch', 'In', 'Charge']"
Mystery Word,Zweig,Nadel,Zoo,\u00c9t\u00e9,Electricity,Bill,Carrot,Pile,Couture,King,Sardine,Kartoffel,Rum,Manga,Princess,Melon,Basket,Mask,Fairy,Pumpkin,Worm,Foudre,Pompe,Rail,Fairy,Gold,Poivre,Pearl,Port,Dance,Key,Lake,Skate,Cl\u00e9,Attorney,Perfume,Straw,Tent,Tuna,Hermit,Thread,Barbecue,Elfe,Cheese,Fox,Science,Fum\u00e9e,Bouteille,Markt,Concert,Puder,Dress,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Knoblauch,Rock,Fox,Ninja,Cockroach,Mineur,Stylist,Crane,Season,King
Guess,Zweig,Nadel,Zoo,Ete,,bill,carrot,pile,Aiguille,King,,Kartoffel,rum,Komik,Princess,Melon,basket,mask,Fairy,Pumpkin,Worm,Foudre,,Back,Fairy,Gold,Poivre,,Port,Dance,key,Lake,Skate,Clef,Attorney,Perfume,Straw,Tent,Atun,Language,Thread,BBQ,Elben,Cheese,Fox,Science,Fum\u00e9e,Bouteille,Markt,concert,Russ,,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Knoblauch,rock,Fox,,Cockroach,Mineur,Stylist,Crane,season,king
