ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,504615502,504495106,504234513,503964912,503981234,503767286,503866751,503635713,503702311,503290521,503698366,503296621,503321246,503562666,503378168,503220930,503273217,503063996,502946233,502247234,502830102,502383178,502065808,502156362,502053926,501541253,500334503,500627375,500599453,500352659,500247091,500189448,500112182,499434834,498403224,497964824,497091178,496474207,495583488,493769667,493675456,491092635,491305856,490280100,489547867,489194416,488379380,484123113,484682575,481212678,479232973,466793699,465728930,431028987,426921218,422619886,405054016,396307534,366888891,348302073,336562502,322726720
Move,['7'],['18'],['9'],['44'],['18'],['30'],['45'],['37'],['50'],['37'],['41'],['43'],['29'],['38'],['74'],['55'],['5'],['16'],['30'],['46'],['37'],['61'],['51'],['50'],['34'],['58'],['32'],['82'],['67'],['104'],['70'],['52'],['54'],['97'],['65'],['37'],['86'],['94'],['66'],['57'],['7'],['81'],['39'],['37'],['59'],['295'],['79'],['283'],['98'],['98'],['2643'],['324'],['509'],['1012'],['707'],['662'],['2018'],['515'],['1242'],['2699'],['1759'],['1233']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,Français,Deutsch,Français,Deutsch,English,Deutsch,Deutsch,Français,Deutsch,English,Français,English,English,Français,Français,English,English,English,English,English,English,Français,English,Deutsch,English,English,Français,English,Français,Français,English,English,English,English,Français,Deutsch,English,English,Deutsch,Français,Français,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['T', 'Chemin', 'JESUS', 'Gammer', 'Gamm\\u00e9e', 'Crucifi\\u00e9']","['Kool', 'Carton', 'Packet', 'Lighter', 'Filterless', 'Tobacco']","['Angel', 'cone', 'Ball', 'Blizzard', 'Powder', 'Flake']","['Tirage', 'Courte', 'aspirer', 'moisson', 'Nourriture', 'Cheval']","['Nachtschattengew\\u00e4chs', 'rund', 'Paradeiser', 'Strauchfrucht', 'Miracoli', 'So\\u00dfe']","['enqu\\u00eateur', 'Gadget', 'sherlock', 'Sherlock']","['Kneifwerkzeug', 'Grillbesteckteil', 'Wurstgreifger\\u00e4t', 'Engl\\u00e4nder', 'Zahnziehequipment', 'Werkzeug']","['cracker', 'biscuit', 'browser', 'Webbrowser', 'snickerdoodle', 'Snickerdoodle']","['Sportmarke', 'Katze', 'Bergl\\u00f6we', 'adidas']","['platt', 'wellig', 'Manta', 'Plattfisch', 'Stachel', 'Meeresbewohner']","['chateau', 'desert', 'Olonne', 'Plage']","['Geschirr', '-Duschen', 'Sauna', 'Strand', '-halter', 'Badeutensil']","['Emo', 'Part', 'Sketch', 'Crime', 'Act', 'Act']","['Ciel', 'Course', 'Conducteur', 'Conducteur']","['Feathered', 'Daffy', 'grapes', 'Teal', 'Mallard', 'Pekin']","['Storm', 'Fast', 'DC', 'Blink', 'Camera', 'Camera']","['Speed', 'Tropical', 'tarzan', 'mowgli']","['Pierre', 'Pr\\u00e9cieuse', 'Carat', 'Crapaud']","['glacier', 'titanic', 'Titanic', 'Lettuce', 'Lettuce', 'Titanic']","['security', 'Snuggle', 'Snow', 'Cold', 'Bed', 'covering']","['Coop', 'Beast', 'Jail', 'Zoo']","['Tuileries', 'Residence', 'Buckingham', 'Castle', 'Royal', 'Alhambra']","['snooze', 'clock', 'disturbs', 'slumber', 'smoke', 'CO2']","['Master', 'seafarer', 'Ship', 'Haddock', 'pirate']","['Nez', 'Morve', 'Kleenex', 'Kleenex']","['hartstocht', 'liefde', 'Abstract', 'Intens', 'Heet', 'tongkussen']","['Anziehung', 'X-Men', 'Feld', 'Dipol', 'Pol']","['Calculator', 'Linux', '100101001', 'Mainframe', 'laptop', 'Laptop']","['particular', 'pronouncing', 'dialect', 'speech', 'foreign', 'fake']","['FM', 'Gaga', 'antenne', 'Fracture', 'Skyrock', 'R\\u00e9veil']","['Naan', 'Kingsmill', 'mustache', 'sourdough', 'sourdough']","['Auteur', 'Arbre', '\\u00c9crivain', 'Ph\\u00e8dre']",['Juriste'],"['Carton', 'Soap', 'Cutter', 'Ali', 'cardboard', 'cardboard']","['cards', 'tailored', 'formal', 'birthday', 'Zoot', 'Zoot']","['Observe', 'Neighbourhood', 'Lookout', 'Time', 'look', 'arm']","['DeLorean', 'Electric', 'Ball', 'Bolt', 'Strike', 'Strike']","['Toubib', 'H\\u00f4pital', 'Jekyl', 'Sant\\u00e9', 'Th\\u00e8se', 'Medecin']","['Bibel', 'Jerusalem', 'TelAviv', 'Hebr\\u00e4er', 'Hebr\\u00e4isch']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['Armabdreher', 'Flu\\u00dfschnapper', 'Laaang', 'Todesrolle']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Glitzer', 'Teuer', 'K\\u00e4stchen', 'Armband', 'Pirat', 'Prinsesin']","['Sinai', 'Namib', 'gobie', 'tartares']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['bitter', 'winter', 'Casaba', 'Bitter', 'casaba', 'winter']","['pizza', 'half', '15', '15minutes']","['Bacardi', 'Alcohol', 'Captain', 'Morgan', 'bottle', 'colada']","['Socket', 'shopping', 'Tanger', 'Tanger']","['Suit', 'Field', 'Luck', 'Irish', 'Irish', 'Irish']","['Robotnik', 'Deviled', 'Scramble']","['Wonderwall', 'Mirage', 'Dessert', 'Water']","['food', 'Grill', 'outdoor', 'Outdoor']","['African', 'Lion', 'Dubai', 'Desert']","['Paper', 'wipe', 'Snot', 'snot']","['Alcohol', 'Corona', 'Coors', 'Heineken', 'Budweiser', 'Bud']","['Wok', 'eye', 'Cap', 'Cover', 'cover', 'cover']","['bill', 'Sphere', 'Metal', 'Bowling', 'p\\u00e9tanque', 'Petanque']","['allumer', 'vert', 'Braise', 'Incendie', 'Brasier', '\\u00c9tincelle']","['Kg', 'Bathroom', 'Richter', 'Weigh', 'Fish', 'Fish']"
Mystery Word,Croix,Cigarette,Snow,Paille,Tomate,D\u00e9tective,Zange,Cookie,Puma,Rochen,Sable,Handtuch,Scene,Pilote,Duck,Flash,Jungle,Diamant,Iceberg,Blanket,Cage,Palace,Alarm,Captain,Mouchoir,Passion,Magnet,Computer,Accent,Radio,Bread,Racine,Avocat,Box,Suit,Watch,Lightning,Docteur,Israel,Spider,Heat,Krokodil,Baleine,Valise,Schmuck,D\u00e9sert,Poup\u00e9e,Melon,Quarter,Rum,Outlet,Clover,Egg,Oasis,Barbecue,Safari,Tissue,Beer,Lid,Boule,Feu,Scale
Guess,Croix,cigarette,snow,paille,Tomate,Inspecteur,Zange,cookie,Puma,Rochen,Sable,Handtuch,Punk,,duck,flash,Jungle,Diamant,Titanic,Protect,Cage,Palace,Alarm,Captain,Rume,attraction,Magnet,computer,language,Radio,Flour,Racine,Notaire,Box,suit,Watch,Lightning,Professeur,Jesus,Spider,,Krokodil,Baleine,valise,Schatz,D\u00e9sert,Poup\u00e9e,,,Rum,Plug,Clover,Egg,Oasis,bbq,Safari,Towel,beer,hemisphere,Boule,Feu,Scale
