ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,458404192,458348197,458320256,457762341,457706938,457697748,457698776,457630122,457623598,457589195,457235025,457198181,457134947,457021344,456915945,456811549,456810278,456727197,456725524,456558968,456499089,456349555,456328314,456194255,456126993,455970678,455847032,455837502,455803883,455435215,455168949,455045761,455042660,454971280,454968344,454694423,454581307,454540377,454393579,454365085,454347001,453839362,453589776,452780156,452776511,452704150,452674296,450631466,450449579,450216132,449750538,449210818,448202573,446514318,446155644,445628197,443958521,442007968,441488112,441032575,431028987,381777020,331907183,330654495,323499397,322628136,314877288
Move,['33'],['14'],['5'],['9'],['27'],['18'],['6'],['48'],['6'],['10'],['18'],['38'],['9'],['36'],['12'],['20'],['12'],['21'],['46'],['36'],['56'],['64'],['37'],['76'],['30'],['27'],['43'],['77'],['63'],['43'],['57'],['16'],['56'],['16'],['17'],['84'],['29'],['80'],['90'],['60'],['74'],['82'],['102'],['93'],['76'],['37'],['45'],['98'],['45'],['59'],['67'],['45'],['40'],['20'],['36'],['26'],['75'],['37'],['102'],['16'],['400'],['931'],['875'],['1963'],['4528'],['4065'],['3314']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,Français,English,English,English,English,English,English,Deutsch,English,English,English,English,Deutsch,Deutsch,Français,Français,English,English,English,Français,English,Français,English,Deutsch,English,Français,English,English,English,Français,English,Français,English,English,Français,English,English,Français,English,English,Deutsch,English,Deutsch,Deutsch,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Magneto', 'Int\\u00e9gral', '\\u00e0-gaz', 'EPI', 'protection']","['Scorpion', 'Feyd', 'Bilbo', 'Police']","['Jewelry', 'Wrist', 'Arm', 'chain']","['Bridegroom', 'Vows', 'alliance', 'Matrimony', 'couple', 'union']","['Colorful', 'repeat', 'Retell', 'Cockatiel', 'Bird', 'Bird']","['Mitosis', 'Division', 'jail', 'Mobile', 'Perfect', 'microscopic']","['Snore', 'Furniture', 'Sheets', 'Pillow', 'Bath', 'Beyond']","['Silly', 'rabbit', 'swindle', 'sleight', 'Cheap', 'ruse']","['Cologne', 'S\\u00fcskind', 'Chanel', 'spray', 'Fragrance', 'fragrance']","['Derri\\u00e8re', 'Maison', 'herbe', 'v\\u00e9g\\u00e9tation']","['Aguilera', 'Aladdin', 'Wahnsinn', 'verbummeltes', 'Einstein', 'Einstein']","['forteresse', 'Chenonceau', 'B\\u00e2timent', 'Fort', 'oubliettes', 'Roi']","['Pine', 'Syringe', 'Haystack', 'Tattoo', 'injection', 'poke']","['Canard', 'alentours', 'Angle', 'Orteil', 'Cach\\u00e9', 'Punition']","['Lancelot', 'Round', 'LACK', 'Foosball', 'nightstand', 'nightstand']","[""Meridia's"", 'Breakfast', 'Blink', 'Emit', 'Hope', 'signal']","['Succulent', 'Pricky', 'Pokey', 'Pokey', 'Plant', 'Plant']","['range', 'Peak', 'K2', 'Denali']","['amaranth', 'whole', 'wood', 'sorghum', 'Multi', 'Multi']","['LouisXIV', 'Solomon', 'Luther', 'MJ', 'sovereign', 'AvaMax']","['Bergling', 'Schwede', 'verstorben', 'Suizid', 'gestorben', 'Suizid']","['eggless', 'weathervane', 'Chicken', 'sunrise', 'cock', 'cock-a-doodle-doo']","['Cast', 'Shape', 'Fungus', 'Mildrew']","['African', 'Trunk', 'grey', 'circus', 'circus']","['gold', 'trout', 'Swim', 'Hook', 'tuna', 'amberjack']","['Holzpferd', 'T\\u00fcrkei', 'Ilias', 'Ilias']","['Fehler', 'Fladenstroh', '...gabel', 'Bock']","['rouble', 'ABBA', 'appoint', 'Argent', 'sou', 'Liquide']","['Horcruxe', 'intime', 'Information', 'actualit\\u00e9s']","['merchants', 'vendors', 'Shop', 'place', 'Place']","['diamond', 'Wrist', 'Watch', 'anklet', 'bangel', 'bangle']","['precipitation', 'Dance', 'Downpour', 'Singing', 'Umbrella']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['Septic', 'Drainage', 'Waste', 'Rats', 'Rats']","['Arr\\u00eat', 'endroit', 'Routi\\u00e8re', 'Montparnasse', 'bus']","['Head', 'Cantalope', 'fruit', 'summer', 'Casaba', 'Casaba']","['Atom', 'Werk', 'Stromerzeugung', 'Plutonium']","['Wayne', 'Eastwood', 'Goldrush', 'genre', 'Genre']","['Nuisible', 'bestiole', 'cancrelat', 'Blatte', 'D\\u00e9pression', 'Blues']","['Scampi', 'Crustacean', 'Coconut', 'Coconut']","['Pounder', '0.25', '25p', 'Coin', 'fourth', 'Fourth']","['Relics', 'building', 'Artifacts']","['V\\u00e9hicule', 'fiat', 'Automatique', 'dacia', 'Course', 'Lada']","['wool', 'herder', 'Cotton', 'shepard', 'bah', 'Baah']","['lampe', 'Djinn', 'Aladin', 'Voeux', 'Aladdin', 'Aladdin']","['Seven', 'Sneezy', 'Beard', 'Gnome', 'Dwalin', 'Star']","['nonmetallic', 'pebble', 'kernel', 'cobble', 'diamond', 'precious']","['Froide', 'arm\\u00e9e', 'Deuxi\\u00e8me', 'S\\u00e9cession', 'tuques']","['Billiards', 'Saltwater', 'chlorine', 'Chlorine']","['Bath', 'kitchen', 'Den', 'Living', 'Lounge']","['queue', 'pie', 'd\\u00e9guisement', 'veston', 'Carnaval', 'Habit']","['Sprint', 'Competition', 'Running', 'Duck']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['Zigaretten', 'Rauchen', 'Pflanze', 'nikotin', 'Nikotinhaltig', 'pflanzlich']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Rainforest', 'Habitat', 'Forest', 'Amazon']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Ball', 'Links', 'Bike', 'Bike']","['Harvey', 'Maid', 'Shake', 'Dairy']","['Aria', 'Sydney', 'Carmen', 'Phantom', 'Phantom', 'Phantom']","['Exterior', 'Ganso', 'Peteca', 'Pluma', 'cocar', 'Cocar']","['pool', 'Beachwear', 'wear', 'garment', 'Speedo', 'Speedos']","['Roxanne', 'Force', 'Coppers', 'badge', 'Badge']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Casque,Sting,Bracelet,Marriage,Parrot,Cell,Bed,Trick,Perfume,Jardin,Genie,Ch\u00e2teau,Needle,Coin,Table,Beacon,Cactus,Mountain,Grain,King,Avicii,Rooster,Mold,Elephant,Fish,Troja,Mist,Monnaie,Journal,Market,Bracelet,Rain,Moutarde,Sewer,Gare,Melon,Kernkraft,Western,Cafard,Shrimp,Quarter,Museum,Voiture,Sheep,G\u00e9nie,Dwarf,Stone,Guerre,Pool,Room,Costume,Race,Grape,Meerjungfrau,Battery,Tabak,Nest,Jungle,Anchor,Scale,Chain,Milk,Opera,Feather,Swimsuit,Police,Circle
Guess,Masque,Sting,Bracelet,marriage,Parrot,cell,bed,trick,Perfume,Jardin,Genie,Ch\u00e2teau,needle,Coin,Table,Light,Cactus,Mountain,grain,king,,rooster,Mould,Elephant,Fish,Trojaner,Mist,Monnaie,journal,,bracelet,rain,Moutarde,sewer,Gare,Melon,,Western,Insecte,Shrim,Quarter,,Voiture,sheep,G\u00e9nie,Dwarf,jewel,Guerre,pool,room,Clown,track,,Meerjungfrau,Battery,Tabak,,deforestation,,,golf,Milk,Opera,Feather,Swimsuit,police,Circle
