ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64
Table Number,596329857,595902710,595375444,595670341,595615536,595491821,595155986,595236607,595212195,595102799,594817512,594963593,594867434,594367665,594552566,594532216,594320926,593950086,593896549,593881369,593986762,593509888,592709506,593222093,593287084,593037445,592646178,592252001,592766990,592487382,592616952,591616850,590824725,590718252,590604519,590353433,589841119,589741275,589377842,589780936,588839701,588639679,588131818,582545566,581767722,581560970,577852826,576920182,577180892,576762350,575798268,571815545,570591778,567406997,555552287,548181663,546728758,536949914,534335856,528022855,517125895,517095134,506189713,338553253
Move,['71'],['9'],['18'],['38'],['30'],['9'],['6'],['73'],['62'],['17'],['9'],['39'],['43'],['27'],['25'],['55'],['12'],['25'],['24'],['64'],['60'],['37'],['77'],['56'],['60'],['82'],['24'],['75'],['55'],['36'],['59'],['25'],['28'],['90'],['17'],['69'],['38'],['50'],['82'],['47'],['101'],['61'],['89'],['90'],['9'],['69'],['50'],['10'],['91'],['26'],['65'],['90'],['860'],['401'],['261'],['51'],['650'],['202'],['2025'],['389'],['527'],['907'],['2524'],['2316']
Mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+
Language,English,English,English,English,English,English,English,English,Deutsch,Français,English,English,Français,English,English,English,Français,English,English,Français,English,English,Français,English,English,English,English,Français,English,Français,English,Français,English,Français,Français,English,English,English,English,Français,English,English,English,Deutsch,English,English,Français,English,Français,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['coke', 'Land', 'Cocaine', 'Cocaine']","['Dark', 'Rocky', 'CAve', 'Cave', 'Cave', 'Cave']","['Goblet', 'chalice', 'Ceramic', 'Bra', 'Tea', 'tea']","['part', 'croptshirt', 'body', 'physical']","['flightless', 'DeVito', 'Tuxedo', 'waddle', 'Animal', 'Rockhopper']","['Safe', 'security', 'Skeleton', 'fob', 'piano', 'padlock']","['Rambling', 'Madder', 'Levitated', 'Awoke', 'Tinted', 'Spectacles']","['horn', 'Overlord', 'Game', 'Creature', 'mythical', 'Mythical']","['Fritten', 'P\\u00fcree', 'Bintje', 'sch\\u00e4len', 'Pommes', 'Erde']","['sapeur', 'incendie', 'Smokeater', 'french']","['Benedryl', 'Derby', 'Fedora', 'Cat', 'tricorn', 'Porkpie']","['Mace', 'Sandwich', 'Bludgeon', 'bat', 'caveman', 'Bridge']","['Double', 'Longue-vue', 'soeur', 'pareil', 'Tours', 'Fantasme']","['warden', 'Protect', 'Protector', 'Uniform', 'sentry', 'sentry']","['Fast-casual', 'Food', 'KFC', 'McDonald']","['Hart', 'Safe', 'pad', 'Ness', 'Smith', 'Deadbolt']","['Coupe', 'Cheveux', 'Champignon', 'M\\u00e9tier', 'Ma\\u00eetre', 'Barbier']","['serviette', 'cloth', 'Dab', 'Mouth', 'lap', 'paper']","['Zurg', 'Augustus', 'Napoleon', 'Japan', 'Penguin']","['Du', 'SNCF', 'Fer', 'Locomotive', 'Aventurier', 'Aventurier']","['ocean', 'dirt', 'grains', 'Content', 'hourglass', 'Hourglass']","['Sweet', 'milkshake', 'red', 'shortcake', 'Shortcake', 'shortcake']","['Mogador', 'Improvisation', 'Moli\\u00e8re', 'Marionnette']","['beer', 'tuber', 'Game', 'tree', 'cause', 'Cause']","['Cone', 'Chris', 'Scent', 'Sol']","['Carving', 'Gourd', 'jack-o-lantern', 'orange', 'Orange']","['999', 'Arrested', 'siren', 'emergency', 'Cops', 'NYPD']","['Menstruation', 'D\\u00e9cim\\u00e8tre', 'Loi', 'Lois', '\\u00c9querre', '\\u00c9querre']","['French', 'Mail', 'Love', 'Stamp', 'alphabet', 'Alphabet']","['R\\u00e9cipient', 'Gobelet', 'Vitre', 'Liquide', 'Boire', 'Boire']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Agricole', 'Animaux', 'Maison', 'Paysan', 'Travail', 'Agriculteur']","['Cold', 'Infectious', 'h1n1', 'covid', 'Ebola', 'Ebola']","['Sexe', 'Hiroshima', 'Attentat', 'D\\u00e9samorcer', 'Atomique']","['Prison', 'Animal', 'Oiseau', 'Oiseau']","['video', 'Cinema', 'Kino', 'Camera', 'Movie']","['igneous', 'metamorphic', 'Dwayne', 'Johnson']","['Coffee', 'Cocoa', 'Ceramic', 'Ceramic']","['Food', 'Anchovy', 'Pepperoni', 'Pineapple', 'slice']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Cold', 'Cube', 'Antarctic', 'titanic', 'T', 'Frozen']","['avian', 'structure', ""Crow's"", 'Mast']","['Keyboard', 'Linux', 'Processor', 'RAM', 'Laptop']","['Noten', 'Tonfolge', 'Singsang', 'Tonfolge', 'Gesang']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Craig', 'Elementary', 'Education', 'High', 'Lindenwood', 'Chaminade']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Auftritt', 'halle', 'eventim', 'Eras']","['Calzone', 'Regina', 'Ananas', 'Ananas']","['Snack', 'Almond', 'Snoopy', 'publisher', 'Oil', 'Spy']","['Socialism', 'Oodi', 'Alexandria', 'Games', 'Free', 'Bookshop']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Johnny', 'bird', 'Cockatoo', 'nicolas', 'Nicolas', 'Nicolas']","['Plat', 'Merguez', 'Semoule', 'Semoule']","['Punch', 'Amazon', 'Cutter', 'Casket', 'Dick', 'Package']","['Nuisible', 'tristesse', 'Insecte', 'insecte']","['wrench', 'Croissant', 'Fertile', 'fertile', 'Waning', 'Waning']","['canter', 'Seabiscuit', 'Shoe', 'Pommel', 'High']"
Mystery Word,Line,Grotto,Cup,Navel,Penguin,Key,Rose,Unicorn,Kartoffel,Pompier,Hat,Club,Jumelles,Guard,Restaurant,Lock,Coiffeur,Napkin,Emperor,Rail,Sand,Strawberry,Th\u00e9\u00e2tre,Root,Pine,Pumpkin,Police,R\u00e8gle,Letter,Verre,Grape,Ferme,Virus,Bombe,Cage,Film,Rock,Mug,Pizza,Carrefour,Ice,Nest,Computer,Melodie,Medal,School,Port,Cup,Jungle,Tissue,Fairy,Sting,Konzert,Pizza,Peanut,Library,Summer,Crane,Cage,Couscous,Box,Cafard,Crescent,Horse
Guess,drug,,Mug,shorts,Penguin,key,Rose,minotaur,Kartoffel,Pompier,,club,Jumelle,Police,chaine,Lock,Coiffeur,Tissue,Emperor,Rail,Sand,Strawberry,Th\u00e9\u00e2tre,Log,Orange,Pumpkin,Police,R\u00e8gle,Letter,verre,wine,Ferme,virus,Bombe,cage,Film,Rock,Drink,Pizza,Carrefou,Ice,Nest,Computer,Schule,medal,school,cabane,,Jungle,Tissue,fairy,Sting,Konzert,Pizza,Peanuts,Library,Summer,Crane,cage,Couscous,Box,Emotion,French,Horse
