ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,518527050,518451199,518135798,517956738,518057492,517856835,517641446,517682691,517649014,517649676,517579370,517497679,517070432,516938061,517039024,516837341,516435193,516681041,516738278,516539435,515856103,516371061,516089261,515518017,515846900,514831285,515657052,515538478,515586612,515531482,515340878,514896075,515102837,515070585,515103857,514995931,514796638,514496319,514438929,514377397,514339808,513879745,512715448,513106138,513099344,512318901,512980717,512911490,512197315,511070791,510746861,510269410,509897088,509085593,509348231,508130373,508116165,507982780,507864886,507221262,504783443,505196983,504721368,496712411,495208466,493769667,484123113,465728930,396307534,363390977,348838927,348302073,314360735
Move,['7'],['7'],['38'],['19'],['79'],['11'],['36'],['6'],['45'],['18'],['28'],['28'],['28'],['19'],['35'],['37'],['30'],['33'],['231'],['26'],['38'],['27'],['18'],['30'],['48'],['70'],['56'],['54'],['16'],['5'],['56'],['81'],['49'],['33'],['68'],['47'],['35'],['35'],['26'],['79'],['38'],['24'],['32'],['78'],['47'],['19'],['61'],['111'],['42'],['31'],['73'],['33'],['73'],['81'],['276'],['342'],['75'],['69'],['69'],['51'],['31'],['83'],['67'],['313'],['75'],['57'],['501'],['540'],['559'],['1914'],['1893'],['2964'],['3330']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,English,English,English,Français,English,Français,English,English,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Dolby', 'Dendy', 'Choctop', 'iMax']","['Away', 'Awolnation', 'Mast', 'Mast']","['dale', 'Piece', 'Heatwave', 'Intel', 'Lays', 'lays']","['plant', 'Prickly', 'Dutronc', 'succulent', 'Desert']","['Break', 'Square', 'Krump', 'Disco']","['Spring', 'Roll', 'Ignition', 'Python', 'Inductor', 'Spiral']","['Live', 'Wife', 'Residence', 'Full', 'M.D.', 'MD']","['Photo', 'Border', 'work', 'painting', 'Wooden', 'Gold']","['Trident', 'PIQUER', 'Approximation', 'assiette', 'Dents', 'Dent']","['burlesque', 'Sit-com', 'Store', 'Club', 'Laugh', 'Sketch']","['Left', 'Hand', 'Turn', 'Direction', 'Correct', 'just']","['post', 'Squab', 'carrier', 'mail', 'Foolish', 'Beggar']","['Gullet', 'esophagus', 'Swallow', 'Swallow']","['Uccello', 'popo', 'Batman', 'Madagascar', 'Antartide', 'Antartide']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['microgreen', 'greenery', 'Legium', 'seedling', 'germinating', 'Germinate']","['Floor', 'Cake', 'Flow', 'Obsidian', 'Pluton', 'Volcanic']","['Maple', 'table', 'hockey', 'Photosynthesis', 'Photosynthesis']","['Gods', 'People']","['Bread', 'Chef', 'thirteen', 'cookies', 'cooks', 'yeast']","['Chain', 'Schwinn', 'PEDALS', 'Mountain', 'Unicycle', 'Amblin']","['lava', 'Hot', 'eruption', 'Vesuvius', 'Vesuvius', 'Vesuvius']","['Police', 'Aviary', 'Stool', 'Grey', 'coo', 'Flock']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Luxor', 'Mirage', 'Lotsa', 'Slots', 'loud', 'flashy']","['Negro', 'Solim\\u00f5es', 'Corrente', '\\u00c1gua']","['North', 'Goldengate', 'span', 'overpass', 'Suspension', 'Rope']","['Fluffy', 'John', 'Winter', 'Flake', 'Antarctica', 'precipitation']","['mazaretti', 'chevy', 'Horseless', 'Carriage']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Cookie', 'Cacao', 'Godiva', 'cake', 'Cocoa', 'Cocoa']","['facade', 'Ipkiss', 'Carrey', 'Kabuki', 'Mirror', 'Facial']","['Lancelot', 'Galahad', 'Chesspiece', 'Sir', 'Sir']","['Nostrils', 'Olfactory', 'booger', 'bridge', 'hairs', 'hairs']","['Vitreous', 'Comedy', 'Laughter', 'Sense', 'sense']","['Annimal', 'alligator', 'Caiman', 'caiman']","['Chrispy', 'Cache', 'Monster', 'Monster']","['grinder', 'Flour', 'grind', 'Grind']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Kurki', 'Le\\u015bne', 'ple\\u015b\\u0144', 'huba', 'Pieczarka', 'Maslak']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Giza', 'luxor', 'pharaoh', 'Cairo', 'Scheme', 'Scheme']","['Required', 'Conformity', ""Maid's"", 'School', 'regalia', 'same']","['boob', 'cantalope', 'Blind', 'Midori', 'seedy']","['excel', 'craie', 'Peinture', 'Craie', 'Excel', 'peinture']","['Olfactory', 'rudolph', 'boop', 'Face', 'rhinoplasty', 'Rhinoplasty']","['Epine', 'Arizona', 'piquant', 'aiguille', 'd\\u00e9sert', 'desert']","['Nina', 'Pinta', 'boat', 'cruise']","['Defend', 'buckler', 'volcano', 'Wooden', 'Protection', 'Protection']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Shakespeare', 'Crime', 'Denoument', 'Movie', 'Act']","['Melody', 'grammy', 'anthem', 'Tune']","['Ew.', 'Eight', 'Arachnid', 'Widow', 'Tarantula', 'Tarantula']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Butter', 'Legume', 'Reeces', 'Buttercups', 'Salted', 'Salted']","['Waitress', 'IBM', 'Linux', 'Foodbringer', 'Waiter', 'farm']","['Spacial', 'Machine', 'fantome', 'sanguin']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Vernal', 'training', 'season', 'Cleaning', 'Coil', 'Coil']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['garlic', 'press', 'Knife', 'Swiss', 'pliers', 'chisel']","['Margherita', 'Pepperoni', 'TMNT']","['Losanges', 'orifice', 'passage', 'food-air', 'Neck', 'neck']","['Egypt', 'Giza', 'Amway', 'Scheme', 'scheme']","['Calimero', 'Calimero', 'erraur', 'Erreur', 'Calimero', 'Erreur']","['Carr\\u00e9', 'Triangle', 'De', 'Secours', '2', 'Velo']","['Flightless', 'Seabird', 'Chocolate', 'Rogue', 'Emperor', 'Emperor']"
Mystery Word,Cinema,Sail,Chip,Cactus,Dance,Coil,House,Frame,Fourchette,Comedy,Right,Pigeon,Throat,Penguin,Cake,Sprout,Lava,Leaf,Angel,Baker,Bicycle,Volcano,Pigeon,Poup\u00e9e,Casino,River,Bridge,Snow,Car,Glasses,Chocolate,Mask,Knight,Nose,Humor,Crocodile,Cookie,Mill,Boucle,Mushroom,Hengst,Feather,Island,Pyramid,Uniform,Melon,Tableau,Nose,Cactus,Ship,Shield,Hunter,Coffee,Scene,Music,Spider,Spice,Peanut,Server,Vaisseau,Oven,Pilot,Vache,Spring,Coin,Spider,Tool,Pizza,Throat,Pyramid,Coquille,Roue,Penguin
Guess,Cinema,Holiday,Chips,cactus,Dance,coil,House,frame,Fourchette,Comedy,Right,pigeon,Throat,Penguin,cake,Sprout,Lava,leaf,Jews,baker,bicycle,volcano,,Poup\u00e9e,Vegas,rio,Bridge,snow,Automobile,glasses,brownie,Mask,Knight,Nose,Joke,Crocodile,Chip,Mill,Boucle,Grzyby,Hengst,Feather,Island,Egypt,Uniform,Melon,,Nose,Cactus,ship,Shield,,coffee,Play,song,Spider,Spice,Peanut,Server,,fry,Pilot,Vache,Spring,coin,Spider,tool,Pizza,Throat,Pyramid,Flamme,Roue,penguin
