ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,443644989,443493318,443208044,443129302,443073822,443050225,443043161,443024071,442987439,442941057,442801077,442744713,442650282,442586027,442428225,442356323,442151871,442076087,442066645,441937754,441715474,441611006,441519445,441507443,441509933,441340285,441230682,441001083,440978972,440934043,440912825,440715742,440676504,440225208,440200289,440205034,440175021,440174401,440112648,440107925,440058963,439942118,439782594,439675484,439404175,439310948,439199342,438985110,437748209,437363897,436766119,435781132,435366714,434974083,433551934,432865949,431356594,431028877,430526833,429213142,417255169,363390977,343894377,341401520,336562502,331907183,324381970,322628136
Move,49,6,17,37,21,21,19,7,9,67,48,25,28,18,46,18,27,79,62,28,56,48,45,56,57,46,38,48,7,43,37,75,36,69,30,31,19,24,63,64,50,18,92,22,82,45,76,111,92,111,101,11,62,43,12,20,8,193,18,28,601,1072,1834,2149,1290,820,1485,3727
Clues,"['Elies', 'Bug', 'Elie', 'Insect']","['nicotene', 'Tobacco', 'cancer', 'Ashtray', 'Ashtray', 'Cancer']","[""baby's"", 'inhale', 'lungs', 'respiration', 'Dragon']","['leader', 'USA', 'Clinton', 'Trump']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['Rhume', 'Morve', 'Papier', 'Papier']","['Erz\\u00e4hlung', 'Einschlafen', 'Vergangenheit', 'Vorlesen', 'Vergangenheit', 'vorlesen']","['Projector', 'privacy', 'television', 'television']","['alarm', 'Crisis', '911', 'department', 'explosion', 'Siren']","['Respect', 'tie', 'tie', 'NA']","['Kontinent', 'Weddelrobbe', 'Amundsen', 'Pinguine', 'Pinguinlebensraum', 'Amundsensee']","['Mutant', 'Fighting', 'Turtles', 'Turtles']","['Agricola', 'grasslands', 'Animal', 'Pepperidge', 'ranch', 'cage-free']","['Silver', 'Display', 'Saver', 'shield', 'block', 'mesh']","['Same-sex', 'Uniting', 'Celebrant', 'Vows', 'ring', 'Rings']","['Breakfast', 'Breakfast.', 'Evening', '7AM', 'evening', 'night']","['gast\\u00e9ropode', 'Lanvin', 'lima\\u00e7on', 'Limace']","['Cosplay', 'Inked', 'Japanese', 'drawings', 'Nagasakian', 'Picturebook']","['Mutton', 'Congregation', 'shorn', 'bleater', 'ewe', 'flock']","['bolo', 'Military', 'Suit', 'Windsor', 'Neck', 'deuce']","['galoche', 'balayette', 'Pioche', 'Pioche', 'creuser', 'Creuser']","['slug', 'Headshot', 'dodge', 'projectile', 'silver', 'Silver']","['deluge', 'drop', 'torrential', 'november', 'precipitation', 'precipitation']","[""Hitchhiker's"", 'Guardians', 'Samsung', 'Samsung', 'Samsung', 'Samsung']","['Hex', 'Threaded', 'Helix', 'up']","['Fruit', ""Monkey's"", 'Ripe', 'tallyman', 'chiquita', 'crescent']","['Femme', '\\u00c2g\\u00e9e', 'Chat', 'sauvage']","['Chataignier', 'cerisier', 'Groot', 'tronc', 'Ch\\u00eane', 'ch\\u00eane']","['Melted', 'Burn', 'Wax', 'Wax']","['Bugle', 'Rhinoceros', 'Tuba', 'Flugel']","['Law', 'Cost', 'Gates', 'invoice', 'William', 'William']","['Aliment', 'curly', 'Allerg\\u00e8ne', 'Pirouette', 'Pirouette', 'Pirouette']","['Caprese', 'Potato', 'Caesar', 'Rucola', 'lettuce', 'Lettuce']","['Photo', 'Wall', 'falsely', 'accuse', 'Roger', 'Rabbit']","['Chou', 'handicap\\u00e9', 'Gibault', 'poireau', 'Haricot', 'haricot']","['Routier', 'Alcool', 'Resto', 'Sportif']","['facetiousness', 'wit', 'Dark', 'Comedy', 'Satire', 'Sarcasm']","['Bunny', 'Ears', 'Cottontail', 'Flopsy', 'Hase', 'Hare']","['Comb', 'Bee', 'buzz', 'sticky', 'Pooh', 'Food']","['office', 'Postage', 'Envelope', 'philately', 'Mail', 'mail']","['Coconut', 'Hand', 'Sunday', 'Tree']","['Scorch', 'Ember', 'Flicker', 'Eternal', 'thrower', 'thrower']","['Julian', 'Firefighters', 'Gregorian', 'Month', 'advent', 'Advent']","['Cave', 'Santa', 'Santas', 'Christmas']","['Agriculture', 'pulling', 'Farm', 'Kubota', 'Tonka', 'Trailer']","['Lambert', 'Simple', 'Liquide', 'Poteau', 'Buckley', '\\u00c9rable']","['Alert', 'Fire', 'Blaring', 'Siren', 'snooze', 'Clock']","['Crepe', 'Palet', 'ricochet', 'plage', 'Plage', 'Ricochet']","['water', 'T', 'Slushy', 'Ring', 'Frozen', 'Frozen']","['Rook', 'Checkered', 'Pawn', 'arabia', 'Bishop', 'Bishop']","['Dance', 'Fight', 'caveman', 'Billy', 'Association', 'Association']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Gallows', 'Sarcasm', 'Sense', 'Of', 'lachen', 'witz']",[],"['Couleur', 'couleurs', 'Transparent', 'Lezard', 'l\\u00e9zard', 'L\\u00e9zard']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['Chill', 'relax', 'Bloody', 'rest']","['Neon', 'Brand', 'vapor', 'petrol', 'argon', 'station']","['0', 'X', 'browser', 'Browser']","['Igneous', 'Dwayne', 'Stone', 'pebble', 'classic', 'Roll']","['Leg', 'Fragile', 'Light', 'Genie', 'Genie', 'Genie']","['Coinage', 'Fourth', 'Washington', 'Cents', 'Divide']","['Letter', 'Covering', 'Mail', 'Cover']","['Display', 'Carrying', 'Study', 'Sherlock', 'Suit', 'Drinks']","['Beauce', 'Orge', 'c\\u00e9r\\u00e9ale', 'farine', 'argot', 'blond']","['Marcell', 'Sea', 'Conch', 'Tortoise', 'Tortoise', 'Conch']","['Hercule', 'Eau', 'Williams', 'pomme', 'bonne', 'nashi']","['ziti', 'Underground', 'Wave', 'pipe', 'Roll']"
Mystery Word,Ladybug,Cigarette,Breath,President,Whale,Mouchoir,Geschichte,Screen,Emergency,Bow,Antarktis,Ninja,Farm,Screen,Marriage,Morning,Escargot,Manga,Sheep,Tie,Pelle,Bullet,Rain,Galaxy,Screw,Banana,Cougar,Arbre,Candle,Horn,Bill,Cacahu\u00e8te,Salad,Frame,L\u00e9gume,Bar,Humor,Rabbit,Honey,Stamp,Palm,Flame,Calendar,Grotto,Tractor,Sirop,Alarm,Galet,Ice,Chess,Club,Poil,Humor,Professor,Cam\u00e9l\u00e9on,Lamb,Sunday,Gas,Safari,Rock,Lamp,Quarter,Envelope,Case,Bl\u00e9,Shell,Poire,Tube
Guess,Ladybug,Cigarette,breath,president,Whale,Nez,Traum,Movie,Fire,artist,antarktis,Turtle,farm,screen,Marriage,Morning,Escargot,anime,lamb,tie,Pelle,bullet,rain,Galaxy,Screw,Less,beaut\u00e9,arbre,,Horn,bill,Cacahu\u00e8te,salad,Frame,L\u00e9gume,Bar,Humor,Rabbit,honey,Stamp,Palm,Burn,Calendar,story,tractor,Sirop,Alarm,Glace,,Chess,,Poil,Humour,,Blanc,,igiveup,Gas,,Rock,Lamp,quarter,Envelope,Case,Bl\u00e9,Shell,poire,Tube
