ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,595712771,596100982,596058545,595746563,595902710,595775214,595499685,595639777,595755303,595018694,595155986,595300283,594600510,594812396,593505125,594657573,594552566,594532216,594307044,594173814,593854001,594056750,593886265,593950086,593896549,593557348,593482904,593509888,593502548,593259858,592709506,593123954,592646178,592252001,592487382,592346856,592616952,591616850,591654493,590894606,591374122,590382237,590604519,589841119,589741275,589377842,589780936,588839701,582545566,581767722,581442718,577852826,576920182,577180892,576762350,575798268,575401862,571815545,567406997,557334313,555552287,551312356,548181663,546728758,536949914,517095134,470247957,387173467,338553253
Move,['6'],['14'],['9'],['20'],['9'],['6'],['9'],['6'],['15'],['28'],['12'],['7'],['28'],['12'],['19'],['57'],['25'],['55'],['43'],['15'],['19'],['82'],['54'],['25'],['24'],['37'],['48'],['37'],['73'],['36'],['77'],['49'],['24'],['75'],['36'],['68'],['59'],['25'],['82'],['31'],['74'],['77'],['17'],['38'],['50'],['82'],['47'],['101'],['90'],['9'],['244'],['50'],['10'],['91'],['26'],['65'],['598'],['90'],['401'],['890'],['261'],['673'],['51'],['650'],['202'],['907'],['2991'],['2800'],['2324']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+
Language,Français,Français,English,Français,English,Deutsch,Français,English,Français,Français,English,English,Deutsch,English,English,Français,English,English,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,Français,English,English,Français,Français,Français,English,Français,English,English,Français,English,Français,English,English,English,Français,English,Deutsch,English,English,Français,English,Français,English,English,English,English,Français,English,English,Français,English,English,English,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['olfactif', 'r\\u00e9cipient', 'Flacon', 'Lancome', 'Sentir', 'Sentir']","['Gendarme', 'Municipale', 'Arial', 'Arial']","['Drawings', 'dungeon', 'Ajanta', 'Man', 'bats', 'Stalagmite']","['Petit', 'B\\u00e9lier', 'laine', 'p\\u00e2turage']","['Dark', 'Rocky', 'CAve', 'Cave', 'Cave', 'Cave']","['Kugeln', 'kugeln', 'Tisch', 'Tisch']","['g\\u00e9ographie', 'Pass\\u00e9', 'pr\\u00e9', 'Lire', 'CONTE', 'Conte']","['parmalat', 'ketchup', 'You', 'Say', 'Vegetable', 'Fruit']","['putt', 'caddie', '18', 'trous']","['volt', 'lux', 'statique', 'Facture', 'foudre', 'douille']","['Dundee', 'Shoes', 'Rock', 'Elton', 'Aligator', 'Alligator']","['Sinai', 'surgery', 'ER', 'ICU']","['Spandexanzug', 'Sheldon', 'Superheld', 'Blitz', 'Blitz', 'Blitz']","['ceremony', 'nuptials', 'Rings', 'Flowers', 'ball', 'chain']","['weeds', 'Irish', 'Crimson', 'Bee', 'Clamp', 'groundcover']","['Rhum', 'Whisky', 'Conduire', 'Interdit']","['Fast-casual', 'Food', 'KFC', 'McDonald']","['Hart', 'Safe', 'pad', 'Ness', 'Smith', 'Deadbolt']","['O\\u2019clock', 'Pinot', 'Ch\\u00e2teauneuf-du-pape', 'Vino']","['gollum', 'Cock', 'Wraith', 'Sauron']","['\\u00c9trier', 'Faucille', 'Maillet', 'Thor', 'clou', 'botteur']","['Cocotte', 'Volaille', 'froussard', 'M\\u00e8re', 'mouill\\u00e9e', 'Oeuf']","['NPR', 'Frequency', 'iHeart', 'Wave', 'Stereo', 'Stereo']","['serviette', 'cloth', 'Dab', 'Mouth', 'lap', 'paper']","['Zurg', 'Augustus', 'Napoleon', 'Japan', 'Penguin']","['r\\u00f6mischen', 'Sklave', ""Curtis's"", 'Gladiatorin', 'Thraker', 'Antike']","[""Aparna's"", 'instagram', 'Handkerchief', 'Tissue', 'Wipes', 'Maw']","['Sweet', 'milkshake', 'red', 'shortcake', 'Shortcake', 'shortcake']","['add', 'spices', 'Solstice', 'Equinox', 'four', 'two']","['Cardboardeaux', 'complain', 'Port', 'cork', 'Merlot', 'Beaujolais']","['Mogador', 'Improvisation', 'Moli\\u00e8re', 'Marionnette']","['Pesos', 'influence', 'exchange', 'Exchange', 'exchange']","['999', 'Arrested', 'siren', 'emergency', 'Cops', 'NYPD']","['Menstruation', 'D\\u00e9cim\\u00e8tre', 'Loi', 'Lois', '\\u00c9querre', '\\u00c9querre']","['R\\u00e9cipient', 'Gobelet', 'Vitre', 'Liquide', 'Boire', 'Boire']","['Pr\\u00e9sent', 'offrir', 'Anniversaire', 'anniversaire', 'No\\u00ebl', 'noel']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Agricole', 'Animaux', 'Maison', 'Paysan', 'Travail', 'Agriculteur']","['snapple', 'Orange', 'liquid', 'Cleanse', 'Squeeze', 'Squeeze']","['Table', 'Edison', 'Light', 'Disco', 'Pixar', 'IKEA']","['flageller', 'Dompteur', 'Ustensile', 'Cravache']","['wine', 'greenhouse', 'Mug', 'Fragile', 'pane']","['Prison', 'Animal', 'Oiseau', 'Oiseau']","['igneous', 'metamorphic', 'Dwayne', 'Johnson']","['Coffee', 'Cocoa', 'Ceramic', 'Ceramic']","['Food', 'Anchovy', 'Pepperoni', 'Pineapple', 'slice']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Cold', 'Cube', 'Antarctic', 'titanic', 'T', 'Frozen']","['Noten', 'Tonfolge', 'Singsang', 'Tonfolge', 'Gesang']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Atlatl', 'Lance', 'Pickle', 'pickle']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['bug', 'Hepatitis', 'HIV-1', 'infectious', 'infection']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Calzone', 'Regina', 'Ananas', 'Ananas']","['jeans', 'Underwear', 'Grow', 'A', 'socks', 'Socks']","['Snack', 'Almond', 'Snoopy', 'publisher', 'Oil', 'Spy']","['Oiseau', 'Coco', 'R\\u00e9p\\u00e8te', 'Plume', 'R\\u00e9p\\u00e9ter', 'R\\u00e9p\\u00e9ter']","['Socialism', 'Oodi', 'Alexandria', 'Games', 'Free', 'Bookshop']","['Loving', 'Spring', 'Vacation', 'Scott', 'Olaf', 'Season']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Nuisible', 'tristesse', 'Insecte', 'insecte']","['retire', 'idyllic', 'Lost', 'Coldplay', 'City', 'Eden']","['katy.perry.half.time.show', 'Seechatforpinkysclue', 'White', 'Bait.muhaha.', 'Tank', 'tank']","['Drinking', 'scarecrow', 'Man', 'Cylinder', 'bale']"
Mystery Word,Parfum,Police,Cave,Agneau,Grotto,Billard,Histoire,Tomato,Golf,\u00c9lectricit\u00e9,Crocodile,Hospital,Flash,Marriage,Clover,Alcool,Restaurant,Lock,Wine,Ring,Marteau,Poule,Radio,Napkin,Emperor,Spartacus,Napkin,Strawberry,Season,Wine,Th\u00e9\u00e2tre,Currency,Police,R\u00e8gle,Verre,Cadeau,Grape,Ferme,Juice,Lamp,Fouet,Glass,Cage,Rock,Mug,Pizza,Carrefour,Ice,Melodie,Medal,Spear,Port,Cup,Jungle,Tissue,Fairy,Virus,Sting,Pizza,Pair,Peanut,Perroquet,Library,Summer,Crane,Cafard,Paradise,Shark,Straw
Guess,parfum,Police,Cave,Mouton,,treasure,histoire,Food,Golf,\u00c9lectricit\u00e9,Crocodile,room,Superman,Wedding,Clover,Alcool,chaine,Lock,Wine,Ring,Marteau,Poule,Radio,Tissue,Emperor,Kolosseum,Napkin,Strawberry,Season,Wine,Th\u00e9\u00e2tre,,Police,R\u00e8gle,verre,cadeau,wine,Ferme,Juice,lamp,fouet,glass,cage,Rock,Drink,Pizza,Carrefou,Ice,Schule,medal,Spear,cabane,,Jungle,Tissue,fairy,Virus,Sting,Pizza,Pair,Peanuts,Perroquet,Library,Summer,Crane,Emotion,Paradise,Shark,Straw
