ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58
Table Number,509979754,509545345,509880783,509355375,509661583,509586342,509310457,508942664,509269836,509261737,509154997,509050246,508497451,508999573,508762408,508761165,508423977,508273965,508319545,508181465,508145393,508130373,508116165,507921963,507868021,507837268,507830160,507832390,507564229,507759971,507708820,507605266,507434632,506942519,507221262,506128485,506435502,506133386,504783443,505356470,504721368,504102561,503906863,502794447,503273217,496926213,494977940,493769667,491305856,488379380,484682575,431028877,422619886,396307534,348838927,348302073,343894377,313533300
Move,['5'],['7'],['9'],['16'],['40'],['22'],['7'],['27'],['16'],['29'],['20'],['36'],['32'],['6'],['21'],['39'],['44'],['36'],['53'],['37'],['37'],['55'],['66'],['33'],['40'],['56'],['19'],['10'],['56'],['46'],['73'],['86'],['79'],['62'],['21'],['24'],['33'],['56'],['15'],['37'],['67'],['100'],['91'],['67'],['22'],['92'],['90'],['57'],['39'],['79'],['98'],['1083'],['672'],['540'],['1765'],['2786'],['2684'],['4024']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Deutsch,Deutsch,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,Français,Deutsch,Deutsch,English,English,Français,English,English,English,English,English,Français,English,English,English,English,Français,Français,English,English,English,Français,English,English,English,Français,Français,English,English,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['T\\u00e4t\\u00e4\\u00e4', 'Jecken', 'K\\u00f6lle', 'Meenz']","['Metallbeschichtung', 'Schneewittchen', 'Badezimmer', 'Nachrichtenmagazin']","['Kickstand', 'helmet', 'Driving', 'Cards', 'Handlebars', 'exercise']","['Acorn', 'Sunflower', 'Sow', 'Mustard', 'Mustard']","['carnaval', '...', 'Punishment', 'Crutches']","['\\u3042\\u3084\\u3064\\u308b', '\\u3053\\u3093\\u306b\\u3083\\u304f\\u30bc\\u30ea\\u30fc', '\\u304b\\u3048\\u308b', '\\u3070\\u306d']","['Eden', 'Newton', 'Macintosh', 'Macintosh']","['Magazin', 'Atlantik\\u00fcberquerung', 'Filmtitel', '1912', 'Schiffsuntergang', 'Southampton']","['shopping', 'glass', 'curtains', 'see-through', 'pane']","['Umbillical', 'Oranges', 'Orange', 'Gazer', 'Cuzco', 'Umbilicus']","['Control', 'Orders', 'Store', 'Share', 'market', 'crash']","['Covid', '\\u30a4\\u30f3\\u30d5\\u30eb\\u30a8\\u30f3\\u30b6', '\\u3053\\u3046\\u305b\\u3044\\u3076\\u3063\\u3057\\u3064', '\\u30b3\\u30f3\\u30d4\\u30e5\\u30fc\\u30bf\\u30fc']","['Bathroom', 'shingle', 'Backsplash', 'Terracotta', 'floor', 'Scrabble']","['Sad', 'Instrument', 'symphony', 'Tiny', 'Screechy', 'Asian']","['Referendum', 'Voting', 'General', 'General']","['Blanche', 'Arbre', 'Morte', 'Morte']","['carrot', 'square', 'Tree', 'Vein', 'prefix', 'potato']","['Sport', 'Bait', 'Line', 'Sea']","['Email', 'sourire', 'Docteur', 'Bouche']","['microsoft', 'Peek', 'Sill', 'shopping', 'Glazier', 'skylight']","['Approval', 'Postage', 'Superman', 'Terence']","['pecan', 'Circular', '3.14', 'crust', 'Humble', 'American']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Communale', 'jungle', 'Amazonnienne', 'amazonie']","['alt', 'popeye', 'paffen', 'Frieden']","['\\u00d6se', 'Wolle', 'roter', 'Verlieren', 'Garn', 'Garn']","['Concert', 'Football', 'To', 'Ride', 'To', 'Ride']","['spade', 'diamond', 'UNO', 'Deck']","['n\\u00e9buleuse', 'Etoiles', 'Plan\\u00e8te', 'Constellation', 'Mario', 'expansion']","['picnic', 'fruit', 'case', 'swish', 'Woven', 'Weaving']","['Bird', 'babies', 'Home', 'empty']","['Japanese', 'Panels', 'Novel', 'Art', 'Comics', 'Comics']","['jet', 'Airport', 'Pilot', 'Ait', 'Fly']","['Marathon', 'Relay', 'Drag', 'Culture', 'Ethnicity', 'Ethnicity']","['Prison', 'Case', 'D\\u00e9grisement', 'capteur']","['Car', 'Sheetz', 'Fuel', 'Fart', 'Petrol', 'Exxon']","['Act', 'Location', 'Movie']","['Outdoor', 'Plug', 'Tangers', 'Wall', 'Mall', 'Mall']","['Cell', 'Jailbird', 'Jail', 'Jail']","['PDG', 'De-couture', 'chief', 'team']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Cavalry', 'mount', 'Hoops', 'mare', 'centaur']","['Train', 'Railway', 'Gas', 'Bus', 'DS9', 'Transit']","['Saber', 'incisor', 'Enamel', 'Dental', 'Cavity']","['Fardeau', 'Obstacle', 'canon', 'munition']","['fall', 'Projector', 'Chutes', 'skid', 'Playground', 'Park']","['Matlock', 'Esquire', 'Lawyer', 'juris', 'barrister', 'barister']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['pizza', 'half', '15', '15minutes']","['Chin', 'Style', 'Hairy', 'Hairy', 'Facial', 'Face']","['Tonka', 'F150', 'diesel', 'hauler']","['Midget', 'Snow', 'White', 'sneezy', 'grumpy', 'Snow-white']","['Cancre', 'manga', 'Papale', 'Sp\\u00e9culative', 'BD', 'Champagne']","['contamination', 'informatique', 'Grippe', 'Corona', 'Fi\\u00e8vre', 'Maladie']","['tree', 'cover', 'Perpetual', 'Disappointment']","['wagons', 'Circumference', 'unending', 'shape', 'jerk', 'revolve']"
Mystery Word,Karneval,Spiegel,Bicycle,Seed,Cane,Elastic,Apple,Titanic,Window,Navel,Stock,Virus,Tile,Violin,Election,Feuille,Root,Fishing,Dentiste,Window,Stamp,Pie,Fox,For\u00eat,Pfeife,Faden,Ticket,Card,Galaxie,Basket,Nest,Manga,Plane,Race,Cellule,Gas,Scene,Outlet,Prison,Patron,Vache,Horse,Station,Tooth,Boulet,Slide,Attorney,Spider,Baleine,Poup\u00e9e,Quarter,Beard,Truck,Dwarf,Bulle,Virus,Leaf,Circle
Guess,Karneval,Spiegel,Bicycle,Seed,Cross,,Apple,Titanic,window,Navel,Stock,virus,Tile,Violin,Election,Feuille,form,FISHING,Dentiste,Window,Stamp,pie,immigrant,For\u00eat,Pfeife,Masche,stadium,Cards,V\u00e9nus,Basket,nest,,airplane,Race,,Gas,Scene,Outlet,Prison,Patron,Vache,horse,Station,tooth,D\u00e9fense,Ladder,Court,Spider,Baleine,Poup\u00e9e,,beard,Truck,dwarf,Bulle,Virus,Bark,Circle
