ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56
Table Number,525939276,525862264,525407844,525524355,525401340,525271062,524107629,524615558,524588155,524574647,524416990,524071158,524205674,523255174,523508263,523341760,523388276,523392653,522534931,523264180,523227098,523221173,523051065,522767575,522671604,522541988,522232342,522043003,521570005,521576994,521275673,520391399,521102703,519350597,519087879,519082979,519020033,517973951,517682691,517039024,515518017,514377397,509897088,508130373,508116165,504783443,489266717,489194416,480162112,470247957,464921867,426921218,420552674,405054016,358827793,348838927
Move,['5'],['17'],['9'],['12'],['7'],['12'],['56'],['46'],['32'],['33'],['29'],['15'],['38'],['96'],['30'],['43'],['6'],['56'],['9'],['41'],['50'],['58'],['102'],['51'],['68'],['91'],['63'],['5'],['94'],['11'],['81'],['21'],['36'],['117'],['92'],['66'],['101'],['17'],['78'],['35'],['31'],['255'],['73'],['526'],['75'],['31'],['37'],['592'],['45'],['1529'],['134'],['892'],['843'],['2440'],['2385'],['1995']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,English,Français,Deutsch,English,English,English,Français,Français,Français,Français,Français,English,English,Français,English,Deutsch,English,English,Deutsch,English,English,English,English,English,Français,English,Deutsch,English,English,English,Français,Français,English,English,English,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,Français,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['fastest', 'discrimination', 'NASCAR', 'Marathon']","['Anges', 'Ciel', 'Blanc', 'Dieu']","['Gobi', 'Mirage', 'Dune', 'Hot', 'Oasis', 'Oasis']","['Cr\\u00e9puscule', 'F\\u00eate', 'Journ\\u00e9e', 'Matin\\u00e9e', 'Gala', 'Sacr\\u00e9e']","['Rafiki', 'Scopes', 'Simian', 'Ape']","['cachalot', 'C\\u00e9tac\\u00e9', 'Laboon', 'Rorqual', 'mammif\\u00e8re', 'XXL']","['Terassenbelag', 'Schotter', 'See', 'Steinchen', 'Stein']","['building', 'University', 'Dewey', 'Books', 'circulation', 'books']","['cutlet', 'carver', 'slaughterman', 'seller']","['Portrait', 'Parish', 'valuable', 'Watercolour', 'watercolour']","['temps', 'Gousset', 'Poignet', 'poignet']","['Brennus', 'Guerre', 'Protection', 'Protection']","['Marseillais', 'prononciation', 'Sir-corn-flex', 'Aigu', 'Circonflexe', 'Circonflexe']","['Stylo', 'Empennage', 'oiseau', 'Couette', 'paon', 'Paon']","['plante', 'aiguille', 'Piquant', 'arbre', 'Vert', 'D\\u00e9sert']","['zest', 'color', 'fruit', 'Clockwork', 'citrus', 'Citrus']","['hunting', 'Apollo', 'ribbon', 'Archery', 'arrow', 'Arrow']","['Explosif', 'Lacrymog\\u00e8ne', 'Arme', 'Fruit', 'Fruit', 'Fruit']","['Castle', 'gambit', 'Wooden', 'go', 'Back-wing-abandon-soldier', 'Ron']","['HELENE', 'Nashi', 'FRUCHT', 'Baumfrucht']","['Rodent', 'Grey', 'MICKEY', 'Mickey']","['rainier', 'Red', 'Bing', 'Stems']","['Drehbuchautor', 'Fu\\u00dffetischist', 'Quentin', 'Quentin', 'Amerikaner', 'Amerikaner']","['beverage', 'container', 'rob', 'Rootbeer', 'cup', 'Cup']","['Click', 'gwen', 'hairdresser\\u2019s', 'Cutting', 'blades']","['Half', 'Tail', 'Beauty', 'Triton', 'Siren', 'siren']","['bifurcation', 'headquarter', 'subordination', 'bank', 'division', 'Division']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Pile', 'aiselle', 'kiwi', 'Plume', 'folicule', 'pelage']","['Rail', 'watch', 'Protect', 'protect']","['Politskandal', 'Mikroskop', 'Ermittlung', 'Inspektion', 'Durchchecken', 'Vorsorge']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['VW', 'Gilmor', 'Sunningdale', 'Boogie', 'Fore', '4']","['Coloretto', 'Reptile', 'Mimetic', 'lizard', 'Karma', 'nsp']","['Air', 'oxyg\\u00e8ne', 'Phylact\\u00e8re', 'Gazeux', 'savon', 'Mousse']","['Religion', 'Dix', 'Eglise', 'Celtique', 'fer', 'Symbole']","['Stealthy', 'Shinobi', 'stealth', 'Warrior', 'Warrior', 'Warrior']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['puncture', 'rabbit', 'golf', 'key', 'watering', 'black']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Naszyjnik', 'Cenne', 'Swiecidelko', 'Korona', 'rubin', 'krokodyl']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Ford', 'drive', 'Gearbox', 'Vehicle', 'Camry', 'Camry']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['du-havre', 'de-peche', '-louis', '-la-nouvelle']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['pirate', 'Enterprise', 'Batavia', 'quarterdeck', 'Battle', 'Post']","['Scotland', 'NationalAnimal', 'Mythical', 'Horse']","['Large', 'Pond', 'Large', 'Pond']","['nemo', 'kidnapper', 'invisalign', 'carer', 'Profession', 'Cavity']","['Subway', 'waiting', 'Queue', 'queue']","['production', 'bovid\\u00e9e', 'Candia', 'pasteuris\\u00e9']","['Noire', 'David', 'D\\u00e9neige', 'flocon', 'Polaire', 'Pollux']"
Mystery Word,Race,Paradis,Desert,Soir\u00e9e,Monkey,Baleine,Kiesel,Library,Butcher,Painting,Montre,Bouclier,Accent,Plume,Cactus,Orange,Bow,Grenade,Chess,Birne,Mouse,Cherry,Tarantino,Mug,Shears,Mermaid,Branch,Donkey,Poil,Guard,Untersuchung,Train,Golf,Chameleon,Bulle,Croix,Ninja,Sail,Hole,Cake,Poup\u00e9e,Jewel,Coffee,Car,Spice,Oven,Newspaper,Port,Whale,Ship,Unicorn,Lake,Dentist,Line,Lait,\u00c9toile
Guess,Race,Nuage,desert,Soir\u00e9e,monkey,baleine,Kiesel,library,Butcher,Gold,Montre,Bouclier,Accent,Plume,Cactus,Orange,Artemis,Bombe,chess,birne,Mouse,Cherry,theater,Mug,scisssors,mermaid,Branch,Donkey,Poil,,Untersuchung,train,Golf,Chameleon,eau,commandements,Ninja,sail,hole,cake,Poup\u00e9e,szmaragd,coffee,Car,Spice,fry,Newspaper,Port,whale,Ship,Unicorn,,Dentist,Station,lait,\u00c9toile
