ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68
Table Number,482483363,483011819,482923355,482955686,482929335,482907709,482571804,482658995,482558443,482545256,481815788,482419952,482142355,481731894,481747388,481646333,481212678,481177834,481261875,481209403,480824929,481009028,480959759,480707209,480601865,480227913,480267668,479998291,480040461,479871236,479724764,479740646,479717801,479290252,479466145,479243968,478758693,479232973,478858572,478625404,478263794,478541269,478232420,477997297,477731316,475857014,476173213,475958414,475235402,473319518,473890082,468164131,466086884,466084294,465621249,465728930,465661217,465665616,465435499,463714023,461036696,457064795,451463411,431028987,411382679,348838927,328236739,322726720
Move,['9'],['9'],['9'],['5'],['5'],['31'],['18'],['9'],['22'],['14'],['18'],['27'],['19'],['21'],['12'],['85'],['6'],['66'],['54'],['61'],['58'],['63'],['36'],['73'],['27'],['50'],['25'],['109'],['49'],['83'],['94'],['30'],['75'],['73'],['61'],['82'],['101'],['563'],['112'],['43'],['74'],['57'],['78'],['51'],['48'],['10'],['95'],['59'],['89'],['36'],['9'],['38'],['42'],['38'],['70'],['362'],['37'],['39'],['366'],['57'],['68'],['36'],['40'],['742'],['717'],['1505'],['3370'],['1164']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Français,English,Deutsch,Français,Français,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,English,Deutsch,English,English,Français,English,English,English,Français,Deutsch,English,English,English,English,Français,English,English,English,Deutsch,Français,English,English,English,English,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Qu\\u00e9b\\u00e9cois', 'Toulousain', 'Circonflexe', 'Circonflexe', 'Tr\\u00e9ma', 'Trema']","['Goods', 'Resource', 'faucet', 'electrical', 'Factory', 'Current']","['Duschszene', 'therapie', 'Schulfach', 'Thriller', 'pharmakon', 'Alfred']","['fantastique', 'arc-en-ciel', 'Canasson', 'Pointe']","['Riches', 'oeufs', 'Poisson', 'poisson']","['Processor', 'Peeking', 'Shopping', 'Transparent']","['tropical', 'Fortune', 'coconut', 'Reader', 'Springs', 'Springs']","['Freshwater', 'Huron', 'Tahoe', 'Pond', 'Placid', 'Water']","['Lotion', 'Cake', 'Band', 'Food']","['Gallerist', 'Watercolor', 'Picasso', 'monet']","['Inglourious', 'Regisseur', 'Uma', 'Django', 'DJango', 'Django']","['Infirmary', 'Medical', 'AILMENT', 'Sick', 'Ward', 'Ward']","['Elden', 'Wedding', 'Butthole', 'Phone', 'Narya', 'Nenya']","['Horrorwezen', 'Dood', 'WalkingdeAd', 'Inyourhead']","['tall', 'building', 'Babel', 'Defense', 'Eiffel', 'Pisa']","['Ben', 'Receipt', 'Charge', 'Platypus', 'Duck']","['Stockton', 'Thor', 'Lightning', 'zeus', 'Struck', 'struck']","['Bose', 'Boombox', 'woofer', 'Amplified', 'Sound']","['Pince', 'Tournevis', 'ustensile', 'jardinage', 'bricolage', 'Bricolage']","['biter', 'bang', 'Long', 'large', 'Thumbtack', 'tack']","['Paddle', 'Drowning', 'Banana', 'Hellapagos', 'Rowing']","['cornhole', 'Scrabble', 'play', 'skirmish']","['Railway', 'Exercise', 'bridal', 'transportation', 'steam', 'steamer']","['Pari', 'Scorsese', 'royal', 'Roulette', 'royal', 'Roulette']","['Monitor', 'Dell', 'nerd', 'Super', 'Mainframe', 'HAL9000']","['narines', 'Odeur', 'Cleopatre', 'Tarin']","['model', 'green', 'bryophyte', 'peat', 'Kate', 'Kate']","['Rosemary', 'Bencao', 'Tarragon', 'Oregano', 'garden', 'Chive']","['Whites', 'Split', 'Alley', 'green', 'Green']","['ghost', 'corn', 'bell', 'Condiment', 'Shake', 'Spray']","['GRAHAM', 'Telco', 'hooks', 'Liberty', 'capsicum', 'carillon']","['Sentir', 'Narines', 'Odorat', 'Odorat']","['Staal', 'Materiaal', 'ijzer', 'Rammstein', 'Erts', 'Roest']","['shuffle', 'Mushroom', 'Tuber', 'Oil', 'Pig', 'Pig']","['Duplex', 'Dwelling', 'Gingerbread', 'cabin']","['\\u304a\\u3068\\u306a\\u306e\\u304f\\u3046\\u304b\\u3093', 'tmc5', '\\u30d0\\u30ec\\u30a8', '\\u30ab\\u30a6\\u30f3\\u30bf\\u30fc', 'Dining']","['Restaurant', 'Wipe', 'Dinner', 'Serviette', 'rectangular', 'Meal']","['Cow', 'Complaint', 'Butcher', 'Cattle']","['convent', 'wisdom', 'hide', 'Disappear', 'recluse', 'alone']","['Bernie', 'B\\u00eache', 'embrasser', 'rouler', 'Gueule', 'Trou']","['Equine', 'Charlie', 'Magical', 'unstable', 'Pony', 'Pony']","['Backform', 'Geburtstag', 'mutter', 'Marmor']","['Healer', 'Appointment', 'Provider', 'House', 'medicare', 'Fellow']","['burguer', 'Carlos', 'Queen', 'Husband', 'tokyo', 'Tokyo']","['vin', 'prison', 'cellier', 'X']","['Newton', 'lab', 'biology', 'biology']","['feathers', 'fly', 'Colibri', 'Oriole', 'eggs', 'Wings']","['Protection', 'Bascinet', 'Helm', 'Safety', 'Safety']","['Lenoir', 'Louboutin', 'Aiguille', 'Achille', 'Achille']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Stenen', 'Hoog', 'Beklimmen', 'Koud']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Charcuterie', 'sliders', 'Nachos', 'Starter', 'Starter']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Sediment', 'Geode', 'granite', 'actor', 'salt', 'Gneiss']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Mass', 'Easter', 'Relax', 'Weekend']","['Crease', 'beach', 'Leaf', 'Strike', 'Tropical']","['Marie-Antoinette', '\\u00c9chafaud', 'tranchante', 'Barbier', 'L\\u00e9tale', 'D\\u00e9capitation']","['guerlain', 'potpourri', 'scent', 'Dior', 'chanel']","['Berry', 'Tree', 'Stem', 'Drops', 'Red', 'Red']"
Mystery Word,Accent,Outlet,Psycho,Licorne,Caviar,Window,Palm,Lake,Cream,Painting,Tarantino,Hospital,Ring,Zombie,Tower,Bill,Thunder,Speaker,Outil,Nail,Boat,Game,Train,Casino,Computer,Nez,Moss,Herb,Bowling,Pepper,Bell,Nez,Metal,Truffle,House,Bar,Napkin,Beef,Hermit,Pelle,Unicorn,Kuchen,Doctor,King,Cave,Science,Bird,Helmet,Talon,Puder,Dress,Mountain,Sail,Cake,Patron,Appetizer,Zoo,Defense,Poker,Bouclier,Rock,Fox,Ninja,Sunday,Palm,Guillotine,Perfume,Cherry
Guess,,Outlet,Psycho,Licorne,,,,Lake,Cream,Painting,Tarantino,hospital,Ring,Alian,tower,Bill,Thunder,Speaker,Outil,,boat,Game,Train,Casino,computer,Nez,Moss,herb,Bowling,Pepper,bell,Nez,Metal,Truffle,House,Bar,Tissue,Beef,Training,Pelle,Horse,Kuchen,Doctor,King,cellule,Science,Bird,Helmet,Talon,Russ,,Mountain,Crew,Cake,Coin,Appetizers,Zoo,Defense,Poker,Chevalier,rock,Fox,,Holiday,Palm,Guillotine,Perfume,
