ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63
Table Number,593287084,593037445,592935423,592771394,592322217,592616952,592554234,592198923,592392007,592187094,592108923,592206562,591905945,592179715,592264800,591908513,591592949,590894606,590560805,590382237,590380413,590226956,589841119,589818591,589780936,589675872,589275120,589127775,588560837,588484947,587842041,587836058,587236744,586502227,587210249,587159615,586965630,586514631,586108843,585236668,585264762,581067387,581767722,581442718,577852826,576920182,577180892,576762350,575798268,574192970,571815545,570734438,567406997,564468602,555552287,546263681,539412516,536949914,528822756,422619886,387173467,317609821,312552889
Move,['7'],['8'],['5'],['16'],['6'],['59'],['6'],['25'],['12'],['22'],['9'],['18'],['21'],['32'],['122'],['60'],['40'],['9'],['29'],['53'],['12'],['47'],['22'],['38'],['47'],['100'],['57'],['91'],['80'],['43'],['51'],['87'],['33'],['82'],['37'],['94'],['54'],['93'],['76'],['45'],['55'],['123'],['9'],['188'],['50'],['10'],['91'],['26'],['65'],['65'],['90'],['38'],['387'],['243'],['236'],['313'],['286'],['202'],['438'],['999'],['2733'],['2549'],['2590']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,English,English,English,Français,English,English,English,Français,English,Français,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Français,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Recycle', 'Decanter', 'Spin', 'Rocket']","['CHOPPED', 'wedge', 'tossed', 'Dressing', 'Dressing']","['total', 'ordinateur', 'Tactile', 'T\\u00e9l\\u00e9viseur']","['son', 'alerte', 'Cocu', 'Taureaux']","['Flying', 'Helix', 'Alouette', 'Copter', 'flies', 'emergency']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['Waltz', 'Room', 'Dancing', 'Space', 'Strictly', 'formal']","['Hefe', 'Tomaten', 'Belag', 'Mozzarella', 'Italien', 'Essen']","['Shepards', 'American', 'tart', 'cream', 'Contest', 'Cherry']","['Bridgerton', 'carat', 'Neil', 'forever']","['thousand', 'Crete', 'Lonely', 'Fiji', 'Isolated', 'Greenland']","['water', 'women\\u2019s', 'Speedo', 'Speedos', 'Speedo', 'speedo']","['Wing', 'Fur', 'quill', 'Quill']","['Simpson', 'Dolphin', 'Casserole', 'Fish', 'fish']","['\\u3042\\u304a', '\\u3079', '\\u30d8\\u30df\\u30f3\\u30b0\\u30a6\\u30a7\\u30a4', '\\u306f\\u3044\\u305f\\u3066\\u304d\\u3051\\u3044\\u3056\\u3044\\u3059\\u3044\\u3044\\u304d', '\\u30d3\\u30e5\\u30fc', '\\u30d3\\u30e5\\u30fc']","['Typhon', 'Twister', 'Cyclone', 'Cyclone']","['champagne', 'Blow', 'Instrument', 'Pan', 'woodwind']","['Brewing-vat', 'frog', 'warlock', 'Agatha', 'Hermione', 'Hermione']","['Storm', 'landing', 'Cloud', 'cloudy']","['Pizza', 'kiln', 'roast', 'stove', 'Stove']","['Head', 'Boob', 'Cantaloupe', 'Rock', 'Rotund', 'Fruit']","['Color', 'Amber', 'Brownish', 'Eyes', 'Nut', 'Nut']","['African', 'trip', 'Tata', 'Chocolate']","['nuna', 'sea', 'Antarctic', 'big', 'Pacific', 'pacific']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['Headstone', 'crosses', 'Burial', 'Pet', 'mausoleum', 'mausoleum']","['24601', 'Gaol', 'Break', 'Orange']","['Roberts', 'Caraib', 'rum', 'bay.se', 'Seafarer', 'Matey']",['Crisp'],"['Petticoat', 'Indie', 'Kleidungsst\\u00fcck', 'Roll']","['Mac', 'Mack', 'Peterbuilt', 'Garbage', 'Dump', 'Dump']","['Surf', 'Mexican', 'Hand', 'Sine', 'tidal', 'Tidal']","['Alep', 'Propre', 'Marseille', 'Marseille', 'Marseille']","['Out', 'parallel', 'straight', 'Stripe', 'queue', 'Segment']","['Canyon', 'Travis', 'Pond', 'Great', 'Titicaca', 'Tittycaca']","['Thoroughbred', 'Lipizzanner', 'Ride', 'Neigh', 'War', 'cavalry']","['Milk', 'Farm', 'Heffer', 'Moo', 'Udder', 'Udder']","['Dopey', 'Oakenshield', 'Shortman', 'Gimli', 'Hobbit', 'Hobbit']","['case', 'bed', 'Bedding', 'feather', 'sleeping', 'sleep']","['banknotes', 'Kroner', 'tender', 'tender']","['pyramide', 'bandelettes', 'Pharaon', 'Sarcophage']","['Floyd', 'Regolith', 'Ganymede', 'Aldrin', 'lunar', 'Thea']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Nose', 'Joker', 'Pennywise', 'It']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Radar', 'Pikachu', 'Buzz', 'Buzz']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Drogue', 'Canne', 'Glace', 'Bonbon']","['Arco', 'Fuel', 'Automotive', 'Chevron', 'Shell', 'Shell']","['oklahoma', 'westbrook', 'Lightening', 'Avengers', 'Weather', 'Weather']","['Dry', 'Oasis', 'Gobi', 'Tiramisu', 'Flan']","['Wanna', 'card', 'Play', 'Play']","['Hoist', 'Tower', 'Bird', 'tall', 'Construction', 'construction']","['Speaker', 'Of', 'living', 'roof']","['let', 'them', 'Dad', 'Make']","['Clothes', 'Military', 'police', 'School', 'Same', 'matching']","['Nacr\\u00e9e', 'Hu\\u00eetre', 'Rare', 'Collier', 'Fiesta', 'pluie']","['Dry', 'frost', 'crushed', 'Flow', 'Freezer']"
Mystery Word,Bottle,Salad,\u00c9cran,Corne,Helicopter,Grape,Ballroom,Pizza,Pie,Diamond,Island,Swimsuit,Feather,Tuna,Ocean,Tornade,Flute,Witch,Rain,Oven,Melon,Hazel,Safari,Ocean,Carrefour,Cemetery,Prison,Pirate,Coffee,Rock,Truck,Wave,Savon,Line,Lake,Horse,Cow,Dwarf,Pillow,Currency,Momie,Moon,Medal,Clown,Port,Cup,Jungle,Tissue,Fairy,\u00c9clair,Sting,Couch,Sucre,Gas,Thunder,Desert,Game,Crane,House,Cake,Uniform,Perle,Ice
Guess,Bottle,salad,,Corne,,wine,Ballroom,Pizza,pie,Diamond,Island,,Penguin,Tuna,Umi,tornade,Flute,witch,Jump,Oven,Melon,Iris,safari,Arctic,Carrefou,cemetary,Prison,,Potato,Rock,truck,,Savon,Crosswalk,Lake,Horse,cow,dwarf,pillow,money,Momie,moon,medal,Clown,cabane,,Jungle,Tissue,fairy,Flash,Sting,Couch,Sucre,Gas,Russell,desert,,Crane,House,Cake,uniform,Perle,ice
