ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,496250039,496193931,496187981,495847493,495725877,495510159,495407558,495614251,495548749,495228715,495200530,494971016,494781052,494478774,494965811,494858490,494877299,494886767,494801385,494545043,494257207,494704846,494657077,494569914,493972187,494157787,494057122,493539744,493383316,493183090,492868677,492789902,492543784,492231149,492327438,492241175,490945085,491706632,491355517,490834543,491305856,490280100,490601549,490025575,489534385,489194416,486357111,484123113,484682575,484435490,479677325,475857014,471793759,470247957,465730124,465730355,465730615,465732005,465733714,465664095,465664286,465669875,465665695,465435499,464921867,462438853,444471586,431028987,426921218,417255169,396307534,328236739,322726720
Move,['20'],['5'],['30'],['18'],['8'],['8'],['19'],['12'],['30'],['27'],['30'],['20'],['12'],['59'],['27'],['46'],['50'],['21'],['12'],['19'],['54'],['36'],['36'],['30'],['27'],['22'],['68'],['73'],['50'],['50'],['57'],['77'],['90'],['73'],['77'],['54'],['24'],['75'],['48'],['42'],['38'],['37'],['84'],['42'],['73'],['130'],['77'],['123'],['98'],['55'],['82'],['10'],['74'],['745'],['48'],['43'],['43'],['43'],['48'],['44'],['43'],['42'],['43'],['366'],['51'],['682'],['57'],['902'],['613'],['1673'],['483'],['3574'],['1207']
Mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,English,Deutsch,English,English,Français,Français,English,Deutsch,English,Deutsch,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,English,Français,Deutsch,English,Français,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['bible', 'story', 'page', 'shelf', 'shelf', 'pages']","['Head', 'Tails', 'Kopof..', 'Cent']","['pasta', 'smallest', 'wheat', 'powder', 'Kardi', 'crop']","['medieval', 'joust', 'Horse', 'Lancelot', 'paladin', 'Ni']","['Dirge', 'tombstone', 'dead', 'Interment', 'Poppies']","['Asian', 'warrior', 'Teenage', 'Turtles', 'Stealth', 'ChrisFarley']","['Wanderausr\\u00fcstung', 'wasser', 'Getr\\u00e4nkehalter', 'Mobilwasserger\\u00e4t', 'Wasservorrat', 'Armeeausr\\u00fcstung']","['Chrysalis', 'Moth', 'Metapod', 'Kakuna', 'Encase', 'Wrap']","['Table', 'Flowers', 'Ming', 'blooms', 'Bouquet', 'Vessel']","['Lancer', 'Bois', 'Tranchant', 'Tomahawk', 'Bucheron', 'Bucheron']","['Vieille', 'Chaudasse', 'Panth\\u00e8re', 'Milf', 'Vielle', 'Salope']","['Asian', 'Style', 'Hentai', 'Comics', 'Mangy', 'Mango']","['Buckingham', 'Krone', 'Freddy', 'Crown', 'Elisabeth', 'Elisabeth']","['Genre', 'divine', 'slapstick', 'Drama', 'Gold']","['Beruf', 'Kanzlei', 'Strafverteidiger', 'Gerechtigkeitsbeuger', 'Syndikus', 'Justiz']","['Easel', 'photo', 'Oil', 'bags', 'Painting', 'Painting']","['Shampoo', 'Water', 'Snow', 'April']","['Prickly', 'Blossom', 'Desert', 'Desert']","['bain', 'pommeau', 'Froide', 'Arrosage', 'italienne', 'gel']","['Durch', 'Nacht', 'Lunge', 'Song', 'ersch\\u00f6pft', 'Luftmangel']","['blank', 'stretch', 'Easel', 'Linen', 'Fabric', 'fabric']","['Bomb', 'Bubble', 'Sitz', 'bird', 'water', 'robe']","['flock', 'Ewe', 'Wool', 'ewe', 'ewe', 'wool']","['Tissue', 'bib', 'Serviette', 'Handkerchief', 'sanitary', 'Paper']","['miracle', 'Tokay', 'Ferment', 'bottle', 'Syrah', 'Chardonnay']","['Nicotine', 'Snuff', 'Pipe', 'Crop']","['Simple', 'Maple', 'breakfast', 'condiment', 'aunt', 'jemima']","['flake', 'White', 'Board', 'Blizzard', 'Groomer', 'Drifts']","['Zelda', 'Wild', 'In', 'Oxygen', 'Fire', 'Smelly']","['Collect', 'Paddling', 'Betting', 'Snooker', 'Cue', 'Cue']","['saber', 'Fish', 'Stone', 'Fencing', 'Excalibur', 'Excalibur']","['Kart', 'F1', 'marathon', 'Cycliste', 'Daytona']","['Cadmium', 'Charge', 'Optimum', 'aaa', 'AAA']","['Guerre', 'Artillerie', 'boulet', 'Boulet']","['fire..', 'Red', 'Tail', 'Vulpes', 'mammal', 'hound']","['Deoderant', 'Right', 'rash', 'henchman', ""king's"", 'security']","['Lekker', 'Feest', 'Buscuit', 'Fruit']","['Incandescence', 'V\\u00e9sicule', 'Edison', 'Watts', 'durillon', 'Id\\u00e9e']","['Pferd', 'Griechisch', 'Griechensage', 'Huftierattrappe']","['Wood', 'Borden', 'Chops', 'Hatchet', 'hatchet']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Restaurants', 'On-premise', 'Rack', 'Domain', 'internet', 'Waiter']","['microchip', 'Processor', 'Desktop', 'Machine', 'iMac']","['Therapy', 'Profession', 'Dentures', 'Hygenist', 'Fluoride', 'Hygiene']","['plante', 'jaune', 'huile', 'huile']","['Einstein', 'lab', 'physics', 'Information', 'Fiction']","['Cattle', 'droppings', 'Poop', 'Excrement', 'scat', 'cowpie']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['Alice', 'Asbestos', 'Rat', 'DeVoe', 'deadly', 'Witch']","['Bird', 'KungFu', 'karate', 'kick']","['Titanic', 'ship', 'Killer', 'killer']","['Furry', 'bear', 'Two-toned', 'two-tone']","['Cashew', 'Brazil', 'squirrel', 'treat']","['Crimson', 'and', 'lucky', 'irish']","['Mean', 'Girls', 'kardashian', 'face']","['Dish', 'Liquid', 'sudsy', 'clean']","['Miniature', 'Prep', 'my', 'job']","['Great', 'desire', 'fruit', 'love']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Engagement', 'gold', 'circus', 'perimeter']","['Reggae', 'Ambiance', 'Orchestre', 'Eurovision', 'Partition', 'Partition']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['transformer', 'Energy', 'Wind', 'Wind']","['gravy', 'Dog', 'cookie', 'Cookie']","['Plants', 'Romero', 'dead', 'Rob', 'Dead', 'Rob']","['eruption', 'Mana-Loa', 'Vesuvius', 'effusive', 'Lava', 'Haleakala']","['opel', 'Diamond', 'gemstone', 'ruby', 'Kilcher']","['Print', 'Frame', 'Oil', 'Tent', 'Easel', 'Painting']"
Mystery Word,Book,Coin,Couscous,Knight,Cemetery,Ninja,Feldflasche,Cocoon,Vase,Hache,Cougar,Manga,Queen,Comedy,Anwalt,Canvas,Shower,Cactus,Douche,Atemlos,Canvas,Bath,Sheep,Napkin,Wine,Tobacco,Syrup,Snow,Breath,Pool,Sword,Course,Battery,Canon,Fox,Guard,Pie,Ampoule,Troja,Axe,Baleine,Valise,Server,Computer,Dentist,Tournesol,Science,Dung,Quarter,Root,Guard,Science,Cage,Poison,Crane,Iceberg,Panda,Nut,Clover,Plastic,Soap,Painting,Passion,Poker,Ring,Musique,Vegetable,Turbine,Biscuit,Zombie,Volcano,Jewel,Canvas
Guess,parable,Munt,epi,Knight,Grave,Ninja,,Butterfly,vase,H\u00e2che,Cougar,Anime,Queen,Comedy,Anwalt,canvas,shower,Cactus,Douche,Atemlos,Canvas,Bath,sheep,napkin,Wine,Tobacco,Syrup,snow,Breath,Pool,Sword,Course,Batteries,canon,Fox,guard,Taart,Ampoule,Troja,Sleep,Baleine,valise,Server,Computer,Dentist,Mimosa,Science,manure,,,guard,Science,cage,Evil,Crane,Lifeboat,Grizzly,Nut,Clover,Cosmetics,Soap,Paint,Passion,Poker,Ring,Festival,Vegetable,,Train,Rosemary,volcano,Jewel,Art
