ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,476213349,475748509,475763612,475710055,475252526,475372517,475434622,474780042,475166463,474312044,474045761,473845441,474111019,474114255,473890082,473315070,472679632,473401361,473394445,473233005,472960803,472767188,472698771,472597677,472630374,472650874,472330572,471945811,471806145,471797234,470574916,471450962,471123855,471505439,471168377,471045576,471101158,470990314,470917578,470653537,470484755,469785842,469426195,468503119,467668952,468063879,467972395,466955772,467212152,467002741,466842311,466084294,465621249,463714023,463059537,459279309,458716764,457064795,451463411,449145581,426921218,421549329,411382679,358827793,348302073,344838144,336562502,321888448,319065151
Move,['53'],['5'],['5'],['12'],['11'],['16'],['14'],['8'],['7'],['49'],['20'],['28'],['5'],['43'],['9'],['67'],['63'],['64'],['36'],['95'],['63'],['93'],['24'],['19'],['40'],['63'],['29'],['63'],['64'],['51'],['52'],['48'],['28'],['35'],['91'],['81'],['75'],['70'],['94'],['55'],['39'],['49'],['81'],['48'],['109'],['79'],['53'],['86'],['96'],['68'],['65'],['22'],['70'],['57'],['62'],['40'],['19'],['36'],['40'],['73'],['465'],['95'],['708'],['1877'],['2364'],['1486'],['1549'],['3127'],['360']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,English,English,Français,Deutsch,English,Deutsch,Deutsch,Deutsch,English,English,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Deutsch,English,Français,English,Français,English,English,English,English,English,English,English,English,Français,English,English,Français,English,Deutsch,English,English,Français,Français,Français,Français,English,English,English,English,English,English,English,Français,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['taitanikku', 'kuru-zu', 'umi', 'you']","['Nirvana', 'Radiohead', 'U2', 'Metallica']","['Italie', 'Calzone', 'Margherita', 'Margherita']","['Titel', 'Doolittle', 'Arzt', 'Schiwago', 'Schiwago', 'Arzt']","['Dreadnaught', 'secure', 'boat', 'holdfast', 'moored', 'Popeye']","['warm', 'Plastikgarn', 'Mikrofaser', 'Stoff', 'Stoff']","['Schokokaramellriegel', 'Vierter', 'Schokoriegel', 'Terraforming']","['Wertvoll', 'Mineral', 'Marilyn', 'Karat', 'Karat']","['Frost', 'Tall', 'Beanstalk', 'Enormous']","['Parmesan', 'Coop', 'Nugget', 'tender', 'Kentucky']","['Prezidentsk\\u00e9', 'Parlamentn\\u00e9', 'Prezidentsk\\u00e9', 'Parlamentn\\u00e9']","['Bookshelves', 'Public', 'Literature', 'Free', 'Borrow', 'Borrow']","['Coke', 'Pip', 'Blossom', 'Lips']","['Payment', 'Mail', 'Envelope', 'Sticker', 'Letter', 'Letter']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Punks', 'Pest', 'Hameln', 'Pest', 'Hameln']","['Teeth', 'crying', 'Hunter', 'Alligator', 'reptile', 'reptile']","['Carnaval', 'Zorro', 'Disguise', 'Concealment', 'Hide', 'jimcarrey']","['Barbie', 'marionnette', 'Jouet', 'Russe', 'Pansement', 'Pansement']","['Chef', 'Sir', 'Chief', 'final', 'Spingsteen', 'CEO']","['Sun', 'Fixture', 'Saber', 'Bright', 'Dark', 'Flash']","['laughter', 'dry', 'Funny', 'Comical', 'Chuckle', 'Sense']","['High', 'Long', 'Trampoline', 'Rope', 'Halen', 'Panama']","['Poltrenesofa', 'Convertible', 'Repos', 'T\\u00e9l\\u00e9', 'Materiel', 'Salon']","['orchestra', 'elastic', 'Pearljam', 'Aid', 'Steppenwolf']","['Traitorous', 'Whist', 'Treat', 'Levitation', 'Circus', 'taking']","['Beach', 'Holiday', 'Trips', 'trip']","['Sparkly', 'Jewelry', 'rhombus', 'Blood', 'pearl', 'Pearl']","['can', 'sixflags', 'Canned', 'Auto', 'Fish', 'Fish']","['siren', 'Tail', 'aquatic', 'Aquatic']","['Heuhaufen', 'Akupunktur', 'N\\u00e4hutensil', 'spritze', 'spitz', 'spitz']","['Kleidungsst\\u00fcck', 'Musikstil', 'Beineverh\\u00fcllung', 'kegelstumpff\\u00f6rmig', 'Damenoberbekleidung', 'Musikrichtung']","['sixletters', 'sunblock', 'Laptop', 'Shirt', 'JingHongWu', 'HiddenWeapon']","['Sucre', 'Liqueur', 'Boisson', 'Glucose']","['Velveteen', 'Jack', 'Trix', 'Peter', 'Easter', 'skin']","['Calzone', 'Pepperoni', 'Hut', 'garnie', 'Pointe', 'Napolitaine']","['Castles', 'dune', 'Gravel', 'Quick', 'Hourglass', 'Hourglass']","['meal', 'skeleton', 'Calcium', 'femur']","['Yarn', 'forum', 'Sew', 'Stitch', 'reddit', 'Reddit']","['Blue', 'Salt', 'Whale', 'Water', 'Water', 'Water']","['Hazel', 'Coco', 'Almond']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['Circus', 'scary', 'Bozo', 'Krusty', 'Krusty', 'Krusty']","['Dumas', 'Nougat', 'rapier', 'Fencing', 'Dogtanian', 'Three']","['Acier', 'Sid\\u00e9rurgie', 'Fer', 'Lica', 'Alliage', 'Alliage']","['market', 'pillory', 'Nasdac', 'Dow', 'supply', 'inventory']","['Television', 'World', '24', 'Simpson']","['cochon', 'Baindesang', 'Abattoir', 'Viande', 'Viandes', 'Viande']","['blackout', 'Menorah', 'wick', 'Elton', 'light', 'Taper']","['Mixtape', 'video', 'Aufnehmen', 'Kasette', '\\u00dcberspielen', 'Mehrspur']","['Head', 'thor', 'Tool', 'sledge', 'smash', 'Smash']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Tente', 'Camping', 'poiscaille', 'argent\\u00e9e', 'Boite', 'Poisson']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['male', 'hen', 'crows', 'dawn']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['Aaa', 'Park', 'Lithium', 'rechargeable', 'Rechargeable']","['Franck', 'Effet', 'kobe', 'bourguignon']","['titre', 'dumbledore', 'Tintin', 'Enseignant', 'Tournesol', 'Tournesol']","['putter', 'association', 'Discotheque', 'Golf']","['Chromosome', 'Noyau', 'A3C2', 'Biologique', 'Chimie', 'Atome']","['Illuminating', 'Planet', 'shine', 'block', 'Maui', 'Fished']","['2D', 'Hands', 'stair', 'Stairs']"
Mystery Word,Ship,Band,Pizza,Doktor,Anchor,Fleece,Mars,Diamant,Giant,Chicken,Election,Library,Cherry,Stamp,Dress,Ratte,Crocodile,Mask,Poup\u00e9e,Boss,Light,Humor,Jump,Canap\u00e9,Band,Trick,Vacation,Diamond,Sardine,Mermaid,Nadel,Rock,Sleeve,Sirop,Rabbit,Pizza,Sand,Bone,Thread,Ocean,Nut,Cake,Clown,Musketeer,M\u00e9tal,Stock,Series,Boucherie,Candle,Rekorder,Hammer,Rabbit,Patron,Bouclier,Sardine,Bande,Pearl,Fox,Ninja,Dungeon,Rooster,Rooster,Battery,B\u0153uf,Professeur,Club,Cellule,Sun,Ladder
Guess,hune,Rock,Pizza,Doktor,anchor,Polyester,Mars,Diamant,giant,Chicken,,Library,flower,Letter,,trumps,crocodile,mask,poupee,boss,Light,Humour,Jump,,band,Magic,,diamond,,Mermaid,Nadel,Rock,sleeve,sirop,rabbit,Pizza,sand,bone,Crochet,ocean,nut,Cake,Clown,Musketeers,m\u00e9tal,Stock,Series,Boucherie,Candle,Recorder,hammer,run,Coin,Chevalier,sardine,,mussel,Fox,,dungeon,Cockerel,DJ,Car,Boeuf,professeur,club,Cellule,Sun,sketch
