ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,449125563,448784063,448763906,448716024,448705290,448632940,448555622,448457902,448298972,448202573,448110631,447985392,447976500,447952629,447934583,447878128,447714414,447559020,447446003,447332571,447238431,447073159,446893818,446732745,446572141,446550440,446514318,446208931,446191032,446150832,445975209,445702967,445612883,445332276,445338903,445278939,445072361,444656121,444468376,444086725,443845349,443819359,443403998,443360595,443227164,443203411,443085305,442986633,442988521,442941057,442356323,442217871,442005710,441809496,441032575,440978972,440225058,439942118,438717097,438370734,438071472,438053636,437000024,435781132,431028877,430526833,424877761,417255169,405054016,337138645,324806575,319065151,318929216,314877288
Move,58,22,9,5,9,61,18,6,9,40,29,9,18,19,6,9,24,34,27,43,57,52,15,36,50,66,20,72,75,66,18,64,56,25,74,41,27,102,41,92,58,63,18,101,49,63,45,85,32,67,84,84,80,69,15,7,106,61,62,42,46,67,36,11,262,18,793,771,951,791,1526,277,2493,3314
Clues,"['Mamie', 'piquant', 'carolina', 'espelette', 'fort']","['Mentos', 'Post', 'vomi', 'Dentifrice', 'souffle', 'puant']","['Wyvern', 'Fire', 'Norbert', 'Komodo', 'Norbert', 'Comodo']","['Mickey', 'rat', 'Clavier', 'Jerry']","['Message', 'Santa', 'envelope', 'written', 'Alphabet', 'R']","['drink', 'Trevi', 'Bellagio', 'bellagio']","['Tokio', 'verw\\u00fcster', 'Riesenreptil', 'Japan', 'Wal', 'Gorilla']","['Skin', 'Picture', 'Body', 'Ink', 'Henna', 'Anchor']","['surf', 'diving', 'chairman', 'white', 'meeting', 'stiff']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Orbit', 'Minute', 'spin', 'French', 'Utena', 'rebellion']","['Diele', 'Gletscher', 'W\\u00fcrfel', 'Schlecken', 'gefrorenes', 'Urmel']","['Jouet', 'Annabelle', 'bobo', 'Cire', 'Russe', 'Russe']","['humongous', 'Midget', 'Hagrid', 'enormous', 'Gulliver', 'Gulliver']","['park', 'garden', 'soda', 'water', 'water', 'water']","['amuse-bouche', 'canap\\u00e9s', 'Initial', 'Starter', 'Entree', 'salad']","['LAY', 'SHEET', 'pillows', 'mattress', 'snork', 'mimimimimimimi']","['Nachlesen', 'manuell', 'Anleitung', 'Bedienungsanleitung']","['smoothie', 'nestea', 'Sirop', 'Tomates', 'Tropicana', 'Boisson']","['Heat', 'Baby', 'Bed', 'Bed']","['Abandonn\\u00e9', 'grade', 'Haddock', 'alatriste', 'Crochet']","['c\\u00e9r\\u00e9ale', 'Thunes', 'Farine', 'Pain', 'argent', 'Argent']","['Ambulance', 'Building', 'medical', 'clinic']","['Staffel', 'Episoden', 'Lindenstra\\u00dfe', 'TV', 'Junkie', 'Friends']","['Ford', 'VW', 'diesel', 'wheels', 'Ferrari', 'Ferrari']","['Chanson', 'Insecte', 'Danse', 'Papillon']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Condiment', 'aromate', 'Herbes', 'Cannelle', 'Curcuma', 'Curcuma']","['Trefoils', 'monster', 'Dessert', 'Chocchip', 'dough', 'snickerdoodle']","['Koch', 'H\\u00e4uptling', 'Firmenoberhaupt', 'Hierarchie', 'Vorgesetzter', 'Vorgesetzter']","['Fondant', 'crumb', 'Decorator', 'Funfetti', 'Frosted', 'frosting']","['Jewelry', 'bling', 'heirloom', 'Choker', 'Choker', 'Choker']","['bolt', 'Ground', 'LUNATIC', 'Cream', 'headbutt']","['NASA', 'ship', 'suit', 'Man', 'Rocket', 'Rocket']","['Leo', 'Richard', 'Mane', 'King', 'KING', 'King']","['Gambit', 'Castling', 'Checkmate', 'Rook', 'Rook']","['constantine', 'Roman', 'Dictator', 'ruler', 'Chinese', 'Penguin']","['Automne', 'Page', 'Arbre', 'A4', 'Papier', 'papier']","['Medieval', 'Oubliette', 'gaol', 'Prison', 'Dragons', 'Dragons']","['Skoal', 'Columbus', 'pipe', 'Herb', 'puertorico', 'Smokeless']","['Appendicitis', 'Scalpel', 'Surgery', 'Game', 'plus', 'minus']","['Worsted', 'Alpaca', 'Spun', 'Steel', 'Merino', 'Merino']","['Pimp', 'Stick', 'Sugar', 'Limp', 'bamboo', 'senoirs']","['T\\u00eate', 'Pirate', 'Mort', 'Tr\\u00e9panation', 'Squelette', 'Squelette']","['Delicious', 'iPod', 'Schneewittchen', 'Obst']","['cerebellum', 'Organ', 'Nervous', 'Thoughts', 'Amygdala', 'Hippocampus']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Flick', 'baby', 'offspring', 'adolescent']","['Cowboy', 'Cowboys', 'Film', 'Film']","['Respect', 'tie', 'tie', 'NA']","['Exoskeleton', 'Pest', 'Hissing', 'nasty', 'bug', 'bug']","['Peach', 'toadstool', 'Diana', 'zelda', 'Bride', 'bed']","['Absorbent', 'Absorb', 'porous', 'Bob', 'bob']","['shoots', 'leaves', 'Bear', 'Cow', 'china', 'bamboo']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Department', 'Sublocation', 'Trunk', 'Twig', 'limb', 'wood']","['Lonely', 'Meditation', 'Secluded', 'Loner', 'remote', 'Living']","['Ribbon', 'Hair']","['Gluten', 'Iowa', 'thresh', 'Sorghum', 'field', 'harvest']","['godzilla', '-saurus', 'Jurassic', 'Jurassic']","['Harkonnen', 'Roxanne', 'Musician', 'Prick', 'Ouch', 'Ray']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Logitech', 'rodent', 'Stuart', 'Little', 'Cheese', 'Pet']","['0', 'X', 'browser', 'Browser']","['Arrest', 'Browbeat', 'receptacle', 'Goblet']","['Golden', 'Admission', 'Raffle', 'Train', 'Carnival', 'Ride']","['balance', 'Scottie', 'laser', 'Laser']","['pusty', 'walec', 'Porn', 'Video', 'You', 'You']","['Heckler', 'Slapstick', 'Funny', 'Central', 'Improv', 'Fluffy']","['Garrotxa', 'Pompeii', 'Peak', ""Dante's""]","['red', 'Rudolph', 'Breathing', 'Olfactory', 'Olfactory']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Piment,Haleine,Dragon,Souris,Letter,Fountain,Godzilla,Tattoo,Board,Grape,Revolution,Eis,Poup\u00e9e,Giant,Fountain,Appetizer,Bed,Handbuch,Jus,Blanket,Capitaine,Bl\u00e9,Hospital,Serie,Car,Chenille,Meerjungfrau,\u00c9pice,Cookie,Chef,Cake,Necklace,Nut,Astronaut,Lion,Chess,Emperor,Feuille,Dungeon,Tobacco,Operation,Wool,Cane,Cr\u00e2ne,Apfel,Brain,Pinguin,Chick,Western,Bow,Cockroach,Princess,Sponge,Panda,Scale,Candle,Napkin,Branch,Hermit,Bow,Wheat,Dinosaur,Sting,Poil,Mouse,Safari,Mug,Ticket,Beam,Tube,Comedy,Volcano,Nose,Circle
Guess,piment,haleine,Dragon,Souris,letter,alcohol,Godzilla,Tattoo,board,,,eis,Poup\u00e9e,Giant,fountain,appetizer,Bed,Anleitung,Jus,,capitaine,Bl\u00e9,Hospital,Serie,Car,cigale,Meerjungfrau,,cookie,Chef,Cake,Ring,Nut,space,Lion,Chess,,feuille,dungeon,Marihuana,Operation,wool,Cane,cr\u00e2ne,Apfel,Brain,,kid,Lasso,artist,Cockroach,Princess,sponge,Panda,,,,branch,Alone,Elastic,Wheat,Dinosaur,Sting,Poil,mouse,,Stem,Ticket,Engineer,Hub,Comedy,Volcano,Nose,Circle
