ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,465435499,465360189,465275593,465197257,465123370,464980828,464876793,464855305,464633099,464514959,464450775,464253893,464150236,464138744,464040748,463741555,463522901,463344834,463051734,462900913,462816417,462712995,462494850,462452055,462244582,462214466,461993852,461863604,461863322,461807447,461514671,461429339,461387732,461091037,461078968,461004079,460820116,460811997,460369474,459279309,458716764,458068629,458063347,457589195,456810278,456036077,455700764,455330446,454586755,453839362,449145581,446155644,441488112,374138794,344838144,322726720,319065151
Move,['21'],['22'],['18'],['16'],['12'],['25'],['27'],['9'],['29'],['32'],['18'],['84'],['7'],['19'],['18'],['37'],['55'],['31'],['42'],['29'],['56'],['52'],['65'],['65'],['72'],['85'],['64'],['46'],['41'],['54'],['82'],['47'],['55'],['49'],['14'],['54'],['28'],['93'],['74'],['39'],['19'],['67'],['57'],['57'],['80'],['83'],['87'],['93'],['11'],['82'],['72'],['36'],['102'],['1203'],['1486'],['1091'],['298']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,English,English,English,Deutsch,Français,English,English,English,English,Français,Français,Français,English,English,English,Français,Deutsch,English,Français,English,Deutsch,English,English,English,Français,English,English,English,Deutsch,Français,English,English,English,Deutsch,English,Français,English,English,Français,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Wald', 'Holz', 'Haus', 'Haus']","['Disco', 'Night', 'Golf', 'Truncheon']","['Glade', 'menorah', 'Melt', 'Wax', 'Flickering', 'LadyDi']","['Music', 'Ballroom', 'Boogie', 'tango', 'Tango']","['Hayday', 'Getreide', 'Ernten', 'Brotherstellungsbeitrag', 'Brot', 'Bier']","['T-shirt', 'Football', 'Bain', 'Corps']","['Hugger', 'spruce', 'Oak', 'house', 'Banyan', 'Banyan']","['dissapear', 'Rabbit', 'Illusion', 'illusionist', 'Copperfield', 'Copperfield']","['Wet', 'Aspiration', 'Catcher', 'Nightmare', 'Catcher', 'Nightmare']","['Stroke', 'Sweep', 'Paint', 'Tool', 'Bristles', 'Grooming']","['Porc', 'Verrat', 'Peppa', 'Tire-Bouchon', 'Truie', 'Truie']","['Centre', 'Fruit', 'Amande', 'Fruits']","['Fin', 'D\\u00e9sert', 'plage', 'Plage']","['Hygiene', 'Rain', 'water', 'wash', 'shampoo', 'gel']","['Euchre', 'Prostitute', 'Fool', 'Halloween', 'Taking', 'magic']","['Slippery', 'PowerPoint', 'Slip', 'playground', 'slip', 'playground']","['Carte', 'choix', 'd\\u00e9but', 'Fast-food', 'Restaurant', 'Restaurant']","['Karies', 'Spritze', 'Schmerz', 'Sp\\u00fclen', 'Bohrer', 'Bohrer']","['King', 'Exoskeleton', 'tv', 'band', 'Venom', 'Venom']","['m\\u00e9lange', 'Petit', 'Toux', 'Toux']","['Jamie', 'Cook', 'GordonRamsay', 'Master', 'Master', 'Master']","['Michael', 'Five', 'Footballspieler', 'Lamar']","['Chop', 'belt', 'martial', 'Kid', 'Strike', 'Taekwondo']","['prism', 'Giza', 'MLM', 'burial', 'Louvre', 'Mayans']","['Speach', 'lollipop', 'flavor', 'Sour', 'Taste', 'Tastebuds']","['Basket', 'Anse', 'Corbeille', 'Osier', 'Osier', 'osier']","['Gorgon', 'Pee', 'Snakes', 'petrifying', 'mythology', 'mythology']","['saguaro', 'prickly', 'Agave', 'cucumber', 'Thorns', 'Desert']","['Cupid', 'Pointy', 'Archer', 'Quiver']","['Lyon', 'Land', 'Europa', 'Disneyland', 'Staat', 'Baguette']","['netflix', 'Suite', '\\u00e9pisodes', 'T\\u00e9l\\u00e9', 'Friends', 'Kaamelott']","['pitch', 'pup', 'Peg', 'Camping']","['skid', 'glide', 'Water', 'Slip', 'Goo', 'Zissel']","['slow', 'reptile', 'Shelled', 'Hermann\\u2019s', 'not', 'turtle']","['ThomasGottschalk', 'Gl\\u00fccksspiel', 'TimmThaler', 'Gewinn']","['botanical', 'Grow', 'vegetable', 'plant', 'Herb', 'Soil']","['Contenant', 'Bouteille', 'Eau', 'D\\u2019eau']","['Ochre', 'Squirrel', 'name', 'Nut', 'Witch', 'Witch']","['Garden', 'Small', 'slow', 'slug', 'Slug', 'Slug']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['Fiddle', 'bout', 'tiny', 'Rosin', 'Hair']","['Hint', 'Gratuity', 'Gratuity', 'Gratuity']","['chanson', 'Raphael', 'maison', 'ambulante']","[""Queen's"", 'Daughter', 'Aurora', 'Tiana', 'Frog', 'Kisser']","['Baaa', 'Sacrificial', 'chops', 'Sheep', 'Mary', 'slaughter']","['Hat', 'Dry', 'Last', 'hay', 'Berry', 'Berry']","['Toaster', 'Microwave', 'pizza', 'Preheat', 'stove', 'Broiler']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Relics', 'building', 'Artifacts']","['castle', 'master', 'Underneath', 'keep']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['shop', 'pooh', 'Muller', 'muller']","['putter', 'association', 'Discotheque', 'Golf']","['Checkmate', 'Squares', 'Gambit', 'Bishop', 'Game', 'Game']","['Luffy', 'Hacker', 'Warez', 'Arrr']"
Mystery Word,H\u00fctte,Club,Candle,Dance,Weizen,Maillot,Tree,Magician,Dream,Brush,Cochon,Noyau,Sable,Shower,Trick,Slide,Menu,Zahnarzt,Scorpion,Sirop,Chef,Jackson,Karate,Pyramid,Tongue,Panier,Medusa,Cactus,Arrow,Frankreich,S\u00e9rie,Tent,Slide,Tortoise,Wette,Garden,Gourde,Hazel,Snail,Bande,Pearl,Violin,Tip,Caravane,Princess,Lamb,Straw,Oven,Crescent,Museum,Dungeon,Battery,Anchor,Corner,Club,Chess,Pirate
Guess,Rinde,Club,Candle,dance,Weizen,Lessive,tree,magician,,brush,Cochon,,Sable,Shower,Trick,Slide,Menu,Zahnarzt,Scorpion,m\u00e9tisse,chef,,Karate,Pyramid,Candy,Panier,medusa,Cactus,Arrow,Frankreich,S\u00e9rie,Tent,Slide,Tortoise,Wette,Garden,Vase,Acorn,Snail,,mussel,Bow,Word,Caravane,Princess,Lamb,straw,Oven,Crescent,,dungeon,Battery,,corner,club,Chess,pirate
