ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,592843530,592705908,592639961,592616952,592198923,592187094,591861609,591945957,590878816,591545297,591717906,591469733,591618943,591524567,590312067,590894606,591303481,591124306,590799889,590849040,590663709,590380413,590226956,589346455,589854547,589841119,589592845,589780936,589675872,588872448,589125575,589127775,588375346,588966623,588560837,588555012,588399934,587434251,587257186,587210249,586948891,586324912,586101657,585996255,585390273,585222684,581767722,581442718,577852826,576920182,577180892,576762350,575798268,574192970,571815545,570591778,570734438,569169544,567406997,561440098,559608546,555624853,546837128,542849457,478416865,470247957,417255169
Move,['36'],['9'],['21'],['59'],['19'],['22'],['14'],['35'],['16'],['52'],['21'],['56'],['42'],['9'],['12'],['9'],['24'],['42'],['28'],['43'],['11'],['12'],['47'],['66'],['49'],['22'],['63'],['47'],['91'],['16'],['72'],['81'],['56'],['110'],['80'],['61'],['85'],['78'],['93'],['37'],['102'],['24'],['59'],['119'],['90'],['64'],['9'],['188'],['50'],['10'],['91'],['26'],['65'],['65'],['90'],['755'],['38'],['224'],['387'],['694'],['237'],['76'],['508'],['1310'],['1805'],['2910'],['3197']
Mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+
Language,Français,English,Deutsch,English,Deutsch,English,English,English,Deutsch,English,English,Français,Français,Deutsch,English,English,English,English,Deutsch,English,English,English,English,Français,Français,English,Deutsch,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,English,Français,English,English,Français,English,Deutsch,English,English,Français,English,Français,English,Français,English,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Clown', 'Spectacle', 'amphith\\u00e9\\u00e2tre', 'Pinder']","['Potter', 'Wizzard', 'Ollivander', 'wave', 'wooden', 'Stick']","['Suppe', 'Kugel', 'gelb', 'Hals', 'rund', 'Rund']","['muscat', 'fruit', 'green', 'red', 'Raisins', 'Vineyard']","['fremd', 'neu', 'Film', 'Predator', 'Roger', 'ALF']","['Bridgerton', 'carat', 'Neil', 'forever']","['Brisket', 'Cookout', 'Ribs', 'Ribs']","['roar', 'pride', 'mufasa', 'mane', 'mane']","['80er', 'Querdenkerin', '99Luftbalons', 'S\\u00e4ngerin', 'S\\u00e4ngerin']","['Japanese', 'Taekwando', 'LaRusso', 'Dojo']","['Line', 'conduit', 'Warp-tube', 'Dream']","['Ski', 'moto', 'protection', 'Heaume', 'JBL']","['Compl\\u00e8te', 'F\\u00e9vrier', 'Bretonne', 'Suzette']","['Billund', 'Ninjago', 'Belville', 'Spielbaustein', 'Noppenbau', 'D\\u00e4nenspielzeug']","['forest', 'deciduous', 'Beech', 'Elm', 'birch', 'oak']","['Brewing-vat', 'frog', 'warlock', 'Agatha', 'Hermione', 'Hermione']","['piercing', 'charliesheen', 'Press', 'Wall', 'Muffin', 'Construction']","['Stub', 'Train', 'Parking', 'Ride']","['Schildkr\\u00f6te', 'Perlmutt', 'Einsiedlerkrebs', 'compostella', 'Meerjungfrauenbekleidung', 'Meerjungfrauen-BH']","['siberian', 'Striped', 'Majestic', 'Roar', 'cat', 'Cat']","['joke', '4X4', 'hook', 'pirate', 'Pirate']","['Head', 'Boob', 'Cantaloupe', 'Rock', 'Rotund', 'Fruit']","['Color', 'Amber', 'Brownish', 'Eyes', 'Nut', 'Nut']","['Nutella', 'Fruit', 'Martin', 'Tcha\\u00efkovski', 'Casse', 'Casse']","['Chirurgie', 'Calcul', 'Billard', 'Chirurgien']","['African', 'trip', 'Tata', 'Chocolate']","['Ohrwurm', 'C-Dur', 'Chor', 'Stimmumfang', 'Gesang', 'Melodie']","['Magasin', 'Cher', 'Citi', 'Rompoyn']","['bob', 'Squarepants', 'Absorb', 'Ocean', 'square', 'cake']","['spray', 'Gardening', 'sprinkler', 'Water', 'water']","['Vending', 'CNC', 'washable', 'Florence', 'Mechanical', 'Learning']","['Freeway', 'Celtics', 'Ireland', 'Green', 'Lucky', 'Lucky']","['Riesling', 'Merlot', 'Niagara', 'Vineyard', 'zinfandel', 'bordeaux']","['Lait', 'animal', 'Mouflon', 'crottin', 'Seguin', 'Seguin']",['Crisp'],"['Waterspout', 'Ascender', 'land', 'crab', 'brown', 'recluse']","['Rodent', 'scoundrel', 'vermin', 'Vermin']","['hooves', 'mane', 'petite', 'ride', 'Cowboy', 'UPS']","['Junkie', 'sharp', 'Haystack', 'Knitting', 'Knitting', 'haystack']","['Canyon', 'Travis', 'Pond', 'Great', 'Titicaca', 'Tittycaca']","['Festival', 'Lyric', 'Melody', 'lyrics.', 'Melody', 'melody']","['Les', 'Parisiennes', 'Avant', 'Nuit', 'F\\u00eate', 'Partie']","['fishing', 'throw', 'harpoon', 'roman', 'stab', 'hunt']","['P\\u00e9loponn\\u00e8se', 'crime', 'tranch\\u00e9e', 'hache']","['Spiked', 'bag', 'fruit', 'Magazine', 'boxer']","['cloud', 'heavens', 'White', 'Azure', 'blue', 'Blue']","['Winner', 'award', 'bronze', 'Olympics', 'Olympic', 'olympic']","['Nose', 'Joker', 'Pennywise', 'It']","['Cochon', 'Th\\u00e9', 'Abri', 'Maison', 'Bateaux', 'Bateau']","['Mug', 'goblet', 'Saucer', 'coffee', 'Jockstrap']","['tuichi', 'George', 'Liane', 'Mowgli']","['kleenex', 'Therapist', 'Soft', 'Mucus', 'Skin', 'Apchi']","['Floss', 'Tales', 'Pixie', 'Godmother']","['Radar', 'Pikachu', 'Buzz', 'Buzz']","['Prick', 'Wasp', 'bee', 'Mosquito']","['Kautschuk', 'Kau', 'Gelantine', 'Dehnbar']","['Fouton', 'Leather', 'Potato', 'Pull-Out', 'Sofa', 'Sofa']","['Fire', 'zippo', 'Fluid', 'Bic']","['Drogue', 'Canne', 'Glace', 'Bonbon']","['Rock', 'Monkey', 'Mountain', 'bouldering', 'Ladder']","['Film', 'Insecte', 'Voiture', 'Voiture']","['Squares', 'hot', 'white', 'brown', 'fountain', 'Strawberry']","['surf', 'tsunami', 'Impr\\u00e9cis', 'Courant']","['Hang', 'Coil', 'Tug', 'Tension', 'Knots', 'Knots']","['Nez', 'Normand', 'Narine', 'Birdie', 'Noir', 'Noir']","['OXO', 'Shares', 'Gravy', 'Mooooo', 'options', 'inventory']","['Butane', 'Zippo', 'Cigarette', 'Bic', 'fluid', 'Flint']"
Mystery Word,Cirque,Wand,Klo\u00df,Grape,Alien,Diamond,Barbecue,Lion,Nena,Karate,Pipe,Casque,Cr\u00eape,Lego,Tree,Witch,Stud,Ticket,Muschel,Tiger,Plank,Melon,Hazel,Noisette,Op\u00e9ration,Safari,Lied,Carrefour,Sponge,Hose,Machine,Clover,Wine,Ch\u00e8vre,Coffee,Spider,Rat,Pony,Needle,Lake,Song,Soir\u00e9e,Spear,Guerre,Punch,Sky,Medal,Clown,Port,Cup,Jungle,Tissue,Fairy,\u00c9clair,Sting,Gummi,Couch,Lighter,Sucre,Climb,Coccinelle,Chocolate,Vague,Rope,Trou,Stock,Lighter
Guess,Cirque,Wand,Klo\u00df,wine,Alien,Diamond,Barbeque,Lion,Nena,Karate,pipe,Casque,Cr\u00eape,Lego,tree,witch,Nose,Ticket,H\u00fclse,Tiger,point,Melon,Iris,Noisette,Operation,safari,Song,Carrefou,sponge,hose,Machine,croker,Wine,Ch\u00e8vre,Potato,spider,Rat,Pony,,Lake,music,Noel,leister,Guerre,,Sky,medal,Clown,cabane,,Jungle,Tissue,fairy,Flash,Sting,Gummi,Couch,Lighter,Sucre,climb,Fourmis,chocolate,Vague,Rope,Trou,Stock,Lighter
