ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66
Table Number,450610059,450530103,450500494,450474638,450311858,450276875,450272213,449891890,449727911,449634138,449639325,449617826,449484948,449410963,449361549,449210818,449149571,449106554,448910094,448876762,448763906,448705290,448579291,448499497,448494580,448202573,448123335,448065407,447878128,447667140,447641179,447438212,446892113,446753981,446733878,446545117,446514318,446503684,446492382,446384335,445742197,445612883,445363392,444706980,443994643,443870122,443403998,443300228,443085305,442941057,441488112,441032575,440978972,440225058,435781132,431028877,430526833,426921218,393621459,374138794,363390977,357001162,350584338,350481361,348302073,314877288
Move,20,16,8,12,18,18,24,47,36,28,5,28,17,57,79,11,75,56,68,22,37,55,90,62,68,40,42,72,54,76,100,57,109,65,91,36,20,38,29,78,87,88,91,104,68,87,31,18,45,67,102,15,7,107,11,280,18,227,812,1065,1177,1748,2822,3815,2099,3314
Clues,"['Seedless', 'Bunch', 'Concorde', 'Vine']","['Simba', 'mufasa', 'crini\\u00e8re', 'mane', 'Aslan']","['Bd', 'Bleach', 'Japon', 'Naruto', 'Naruto']","['Advokat', 'Rechtsangelegenheiten', 'F\\u00fcrsprecher', 'Vertreter', 'Jurist', 'Matlock']","['snake', 'Implant', 'yarn', 'wrap', 'Spiral', 'Hormonal']","['quay', 'masterlock', 'unscrambles', 'cipher', 'Largo', 'West']","['bacteria', 'food', 'rotting', 'bread', 'blackened', 'grout']","['Brown', 'Nut', 'Eyes', 'Eyecolour']","['barbie', 'Poupon', 'Corolle', 'Jouet', 'vaudou', 'Vaudou']","['Empereur', 'Estropi\\u00e9', 'pingouin', 'animal', 'DuCap', 'oiseau']","['Primat', 'Banane', 'Schimpanse', 'Lemur']","['Theater', 'Make', 'Crime', 'behind', 'Actor', 'act']","['Signal', 'Smolder', 'Cough', 'Detecter', 'Haze']","['Maracaibo', 'Libertalia', 'Booty', 'Panda']","['Gun', 'Equipment', '88mm', 'Device']","['Box', 'Hammer', 'Spanner', 'Spanner']","['extracteur', 'Press\\u00e9', 'nectar', 'Multivitamin\\u00e9', 'Liquide', 'Fruits']","['Round', 'Cantaloupe', 'honeydew', 'honeydew', 'honeydew']","['Music', 'lyrics', 'Rythme', 'Birthday', 'Bird', 'writer']","['Business', 'Paw', 'D.', 'Luffy']","['audible', 'Three', 'trigger', 'Snooze', 'fire', 'Fire']","['Dorothy', 'elevation', 'Leash', 'achilles', 'foot', 'sole']","['animal', 'Glace', 'costard', 'Batman', 'Papa', 'happy-feet']","['Afrika', 'Jeep', 'Savannah', 'Tour']","['Chapeau', 'Morille', 'Bolet', 'Toad', 'Girolle', 'girolle']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Pact', 'Partnership', 'Joint', 'Powers', 'Axis', 'Tactical']","['insecte', 'chrysalide', 'Red\\u00e9marre', 'red\\u00e9marre', 'Processionnaire', 'processionnaire']","['Monkeys', 'Barnum', 'acrobats', 'Soleil', 'Ringleader', 'Tent']","['water', 'Apres', 'Hill', 'lift', 'Chalet']","['institution', 'Decouvert', 'HSBC', 'Compte', 'Route', 'Livret']","['Up', 'Raglon', 'card', 'sheath']","['Splinter', 'prokaryotes', 'mitochondrion', 'mitosis', 'mitosis', 'mitochondrial']","['Twix', 'Skittles', 'Cane', 'Caries', 'Lollies', 'Lolly']","['Smeagol', 'toss', 'Tone', 'Engagement', 'Marriage', 'Telephone']","['Surprise', 'noire', 'Contenant', 'Cadeau', 'chocolat', 'Lauriane']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Permanent', 'removal', 'Skin', 'Skinart']","['...stiefel', 'Kau', 'Arabicum', 'Haar']","['red', 'teeth', 'orifice', 'Gape', 'Speak', 'Speak']","['Green', 'Peyote', 'Saguaro', 'Saguaro']","['Cosy', 'metamorphasise', 'Movie', 'Silk', 'Envelop']","['break', 'Music', 'Foxtrot', 'samba', 'Waltz', 'prom']","['Foosball', 'Periodic', 'pool', 'Desk', 'desk', 'desk']","['Frigate', 'Sail', 'Captain', 'Fishing', 'Ship', 'transport']","['pedals', 'Beatles', 'chain', 'Shimano', 'ride', 'Penny-Farthing']","['Ruthless', 'swashbuckler', 'penzance', 'mainsail', 'Privateer', 'privateer']","['Pink', 'Flying', 'Woolley', 'Mammoth', 'Horton', 'Babar']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['welding', 'joining', 'suit', 'tailor', 'Sew', 'Join']","['0', 'X', 'browser', 'Browser']","['toot', 'trombone', 'honk', 'honk']","['poumpoum', 'toile', 'huit', 'Parker', 'Octopode']","['fastener', 'chocolate', 'benjamin', 'moon']","['Funny', 'Pander', 'Me', 'sense', 'hilarious']","['Major', 'Opposite', 'small', 'underage', 'Under', 'Age']","['Urticant', 'Chicoucougna', 'Insecte', '\\u00c9t\\u00e9']","['dawn', 'Leghorn', 'RWBY', 'Poultry']","['Terre', 'Fruit', 'cerise', 'Centre', 'Centre', 'centre']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Grape,Lion,Manga,Anwalt,Coil,Key,Mold,Hazel,Poup\u00e9e,Manchot,Affe,Scene,Smoke,Pirate,Machine,Tool,Jus,Melon,Song,Monkey,Alarm,Heel,Pingouin,Safari,Champignon,Grape,Alliance,Chenille,Circus,Ski,Banque,Sleeve,Cell,Candy,Ring,Bo\u00eete,Meerjungfrau,Tattoo,Gummi,Mouth,Cactus,Cocoon,Dance,Table,Boat,Bicycle,Pirate,Elephant,Pinguin,Bow,Anchor,Scale,Candle,Napkin,Poil,Seam,Safari,Horn,Araign\u00e9e,Button,Humor,Minor,Moustique,Rooster,Noyau,Circle
Guess,Grape,lion,Manga,Anwalt,Coil,Key,Mold,,poup\u00e9e,Manchot,Affe,Movie,Smoke,Pirate,cannon,NAIL,Jus,Melon,party,,alarm,Heel,Pingouin,Safari,Champignon,,Ally,,circus,ski,Banque,Sleeve,,candy,Ring,Boite,Meerjungfrau,Ink,Gummi,Mouth,Cactus,cocoon,Dance,Table,Boat,bicycle,Pirate,Elephant,,artist,,,,,Poil,seam,,Trumpet,Araign\u00e9e,Button,Humour,Minor,Moustique,Rooster,Noyau,Circle
