ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74
Table Number,527029597,526988002,526517188,526510288,526375460,526224139,526250626,525733903,525765501,525545587,525572868,525436539,525466461,525366950,525274507,524951290,524883574,524684396,524646337,524772379,524760524,523678936,524426030,524276331,523341760,523392653,523169224,522976021,522586978,522168663,522043003,522074776,521939464,521586091,521036920,521576994,520391399,520589419,520664076,520413498,519556051,517973951,517678078,517095134,517039024,516738278,515518017,515417691,514749563,510522677,509897088,508761165,508116165,506713688,504783443,498938279,496712411,489266717,489194416,480162112,464921867,431028987,426921218,417255169,405054016,396307534,381826421,381777020,348838927,343894377,336562502,322726720,319065151,317609821
Move,['5'],['33'],['14'],['19'],['6'],['18'],['12'],['14'],['18'],['19'],['31'],['17'],['57'],['46'],['42'],['29'],['46'],['41'],['36'],['54'],['44'],['84'],['36'],['55'],['55'],['63'],['70'],['86'],['65'],['82'],['5'],['118'],['66'],['83'],['55'],['11'],['21'],['17'],['74'],['76'],['58'],['17'],['90'],['139'],['35'],['488'],['31'],['44'],['67'],['92'],['73'],['234'],['75'],['63'],['31'],['2173'],['440'],['37'],['608'],['45'],['144'],['1343'],['907'],['2191'],['2457'],['590'],['957'],['1582'],['2013'],['2875'],['1980'],['1305'],['467'],['2063']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,English,Français,English,Français,English,English,Français,Français,English,English,Français,English,Français,English,English,English,English,Français,Deutsch,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,Deutsch,Français,English,English,Français,English,Deutsch,English,English,Français,English,Deutsch,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['spare', 'reaps', 'weapon', 'fish']","['Retail', 'Plug', 'discount-retail', 'shop']","['Kwai', 'Euchre', 'Terabithia', 'London', 'London', 'London']","['cercle', 'Soleil', 'Diametre', 'Laser', 'supermarch\\u00e9', 'Supermarch\\u00e9']","['Fiddle', 'Instrument', 'String', 'quartet', 'Strings', 'strings']","['Pliss\\u00e9e', 'Tutu', 'garment', '\\u00e9t\\u00e9', 'White', 'avocat']","['legal', 'gay', 'Ceremony', 'Reception', 'Union', 'Love']","['paon', '\\u00e9quilibre', 'v\\u00e9lo', 'folle']","['Pane', 'Window', 'Windshield', 'Chipped', 'Glimmer', 'Looking']","['\\u30ed\\u30b1\\u30c3\\u30c8', '\\u30c8\\u30ed\\u30d4\\u30ab\\u30eb', '\\u3061\\u307c\\u3067\\u30fc', '\\u307e\\u3057\\u3093\\u304c\\u3093', '\\u30d1\\u30fc\\u30de', '\\u30bf\\u30c3\\u30c1\\u306e\\u3044\\u306c']","['Slipknot', 'Fer', 'Rammstein', 'Rammstein', 'Acier', 'Acier']","['Goldblum', 'P\\u00eache', 'Bzzz', 'Tapette', 'Tapette']","['\\u305d\\u3093\\u307e\\u3055\\u3088\\u3057', '\\u30d0\\u30a4\\u30c7\\u30f3', '\\u30af\\u30a4\\u30f3\\u30c8\\u30ea\\u30a6\\u30b9\\u30fb\\u30ab\\u30f3\\u30c9', '\\u30d6\\u30c3\\u30b7\\u30e5', '\\u30b7\\u30eb\\u30fb\\u30f4\\u30fb', '\\u30b7\\u30eb\\u30fb\\u30f4\\u30fb']","['Green', 'Lucky', 'honey', 'Shamrock', 'Clubs', 'Patrick']","['D\\u00e9capitation', 'R\\u00e9volution', 'condamnation', 'trancher', 'Execution', 'XVI']","['Thunder', 'Marvel', 'blizzard', 'Lightning', 'weather', 'weather']","['Boire', 'eau', 'Bouteille', 'Randonn\\u00e9e', 'Contenant', 'Cruche']","['Sandstorm', 'Pudding', 'cactus', 'Schorpioen', 'Droog']","['song', 'worm', ""wrestler's"", 'cauliflower', 'auditory', 'organ']","['Popocat\\u00e9petl', 'Spews', 'active', 'Etna', 'Pompei', 'Pompeii']","['Ore', 'Jewelry', 'panning', 'sluice', 'Bullion', 'Bars']","['d\\u00e9vastatrice', 'spirale', 'Ouest', 'Casse', 'cyclone', 'tourbillon']","['R\\u00fcckschlagspiel', 'Ballspiel', 'Federer', 'Ballsport', 'Ball', 'Schl\\u00e4ger']","['cacao', 'Wonka', 'Milka', 'Lindt', 'Lindt', 'Lindt']","['Drake', 'Wyvern', 'komodo', 'creature', 'Toothless', 'zodiac']","['Baleine', 'Mine', 'Adoucisseur', 'Condiment', 'Marais', 'Marais']","['Absorbant', 'Bob', 'Bob', 'Bob']","['Square', 'Azul', 'Carcassonne', 'Terracotta', 'mosaic', 'mosaic']","['shrank', 'roving', 'Gathering', 'itchy']","['seedling', 'Belgium', 'Brussels', 'Tiny', 'bean', 'bean']","['Tail', 'Ride', 'Eeor', 'Grandad']","['accesorio', 'Se\\u00f1or', 'Boina', 'Limosna', 'Lana', 'Lana']","['Coffee', 'Face', 'Fatty', 'Milk', 'Whipped', 'Sour']","['Clippers', 'Grass', 'Sharp', 'Sheering', 'cut', 'Cut']","['tequila', 'headwear', 'Som', 'Brero']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['spannen', 'Abschleppen', 'Strick', 'Seil', 'Seil']","['Video', 'aufzeichnen', 'Aufnahmeger\\u00e4t', 'Aufnahmeger\\u00e4t', 'Aufnahmeger\\u00e4t']","['Jonagold', 'iMac', 'brand', 'cider', 'Honeycrisp', 'Envy']","['Stahl', 'rostig', 'Rohstoff', 'Element', 'Metall', 'Bahn']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Gewinnen', 'Preis', 'Sieger', 'Trinkgef\\u00e4\\u00df', 'DFB']","['Magnum', 'Bouchon', 'Bulles', 'Mariage']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Food', 'Time']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['moby', 'Orca', 'Beluga', 'baluga']","['\\u00c4rzte', 'Randale', 'rockig', 'Rockmusik']","['12', 'Hanukah', 'sagittarius', 'Santa', 'Santa']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Logement', 'Habitation', 'Construire', 'Domicile']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Tuareg', 'Dune', 'Heiss', 'Sand', 'Oase', 'Trocken']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Carrot', 'Drink', 'squeezed', 'beverage', 'Orange', 'Orange']","['Tourist', 'Beauty', 'Movie', 'Main', 'Fatal', 'Fatal']","['crossword', 'Printed', 'Headline', 'Journalist']","['longues', 'vues', 'tia', 'tamara']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['Japanese', 'assassins', 'Teenage', 'Mutant']","['Chew', 'Nicotine', 'Cigarette', 'Virginia']","['Snickers', 'Twizzlers', 'Cane', 'Floss']","['jump', 'Polish', 'Slopes', 'Powder', 'Downhill', 'Downhill']","['Cookies', 'Sherbet', 'pastry', 'pie']","['Getaway', 'Holiday', 'Out', 'Relax', 'Travel', 'Travel']","['Football', 'sewage', 'inflate', 'foot']","['Crutch', 'Sugar', 'Candy', 'Candy']","['art\\u00e9riel', 'Spatial', 'Battlestar', 'Veine', 'Coronaires', 'Flotte']","['In', 'Coffin', 'hammer', 'target']","['outil', 'feuilles', 'B\\u00eache', 'Dents', 'Jardin', 'Pelle']","['Cake', 'Trophy', 'Drink', 'Mug', 'Tea', 'Tea']","['tiramis\\u00fa', 'danonino', 'brownie', 'fruit']","['dur', 'Automatique', 'Verstaepen', 'F1', 'hamilton', 'Auto']"
Mystery Word,Spear,Outlet,Bridge,Rayon,Violin,Robe,Marriage,Roue,Glass,Punch,M\u00e9tal,Mouche,President,Clover,Guillotine,Storm,Gourde,Desert,Ear,Volcano,Gold,Tornade,Tennis,Chocolate,Dragon,Sel,Sponge,Tile,Wool,Sprout,Donkey,Hat,Cream,Shears,Sombrero,Guard,Train,Rope,Rekorder,Apple,Eisen,Sail,Pokal,Champagne,Cake,Meal,Poup\u00e9e,Whale,Punk,December,Coffee,Maison,Spice,W\u00fcste,Oven,Juice,Attraction,Newspaper,Jumelles,Whale,Ninja,Tobacco,Candy,Ski,Dessert,Vacation,Pump,Cane,Vaisseau,Nail,R\u00e2teau,Cup,Dessert,Pilote
Guess,fishing,Outlet,Bridge,rayon,Violin,Jupe,Marriage,roue,Glass,punch,Metal,mouche,president,Clover,Guillotine,Weather,Gourde,Dessert,Ear,Volcano,Gold,Tornade,Tennis,Chocolate,dragon,sel,Sponge,tile,Wool,sprouts,Donkey,Hat,Cream,Lawn,Mexico,,train,Car,Recorder,Apple,Eisen,sail,Pokal,Champagne,cake,Dinner,Poup\u00e9e,whale,B\u00e4nd,December,coffee,Maison,Spice,W\u00fcste,fry,juice,event,Newspaper,Jumelle,whale,Ninja,tobacco,candy,Ski,Dessert,vacation,pump,Cane,Vaisseau,Nail,r\u00e2teau,Cup,Dessert,pilote
