ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75
Table Number,494611252,494232956,493769667,494239717,494101307,493820738,493924887,493651377,493849581,493611700,493453582,493464230,493449028,493546864,493192407,493183090,493011310,492972524,493000572,492924419,492559387,492741727,492612503,492336626,492241175,490945085,491982589,491749709,491092635,491780475,491706632,491448352,491305856,490814407,490280100,490491101,489469138,489884111,489499928,489393325,488796428,489005659,488443426,488443714,488042682,487420404,487275447,487721649,486624292,483967058,484682575,484435490,481747388,481212678,480638723,479677325,478658601,475857014,471793759,466081205,466083684,466084384,465731184,465733714,465664137,465664095,465664206,465664286,465668656,465435499,444471586,387173467,358827793,348838927,338553253
Move,['30'],['6'],['7'],['9'],['5'],['24'],['9'],['17'],['21'],['56'],['7'],['35'],['28'],['30'],['56'],['19'],['22'],['38'],['57'],['36'],['36'],['55'],['45'],['56'],['30'],['10'],['45'],['36'],['14'],['48'],['47'],['65'],['38'],['45'],['37'],['52'],['69'],['84'],['79'],['78'],['84'],['57'],['72'],['60'],['58'],['72'],['66'],['91'],['47'],['39'],['96'],['55'],['73'],['54'],['16'],['82'],['63'],['10'],['74'],['48'],['49'],['46'],['38'],['48'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['1417'],['2035'],['1610'],['1781']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Real-time • Normal speed (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+
Language,Français,Français,English,English,English,English,English,English,English,English,Deutsch,English,Français,English,English,English,English,Français,Deutsch,Français,English,English,English,Français,English,English,Français,Français,Deutsch,English,Français,English,Français,English,Français,English,Français,English,English,English,English,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Organis\\u00e9e', 'Annonce', 'Amis', 'Original']","['Papillon', 'Rampant', 'Roue', 'Tank', 'Urticante', 'Cocon']","['Baked', 'Crisp', 'Oreos', 'Chip']","['Hunt', 'Planet', 'gold', 'Ingot', 'Burried', 'Pirate']","['Drink', 'Bottle', 'Whiskey', 'Whiskey']","['Airplane', 'Lumber', 'game', 'Chalk', 'Monopoly']","['Catholic', 'Religion', 'Rome', 'Papacy', 'Religious', 'religious']","['circular', 'Shallot', 'idea', 'Lamp', 'Edison']","['Checkers', 'Draughts', 'Pawn', 'Rook', 'Pawns', 'Rooks']","['Afbryder', 'Tast', 'Lukke', 'Rund']","['Klempner', 'Peach', 'Handwerker', 'Bowser']","['Superman', 'verb', 'Float', 'superhero']","['cristaux', 'poudreuse', 'Flocon', 'Reine', 'Ski', 'Pluie']","['coiffure', 'fashioner', 'costume', 'designer', 'Manicurist', 'Fashiomista']","['Arrowhead', 'weapon', 'Britney', 'Asparagus', 'Harpoon', 'Harpoon']","['Islington', 'Wings', 'Cherubim', 'Seraphim', 'Delight', 'Raphael']","['tragedy', 'Play', 'Quiet', 'Movie']","['Salp\\u00eatri\\u00e8re', 'Chimio', 'Urgences', 'Charit\\u00e9', 'urgences', 'Charit\\u00e9']","['Berliner', 'Crepes', 's\\u00fc\\u00df', 'Deutsch']","['Coca\\u00efne', 'Flocon', 'N\\u00e9v\\u00e9', 'hiver', 'bonhomme', 'Blanche']","['hopping', 'Gold', 'Cheers', 'Club', 'saloon', 'saloon']","['pollinator', 'Buzz', 'Maya', 'Hive', 'keeper', 'Hexagon']","['Museum', 'Jurassic', 'Velociraptor', 'Pterodactyl', 'Pterodactylus', 'Pterodactyl']","['Digestif', 'Acier', 'Dentifrice', 'Hit']","['holstein', 'flesh', 'Bulgogi', 'Shaken', 'Kobe', 'Wagyu']","['Kettingen', 'Knippen', 'Gereedschap', 'Gereedschap']","['Gouache', 'Acrylique', 'Monet', 'Tag', 'Tableau', 'graffiti']","['Garfield', 'Mambo', 'Minou', 'Domestique', 'Mumbo', 'Marguerite']","['Gutvampir', 'Angel', 'Serie', 'Summers']","['Curse', 'Sarcophagus', 'Corpse', 'Linens', 'wrapped', 'Wrapped']","['Vacille', 'Mur', 'Camus', 'Neige', 'Niagara', 'Niagara']","['super', 'Night', 'vegetable', 'Store', 'Grocery', 'Groceries']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['\\u0411\\u0435\\u043b\\u0430\\u0440\\u0443\\u0441\\u044c', '\\u041c\\u0430\\u0441\\u043b\\u043e', '\\u041a\\u0430\\u0440\\u0442\\u043e\\u0448\\u043a\\u0430', '\\u0411\\u0443\\u0440\\u0433\\u0435\\u0440\\u043a\\u0438\\u043d\\u0433', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441', '\\u041c\\u0430\\u043a\\u0434\\u043e\\u043d\\u0430\\u043b\\u044c\\u0434\\u0441']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['column', 'levels', 'list', 'morethanone', 'books', 'Books']","['Ariane', 'bobine', 'Cuivre', 'Aiguille', 'electrique', 'Laine']","['Mack', 'slicing', 'Butter', 'Blade', 'fork', 'fork']","['Ringo', 'Centauri', 'Pole', 'Sol', 'White', 'Dwarf']","['Translucent', 'Sand', 'Windows', 'Stemware']","['daiquiri', 'Bacardi', 'distillate', 'Route', 'yohoho', 'Yohoho']","['Pick', 'cherish', 'raisin', 'fruit', 'Blossom', 'blossom']","['Cleansing', 'Duckie', 'soak', 'soak']","['Genie', 'Liter', 'Beer', 'Water']","['contraire', 'attaque', 'Arche', 'Elephant', 'Self', 'Riposte']","['TORCH', 'MOTH', '-craft', '-thrower', 'Candle', 'Lighter']","['Computer', 'Sickness', 'Varicella', 'Flu', 'Malware', 'Malware']","['racket', 'Court', 'federer', 'serve', 'Djokovic', 'Djokovic']","['Hot', 'Eruption', 'Lava', 'Lava']","['R\\u00e9paration', 'Bricolage', 'Tournevis', 'Marteau']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['sun', 'constellation', 'Movie', 'Astronomy', 'Polaris', 'Asterisk']","['Twilight', 'Edward', 'Bella', 'Bat', 'chocula', 'sparkle']","['blue', 'passcode', 'Hart', 'Smith']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Haystack', 'Pins', 'thread', 'Thread', 'vaccine', 'Vaccine']","['Newton', 'lab', 'biology', 'biology']","['Free', 'Bird', 'Nicolas', 'Bars', 'actor', 'avoidant']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['happy', 'annually', 'another', 'year']","['Crimson', 'and', 'lucky', 'irish']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Helios', 'Rise', 'Star', 'Burning', 'Day', 'shine']","['tir-a', '-carquois', 'Boutant', 'Chasse']","['Molkky', 'Pastis', 'Cochonnet', 'Boules', 'cochonnet', 'Boules']","['Friend', 'Head', 'honeydew', 'Baller', 'Honeydew', 'baller']"
Mystery Word,Bande,Chenille,Cookie,Treasure,Flask,Board,Pope,Bulb,Chess,Button,Mario,Fly,Neige,Stylist,Spear,Angel,Theater,H\u00f4pital,Pfannkuchen,Neige,Bar,Bee,Dinosaur,Tube,Beef,Pliers,Peinture,Chat,Buffy,Mummy,Chute,Market,Baleine,Fries,Valise,Series,Fil,Knife,Star,Glass,Rum,Cherry,Bath,Bottle,D\u00e9fense,Flame,Virus,Tennis,Volcano,Outil,Quarter,Root,Star,Vampire,Lock,Guard,Needle,Science,Cage,Coin,Bar,Stone,Birthday,Clover,Envelope,Plastic,Card,Soap,Mill,Poker,Vegetable,Sun,Arc,P\u00e9tanque,Melon
Guess,Bande,Chenille,Cookie,Treasure,wine,board,Christian,bulb,chess,,,Fly,Neige,Stylist,Spear,Angel,Theater,Hopital,Pfannkuchen,Neige,Bar,Bee,Dinosaur,Tube,beef,Nagels,Peinture,Chat,,Mummy,albert,Market,Baleine,fries,valise,,fil,knife,Star,glass,run,Grape,Soap,Bottle,D\u00e9fense,Flame,Virus,Tennis,Volcano,Outil,mix,,Star,Vampire,lock,guard,needle,Science,cage,Coin,Bar,Stone,Birthday,Clover,Bag,Cosmetics,Card,Soap,Mill,Poker,Vegetable,Sun,Arc,P\u00e9tanque,Best
