ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,460469609,460397321,460224298,460210524,460137613,459471977,459439638,459349513,459300493,458931484,458894035,458853620,458814729,458716764,458378974,458285032,458063347,458018463,457961218,457884605,457749670,457272728,457235025,457064795,456915945,456908720,456808852,456727197,456700192,456487286,456395238,456275825,456191515,456126993,455330446,455303315,455166323,455143990,455042660,454757031,454586755,454507210,453839362,451217602,449955800,449727973,448202573,446514318,446155644,441488112,422619886,417255169,411382679,405054016,381826421,363390977,357001162,348838927,336562502,322726720,314877288
Move,['7'],['5'],['5'],['9'],['12'],['18'],['56'],['12'],['14'],['30'],['44'],['32'],['37'],['18'],['27'],['67'],['14'],['36'],['45'],['57'],['37'],['49'],['51'],['9'],['37'],['18'],['30'],['36'],['29'],['66'],['77'],['91'],['36'],['58'],['56'],['56'],['73'],['45'],['56'],['52'],['11'],['43'],['82'],['66'],['135'],['65'],['40'],['20'],['36'],['102'],['378'],['964'],['626'],['1106'],['594'],['1339'],['1799'],['1403'],['1430'],['1063'],['3314']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Fast Turn-based • 12 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Deutsch,English,English,English,Français,English,English,English,English,Français,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,Deutsch,English,English,English,English,English,Deutsch,English,English,Français,English,English,English,English,Français,Français,Français,Français,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Crimson', 'Trefoil', 'Lucky', 'Lucky']","['Meerestier', 'Zwiebeln', 'Angeln', 'Pizza']","['Female', 'bovine', 't-bone', 'milk']","['roquefort', 'Edam', 'Neufch\\u00e2tel', 'Feta', 'Brie', 'Gouda']","['captivity', 'Jail', 'Closed', 'Bird', 'tiger', 'prison']","['Mar\\u00e9e', 'Meunier', 'Vent', 'R\\u00e9sistant', 'Lettres', 'Rouge']","['don', 'italian', 'gangsters', 'Mob', 'Godfather', 'Capone']","['Leo', 'Mufasa', 'africa', 'cat', 'Witch', 'Wardrobe']","['Glide', 'roller', 'Rollerblade', 'Board']","['vegtables', 'plantbed', 'Ofeden', 'Crops']","['marteau', 'jinbe', 'baleine', 'Squale']","['Alcohol', 'Can', 'Barrel', 'Belly']","['frozone', 'hearts', 'follow', 'tie', 'spades', 'Wedding']","['Freshwater', 'Oyster', 'Clam', 'Necklace', 'Necklace', 'Necklace']","['bond', 'Bar', 'cosmopolitan', 'Cruise', 'negroni', 'Screwdriver']","['fairytale', 'Triton', 'undersea', 'Hybrid', 'Fishwoman']","['Coppertop', 'Energetic', 'Rechargeable', 'Duracell']","['Tears', 'pungent', 'layers', 'Spring', 'layers', 'Spring']","['Heiligergeist', 'Kirchenfest', 'Feiertag', 'Montag', 'Apostelgeschichte', 'f\\u00fcnfzigster']","['Alice', 'mycelium', 'Schtroumpfs', 'yellowfoot', 'Toad', 'toad']","['Asthma', 'Schlager', 'ersticken', 'HeleneFischer', 'HeleneFischer', 'Ersticken']","['Grind', 'grinding', 'stone', 'Puppy', 'Powder']","['Kavit\\u00e4t', 'F\\u00e4ulnis', 'Baktus', 'Gebisserkrankung', 'Zahnarzt', 'zahnarzt']","['Horns', 'Jersey', 'Beelzebub', 'lived', 'Dirt', 'Mephistopheles']","['pulling', 'string', 'Discord', 'forum', 'needle', 'needle']","['monocle', 'eyewear', 'tumblers', 'spectacles', 'spectacles', 'spectacles']","['Oyster', 'Wisdom', 'Krabs', 'Daughter', ""Diver's"", 'treasure']","['Filming', ""Photographer's"", 'Nikon', 'shoot']","['Zucchini', 'Allerlei', 'Gr\\u00fcnzeug', 'Erbsen', 'Vegetarisch', 'Vegetarisch']","['wingless', 'Pegasus', 'apocalypse', 'animal', 'Seabiscuit', 'Silver']","['Rocketeer', 'Armstrong', 'Helmet', 'Gagarin', 'NASA', 'Tereshkova']","['Bain', 'bonhomme', 'Marin', 'Canard', 'Savon', 'savon']","['largesse', 'advice', 'toe', 'pointer', '20%', 'just']","['potato', 'Vegetable', 'game', 'Underground', 'administrator', 'ANBU']","['Swatter', 'Plane', 'teetse', 'gnat', 'Soar', 'Pegasus']","['Rabbit', 'DBD', 'Train', 'Euro', 'Vision', 'Vision']","['Manche', 'Montparnasse', 'Echec', 'Raiponce', 'Echecs', 'Echecs']","['Caverne', 'Lascaut']","['Condiment', 'Amora', 'Mayonnaise', 'jaune', 'savora', 'Dijon']","['robusta', 'creme', 'infusion', 'noire', 'MATIN', 'REVEIL']","['Sliver', 'sickle', 'Moon', 'Pilsbury', 'Shape']","['Sigaretten', 'Roken', 'Pruim', 'Pijp']","['Relics', 'building', 'Artifacts']","['oink', 'Wilbur', 'trotter', 'Guinea', 'Peppa', 'pork']","['endgame', 'CEO', 'Hugo', 'Leader', 'chief', 'Chief']","['oven', 'custard', 'Chart', 'Baked', 'dough']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['Electrical', 'Tesla', 'Life', 'AAA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['energy', 'Power', 'Tesla', 'Edison']","['Yahtzee', 'scrabble', 'Thrones', 'Activity', 'Time', 'Board']","['Clinton', 'gates', 'Dolla', 'Ted', 'Pay']","['Soda', 'nutrition', 'Atkins', 'Atkins']","['insect', 'flutter', 'effect', 'Caterpillar']","['Lilliputian', 'Sneezy', 'Midget', 'Dopey', 'Star']","['Up', 'prison', 'pad', 'down', 'Smith', 'smith']","['Porte', 'Abba', '\\u00c9change', 'Deutschemark', 'Pi\\u00e9cettes', 'Funny']","['Navire', 'sanguin', 'Navette', 'Spatial', 'spatial', 'Spatial']","['Material', 'Straw', 'Fake', 'Recyclable', 'Pipe', 'Bag']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']"
Mystery Word,Clover,Thunfisch,Cow,Cheese,Cage,Moulin,Mafia,Lion,Skate,Garden,Requin,Beer,Suit,Pearl,Cocktail,Mermaid,Battery,Onion,Pfingsten,Mushroom,Atemlos,Mill,Karies,Devil,Thread,Glasses,Pearl,Camera,Gem\u00fcse,Horse,Astronaut,Mousse,Tip,Root,Fly,Tunnel,Tour,Grotte,Moutarde,Caf\u00e9,Crescent,Tobacco,Museum,Pig,Boss,Pie,Grape,Meerjungfrau,Battery,Anchor,Electricity,Game,Bill,Diet,Butterfly,Dwarf,Lock,Monnaie,Vaisseau,Plastic,Circle
Guess,Cross,Fisch,Cow,cheese,cage,moulin,Mafia,lion,Skate,garden,requin,Beer,Diamonds,mussel,Cocktail,Mermaid,battery,Onion,Pfingsten,,Atemlos,Mill,Karies,Devil,,glasses,Pearl,Camera,Gem\u00fcse,Horse,astronaut,Aucuneidee,Right,Tuber,Fly,tunnel,tour,Grotte,Moutarde,Caf\u00e9,Crescent,Tabak,,pig,boss,Pie,,Meerjungfrau,Battery,,Electricity,Game,bill,Mineral,butterfly,Dwarf,Jumpsuit,Money,Vaisseau,Paper,Circle
