ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,562221476,562844228,562570299,562577325,562737570,562647337,562531208,562381562,562425190,562154436,561626374,561967606,561838980,561849076,561485415,561268230,561132043,561063949,560891969,560820763,560820887,560486445,559745939,559495932,559660754,559656399,559093392,559586570,559052537,559300850,558785511,558983329,558508701,557504133,558081825,558178570,558084150,557890730,556940256,556270645,556144913,556005859,555376965,555276251,554163028,554160523,551020732,550187728,546728758,546055893,540361426,539412516,537713044,522327882,521199099,484123113,319065151
Move,['17'],['18'],['7'],['7'],['50'],['18'],['5'],['21'],['15'],['6'],['27'],['22'],['41'],['14'],['37'],['30'],['46'],['39'],['81'],['83'],['71'],['146'],['26'],['28'],['75'],['41'],['48'],['33'],['54'],['66'],['29'],['10'],['88'],['24'],['39'],['53'],['96'],['28'],['103'],['37'],['71'],['100'],['37'],['74'],['51'],['65'],['36'],['139'],['445'],['272'],['570'],['116'],['68'],['581'],['597'],['1301'],['576']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only
Language,Français,English,Deutsch,English,English,English,English,English,English,Deutsch,English,English,Français,Français,Français,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,Français,Français,English,English,English,English,English,Français,Français,English,English
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['catch', 'attrap\\u00e9e', 'electrique', 'peche']","['Brulee', 'brownies', 'Martabak', 'Food', 'Sweet', 'ArnoldPoernomo']","['Flaum', 'Princesses', 'Pelzig', 'Platt....']","['\\u304d\\u3093\\u30ed\\u30fc', 'Cinema', 'Kodak', '\\u30dd\\u30c3\\u30d7\\u30b3\\u30fc\\u30f3']","['locomotive', 'rail', 'Ticket', 'Preparing', 'Choochoo']","['Budgie', 'enclosure', 'Containment', 'Wire', 'Bars', 'Bars']","['Plaid', 'Sleep', 'Casino', 'Odds']","['Music', 'Ballad', 'tune', 'Lyrical']","['snake', 'prestrike', 'Shuffle', 'Mortal']","['Tinkerbell', 'M\\u00e4rchen', 'M\\u00e4rchen', 'Tinkerbell']","['Roll', 'Curved', 'Islam', 'Croissant', 'Moon', 'Moon']","['April', 'Slinky', 'season', 'jump']","['Cou', 'Homme', 'Costards', 'Costume']","['Mot', 'Mince', 'Terminus', 'Terminer']","['Chaumi\\u00e8re', 'Domicile', 'Habitation', 'Habitat']","['royal', 'monarch', 'Charles', 'Kong']","['Clove', 'Scapes', 'kiss', 'Vampire', 'Vampire', 'Vampire']","['cuckoo', 'Tock', 'Minute', 'analog', 'swatch', 'hands']","['Leaf', 'Remover', 'Autumn', 'Tool']","['Sph\\u00e8re', 'Savon', 'Protection', 'Z\\u00e9ro', 'Phylact\\u00e8re', 'Phylact\\u00e8re']","['Voiture', 'Birdie', 'Vw', 'voiturette']","['Green...', 'Sheathing', 'Wizards', 'Shirt']","['BOOM', 'bombards', 'falconet', 'culverin']","['Binoculars', 'Expedition', 'Vacation', 'Grassland']","['Boy', 'bovine', 'milk', 'Dairy', 'Milka', 'Moo']","['accommodation', 'california', 'Waldorf', 'Ritz']","['Golf', 'Disco', 'Dancing', 'Academic', 'Seal', 'Member']","['Cheesecake', 'Tiramisu', 'Karakum', 'Arid', 'Dry', 'Hot']","['Carrier', 'Newyork', 'city', 'clay', 'Avian', 'Avian']","['voile', 'Repasser', 'Plastique', 'Bois', 'Saucisson', 'board']","['ROMPER', 'Kitchen', 'Space', 'Service', 'chamber', 'Chamber']","['Alv\\u00e1s', '\\u00c1lom', 'K\\u00e9s\\u0151n', 'Vacsi']","['Garlic', 'Nosferatu', 'Night', 'Buffy', 'suck']","['Beer', 'Shiny', 'Olympic', 'honor', 'honorable']","['black', 'Fungus', 'Cheese', 'shape', 'fungi', 'fungi']","['hidden', 'Island', 'Chest', 'Find', 'X', 'X']","['Edge', 'Walls', 'intersection', 'angle', 'office']","['Degrees', 'Appliance', 'Bun', 'Bake']","['guess', 'Wager', 'lose', 'all', 'Gamble', 'Gamble']","['Militaire', 'Aviateur', 'Sauvetage', 'A\\u00e9rien', 'Saut', 'Saut']","['Bike', 'Hat', 'Cap', 'Safety', 'hair', 'motorcycle']","['Month', 'Last', 'sleigh', 'Yule', 'Santa', 'Solstice']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['knife', 'tonsilectomy', 'surgery', 'surgery', 'game', 'game']","['college', 'Buscopan', 'OTC', 'Rx']","['clove', 'Saut\\u00e9', 'bread', '-bread']","['Abeille', 'Tartines', 'Apiculteur', 'Apiculteur']","['Tibia', 'F\\u00e9mur', 'Morceau', 'Squelette', 'Chien', 'Friandise']","['Filet', 'Wagyu', 'Dinner', 'Yeun', 'Mignon', 'kobe']","['Coriander', 'Sage', 'Thyme', 'Dill', 'Tarragon', 'Tarragon']","['sia', 'heart', 'Stretchy', 'Band']","['Tug', 'War', 'string', 'skipping']","['Animal', 'Humps', 'Hump', 'Daaaaaaay', 'hump', 'dayyyy']","['nappe', 'Trefle', 'Chemise', 'Losange', 'passe', 'Passe']","['Fedora', 'Capeline']","['Headstones', 'Skeletons', 'Arlington', 'gravesite', 'tombstone', 'interred']","['Lechugo', 'Cogombro', 'fruit', 'salad']"
Mystery Word,Prise,Dessert,Pfirsich,Film,Train,Cage,Bet,Song,Coil,Fee,Crescent,Spring,Cravate,Fin,Maison,King,Garlic,Clock,Rake,Bulle,Golf,Sleeve,Cannon,Safari,Cow,Hotel,Club,Desert,Pigeon,Planche,Room,Evening,Vampire,Medal,Mold,Treasure,Corner,Oven,Bet,Parachute,Helmet,December,Noisette,Operation,Medicine,Garlic,Miel,Os,Beef,Herb,Elastic,Rope,Camel,Carreau,Chapeau,Cemetery,Tomato
Guess,,,Pfirsich,Movie,train,Pen,Hot,Song,Coil,Frankreich,,Spring,Cravate,Fin,Maison,King,pictures,Clock,Rake,Bulle,Coccinelle,Sleeves,Cannon,Safari,Cow,Hotel,club,Dessert,pigeon,Planche,Uniform,Night,vampire,Trophy,Mold,treasure,Corner,oven,,parachute,Helmet,December,Noisette,Surgery,Medicine,,miel,Os,Beef,Herbs,Rubber,Rope,pig,bigj'aiaucuneid\u00e9e,Chapeau,Cemetery,Tomato
