ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,518461493,518358626,518170324,517955538,517946300,516909664,517807134,517705970,517649676,517469912,517364783,517095134,517008066,517003063,517039024,516872646,516715554,515743132,516539435,516145769,516477404,515832978,516024827,515518017,515703698,515657052,515538478,515586612,515531482,515103857,514964104,515037990,514855722,514796638,514707951,514749563,514559666,514467387,514438929,514377397,514339808,514026107,513492249,513879745,512715448,513175456,512998864,512318901,513078720,512757859,510920367,511070791,510746861,510539771,510269410,509897088,509085593,508619100,508470737,508151957,508116165,506713688,506189713,504783443,505196983,504721368,495208466,493769667,488379380,478416865,464921867,443775902,431028877,396307534,348838927,338553253
Move,['87'],['6'],['5'],['10'],['6'],['28'],['10'],['30'],['18'],['8'],['30'],['20'],['15'],['19'],['35'],['90'],['30'],['28'],['13'],['12'],['38'],['63'],['43'],['30'],['84'],['49'],['45'],['16'],['5'],['68'],['121'],['57'],['60'],['35'],['21'],['23'],['64'],['82'],['26'],['72'],['38'],['101'],['91'],['24'],['32'],['74'],['45'],['19'],['109'],['85'],['38'],['31'],['73'],['73'],['33'],['73'],['81'],['66'],['76'],['40'],['75'],['31'],['229'],['31'],['83'],['67'],['75'],['57'],['79'],['700'],['114'],['2540'],['1183'],['559'],['1893'],['1963']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+
Language,English,English,Français,English,English,English,English,English,English,English,English,Français,Français,English,English,English,Français,Deutsch,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,Français,English,Deutsch,English,Français,Deutsch,English,Français,Français,English,Deutsch,Français,Deutsch,English,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,English,English,Français,English,English,Français,Français,English,Français,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Fries', 'hog', 'mushroom', 'delicacy']","['Two', 'Twins', 'Couple', 'odd', 'Socks', 'socks']","['France', 'Cours', 'Fable', 'Narration']","['pike', 'weapon', 'Javelin', 'Britney', 'Tip']","[""Buffon's"", 'spaghetti', 'asia', 'vifon', 'pasta', 'pasta']","['chanterelle', 'Toadstool', 'Psychedelic', 'Shiitake']","['Garlicbread', 'Small', 'Wings', 'Starter']","['wool', 'Shear', 'baaaa', 'Meh', 'Shepherd', 'baa']","['burlesque', 'Sit-com', 'Store', 'Club', 'Laugh', 'Sketch']","['Veneti\\u00eb', 'Jimcarrey', 'Kermit', 'Kijkgaten', 'Ooggat']","['Jewelry', 'beads', 'choker', 'Pendent', 'Pearls', 'Pearl']","['Disque', 'Miel', 'X', 'Gamma']","['Brebis', 'Bouc', 'Fromage', 'Fromage']","['swarm', 'bug', 'itchy', 'skeeter', 'malaria', 'malaria']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['ko\\u0144', 'bia\\u0142y', 'narwal', 'Rarity', 'odjechane']","['ge\\u00f4le', 'pi\\u00e8ce', 'Maison', 'Prison']","['Catan', 'Glocken', 'Karten', 'Gesellschaft', 'Partie', 'Mensch-\\u00e4rgere-dich-nicht']","['scented', 'prayer', 'Roman', 'tea', 'light', 'fire']","['cunning', 'varmint', 'mr', 'fantastic', 'red', 'sly']","['Teeth', 'Lipstick', 'kiss', 'tongue', 'Oral', 'Oral']","['Muschel', 'Planet', 'Milo', 'Mars']","['breast', 'Iron', 'air', 'Air']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['ascent', 'mountain', 'miley', 'Vertical', 'Peak', 'Steepest']","['Corn', 'Ear', 'Harvest', 'Breakfast', 'Thins', 'Chaff']","['tnt', 'thermobaric', 'explosive', 'Da', 'Ticking', 'Shell']","['mazaretti', 'chevy', 'Horseless', 'Carriage']","['Kyoya', 'Finn', 'kuro', 'eyes']","['Vitreous', 'Comedy', 'Laughter', 'Sense', 'sense']","['s\\u00e9maphore', 'Andole', 'Piquer', 'oc\\u00e9an', 'alexandrie', 'Lumi\\u00e8re']","['Mcqueen', 'Flits', '...boem', 'Donder', 'Grease', 'Grease']","['Tier', 'Frack', 'K\\u00e4lte', 'antarktis', 'flugunf\\u00e4hig', 'flugunf\\u00e4hig']","['Chrispy', 'Cache', 'Monster', 'Monster']","['Traversin', 'dormir', 'coussin', 'Coussin']","['Salzburg', 'Musik', 'Kugel', 'Kugeln']","['Basket', 'Base', 'Tennis', 'Sphere', 'masquerade', 'Foot']","['Narratif', 'Tir', 'Carquois', 'en-ciel', 'Ciel', 'Ciel']","['Cadeau', 'P\\u00e2te', 'Cheveux', 'D\\u2019or', 'Ceinture', 'Fris\\u00e9e']","['Podatek', 'Parkingowa', 'Bramki', 'pocztowa', 'Autostrada', 'autostradowa']","['Pferd', 'M\\u00e4nnlich', 'Vierbeiner', 'M\\u00e4hne']","['Bulletin', 'snooker', 'Snooker', 'Jeu', 'snooker', 'Jeu']","['Abspaltung', 'Erneuerung', 'Erneuerung', 'Kirche', 'Kirche']","['bird', 'skin', 'light', 'pluck', 'Birds', 'White']","['Tahiti', 'Gilligan', 'beach', 'exotic']","['Kasten', 'Zange', 'Maulschl\\u00fcssel', 'Koffer', 'Schraubendreher', 'Schraubendreher']","['Paris', 'tube', 'Transit', 'City', 'Tokio', 'London']","['boob', 'cantalope', 'Blind', 'Midori', 'seedy']","['Vial', 'Laboratory', 'Container', 'camping', 'Thermos', 'Thermos']","['Faster', 'engine', 'Energy', 'Energy']","['Religion', 'Crucify', 'Crucifix', 'walk', 'Holy', 'Trinity']","['Nina', 'Pinta', 'boat', 'cruise']","['Defend', 'buckler', 'volcano', 'Wooden', 'Protection', 'Protection']","['Ave', 'cover', 'Deporte', '\\u00d1ato', 'Crowley', 'Amarillo']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['Shakespeare', 'Crime', 'Denoument', 'Movie', 'Act']","[""Charlie's"", 'Harlem', 'halo', 'lofty']","['Usb', 'Cullis', 'boats', 'home', 'wine', 'starboard']","['Antibiotica', 'Siroop', 'Ziekte', 'Genezen']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['rund', 'Tanzabend', 'Abschluss', 'Basket', 'Werfen', 'Fuss']","['Massive', 'Gym', 'Tarzan', 'George', 'rainforest', 'rainforest']","['Cooker', 'Fan', 'Hot', 'Cooking']","['Flight', 'Commander', 'captain', 'license', 'Honda']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['Nickle', 'Slot', 'Loose', '1$']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Transport', 'Spatiale', 'Spatial', 'Sanguin', 'Spatial', 'Sanguin']","['Gun', 'noise', 'Chitty', 'Energy']","['envoy\\u00e9', 'Dieu', 'S\\u00e9raphin', 'Ch\\u00e9rubin']","['client', 'unit', 'Waiter', 'Butler', 'network', 'bringer']","['Losanges', 'orifice', 'passage', 'food-air', 'Neck', 'neck']","['Calimero', 'Calimero', 'erraur', 'Erreur', 'Calimero', 'Erreur']","['Press', 'Bread', 'Cloves', 'Knots', 'knots']"
Mystery Word,Truffle,Pair,Histoire,Spear,Noodle,Mushroom,Appetizer,Sheep,Comedy,Mask,Necklace,Rayon,Ch\u00e8vre,Mosquito,Cake,Unicorn,Cellule,Spiel,Candle,Fox,Mouth,Venus,Pump,Poup\u00e9e,Climb,Wheat,Bomb,Car,Glasses,Humor,Phare,Lightning,Pinguin,Cookie,Oreiller,Mozart,Ball,Arc,Boucle,Charge,Hengst,Billard,Reformation,Feather,Island,Werkzeug,Metro,Melon,Flask,Turbine,Cross,Ship,Shield,Duck,Hunter,Coffee,Scene,Angel,Port,Medicine,Spice,Ball,Jungle,Oven,Pilot,Vache,Coin,Spider,Poup\u00e9e,Vaisseau,Bang,Ange,Server,Throat,Coquille,Garlic
Guess,french,Pair,Histoire,spear,,MUSHROOM,Nados,Sheep,Comedy,,Necklace,Rayon,Ch\u00e8vre,Mosquito,cake,horn,,Spiel,Candle,fox,Mouth,Venus,armor,Poup\u00e9e,Climb,grain,Bomb,Automobile,glasses,Joke,Phare,Bliksum,Pinguin,Chip,,Mozart,ball,arc,Boucle,Op\u0142ata,Hengst,,Scheidung,Feather,Island,Werkzeug,metro,Melon,,Vehicle,cross,ship,Shield,,,coffee,Play,Angel,port,Medicatie,Spice,Ball,jungle,fry,Pilot,Vache,coin,Spider,Poup\u00e9e,Navette,Bang,ange,server,Throat,Flamme,garlic
