ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60
Table Number,455385831,455340110,455330446,455238293,455175285,455143990,454896238,454774734,454552328,454540377,454312867,454245047,454085463,453700165,453630167,453620227,453417314,453329629,453261139,453260378,453244918,453157825,453055936,452780156,452543488,451595440,451153700,451007848,450831069,450758314,450709954,450600836,450476300,450449579,450259336,449639325,449496845,448792679,448202573,446585119,446514318,443958521,442941057,441488112,441032575,440978972,440676504,411382679,402108912,393621459,381777020,374138794,358827793,353362991,343894377,341401520,337346134,331907183,314877288,314360735
Move,['5'],['6'],['9'],['46'],['12'],['9'],['9'],['73'],['27'],['8'],['36'],['45'],['22'],['85'],['11'],['66'],['84'],['27'],['65'],['57'],['57'],['18'],['81'],['47'],['65'],['64'],['61'],['111'],['109'],['43'],['74'],['64'],['51'],['38'],['36'],['57'],['83'],['66'],['40'],['51'],['20'],['75'],['67'],['102'],['16'],['7'],['118'],['594'],['768'],['862'],['910'],['1121'],['1582'],['1496'],['1997'],['2284'],['3320'],['866'],['3314'],['2749']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,English,Français,English,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Deutsch,English,Deutsch,English,English,Deutsch,Français,English,English,English,Deutsch,Deutsch,English,English,English,English,English,English,English,Français,English,English,Français,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Masquerade', 'N95', 'covering', 'hidden']","['Biere', 'Marin', 'Matelot', 'Piscine', 'bulles', 'Bulles']","['fletcher', 'Legolas', 'Fletchling', 'Cupid', 'archer', 'archery']","['FFp2', 'Dali', 'Zorro', 'Plong\\u00e9e', 'Splennnnnndide', 'Loup']","['fil-a', 'hatch', 'Infant', 'Avian', 'baby', 'baby']","['Brouillard', 'incendie', 'Vapeur', 'feu', 'saumon', 'Saumon']","['Cooker', 'station', 'Petrol', 'Unleaded', 'Fuel', 'Fuel']","['Jaune', 'Doliprane', 'Samedi', 'Soir', 'Temp\\u00e9rature', 'Grippe']","['Water', 'Pane', 'Cup', 'Fragile', 'Stained', 'Blowing']","['clap', 'Boom', 'Atmosphere', 'Thor', 'Thor']","['Fellpflege', 'Friseurutensil', 'Klo', 'Haarstriegler', 'Zahn', 'Zahnschrubber']","['Rosa', 'Rosella', 'Tulip\\u00e0', 'Bugambilia', 'P\\u00e8tal', 'Estam']","['Kassette', 'Aufnehmen', 'Aufnahme', 'VHS']","['Badge', 'sword', 'Protection', 'protector', 'Protect']","['Panes', 'Translucent', 'glass', 'view']","['Period', 'planner', 'julian', 'Hang', 'January']","['Rake', 'Animals', 'McDonald', 'table', 'tractor', 'Tractor']","['Poinsettia', 'orchid', 'reproduction', 'Wisteria', 'Power', 'patch']","['Suck', 'Teeth', 'helsing', 'strahd', 'Slayer', 'Blood']","['Stradivari', 'Strings', 'strings', 'string', 'String']","['Celestial', 'Shadow', 'New', 'Cheese', 'Cheese']","['Love', 'Emotion', 'Fervor', 'Romance', 'Christ', 'Fruit']","['Evolved', 'mammoth', 'Asian', 'trunk', 'Nose', 'Mammal']","['dengue', 'Annoying', 'Anopheles', 'malaria', 'malaria', 'malaria']","['Iridescent', 'Ariel', 'Dinglehopper', 'Fiji', 'Ursula', 'Fishtail']","['Splinter', 'Rodent', 'Poison', 'Rabies', 'R', 'Wistar']","['Spinning', 'Blades', 'Blade', 'Aviation', 'Vertical', 'Take-off']","['Cable', 'Tesla', 'inductor', 'Radiator', 'helix', 'helix']","['wizard', 'Magic', 'illusion', 'Hoax', 'Spades', 'bridge']","['Rail', 'Point', 'Petticoat', 'coupling', 'Train', 'Pipe']","['Sonne', 'Meteorologe', 'Voraussage', 'Nachrichten', 'Vorhersage']","['lamp', 'fire', 'Magma', 'magma']","['Pringles', 'St\\u00fcte', 'Coin', 'Computer...', 'Mikro...']","['Blue', 'Up', 'Vodka', 'High']","['Margaritifera', 'Mollusk', 'necklace', 'necklace', 'oyster', 'oyster']","['Schatz', 'Aufbewahrung', 'Kiste', 'Kiste']","['Alladin', 'Paillasson', 'Aladin', 'Volant', 'volant', 'Volant']","['Chamomile', 'rosemary', 'Plant', 'Spices', 'Basil', 'basil']","['\\u30d5\\u30a1\\u30f3\\u30bf', '\\u3080\\u3089\\u3055\\u304d', '\\u305f\\u306a', '\\u304d\\u3075', '\\u3075\\u3055', '\\u30a8\\u30e9\\u30e0\\u30c0\\u30ea\\u30fc']","['Igneous', 'Sedimentary', 'And', 'Roll', 'hard', 'stone']","['Fabelwesen', 'schwimmen', 'Sebastian', 'MuschelBH', 'Flosse', 'Flosse']","['br\\u00fcten', 'Kuckuck', 'Vogel', 'Eier', 'Vogel', 'Eier']","['Respect', 'tie', 'tie', 'NA']","['support', 'Drag', 'Drop', 'Weight', 'Hyperlink', 'milk']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['Melted', 'Burn', 'Wax', 'Wax']","['Touch', 'Green', 'Television', 'Monitor', 'projection', 'Presenn']","['Tylenol', 'Acetaminophen', '101', 'symptom', 'saturday']","['vitis', 'Oynos', 'concord', 'jelly', 'Juice', 'RAISIN']","['tuba', 'RADE', 'Visage', 'Chirurgical', 'Fer']","['Rebecca', 'Black', '13th', 'Freaky']","['morello', 'black', 'Blossom', 'Yoghurt']","['Perceval', 'Cavalier', '-Du-Fiel', 'Lancelot']","['Biathalon', 'mask', 'balaclava', 'lift']","['Colonel', 'Clue', 'Yellow', 'Vinager']","['Supper', 'News', 'Straightening', 'Smoothing', 'After', 'Afternoon']","['Indigenous', 'cigs', 'cancer', 'cigar', 'Spit']","['Searcher', 'trapper', 'Crocodile', 'Seeker', 'Gaston', 'Gatherer']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Overlord', 'mafia', 'Manager', 'Manager', 'Leader', 'leader']"
Mystery Word,Mask,Mousse,Arrow,Masque,Chick,Fum\u00e9e,Gas,Fi\u00e8vre,Glass,Thunder,B\u00fcrste,Flower,Rekorder,Shield,Window,Calendar,Farm,Flower,Vampire,Violin,Moon,Passion,Elephant,Mosquito,Mermaid,Rat,Helicopter,Coil,Trick,Junction,Wetterbericht,Lava,Chip,Sky,Pearl,Truhe,Tapis,Herb,Grape,Rock,Meerjungfrau,Nest,Bow,Anchor,Scale,Candle,Screen,Fever,Grape,Masque,Friday,Cherry,Chevalier,Ski,Mustard,Evening,Tobacco,Hunter,Circle,Boss
Guess,Mask,mer,Elf,Masque,Chick,Fum\u00e9e,Gasoline,Fi\u00e8vre,Glass,Sonic,B\u00fcrste,Flower,Video,crest,Window,calendar,,flower,Vampire,Violin,,passion,Elephant,mosquito,Mermaid,Rat,Helicopter,motor,trick,Junction,Wetterbericht,,Chips,sky,oyster,Truhe,Tapis,Herb,,Rock,Meerjungfrau,,artist,,,,screen,Fever,Wine,masque,Friday,cherry,Chevalier,ski,Mustard,Evening,tobacco,Hunter,Circle,Boss
