ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,559077275,559002459,558932355,558990515,558853742,558251247,558515728,558442042,558296626,557490269,558188337,557952345,557698342,557491718,557326686,557343316,556898160,556788897,556269424,555594558,555420350,555810732,555635469,555855880,555376965,554992763,555066907,554914606,554766388,554163028,554164028,554774776,554454907,553700790,552920188,552408247,551020732,550718299,550240089,546263681,546055893,545799180,544337775,539675526,539937223,537929434,535201906,533993182,534335856,528822756,528022855,489194416,478910455,470247957,466081205,464921867,422619886,396307534,381777020,336562502,312552889
Move,['18'],['8'],['5'],['5'],['6'],['5'],['15'],['11'],['19'],['6'],['5'],['24'],['63'],['28'],['45'],['55'],['58'],['36'],['34'],['12'],['36'],['42'],['21'],['67'],['37'],['70'],['30'],['86'],['57'],['21'],['28'],['98'],['43'],['56'],['82'],['58'],['31'],['79'],['56'],['95'],['187'],['302'],['57'],['1373'],['40'],['94'],['42'],['45'],['741'],['232'],['184'],['909'],['348'],['2318'],['640'],['645'],['874'],['717'],['1752'],['2157'],['2466']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 8 moves per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,English,English,Français,Deutsch,English,English,Français,English,English,Français,English,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,Français,Français,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Freaky', '13th', 'fifth', 'workweek', 'day', 'party']","['Equestrian', 'small', 'Fluttershy', 'Foal', 'foal']","['Closed', 'Top', 'Eye', 'Cover']","['Antidote', 'Mortel', 'Cig\\u00fce', 'Arseni']","['Versandhandel', 'Regenwald', 'Prime', 'Versandh\\u00e4ndler']","['Info', 'Oud', 'HLN', 'dagelijks']","['Excelsior', 'Times', 'imprenta', 'noticias']","['moulin', 'poudre', 'Grain', 'Bread']","['Ship', 'Docked', 'Frogmouth', 'Wharf', 'Starboard', 'Starboard']","['Amphibius', 'Large', 'MAMMAL', 'Jonah', 'Mammal', 'Jonah']","['artifice', 'bruyant', 'Joint', 'Fumer']","['Foam', 'Air', 'Robby', 'Michael', 'Pop', 'Beam']","['crayon', 'chatouille', 'Calligraphie', 'Wingspan', 'L\\u00e9ger', 'Oreiller']","['Vulnerable', 'Glass', 'Flower', 'Container', 'earthen', 'Antique']","['Breast', 'Gas', 'Heart', 'it', 'air', 'Air']","['Ultrakurz', 'perfekte', 'Schwingung', 'Laola', 'Surfbrettantrieb', 'Fu\\u00dfballstadion']","['Rhinoceros', 'Bugle', 'Good', 'Cape', 'Beep']","['madame', 'soleil', 'Miss', 'Temp\\u00e9rature']","['four', 'intersection', ""Pooh's"", 'House']","['time', 'cogs', 'Cuckoo', 'Watch', 'Timepiece', 'timepiece']","['Anti-tomato', 'Broccoli', 'Category', 'Comatose']","['AT-and-T', 'Predecessor', 'Saved', 'by', 'boxing', 'rounds']","['trepidation', 'Snooze', 'False', 'Fire']","['Meat', 'Fishing', 'James', 'Captain', 'Captain', 'Captain']","['Pommade', 'Beurre', 'Ecureuil', 'Casse', 'Marron', 'Amande']","['flood', 'Strobe', 'flicker', 'Arrowverse', 'camera', 'Camera']","['HK', 'Card', 'rounded', 'head', 'Mollusk', 'Squid']","['Sinker', 'Worm', 'pirate', 'pirate', 'Captain', 'Captain']","['armor', 'medieval', 'horse', 'sword', 'Breastplate', 'Lance']","['fruit', 'Drink', 'jamba', 'Citrus']","['Textile', 'coat', 'catan', 'Catan']","['WKRP', 'rosemary', 'Alpert', 'valerian', 'basil']","['Apparition', 'Casper', 'Casper', 'Casper']","['P\\u00e2ques', 'Tournois', 'Canne', 'Nid', 'Pondeuse', 'Pondeuse']","['Computer', 'Bartender', 'client', 'food', 'storage', 'Storagr']","['abatjour', 'Aladin', 'Chevet', 'Chevet']","['Oz', 'Illusionniste', 'Dumbledor', 'Merlin']","['Pub', 'Tavern', 'Saloon', 'Location']","['Head', 'Star', 'Invisible', 'Waves', 'gaga', 'VHF']","['Braid', 'Spray', 'Tie', 'keratin', 'Play-Doh']","['Electrical', 'Power', 'Bicester', 'Village', 'Socket', 'Socket']","['Pandora', 'Blingbling', 'Bling', 'accessoruy]', 'VanCleef']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['Enfer', 'Horrible', 'Yuei', 'Seirin', 'Prison', 'Enfant']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['list', 'Options', 'Board', 'cuisine', 'QR', 'main']","['Caiman', 'Killer', 'Alligator', 'Green', 'Reptile', 'Dangerous']","['Hemlock', 'Toxin', 'sick', 'Oak']","['Blockbuster', 'Movie', 'cut', 'Waterworld', 'Camera', 'Camera']","['Final', 'Month', 'Winter', 'Start']","['pasteque', 'orange', 'porto', 'serrano']","['W12', 'essence', 'v8', 'v8']","['vehicle', 'guts', 'vroom', 'BIKE', 'cycle', 'cycle']","['Bassoon', 'Flatulence', 'Northwesterly', 'clock', 'air', 'sock']","['carnation', 'dandelion', 'Power', 'Tulip']","[""That'll"", 'do', 'Oink', '-hocks']","['Spoon', 'Fork', 'Sharp', 'Cut']","['Ice', 'Topping', 'white', 'sicle', 'Whip', 'Whipped']","['Squawker', 'Polly', 'Cockatoo', 'Avian']","['Gu\\u00e9pard', 'Jaguar', 'lion', 'rayure', 'L\\u00e9opard', 'L\\u00e9opard']","['Placemat', 'folding', 'Excel', 'pivot', 'Picnic']"
Mystery Word,Friday,Pony,Lid,Poison,Amazon,Newspaper,Newspaper,Farine,Port,Whale,P\u00e9tard,Bubble,Feather,Vase,Pump,Welle,Horn,M\u00e9t\u00e9o,Corner,Clock,Vegetable,Bell,Alarm,Hook,Noisette,Flash,Octopus,Hook,Knight,Juice,Wool,Herb,Ghost,Poule,Server,Lampe,Magicien,Bar,Radio,Hair,Outlet,Necklace,Anneau,\u00c9cole,Asterix,Menu,Crocodile,Poison,Film,December,Melon,Moteur,Motor,Wind,Flower,Pig,Knife,Cream,Parrot,Tigre,Table
Guess,Friday,Pony,lid,poison,Amazon,Nieuws,Newspaper,Farine,Pier,,Petard,Bubble,Feather,Vase,Pump,Welle,horn,M\u00e9t\u00e9o,Corner,Clock,vegetable,bell,Alarm,,Noisette,Lightning,Octopus,ufo,knight,juice,jacket,Herb,Ghost,Oeuf,Server,Tapis,Magicien,Bar,radio,Hair,Outlet,Bracelet,Anneau,\u00c9cole,Asterix,menu,crocodile,Poison,,December,Melon,Moteur,engine,Wind,Flower,Pig,knife,snowflake,Parrot,Tigre,Table
