ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57
Table Number,446521753,446191646,446040420,445553320,445534312,445197766,445072361,444991194,444468084,444184757,444183811,444160201,444153920,444123825,443808843,443493935,443203411,443085305,443073822,443056669,443014565,442941057,442523856,442356323,442252464,442051748,441937754,441745463,441435897,441185330,441032575,440981708,440978972,440932333,440543522,440225058,440183793,440036382,439675484,439310948,438944087,437352660,436716971,435781132,435366714,434942915,432865949,430526833,408307697,405054016,396307534,387173467,381826421,341401520,321888448,314877288,312552889
Move,5,10,19,9,6,15,9,28,57,83,30,77,16,72,37,32,31,45,22,58,72,67,14,55,56,58,91,41,99,65,14,111,7,41,93,106,93,97,39,91,65,53,86,11,75,110,20,18,52,897,285,963,537,2179,2634,3314,1929
Clues,"['jumangi', 'Baloo', 'Welcome', 'To']","['Classes', 'Primary', 'Pupil', 'Uniform']","['Movie', 'Drink', 'Cruise', 'alchool', 'BloodyMary', 'Bloody-mary']","['slaughterhouse', 'Meat', 'Boys', 'chopper', 'Beef', 'h\\u00fas\\u00e1r\\u00fa']","['Aid', 'Pogues', 'Rock', 'Group', 'Metal', 'Metal']","['SweetSixteen', 'F\\u00eate', 'G\\u00e2teau', 'Naissance']","['turn', 'Beattles', 'industrial', 'October', 'rotation', 'Rotation']","['Vampire', 'Ort', 'Grabbeigabe', 'Ruhest\\u00e4tte', 'Begraben', 'Kuscheltiere']","['silex', 'Flamme', 'Cigarette', 'Allumette', 'Allumettes', 'Cigarette']","['Darwin', 'Gal\\u00e1pagos', 'Shell', 'galapagos', 'Shell']","['Woodsy', 'Wise', 'barn', 'snowy', 'smart', 'pelican']","['Retinol', 'vegetable', 'Root', 'Bunny', 'Baby', 'Rabbit']","['Collaboration', 'Treaty', 'Agreement', 'Partnership']","['V\\u00e9rit\\u00e9', 'Auteur', 'Popcorn', 'Hollywood', 'Projector', 'Date']","['white', 'sheet', 'Casper', 'apparition']","['Amoureux', 'Kluster', 'Collant', 'Noir', 'Magnetique', 'Magn\\u00e9tisme']","['Azul', 'ceramic', 'Marble', 'Scrabble', 'Grout', 'Piece']","['S\\u00fcdpol', 'Happy', 'Feet', 'Kaiser', 'Vogel', 'Vogel']","['Biggest', 'Mammal', 'Sea', 'Sperm']","['electrons', 'Power', 'Light', 'Current', 'Edison', 'Edison']","['Roberval', 'Fl\\u00e9aux', '\\u00c9lectronique', 'Appareil', 'Pes\\u00e9e', 'Pes\\u00e9e']","['Respect', 'tie', 'tie', 'NA']","['Conan', 'Biden', 'Square', 'Glory']","['church', 'monk', 'Sacred', 'Doom', 'Religious', 'Religious']","['rom', 'slot', 'crash', 'Memory', 'butting', 'Batter']","['Menagerie', 'zebras', 'Exotic', 'Keeper', 'garden', 'Enclosures']","['bomb', 'jam', 'Red', 'Juicy', 'shortcake', 'shortcake']","['Tableau', 'Chef', 'Carr\\u00e9', 'Carr\\u00e9']","['Piaf', 'Rossignol', 'Voli\\u00e8re', 'Kazoar', 'plume', 'Chant']","['Tea', 'Ceramic', 'Coffee', 'Cup', 'Cup', 'coffee']","['Measurement', 'measures', 'Weight', 'Heavy', 'Weighing', 'Weighing']","['goupil', 'animal', 'Roux', 'Fable', 'Rox', 'scully']","['Melted', 'Burn', 'Wax', 'Wax']","['Ungulate', 'Quadruped', 'Mj', 'Billy', 'Billy']","['gluten', 'Grain', 'Cereal', 'mill', 'Whole', 'grind']","['cloth', 'Square', 'Bib', 'Wipe', 'towelette', 'Towelette']","['Obscura', 'Film', 'canon', 'Photo', 'Holga', 'Aperture']","['Circus', 'Krusty', 'Jester', 'Pennywise', 'Lapeire', 'Creepy']","['Wager', 'Gamble', 'Gambling', 'You']","['Pich\\u00e9', '\\u00c9rable', '\\u00c9quinox', 'd\\u00e9gel', 'Bourgeon', 'Bourgeon']","['Pulk', 'T\\u00fcddel...', 'Schn\\u00fcr...', 'Gesangstruppe', 'Faden', 'Schleifen....']","['attire', 'speedos', 'bathing', 'bathers']","['Imkergold', 'Wabe', 'Lecker', 'B\\u00e4rens\\u00fc\\u00dfspeise']","['Repousse', 'Nu', 'pinceau', 'Crin', 'Incarn\\u00e9', 'Incarn\\u00e9']","['Hook', 'My', 'Master', 'Commander', 'First', 'mate']","['Mince', 'Cow', 'Meat', 'Cattle', 'Bovine', 'Argument']","['mutton', 'chops', 'animal', 'child', 'young', 'Gamey']","['0', 'X', 'browser', 'Browser']","['Package', 'knife', 'Meat', 'Meat']","['Liberty', 'clapper', 'Quasimodo', 'Ring']","['Eat', 'thanksgiving', 'supper', 'brunch', 'Dinner', 'dinner']","['Cap', 'Twatinthe', 'Beanie', 'Headwear', 'Top', 'top']","['pteranodon', 'Velociraptor', 'Jurassic', 'jurassic']","['Wingless', 'Alicorn', 'Virgin', 'Mythical', 'Charlie', 'Horn']","['Masterpiece', 'Sunflowers', 'Decorating', 'artwork', 'Oil', 'oil']","['\\u30df\\u30b9\\u30c6\\u30ea\\u30fc', 'radian', '3.14...', '\\u3069\\u3046\\u3058\\u3093\\u304b\\u3064\\u3069\\u3046', '\\u30c9\\u30eb\\u30a4\\u30c9']","['Proboscis', 'Septum', 'aquiline', 'snout', 'nostril']"
Mystery Word,Jungle,School,Cocktail,Butcher,Band,Anniversaire,Revolution,Friedhof,Briquet,Tortoise,Owl,Carrot,Alliance,Cinema,Ghost,Aimant,Tile,Pinguin,Whale,Electricity,Balance,Bow,Hunter,Temple,Ram,Zoo,Strawberry,Cadre,Oiseau,Mug,Scale,Renard,Candle,Goat,Wheat,Napkin,Camera,Clown,Bet,Printemps,Band,Swimsuit,Honig,Poil,Captain,Beef,Lamb,Safari,Butcher,Bell,Meal,Hat,Dinosaur,Unicorn,Painting,Circle,Nose
Guess,jungle,School,Cocktail,Pig,First,Anniversaire,revolution,Friedhof,Feu,evolution,Owl,Carrot,Alliance,,Ghost,,Tile,,Whale,Electricity,Balance,artist,,Temple,Ram,zoo,strawberry,\u0152uvre,Oiseau,china,,Renard,,Deer,Wheat,,Camera,Clown,bet,Printemps,Band,Swim,Honig,Poil,Captain,Beef,,,Amazon,bell,dinner,Tweed,dinosaur,Unicorn,Painting,Circle,Nose
