ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69
Table Number,524873470,524301336,524426030,524276331,524205674,524212235,523896316,524107278,523982892,523860272,523630319,523793465,523544074,523431915,523659348,523737126,523664450,523395476,523344440,523221173,523017322,523016337,522762765,522917963,522767575,522541988,522412507,522373673,522043003,522074776,521939464,521674356,521586091,520557474,521576994,520391399,521102703,521133888,520775494,520927803,520413498,519718885,520146397,520018819,518048802,517973951,517095134,517039024,516034788,515518017,515770821,515531482,514377397,513316968,512318901,509758557,510269410,509897088,509348231,508116165,506189713,504783443,489266717,484123113,480162112,422619886,420552674,417255169,402108912
Move,['38'],['41'],['12'],['19'],['18'],['5'],['28'],['71'],['30'],['24'],['29'],['36'],['49'],['43'],['27'],['29'],['38'],['18'],['47'],['28'],['82'],['38'],['48'],['45'],['25'],['73'],['44'],['86'],['5'],['80'],['42'],['46'],['55'],['44'],['11'],['21'],['36'],['107'],['72'],['57'],['57'],['98'],['101'],['68'],['65'],['17'],['114'],['35'],['70'],['31'],['69'],['10'],['235'],['64'],['67'],['37'],['33'],['73'],['420'],['75'],['403'],['31'],['37'],['655'],['45'],['731'],['831'],['2146'],['1624']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+
Language,English,English,Deutsch,English,Français,English,Français,English,Français,Deutsch,English,English,English,Deutsch,English,English,English,English,English,English,Deutsch,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,English,Français,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite
Clues,"['Agave', 'Molasses', 'Maple', 'Maple']","['Castling', 'Capture', 'Game', 'Bishop']","['B\\u00fchnenshow', 'Zauberfl\\u00f6te', 'B\\u00fchne', 'Klassic', 'Gesang', 'Gesang']","['full', 'Walk', 'Luna', 'Crescent', 'Crescent', 'Crescent']","['Nationale', 'Garde', 'arm\\u00e9e', 'protection', 'Protection', 'Arm\\u00e9e']","['centurion', 'Defence', 'protect', 'Protect']","['archives', 'Rose', 'Emprunt', 'roman', 'librairie', 'Alexandrie']","['Nyc', 'Lyft', 'Driver', 'Driver']","['Bergerac', 'Protub\\u00e9rance', 'Cyrano', 'Cyrano']","['Bewegungsveranstaltung', 'ABBA', 'Danse', 'Tanzlokal', 'Tanzlokal']","['Cincture', 'asteroid', 'Waist', ""Orion's"", 'Buckle', 'buckle']","['Coors', 'Stage', 'Spot', 'Photon', 'Bulb', 'shadow']","['Blood', 'punctuation', 'Tampax', 'End', 'stop', 'Fullstop']","['Elektrizit\\u00e4tswerk', 'Brettspiel', 'Schnurrbart', 'Schlossstra\\u00dfe', 'Schlossallee', 'Gef\\u00e4ngnis']","['Bomb', 'Frag', 'smoke', 'molotov', 'hand', 'Hand']","['cubes', 'saccharine', 'Addictive', 'daddy', 'Glucose', 'Glucose']","['exactly', 'Direction', 'Left', 'justice', 'correct', 'Correct']","['monarchy', 'prawns', 'signet', 'crown', 'Charles', 'coronation']","['Chart', 'chess', 'Pizza', 'pizza', 'pastry', 'pastry']","['Domicile', 'AirBnB', 'Abode', 'Dwelling']","['Odile', 'Gefl\\u00fcgelteich', 'Entenvogel', 'wei\\u00dfschwarz', 'Ententeich', 'Ententeich']","['Mais', 'Jardin', 'Temp\\u00eate', 'C\\u00e9r\\u00e9ale', 'riz', 'Malice']","['faux', 'Irr\\u00e9el', '2000D', 'Hallucination', 'Hallucination', 'Hallucination']","['First', 'Roast', 'Sabbath', 'Weekend', 'Holy', 'church']","['Happy', 'Combo', 'regular', 'food', 'Course', 'Appetizer']","['Vesuvius', 'Kilauea', 'lava', 'Iceland', 'Pompeii', 'Pompeii']","['Toothless', 'Liviathon', 'Fury', 'Firebreathing', 'Knight', 'Knight']","['Molasses', 'Honey', 'confectioners', 'cane', 'sucrose', 'Sucrose']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Axe', 'aventura', 'INGLESA', 'Costa', 'Barco', 'barcos']","['Water', 'Tub', 'Bed', 'Beyond', 'Bubble', 'Wash']","['Viewing', 'Curtains', 'glass', 'Wall', 'Pane', 'Pane']","['precipitation', 'Man', 'Singing', 'Droplets', 'pouring', 'Purple']","['clouds', 'curtain', 'clean', 'standup', 'rain', 'wet']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['VW', 'Gilmor', 'Sunningdale', 'Boogie', 'Fore', '4']","['crop', 'grain', 'Quinoa', 'sow', 'Sunflower', 'Flower']","['Fluoride', 'Orthodontist', 'bouche', 'healer', 'extraction', 'fear']","['Box', 'juice', 'Egg', 'Egg']","['Emotional', 'carry-on', 'claim', 'claim', 'Suitcase', 'suitcase']","['Secure', 'Combination', 'Colloportus', 'Yale', 'Tumblers']","['Amazonie', 'Lisi\\u00e8re', 'Mixte', 'gump', 'Sylvestre', 'Sherwood']","['derni\\u00e8re', 'demeure', 'squelette', 'ver', 'Catacombe', 'Lachaise']","['turd', 'Excrement', 'poop', 'heap', 'Beetle', 'Beetle']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['Agriculteur', 'Lent', 'V\\u00e9hicule', 'V\\u00e9hicule']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['tais', 'toi', 'Tr\\u00e9buche', 'Tombe', 'Badaboum', 'Gamelle']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['Bald', 'Noggin', 'Face', 'Brain', 'Mr', 'Potato']","['throwing', 'stabbing', 'polearm', 'danheng']","['Skrzynia', 'Sezam', 'Cenne', 'nawyspie', 'Piratow', 'piracki']","['Chinchilla', 'cuddly', 'Murder', 'Baby', 'eRMINE']","['cracker', 'Awwwwwwk', 'Dead', 'mimic', 'mimic']","['bj', 'trachea', 'esophagus', 'Sore', 'Esophagus', 'Sore']","['Camoflauge', 'Outdoor', 'Person', 'food', 'Tracking', 'tracking']","['\\u30c9\\u30ea\\u30c3\\u30d7', '\\u307e\\u3081', '\\u3059\\u305f\\u30fc\\u3070\\u3063\\u304f\\u3059', '\\u306b\\u304c\\u3044']","['volcano', 'windstorm', 'Twister', 'Dorothy']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['pachyderm', 'Circus', 'memory', 'memory', 'Dumbo', 'Dumbo']","['Cooker', 'Fan', 'Hot', 'Cooking']","['crossword', 'Printed', 'Headline', 'Journalist']","['grooming', 'bristles', 'Hair', 'Comb', 'calligraphy', 'scrubber']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['warp', 'mario', 'Long', 'Metal']","['university', 'High', 'Grading', 'Basic', 'college', 'College']","['Quiet', 'Treaty', 'Ceasefire', 'Nobel', 'Hippie', 'Love']","['hog', 'Fat', 'sty', 'squeal', 'SOW', 'Peppa']"
Mystery Word,Syrup,Chess,Oper,Moon,D\u00e9fense,Guard,Biblioth\u00e8que,Taxi,Nez,Disco,Belt,Light,Period,Monopoly,Grenade,Sugar,Right,King,Pie,House,Schwanensee,Grain,Mirage,Sunday,Meal,Volcano,Dragon,Sugar,Donkey,Bay,Bath,Window,Rain,Shower,Guard,Train,Golf,Seed,Dentist,Carton,Baggage,Lock,For\u00eat,Cimeti\u00e8re,Dung,Sail,Tracteur,Cake,Chute,Poup\u00e9e,Head,Spear,Treasure,Fur,Parrot,Throat,Hunter,Coffee,Tornado,Spice,Elephant,Oven,Newspaper,Brush,Whale,Pipe,School,Peace,Pig
Guess,Syrup,Chess,Oper,Moon,Police,,Biblioth\u00e8que,elevator,Nez,Musik,Belt,light,Period,Monopoly,Grenade,Sugar,right,King,Grid,House,schwanensee,Ble,Illusion,Sunday,Meal,Volcano,Dragon,Sugar,Donkey,Bah\u00eda,Bath,,Rain,shower,,train,Golf,seed,Dentist,Tetrapack,passion,Lock,Foret,Tombe,manure,sail,Tracteur,cake,chute,Poup\u00e9e,Head,Spear,skarb,fur,Parrot,Throat,,coffee,hurricane,Spice,Elephant,fry,Newspaper,brush,whale,Pipe,school,peace,pig
