ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76
Table Number,541617416,541437175,541208126,540897993,540642421,540712613,540456271,540448425,540018808,540302526,540012482,539553380,539808101,539870134,539877940,539616675,539502547,539578792,539285761,539180348,539262180,539103153,538510157,537929434,538329024,538179423,538076587,536784008,537713044,537525885,537725271,537606961,537036300,537264972,536841597,537143207,536284732,536688608,536499669,535977963,536326956,536323155,535380893,534880054,534898626,534528798,533758544,534620978,534141449,533093056,533088443,531294042,531017180,530603148,530819309,528624330,527754035,528244412,528022855,526405578,526272417,523793465,522327882,521791242,517125895,517095134,515531482,498938279,484123113,481212678,431028987,381777020,374138794,358827793,348302073,319065151
Move,['21'],['10'],['15'],['7'],['18'],['15'],['58'],['12'],['16'],['12'],['37'],['18'],['19'],['24'],['20'],['33'],['46'],['48'],['55'],['67'],['42'],['55'],['51'],['18'],['76'],['84'],['55'],['19'],['18'],['42'],['63'],['58'],['34'],['25'],['83'],['71'],['57'],['64'],['73'],['103'],['68'],['43'],['11'],['82'],['101'],['25'],['63'],['111'],['59'],['30'],['65'],['13'],['60'],['35'],['49'],['52'],['74'],['44'],['90'],['153'],['24'],['85'],['297'],['38'],['227'],['332'],['53'],['2725'],['958'],['253'],['1444'],['1667'],['1996'],['2566'],['3265'],['515']
Mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode
Speed,Real-time • Fast paced (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only
Language,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,English,Français,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,Français,Français,Deutsch,English,English,Français,English,English,English,Deutsch,English,Français,Français,English,Français,Deutsch,English,English,English,English,English,Français,English,Français,English,English,English,English,Français,Français,Français,English,Français,English,English,Français,English,English,English,English,English,English,English,Français,Français,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Infinite,Standard,Infinite,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['dove', 'of', 'silence', 'calm']","[""Pan's"", 'maze', 'Trapped', 'Faun', 'Hedges']","['Nutty', 'putty', 'Miners', 'spelunking']","['Paris', 'tube', 'transport', 'massive']","['black', 'fungus', 'Sand', 'Casting', 'spores', 'bacteria']","['Ohm', 'Green', 'Harmony', 'Harmony']","['Infuse', 'Naturelle', 'H\\u00e9r\\u00e9sie', 'occulte', 'Occulte']","['Dolphin', 'sperm', 'orca', 'blowhole', 'Baleen', 'baleen']","['gooey', 'Stevia', 'congestion', 'viscous', 'Viscous']","['Thames', 'Styx', 'nile', 'amazon', 'Stream', 'Yangtze']","['Girdle', 'Cinch', 'Orion', 'accessory', 'Kuiper', 'buckle']","['beefsteak', 'soup', 'Red', 'basil', 'Rotten', 'Cherry']","['Lobotomy', 'Cerebellum', 'Hypothalamus', 'Wrinkles', 'Krang', 'Neurology']","['Detector', 'Secondhand', 'alarm', 'mist', 'lit', 'Tiparillo']","['snoop', 'sleuth', 'espionage', 'Espionage']","['Ara', 'Perruche', 'Boisson', 'Oiseau']","['Dune', 'Paper', 'Hourglass', 'Hourglass', 'hourglass', 'hourglass']","['racket', 'ball', 'Federer', 'Nadal']","['Nuages', 'Bleu', 'Nuage', 'atmosph\\u00e8re', '\\u00c9toil\\u00e9', '\\u00c9toil\\u00e9']","['oak', 'Bolt', 'acorn', 'Pecan', 'cashew', 'cashew']","['puppy', 'kitten', 'in', 'corner', 'uterus', 'expels']","['campagne', 'Binocles', 'Lavue', 'T\\u00e9lescope', 'Longue-vue', 'Tours']","['Pistol', 'Gun', 'Rifle', 'Projectile', 'Projectile', 'Rifle']","['Medical', 'Thyme', 'weed', 'leafy', 'Basil', 'Basil']","['Fetch', 'Tibia', 'Skeleton', 'Marrow', 'Femur', 'Femur']","['Samurai', 'Sneaky', 'Japanese', 'Donatello', 'shuriken', 'Stealth']","['Yeast', 'Flour', 'Rye', 'Sourdough', 'Toast', 'Butter']","['law', 'enforcers', 'Infernal', 'Affairs', 'arrest', 'uniform']","['outfit', 'Attire', 'Same', 'clothing', 'police', 'police']","['Locked', 'Princess', 'air', 'traffic', 'Bridge', 'London']","['course', 'textile', 'sol', 'sol']","['Epargne', 'outils', 'Enregistreuse', 'Allocations', 'Emporter', 'Charge']","['Ziegen', 'Brie', 'Gouda', 'Raclette', 'Schimmel']","['fishing', 'hook', 'nightcrawler', 'bait', 'meal', 'slimy']","['Soar', 'Flying', 'Pilots', 'Delta', 'Cessna', 'Flat']","['Illusionniste', 'Garcimore', 'Majax', 'Prestidigitateur']","['samantha', 'Bread', 'patisserie', 'Josephine']","['Drunk', 'Jab', 'boxing', 'sucker', 'fruit', 'Fruit']","['Dinklage', 'Bashful', 'beard', 'fantasy', 'Gimli', 'Tyrion']","['Nuss...', 'Winkel', '90', 'Kante', 'Kante', 'Kante']","['Cranium', 'noggin', 'hair', 'Skull', 'skull', 'skull']","['Anniversaire', 'Offrande', 'Emballage', 'Papier', 'Pr\\u00e9sent', 'Pr\\u00e9sent']","['Collier', 'Doom', 'Bijou', 'Brillant', 'Hu\\u00eetre']","['Brain', 'Intellectual', 'mensa', 'Einstein', 'Einstein']","['Black', 'Rocaille', 'Enfiler', 'Hu\\u00eetre', 'Hu\\u00eetre', 'Hu\\u00eetre']","['Religion', 'Sanctuary', 'Indiana', 'Kerkelijk', 'prey']","['Nanny', 'Baaaaa', 'Mountain', 'Curry', 'cheese', 'cheese']","['Tenderloin', 'Profession', 'Billy', 'Chop', 'Chop', 'Billy']","['flake', 'Cold', 'skiing', 'Flurry']","['Sea', 'Sail', 'Salty', 'Indian', 'Arctic', 'Tides']","['apron', 'Scrapple', 'cleaver', 'carver', 'carver']","['Restaurant', 'Maigre', 'Service', 'Choix', 'Carte', 'Carte']","['Eerst', 'Medaille', 'Waardevol', 'Staven']","['Windows', 'Microprocesseur', 'Ibm', 'Lenovo']","['It', 'Bozo', 'Funny', 'Smaldini', 'circus', 'makeup']","['toothpaste', 'container', 'pipe', 'soft', 'you', 'inner']","['Blank', 'Game', 'Stretched', 'Painting', 'Converse']","['tuxedo', 'garfield', 'Nip', 'meow', 'meow', 'Meow']","['scoville', 't\\u00e9l\\u00e9scopique', 'courte', 'monter']","['Gardien', 'Mac\\u00e9o', 'Dieu', 'Aur\\u00e9ole']","['Concert', 'Notes', 'note', 'm\\u00e9lodie']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['Complot', 'egypte', 'Kheops', 'ste-foy', 'triangle', 'Triangle']","['wool', 'mehhhh', 'Count', 'grass', 'soft', 'Animal']","['Conure', 'Mimic', 'Repeat', 'Pirate', 'Repeat', 'Pirate']","['Lancelot', 'Combattant', 'Guerrier', 'Jockey']","['Underage', 'Small', 'ursa', 'major']","['Emphasis', 'Drawl', 'Speak', 'Highlight', 'Brooklyn', 'lisp']","['Melody', 'Sing', ""Surfin'"", 'Safari', 'lyrics', 'notes']","['Front', 'Hand', 'unbranched', 'Sunday', 'tree', 'Tree']","['Chocolate', 'Pub', 'Drinks', 'stool']","['Dry', 'Dark', 'Comedy', 'Comedy']","['Board', 'bird', 'Monopoly', 'chess']","['maillons', 'accroch\\u00e9s', 'Nebulaire', 'String']","['\\u00c9nervant', 'Derangeant', 'Nuit', 'Piq\\u00fbre', 'Insecte', 'Insecte']","['light', 'onion', 'Edison', 'Copy']"
Mystery Word,Peace,Labyrinth,Cave,Metro,Mold,Peace,Science,Whale,Syrup,River,Belt,Tomato,Brain,Smoke,Spy,Perroquet,Sand,Tennis,Ciel,Nut,Baby,Jumelles,Bullet,Herb,Bone,Ninja,Bread,Police,Uniform,Tower,Tapis,Caisse,K\u00e4se,Worm,Plane,Magicien,Baker,Punch,Dwarf,Ecke,Head,Cadeau,Perle,Genius,Perle,Tempel,Goat,Butcher,Snow,Ocean,Butcher,Menu,Gold,Ordinateur,Clown,Tube,Canvas,Cat,\u00c9chelle,Ange,Musique,Brush,Pyramide,Sheep,Parrot,Chevalier,Minor,Accent,Song,Palm,Bar,Humor,Game,Cha\u00eene,Moustique,Bulb
Guess,Peace,Labyrinth,Dwarf,tunnel,mold,,Tisane,Whale,syrup,River,Belt,Tomato,brain,Radar,Detective,perroquet,Sand,tennis,Ciel,nut,Baby,verre,police,Herb,Bone,ninja,Bread,police,matching,Tower,tapis,Caisse,K\u00e4se,worm,plane,Magicien,Baker,Punch,Dwarf,Ecke,head,Cadeau,Perle,genius,bas,,goat,Chef,Snow,Ocean,butcher,Menu,Gold,Ordinateur,clown,toothbrush,canvas,cat,Echelle,,Musique,,Pyramide,sheep,Parakeet,Chevalier,minor,Accent,music,Palm,Bar,Humor,game,Chaine,Moustique,Bulb
