ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67
Table Number,476857628,476399588,476930774,476846929,476682352,476707108,476458559,476588530,476211733,476445139,475857014,476317611,476175938,475769386,475845357,476044382,475330261,475720547,475376871,475293817,475227801,475001944,475008692,474331197,474154420,473319518,473890082,473530228,473272593,473034160,472875831,473076163,472960433,472803065,472698771,472584209,472148204,472330572,471674608,471797234,471538830,470465554,470568445,470357896,470129046,469785842,468937387,466822267,466884525,466084294,465621249,463714023,459279309,457064795,451463411,449145581,443775902,421549329,417255169,405054016,387173467,356959263,346689693,344838144,343894377,341401520,319065151
Move,['8'],['8'],['7'],['9'],['34'],['14'],['17'],['25'],['21'],['69'],['5'],['30'],['30'],['6'],['77'],['51'],['12'],['75'],['27'],['19'],['57'],['27'],['37'],['12'],['54'],['36'],['9'],['37'],['33'],['45'],['76'],['102'],['99'],['46'],['42'],['67'],['45'],['43'],['43'],['65'],['84'],['43'],['81'],['58'],['84'],['49'],['20'],['125'],['115'],['22'],['70'],['57'],['40'],['36'],['40'],['73'],['1320'],['95'],['1278'],['1400'],['1205'],['1370'],['2497'],['1486'],['2283'],['2555'],['366']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only
Language,Deutsch,English,English,English,English,Français,English,English,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,Français,English,Français,Deutsch,English,English,English,English,English,English,Français,English,English,Français,Deutsch,English,Français,English,English,Deutsch,English,Deutsch,English,English,English,English,English,English,Français,Français,Français,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['re', 'Krone', 'Viertel-vor-Zw\\u00f6lfte', 'L\\u00f6we', 'L\\u00f6wen']","['recyclable', 'Polystyrene', 'PLA', 'Bag', 'bakelite']","['Worship', 'Buddhist', 'Synagogue', 'Church']","['spelunk', 'Man', 'Hibernate', 'mammoth', 'lair', 'Deep']","['Dining', 'Toy', 'Living', 'Space', 'Space']","['Lichen', 'tapis', 'Chocolat', 'bi\\u00e8re']","['Movember', 'Adolf', 'Beard', 'Poirot', 'Beh\\u00e5ret']","['hay', 'utensil', 'Paper', 'Coke']","['poker', 'Socks', 'duo', 'twin']","['Binnen', 'Tandpasta', 'Metro', 'Sewer']","['Cranium', 'Safety', 'protection', 'skull']","['event', 'Wedding', 'vows', 'Spouse']","['Borgship', 'Hexahedron', 'Cm^3', 'rubix']","['Cheval', 'jaune', 'NTM', 'Doliprane', 'Febricule', 'febricule']","['Salsa', 'Waltz', 'Zumba', 'disco', 'Revolution']","['Bombs', 'Revolutionary', 'Conflict', 'Battles', 'Iraq', 'Vietnam']","['Jewish', 'David', 'twinkle', 'little', 'sun', 'estrella']","['Raise', 'Money', 'Gamble', 'Gamble']","['photo', 'moovie', 'lens', 'stand']","['Turtles', 'drink', 'soda', 'tube', 'Plastic', 'plastic']","['poultry', 'Chick-fil-A', 'KFC', 'Run', 'Cluck', 'Egg']","['condiment', 'Sauce', 'colonel', 'Jaune', 'Nez', 'nez']","['Poles', 'Magnet', 'Attraction', 'Attraction']","['Nuclear', 'Infestation', 'Bug', 'Bug', 'infestation', 'bug']","['Pepin', 'Abricot', 'centre', 'Centre', 'Centre', 'centre']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Ache', 'Molar', 'Incisor', 'Saber', 'Fairy', 'Fairy']","['Fej', 'Alv\\u00e1s', 'Puha', 'Puha']","['polish', 'Finger', 'Hammer', 'Hammer']","['Fourth', '25c', '25', 'fourth']","['paper', 'wipe', 'fold', 'Disposable', 'Cloth', 'Serviette']","['Hiroshima', 'Nucl\\u00e9aire', 'Oppenheimer', 'H', 'Fatboy', 'Dynamite']","['melt', 'Sushi', 'Starkist', 'Canned', 'skipjack', 'skipjack']","['Slimming', 'Loss', 'calories', 'Fad', 'atkins', 'Atkins']","['Grillade', 'Plancha', 'Sauce', '\\u00c9t\\u00e9', 'Papillottes', 'Brochette']","['Oberst', 'Soldat', 'Oberstleutnant', 'Befehlshaber', 'General', 'Kompanief\\u00fchrer']","['cuckoo', 'Hour', 'time', 'Chronograph']","['multiplications', 'Op\\u00e9ration', 'Basse', 'Basse']","['Bastion', 'moat', 'turret', 'Rook']","['irish', 'Drunk', 'Duff', 'Draft', 'Lager', 'Gut']","['Rot', 'Transelvanien', 'Blutsauger', 'Hoteltransilvanien2', 'Vampir', 'Dany']","['Drunk', 'Molson', 'heineken', 'Pabst', 'Budweiser', 'Budweiser']","['Rot', 'Nachtschatten', 'Nachtschattengew\\u00e4chs', 'Schattengew\\u00e4chs']","['bow', 'Archery', 'Head', 'Feather', 'Cupid', 'Keyboardkey']","['Baked', 'islie', 'carrot', 'yellow', 'Pan-', 'Pie']","['Hare', 'Not', 'Turtle', 'Turtle']","['Ron', 'Aye-aye', 'Crunch', 'morgan', 'Hook', 'hook']","['Weapon', 'Fish', 'Formation', 'Javelin', 'javelin', 'javelin']","['Roger', 'eminem', 'Jessica', 'jessica']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['groupe', 'Son', 'Bono', 'Copains', 'raidit', 'Gaze']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['castle', 'master', 'Underneath', 'keep']","['bois', 'fer', 'Jesus', 'Chemin']","['male', 'Annoying', 'Morning', 'chicken', 'Chicken', 'Chicken']","['King', 'Stinger', 'Tank', 'Kombat', 'pincers', 'Pincers']","['Hot', 'June', 'July', 'July']","['Matey', 'JackSparrow', 'Parrot', 'Avast', 'CaptHook', 'eye-patch']","['Turtle', 'Slow', 'Shell', 'hare', 'hare', 'hare']","['coeur', 'fruit', 'cerise', 'p\\u00e9pin']","['putter', 'association', 'Discotheque', 'Golf']","['Up', 'Girl', 'Not', 'Original']","['Sip', 'Scarecrow', 'bale', 'paper', 'Hay', 'Hay']","['net', 'Sinker', 'hook', 'Hook']"
Mystery Word,K\u00f6nig,Plastic,Temple,Cave,Room,Mousse,Mustache,Straw,Pair,Tube,Helmet,Marriage,Cube,Fi\u00e8vre,Dance,War,Star,Bet,Camera,Straw,Chicken,Moutarde,Aimant,Cockroach,Noyau,Puder,Dress,Tooth,Pillow,Nail,Quarter,Napkin,Bombe,Tuna,Diet,Barbecue,Offizier,Clock,Table,Castle,Beer,Dracula,Beer,Tomate,Arrow,Cake,Tortoise,Captain,Spear,Rabbit,Patron,Bouclier,Bande,Fox,Ninja,Dungeon,Croix,Rooster,Scorpion,Summer,Pirate,Tortoise,Noyau,Club,Cover,Straw,Fishing
Guess,Kopf,Plastic,Religion,cave,Room,Mousse,oversk\u00e6g,Straw,Pair,Tube,helmet,marriage,cube,fi\u00e8vre,Dance,War,star,,Camera,,Chicken,Moutarde,Aimant,Bomb,,Russ,,Tooth,Pillow,Nail,,Napkin,bombe,Tuna,Diet,Barbecue,Bundeswehr,Clock,Calcul,Castle,Beer,Fledermaus,Beer,Glumanda,Arrow,Cake,Tortoise,,,run,Coin,Chevalier,,Fox,,dungeon,Croix,DJ,Scorpion,Summer,kaptain,Tortoise,Noyau,club,Basic,Straw,fisherman
