ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65
Table Number,480209403,479718854,479619666,479396884,479232973,479070679,478625404,478668337,478478890,478622806,478416865,478603698,478355524,478409391,478318337,477823291,477477285,477654959,477674563,477362659,477140126,476678071,476399588,476488308,476719755,476717275,476521286,476721565,476680608,476450279,476589521,476313701,476173213,475651136,475330261,475763612,474780042,475001944,473604955,474303583,473845441,474192688,473733866,473319518,473890082,473530228,471674608,470271899,466086884,466084294,465621249,465619295,465661217,465665616,463714023,462438853,461036696,457064795,451463411,445297184,396307534,387173467,381826421,381777020,341401520
Move,['13'],['9'],['40'],['15'],['154'],['30'],['18'],['27'],['18'],['44'],['30'],['61'],['57'],['27'],['32'],['45'],['36'],['73'],['42'],['21'],['61'],['18'],['83'],['19'],['65'],['65'],['29'],['76'],['65'],['55'],['72'],['75'],['76'],['64'],['30'],['26'],['50'],['109'],['50'],['50'],['56'],['102'],['109'],['36'],['9'],['73'],['66'],['69'],['42'],['38'],['70'],['68'],['37'],['39'],['57'],['470'],['58'],['36'],['40'],['37'],['437'],['1252'],['701'],['1103'],['2597']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode
Speed,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+
Language,English,English,Français,English,English,English,Français,English,English,English,Français,Deutsch,Deutsch,English,English,Français,English,Français,English,English,Français,English,English,English,English,English,English,Français,English,Français,English,English,English,Deutsch,English,Français,Deutsch,Français,English,Français,English,English,English,Deutsch,English,English,Français,English,English,English,Français,English,English,English,Français,Français,English,English,English,Deutsch,English,English,English,English,English
End,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['resource', 'Henge', 'sword', 'grey', 'Grey', 'drugs']","['bristle', 'Hair', 'tooth', 'Paint', 'Stroke', 'Stroke']","['Fus\\u00e9e', 'MilleniumFalcon', 'Spatial', 'Sanguin']","['occident', 'cowboy', 'Horses', 'genre']","['Surgery', 'Add', 'Surgeon', 'Covert']","['Beet', 'Pea', 'Cauliflower', 'Potato']","['Lumiere', 'Chevet', 'G\\u00e9nie', 'Maison', 'Tungst\\u00e8ne', 'Ampli']","['Rhianna', 'biohazard', 'Sunproof', 'Rain', 'Cover', 'Dry']","['torso', 'pectorals', 'Congestion', 'hope', 'Treasure', 'treasure']","['Jailbreak', 'Tree', 'Sassafras', 'Vegetable']","['Appareil', 'boule', 'Engin', 'Gomme', 'gomme', 'Gomme']","['Einzel', 'Alleine', 'Karten', 'Kartenspiel', 'allein', 'karte']","['Stallungen', 'Schwein', 'Landwirtschaft', 'Landwirtschaft']","['Dumbledore', 'Doctorate', 'Emeritus', 'Layton', 'teacher', 'Xavier']","['Music', 'write', 'Sing', 'sing']","['Ar\\u00eate', 'Bouillon', 'Forme', 'Solide', 'parall\\u00e9l\\u00e9pip\\u00e8de', 'film']","['Nutmeg', 'Curry', 'cardamom', 'Dune', 'Girls', 'Girls']","['Piercing', 'Crochet', 'chas', 'Foin', 'fil', 'fil']","['Guillotine', 'Day', 'Uprising', 'Spin']","['Hand', 'toy', 'Pinocchio', 'Sock']","['Voyage', 'Habits', 'stockage', 'porter', 'Roulette', 'Samsonite']","['Eeyore', 'Mule', 'Shrek', 'Stubborn', 'Lanky', 'Kong']","['Guggenheim', 'Docent', 'curated', 'Louvre', 'Louvre']","['Surround', 'tarpolin', 'Protect', 'protect', 'duvet', 'Duvet']","['Racehorse', '3.14', 'cream', 'Apple', 'American', 'American']","['attendant', 'airplane', 'Manifest', 'transatlantic', 'catch', 'Feathers']","['Grid', 'Mitochondria', 'petri', 'Cage']","['cheveux', 'explosif', 'boucan', 'Claque-doigts', 'Artificier', 'Explosion']","['Bermuda', 'Easter', 'Peninsula', 'Remote', 'Tropical', 'Tropical']","['Logis', 'carabosse', 'lation', 'Baguette', 'Clochette', 'Clochette']","['Blackbeard', 'Plank', 'Freebooter', 'Caribbean', 'Barbosa', 'Gaspar']",['knot'],"['Sucker', 'Judy', 'Kick', 'bowl', 'Boxer', 'boxing']","['Lungo', 'Aluminium', 'George', 'Kapseln', 'Kapsel', 'Kaffee']","['thick', 'liquid', 'goo', 'sticky', 'hair', 'hair']","['Fiona', 'Reine', 'Peach', 'Zelda']","['Roboter', 'Gr\\u00fcnschnitt', 'Gras', 'K\\u00fcrzen', 'Spindel']","['poule', 'Voyageur', 'paris', 'colombe', 'Colombophile', 'Fiente']","['Caldera', 'Molten', 'Ash', 'Iceland', 'Igneous']","['Luxemboug', 'Eden', 'Alexandre', 'botanique', 'botanique']","['woodland', 'Dark', 'Grove', 'Trees', 'Trees', 'Trees']","['String', 'episode', 'world', 'Programs', 'Drama', 'Set']","['Advent', 'caroling', 'end', 'Twelfth', 'Month', 'month']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Barrel', 'Ape', 'Business', 'Chimpanzee', 'Climb', 'Trees']","['pointe', 'moto', 'Int\\u00e9gral', 'Int\\u00e9gral']","['Yagami', 'Beam', 'Weight', 'Candle', 'Bulb', 'bulb']","['Cooperative', 'Tricktaker', 'Tricky', 'Seas']","['Birthday', 'Dessert', 'Going', 'Thedistance']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['Street', 'Hop', 'Cliff', 'Trampoline', 'Kris', 'Kross']","['Vadis', 'Tycoon', 'We', 'Bought']","['Not', 'Offense', 'Ofthe', 'Darkarts']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Mac\\u00e9o', 'D\\u00e9chu', 'Cupidon', 'C\\u00e9leste', 'D\\u00e9mon', 'Gabriel']","['Candle', 'Pentecost', 'spark', 'flicker', 'torch', 'Torch']","['gumiho', 'Vixen', 'Scully', 'Inari', 'Mulder', 'experiment']","['\\u304b\\u3048\\u308b', '\\u304b\\u3048\\u308b']","['Obst', 'Fanta', 'Frucht', 'Farbe']","['Camera', 'Wall', 'border', 'contain', 'Picture', 'Picture']","['Sword', 'Cover', 'Hylian', 'warrior', 'Protection', 'Protection']","['Aldwych', 'Performance', 'New', 'Show']","['Conference', 'Folding', 'Dinning', 'Coffee']","['Fat', 'Clapton', 'Crop', 'Whipping', 'Coffee', 'Coffee']"
Mystery Word,Stone,Brush,Vaisseau,Western,Operation,Vegetable,Lampe,Umbrella,Chest,Root,Machine,Solit\u00e4r,Bauernhof,Professor,Song,Cube,Spice,Aiguille,Revolution,Puppet,Valise,Donkey,Museum,Cover,Pie,Flight,Cell,P\u00e9tard,Island,F\u00e9e,Pirate,Tie,Punch,Nespresso,Gel,Princesse,Rasenm\u00e4her,Pigeon,Volcano,Jardin,Forest,Series,December,Puder,Dress,Monkey,Casque,Light,Sail,Cake,Patron,Jump,Zoo,Defense,Bouclier,Ange,Flame,Fox,Ninja,Orange,Frame,Shield,Theater,Table,Cream
Guess,stone,Brush,Vaisseau,Western,operation,Vegetable,Lampe,umbrella,Chest,Garden,Machine,Tennis,Pferch,Professor,Composer,Cube,Spice,Aiguille,Revolution,Puppet,Valise,donkey,Museum,cover,Pie,pilot,Cell,petard,Island,F\u00e9e,Pirate,Tie,Football,Espresso,glue,Princesse,M\u00e3her,Pigeon,Valcano,jardin,Forest,Series,December,Russ,,Monkey,Vitesse,Light,Crew,Cake,Coin,jump,Zoo,Defense,Chevalier,Ange,Fire,Fox,,Orange,frame,Shield,Theatre,Table,Cream
