ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62
Table Number,529375187,529021617,529081072,528822756,528903708,528602229,528744596,528415366,528001631,527885053,527850814,527868335,527004996,527427772,527295481,527185612,527332068,526996440,527135673,527080808,526761367,527029597,526827918,526625193,526405578,526294954,526224139,526250626,525972935,525785849,525939276,525404344,525353801,525466461,523860272,523770916,523793465,523508263,523388276,523184508,522581498,522327882,522043003,521679955,521576994,520391399,519082979,517973951,517039024,515518017,514377397,508116165,498938279,489266717,480162112,431028877,431028987,420552674,405054016,381826421,358827793,336562502
Move,['78'],['6'],['6'],['10'],['7'],['52'],['73'],['16'],['18'],['18'],['10'],['18'],['16'],['16'],['62'],['66'],['33'],['48'],['62'],['56'],['43'],['5'],['42'],['74'],['51'],['37'],['84'],['25'],['28'],['81'],['57'],['66'],['82'],['66'],['76'],['57'],['85'],['54'],['19'],['91'],['48'],['109'],['5'],['41'],['11'],['21'],['94'],['17'],['35'],['31'],['315'],['75'],['2293'],['37'],['45'],['1302'],['1371'],['861'],['2503'],['964'],['2431'],['1998']
Mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode
Speed,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 4 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,Français,English,English,English,English,Français,English,Deutsch,English,Deutsch,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,Français,Deutsch,Français,English,English,Français,English,English,English,English,Deutsch,English,English,Français,English,Deutsch,English,Français,English,Français,English,English,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,Français,Français
End,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['DEUCE', 'eccentric', 'red', 'yellow', 'ACE', 'ace']","['Fragrance', 'Chanel', 'Flacon', 'Dior', 'Dior', 'Dior']","['Mitaine', 'Tuque', 'Saison', 'D\\u00e9cembre', 'Froid', 'Neige']","['Ferdinand', 'Ouchie', 'Bee', 'Butt']","['Head', 'Headwear', 'Mexican', 'Mexican']","['Crown', 'Tut', 'Mustafa', 'Check', 'HRM']","['Cir', 'cle', '2pair', 'paid']","['Fouett\\u00e9e', 'Hydratante', 'Hydratante']","['bill', 'Dynasty', 'Goose', 'quack', 'Mallard', 'Surface']","['Kick.....', 'Tyson', 'Kampfsportart', 'K\\u00e4mpfen']","['Conditioner', 'ingrown', 'pompadour', 'pin', 'Brush', 'split']","['Arie', 'Carmen', 'Puccini', 'B\\u00fchnenst\\u00fcck', 'Pavarotti', 'Semper']","['Headstone', 'graveyard', 'church', 'burial', 'remembrance']","['Maille', 'Ceinture', 'Or', 'Lacets', 'lacets']","['Neapel', 'Land', 'Heute', 'TV', 'Stiefel', 'Stiefel']","['Gordon', 'back', 'DC', 'Blinding', 'lightning', 'Lightning']","['Goldblum', 'trap', 'soar', 'moth', 'Tsetse', 'Tsetse']","['Stein', 'Keg', 'Craft', 'Ale', 'Pint', 'Kolsch']","['Storytelling', 'Pictures', 'multiplex', 'Screenings', 'Screen']","['Putin', 'Washington', 'Gouvernor', 'elected', 'Leader', 'Trump']","['borrow', 'Decimal', 'Arhives', 'Study', 'Dewey', 'Dewey']","['spare', 'reaps', 'weapon', 'fish']","['Seafood', 'Squid', 'Ursula', 'Hydra']","['Fist', 'drunk', 'Kick', 'fruit', 'Uppercut', 'Uppercut']","['Tramontane', 'Rafale', 'Mistral', 'Mistral']","['Asterisk', 'Planetarsonne', 'Mein', 'Ein']","['Galahad', 'armure', 'ECUyer', '\\u00e9checs', 'arthur', 'Ivain']","['Paperback', 'Fantasy', 'Novel', 'Story', 'club', 'signing']","['bristles', 'Tooth', 'Air', 'Paint', 'Hair', 'applicator']","['Barbie', 'vaudou', 'Matel', 'Porcelaine', 'Cire', 'Chiffon']","['Glinda', 'Elphaba', 'Salem', 'Couldron']","['blurb', 'Worm', 'Twilight', 'paperback', 'Fairytale']","['Boy', 'birthday', 'Genuine', 'My', 'Ungulate', 'small']","['\\u30b4\\u30c7\\u30a3\\u30d0', '\\u30ac\\u30fc\\u30ca', '\\u30c6\\u30f3\\u30d1\\u30ea\\u30f3\\u30b0', '\\u30c1\\u30e3\\u30fc\\u30ea\\u30fc', '\\u30a8\\u30a2\\u30ed', 'cat']","['Kinnhalter', 'Saiten', 'Bratsche', 'stradivari', 'stradivari']","['Tongue', 'divergence', 'Tines', 'diverge', 'tines']","['Paste', 'off', 'Hair', 'bristle', 'groom', 'paint']","['incendie', 'foret', 'Pompier', 'Fesses', 'Artifice', 'Fumer']","['wasps', 'Ray', 'Bee', 'Bee', 'Ray', 'Bee']","['Bibliothek', 'Lekt\\u00fcre', 'Halbblutprinz', 'Kindle', 'Tintenherz', 'Romanb']","['blowhole', 'Miami', 'Flipper', 'Marino', 'Marino']","['Astrologie', 'Zodiaque', 'Kick', 'Dard', 'astrololgie', 'Dard']","['Tail', 'Ride', 'Eeor', 'Grandad']","['Club', 'Tee', 'Tee', 'Green', 'Green']","['Rail', 'watch', 'Protect', 'protect']","['Choochoo', 'track', 'Transport', 'Rails', 'Shinkansen', 'rer']","['Sel', 'Sauce', '\\u00c9pice', 'gris', 'Seichuan', 'Setchouan']","['sea', 'Flat', 'ship', 'magain', 'Yacht']","['graduation', 'Bundt', 'Wedding', 'Antoinette']","['Bebe', 'Diminutive', 'Cire', 'Barbie', 'jouet', 'Jouet']","['zapa\\u0142ki', 'Elektroniczny', 'Smierdzi', 'Palic', 'tytoniowy', 'Tyton']","['Nutmeg', 'Cinnamon', 'Cinnamon']","['Spring', 'Growth', 'Brussel', 'Vegitable', 'seedling', 'alfalfa']","['crossword', 'Printed', 'Headline', 'Journalist']","['Shamu', 'Orca', 'moby', 'dick', 'Fishy', 'Baluga']","['shackles', 'connect', 'prison', 'slave', 'Link', 'Necklace']","['Club', 'tail', 'Shetland', 'Shetland']","['device', 'earphone', 'soundbar', 'talker', 'talker', 'talker']","['Leader', 'Crunch', 'Blackbeard', 'Nemo']","['collar', 'beads', 'choker', 'choker']","['fusil', 'sanglier', 'bon-mauvais', 'inconnu']","['Tissu', 'Mulsuman', 'vent', 'Foc', 'bateau', 'Bateau']"
Mystery Word,Card,Parfum,Hiver,Sting,Sombrero,King,Circle,Cr\u00e8me,Duck,Boxen,Hair,Oper,Cemetery,Boucle,Italien,Flash,Fly,Beer,Cinema,President,Library,Spear,Octopus,Punch,Vent,Stern,Chevalier,Book,Brush,Poup\u00e9e,Witch,Book,Pony,Chocolate,Geige,Fork,Brush,Feu,Sting,Buch,Dolphin,Scorpion,Donkey,Golf,Guard,Train,Poivre,Sail,Cake,Poup\u00e9e,Cigarette,Spice,Sprout,Newspaper,Whale,Chain,Pony,Speaker,Captain,Necklace,Chasseur,Voile
Guess,green,Parfum,Hiver,Sting,hat,King,circle,Cr\u00e8me,duck,boxen,Hair,Oper,funeral,boucle,Italien,Flash,,Beer,Movie,President,library,fishing,Octopus,,Mistral,Stern,Cheval,Book,Brush,Poup\u00e9e,Witch,,Pony,chocolate,cello,mouth,,feu,Swarm,Buch,dolphin,Signe,Donkey,Golf,,train,Poivre,sail,cake,Poup\u00e9e,papieros,Spice,Sprout,Newspaper,whale,chain,,Speaker,captain,Shirt,chasseur,Voile
