ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73
Table Number,489021056,489194416,488988350,489158294,489017392,488873495,488100363,488396760,488438398,488032029,488216820,488042682,487940879,487820541,487770108,487297911,487645326,487504595,487630902,487440083,487058906,487476003,487328683,487110978,487120916,486867778,486226243,486529433,486070683,486124151,485798012,485625896,485705886,485536550,485439810,485174836,485136354,483967058,484588472,484682575,484435490,484206945,484265429,480162112,480770866,479677325,475857014,473319518,473890082,468164131,466086694,466081205,466083684,466084384,465621249,465731184,465664137,465664095,465664206,465664286,465668656,465435499,463714023,444471586,443775902,422619886,417255169,396307534,357001162,348838927,336562502,322726720,314360735
Move,['6'],['5'],['7'],['6'],['9'],['13'],['17'],['10'],['10'],['5'],['15'],['6'],['30'],['25'],['49'],['16'],['30'],['31'],['46'],['57'],['74'],['64'],['53'],['113'],['68'],['18'],['19'],['54'],['92'],['45'],['84'],['85'],['43'],['54'],['21'],['63'],['92'],['21'],['100'],['96'],['55'],['38'],['65'],['19'],['86'],['82'],['10'],['36'],['9'],['55'],['42'],['48'],['49'],['46'],['70'],['38'],['40'],['44'],['38'],['43'],['40'],['366'],['57'],['57'],['1592'],['580'],['1546'],['457'],['1849'],['1533'],['1635'],['1182'],['3072']
Mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode
Speed,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,English,Français,English,Français,English,English,Deutsch,English,Français,Français,English,Français,English,Deutsch,English,English,Deutsch,English,Français,Français,Deutsch,English,English,Français,Français,English,Deutsch,English,Français,English,English,Français,English,English,English,English,English,Français,Français,English,English,English,English,English,English,English,English,Deutsch,English,English,English,English,English,English,Français,English,English,English,English,English,English,Deutsch,Français,English,Français,English,English,English,English,Français,Français,English,English
End,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['tree', 'north', 'bryophytes', 'spore-bearing', 'Kate', 'Carrie-Anne']","['tete', 'bite', 'fruit', 'chene']","['Skellington', 'Gourd', 'lantern', 'Carve']","['Tortue', 'Ninja', 'P\\u00e2te', 'Garniture', 'Ronde', 'Flammekueche']","['Man', 'Sugar', 'Floss', 'lollipop', 'korovka', 'Sweetie']","['alcohol', 'bartender', 'Shrimp', 'Molotov', 'Tom', 'Cruise']","['Hirnschraube', 'Wiederbeleben', 'Leichenteile', 'Blitzeinschlag']","['body', 'Skin', 'Ink', 'Ink']","['artificier', 'jouet', 'Fusil', 'Artifice']","['Escalier', 'Cascade', 'Tomber', 'Tomber']","['piano', 'ear', 'dance', 'dance']","['savon', 'Air', 'testicule', 'ampoule', 'sph\\u00e8re', 'Sphere']","['Underage', 'moll', 'Child', 'young', 'Child', 'younger']","['Edelmetalldekoration', 'Ohrring', 'Juwelen', 'Gold']","['Whale', 'Aviator', 'Formula1', 'Qantas', 'profession', 'Profession']","['Larry', 'Cake', 'Throne', 'Koopa', 'Louis']","['Koks', 'Amadeus', 'Wiener', 'Jeanny', 'Wien', 'Jeanny']","['King', '\\u30e2\\u30fc\\u30b8', '\\u305f\\u3066\\u304c\\u307f', '\\u306d\\u3053\\u304b']","['Mur', 'Marteau', 'girofle', 'pointe', 'pointe', 'girofle']","['Spaghetti', 'Django', 'Sh\\u00e9rif', 'Sioux', 'histoire', 'amerique']","['Ententeich', 'Tschaikowski', 'Ballett', 'Bolschoi', 'Wasservogel']","['Pyrenees', 'Peak', 'K2', 'biking', 'Mulhac\\u00e9n', 'Denali']","['Shooting', 'Point', 'beefeater', 'sentinel', 'Buckingham', 'Horse']","['Cheval', '\\u00c9quitation', 'Poly', 'Petit', 'Petit', 'Poly']","['Tolkien', 'Majeure', 'Precieux', 'olympique', 'olympiques']","['African', 'George', 'Habitat', 'Amazon', 'Habitat', 'Amazonian']","['Asien', 'Judo', 'Japan', 'Kampfsport', 'G\\u00fcrtel', 'G\\u00fcrtel']","['mammal', 'Milking', 'Animal', 'heifer', 'Moo', 'moo']","['Thoracique', 'Nicolas', 'enfermer', 'cachot', 'Prison', 'Prison']","['Feline', 'animal', 'Puma', 'Lion', 'temptress', 'Mountain']","['military', 'Zone', 'Shield', 'shield', 'Protect', 'Protect']","['Injection', 'Intraveineuse', 'Moustique', 'Pincement', 'Seringue', 'seringue']","['pedicure', 'Jesus', 'Biter', 'Ingrown', 'Head', 'Coffin']","['Jonagold', 'Crunchy', 'Pie', 'Worm', 'Newton', 'Newton']","['Bathers', 'Bra', 'Bathing', 'Pool']","['Greece', 'Eeyore', 'shrek', 'horse', 'ass', 'ass']","['Seaside', 'Travel', 'Getaway', 'Lampoon', 'holiday', 'Holiday']","['Pantoufles', 'Sous-v\\u00eatements', 'Pied', 'V\\u00eatements']","['Protection', 'S\\u00e9curit\\u00e9', 'Audio', 'heaume', 'moto', 'Velo']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Handle', 'Tea', 'Camera', 'face', 'face', 'Face']","['Fur', 'scruffy', 'goatee', 'goatee']","['Smoke', 'House', 'Earth', 'wind', 'Works', 'Pookie']","['Greens', 'Chlorophyll', 'Green', 'Autumn', 'Photosynthesis', 'Blower']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Newton', 'lab', 'biology', 'biology']","['staubig', 'Pulver']","['fancy', 'gown', 'Flowing', 'Princess', 'Evening', 'Party']","['Wind', 'Regen', 'Weer', 'Bliksem']","[""e'rbody"", 'tipsy', 'caveman', 'cudgel']","['dime', 'nickel', 'counter', 'insurgency']","['Drinking', 'Locale', 'limbo', 'stick']","['-sour', 'Band', 'no', '-unturned']","['G\\u00e9om\\u00e9trie', 'sup\\u00e9rieur', 'Boss', 'Couture', 'Couture']","['happy', 'annually', 'another', 'year']","['Container', 'holder', 'Mail', 'mail']","['Mean', 'Girls', 'kardashian', 'face']","['YuGiOh', 'Heart', 'hallmark', 'scam']","['Dish', 'Liquid', 'sudsy', 'clean']","['grind', 'grain', 'walk', 'aimlessly']","['Face', 'Chips', 'Gl\\u00fccksspiel', 'Karten']","['moyen-age', 'Hylien', 'Chevalier', 'chevalier']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['guggenheim', 'gr\\u00e9vin', 'Orsay', 'orsay']","['Trash', 'Tow', 'Movie', 'Preview']","['Jalen', 'Stem', 'Romantic', 'Tyler', 'Bowl', 'petal']","['Semolina', 'polished', 'carbohydrate', 'African', 'Wheat', 'wheat']","['Device', 'bunny', 'corn', 'eustachian', 'Listening', 'listen']","['Clef', 'Mentos', '\\u00c9mile', 'Souffle', 'perdre', 'Perdre']","['Parall\\u00e9l\\u00e9pip\\u00e8des', 'Moules', 'Huile', 'Patates', 'Patates', 'Patates']","['Sewing', 'Join', 'Clothes', 'Clothing', 'Edge', 'Edge']","['grian', 'goodtimeswithscar', 'Recluse', 'Crab', 'Recluse', 'Crab']"
Mystery Word,Moss,Gland,Pumpkin,Pizza,Candy,Cocktail,Frankenstein,Tattoo,P\u00e9tard,Chute,Music,Bulle,Minor,Schmuck,Pilot,King,Falco,Lion,Clou,Western,Schwanensee,Mountain,Guard,Poney,Anneau,Jungle,Karate,Cow,Cage,Cougar,Defense,Piq\u00fbre,Nail,Apple,Swimsuit,Donkey,Vacation,Chaussette,Casque,Quarter,Root,Mug,Beard,Fire,Leaf,Guard,Science,Puder,Dress,Storm,Club,Coin,Bar,Stone,Patron,Birthday,Envelope,Plastic,Card,Soap,Mill,Poker,Bouclier,Vegetable,Mus\u00e9e,Trailer,Rose,Couscous,Ear,Haleine,Frites,Seam,Hermit
Guess,fungus,Gland,pumpkin,Pizza,Candy,Cocktail,Frankenstein,Organ,Pistolet,Escalier,concert,Bulle,Minor,schmuck,Pilot,King,Falco,Lion,,Western,Schwan,Mountain,,Poney,Anneau,Jungle,Karate,cow,Cage,cheetah,,Piqure,Nail,Pumpkin,spa,Donkey,Beach,Chaussettes,Casque,mix,,Lens,,iron,Plants,guard,Science,Russ,,Onweer,Club,Coin,Bar,Stone,Coin,Birthday,Bag,Cosmetics,Card,Soap,Mill,Poker,Chevalier,Vegetable,Mus\u00e9e,Trailer,Rose,fufu,Ear,Chewinggum,Plat,Zip,Username
