ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61
Table Number,510480122,510234757,510315140,509758557,509865444,509932361,509545345,509780283,509355375,509709005,509667079,509480534,509085593,509284498,508722739,508497451,508984237,508632568,508908555,508740938,508600105,508619100,508423977,508116165,507862632,507789430,507832390,507759971,507141604,506713688,506997073,507298592,507052086,506127566,506189713,504783443,505178592,504670748,505203278,504721368,504215079,503906863,503521596,502153915,500879536,500762018,499939612,498240290,496926213,496712411,496076742,494977940,493769667,489469138,488379380,484123113,484682575,478416865,466081205,431028877,324381970
Move,['8'],['9'],['36'],['9'],['37'],['30'],['21'],['54'],['34'],['53'],['45'],['54'],['16'],['46'],['38'],['41'],['25'],['27'],['25'],['18'],['45'],['28'],['51'],['66'],['41'],['28'],['10'],['64'],['56'],['19'],['64'],['30'],['57'],['65'],['100'],['15'],['37'],['44'],['100'],['67'],['78'],['91'],['227'],['90'],['60'],['71'],['57'],['81'],['92'],['241'],['33'],['90'],['57'],['354'],['79'],['419'],['98'],['527'],['95'],['1089'],['1838']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode
Speed,Turn-based • 3 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 3 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 4 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+
Language,English,Deutsch,English,English,English,Français,Deutsch,Français,English,English,English,English,English,Français,Français,English,English,English,Deutsch,English,Français,English,English,English,English,English,English,English,Français,Deutsch,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Deutsch,English,English,English,English,English,English,English,English,Français,Français,English,English,Français,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Infinite,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Trailer', 'plough', 'semi', 'Farm', 'farmer']","['Kirche', 'W\\u00e4chterin', 'Feuerfalle', 'Parthenon', 'Hinduistischer', 'Karnak']","['film', 'theatre', 'Sins', 'Wins', 'Fancy', 'Flicks']","['pipe', 'Chewing', 'Chew', 'sanji', 'Roll', 'newport']","['jugglers', 'Tent', 'Arena', 'clowns', 'Clowns', 'clowns']","[""d'enter"", '...', 'attaque', '4temps', '\\u00c9l\\u00e9phant', 'Ivoire']","['Blau', 'Stachel', 'Frucht', 'Gartenfrucht']","['Definif', 'Dessin', 'peau', 'Aiguille', 'Encre', 'Encre']","['Italian', 'Aria', 'Figaro', 'Pavarotti', 'Rigoletto']","['Prawn', 'Seafood', 'Crustacean', 'Crackers']","['Skillet', 'Pizza', 'peter', 'Frying', 'All', 'Cookware']","['reusable', 'disposable', 'barbecue', 'necessity', 'paper', 'towel']","['Crab', 'Eremite', 'Loner', 'recluse', 'recluse']","['Idiot', '\\u00c9cureuil', 'Ch\\u00eane', 'P\\u00e9nis']","['Amplification', 'Muraille', 'Grossesse', 'Grossesse']","['one', 'Peal', 'Doorbell', 'Gollum', 'Boxe', 'Boxing']","['Now', 'Christmas', 'Birthday', 'Gift', 'Gift', 'Birthday']","['moat', 'Neuschwanstein', ""King's"", 'vALKENBURG', 'Rook', 'estate']","['Bleichen', 'Zucker', 'Schnee', 'Hell', 'Hell', 'Schnee']","['military', 'sleeve', 'school', 'cop', 'same', 'sameness']","['mayonnaise', 'Nordique', 'Crustac\\u00e9s', 'Krill', 'Ch\\u00e9tive', '\\u00c9crevisse']","['Just', 'treat', 'delicious', 'cake']","['Vault', 'Teller', 'money', 'account', 'savings', 'river']","['Megan', 'Sourgrapes', 'news', 'Coyote']","['Horse', 'Nazi', 'Herdenking', 'Loopgraaf', 'Pieuw', 'Duitsers']","['whale', 'Jetblue', 'television', 'profession', 'Aircraft', 'Aviatrix']","['spade', 'diamond', 'UNO', 'Deck']","['NATO', 'group', 'agreement', 'Coalition', 'pact', 'Pact']","['De', 'Pomme', 'de', 'pomme']","['Ohrloch', 'Gotthard', 'Dunkel', 'Geheim', 'Gothard', 'Agility']","['Chew', 'Cavity', 'Incisor', 'fairy', 'Incisor', 'fairy']","['Stanley', 'Ipkiss', 'Surgical', 'N95', 'surgeon', 'Zorro']","['Saturday', 'flu', 'Pitch', 'Thermometer', 'thermometer']","['Mail', 'letter', 'postage', 'Stamp', 'Stamped']","['Huge', 'Goliath', 'Fe-Fi-Fo-Fum', 'enormous', 'Beanstalk', 'Beanstalk']","['Cell', 'Jailbird', 'Jail', 'Jail']","['AM', 'FM', 'music', 'beatbox']","['Parthenon', 'Stonehenge', 'Genesis', 'Church']","['drawers', 'bosom', 'Hope', 'Trunk', 'Treasure', 'Treasure']","['Montb\\u0117liarde', 'Meuh', 'Ruminante', 'G\\u00e9nisse', 'Qui-rit', 'Taureau']","['monument', 'Underground', 'cross', 'Epitaph', 'cemetery', 'cemetery']","['Train', 'Railway', 'Gas', 'Bus', 'DS9', 'Transit']",['sherlock'],"['Carriage', 'Conductor', 'Steam', 'Choochoo', 'Choochoo']","['Regenbogen', 'Fabelwesen', 'Glitzer', 'Fantasiewesen']","['fork', 'clothing', 'Electricity', 'Grocery']","['Sacagawea', 'Nickel', 'flip-a', 'flip']","['Samsung', 'Alcyoneus', 'Pinwheel', 'Stars', 'Andromeda', 'Milky']","['fall', 'Projector', 'Chutes', 'skid', 'Playground', 'Park']","['Dr.', 'Sargent', 'Mill', 'Salt', 'bell', 'spicy']","['Eruption', 'Magma', 'Fire', 'Thickliquid', 'Floor', 'Floor']","['Matlock', 'Esquire', 'Lawyer', 'juris', 'barrister', 'barister']","['Arachnid', 'Widow', 'Charlotte', 'Charlotte']","['v\\u00e9lo', 'Guet', 'Pise', 'Nesles', 'Montparnasse', 'Ch\\u00e2teau']","['Porcelaine', 'baigneur', 'Corolle', 'vaudou', 'Matriochka']","['Squawk', 'Polly', ""pirate's"", 'pet', 'macaw', 'mimic']","['pizza', 'half', '15', '15minutes']","['Transsib\\u00e9rien', 'Gare', 'Locomotive', 'Wagon', 'Voyageur', 'Voyageur']","['Smalltalk', 'Topic', 'zacs', 'colder']","['figure', 'ice', 'Board', 'Roller', 'wheeled', 'shoes']","['ogie', 'yeah', 'Primaire', 'Maternelle', 'apprentissage', 'classe']"
Mystery Word,Tractor,Tempel,Cinema,Tobacco,Circus,D\u00e9fense,Beere,Tatouage,Opera,Shrimp,Pan,Napkin,Hermit,Gland,Enceinte,Ring,Present,Castle,Wei\u00df,Uniform,Crevette,Dessert,Bank,Fox,War,Pilot,Card,Alliance,Jus,Tunnel,Tooth,Mask,Fever,Envelope,Giant,Prison,Radio,Temple,Chest,Vache,Grave,Station,Detective,Train,Einhorn,Outlet,Coin,Galaxy,Slide,Pepper,Lava,Attorney,Spider,Tour,Poup\u00e9e,Parrot,Quarter,Train,Weather,Skate,\u00c9cole
Guess,tractor,Tempel,,Tobacco,circus,Defense,Seeigel,Tatoo,opera,shrimp,Pan,napkin,Hermit,Gland,Stereo,ring,Jesus,Castle,weiss,,Crevette,Dessert,Bank,immigrant,Oorlog,Pilot,Cards,Alliance,Voiture,Tunnel,teeth,Mask,fever,Stamp,giant,Prison,Radio,History,,Vache,grave,Station,Detective,Train,Einhorn,Store,buffalo,Galaxy,Ladder,Pepper,Volcano,Court,Spider,Tour,Poup\u00e9e,Parrot,,Train,Weather,skates,ecole
