ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55
Table Number,555658473,555651211,554992763,555385099,554976945,555049154,554914606,555037234,554903586,554158338,554270797,554327336,554340783,554237054,554044795,553905990,553847875,553033794,553762360,553370162,553700790,553584018,553182170,552748119,552788681,552902669,552834694,552744519,552712717,552511060,552395657,551736773,551020732,551030196,550189975,549768269,549212544,549154543,546084681,546165662,545876783,544337775,539937223,539412516,535201906,533993182,529393591,528436597,511221983,508130373,480055062,478416865,422619886,374138794,319065151
Move,['6'],['5'],['6'],['21'],['18'],['18'],['20'],['6'],['18'],['22'],['48'],['15'],['58'],['61'],['43'],['54'],['19'],['36'],['73'],['34'],['19'],['65'],['47'],['74'],['58'],['64'],['41'],['56'],['65'],['19'],['102'],['63'],['21'],['75'],['73'],['38'],['101'],['52'],['73'],['81'],['80'],['57'],['40'],['73'],['30'],['45'],['74'],['61'],['1465'],['1348'],['781'],['1363'],['854'],['2113'],['545']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Friendly mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 4 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,No time limit • with friends only,Turn-based • 1 move per 2 days (+,No time limit • with friends only,No time limit • with friends only
Language,Deutsch,Français,English,Français,Français,English,English,Français,English,English,English,English,English,Français,Français,Français,Deutsch,Deutsch,English,English,Français,English,Français,English,English,English,Français,English,English,English,English,English,Français,English,English,English,English,English,English,English,Français,Français,Deutsch,English,English,English,English,English,English,English,Deutsch,Français,English,English,English
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['wohnen', 'Vorgarten', 'Vom', 'Nikolaus', 'gemauert', 'bewohnbar']","['Comice', 'Crassane', 'fruit', 'conf\\u00e9rence']","['Solomon', 'Macarena', 'Music', 'Lyrics', 'Music', 'Lyrics']","['Bugs', 'Oreilles', 'Rongeur', 'Malin', 'P\\u00e2ques', 'P\\u00e2ques']","['Pinocchio', 'Lunettes', 'Trompe', 'tarin', 'Pif', 'Crochu']","['Music', 'chacha', 'Rumba', 'Lambada', 'Mambo', 'tutu']","['1917', 'Russian', 'Republic', 'Beatles', 'Coup', 'Coup']","['Granell', 'Oanea', 'soignant', 'Jivago', 'th\\u00e8se', 'house']","['Hot', 'Sahara', 'Rajasthan', 'Cactus', 'Gobi', 'Gobi']","['Florida', 'dundee', 'while', 'while']","['Nom', 'Brunch', 'Breakfast', 'Course', 'Deal', 'deal']","['Harbor', 'White', 'Oyster', 'Oyster']","['Mansion', 'Forum', 'Royal', 'Buckingham', 'Buckingham', 'Royal']","['amazonie', 'for\\u00eat', 'Livre', 'Mowgli']","['train', 'destination', 'Stop', 'Passengers']","['C\\u00f4te', 'poivre', 'Halong', 'Airelle', 'Fruit', 'Plage']","['Tiegerente', 'Mate', 'Vereinigung', 'Sandwich', 'Verein', 'Sandwich']","['Five', 'moonwalk', '-five', 'Itsbad', '5', 'Zombies']","['Planting', 'Vegetables', 'Plants', 'Place', 'Botanical', 'Butterfly']","['tazan', 'Amazon', 'Baloo', 'Wilderness']","['Color\\u00e9', 'Sud-am\\u00e9ricain', 'Mariachi', 'Couvre-chef', 'Parasol', 'Speedy']","['Hare', 'Donatello', 'shell', 'Reptile', 'Glasses', 'Species']","['bagages', 'rigide', 'Soute', 'V\\u00eatements']","['Legal', 'Study', 'Unsolved', 'suit', 'Phone', 'phone']","['Tumbleweed', 'Earp', 'Saloon', 'Movie']","['macbook', 'Gravity', 'McIntosh', ""ADAM'S""]","['S\\u00e9chage', 'Douche', 'De', 'Bain']","['Dip', 'starters', 'First', 'Shareables', 'Entree', 'Entree']","['Gunshots', 'Shotgun', 'train', 'Weapon', 'ammunition', 'Ammo']","['Dame', 'Wingspan', 'tweets', 'Feather', 'tweety', 'Tweety']","['Kirk', 'Chris', 'Spruce', 'cone', 'Freshener', 'Douglas']","['Ganesha', 'pachyderm', 'Trunk', 'Babar']","['Fille', 'Roi', 'Peach', 'Daisie']","['Organism', 'nucleus', 'service', 'mitosis', 'battery', 'Cage']","['failure', 'wired', 'terrorist', 'detonation', 'Atomic', 'Dynamite']","['Ponty', 'Harcsa', 'V\\u00edz', 'Finom']","['Trunk', 'mammal', 'grey', 'Ivory', 'Safari', 'Oliphant']","['Raised', 'head', 'Comforter', 'comforter']","['Grout', 'Bathroom', 'Carcassonne', 'Carcassonne']","['Georgia', 'fruit', 'Pit', 'nectarine', 'Fuzz']","['Citronnelle', 'Bouton', 'Chikungunya', 'Dengue', 'Tigre', 'Tigre']","['boucle', 'Sauron', 'goloum', 'Alliance', 'Alliance', 'alliance']","['Troubadix', 'Film', 'Obelix', 'Comic', 'Idefix', 'Idefix']","['Floor', 'Decoration', 'Below', 'Door']","['ocean', 'beach', 'Length', 'Surf', 'hello', 'water']","['Hemlock', 'Toxin', 'sick', 'Oak']","['snapchat', 'busters', 'Casper', 'Boo', 'boo', 'casper']","['APPENDAGE', 'Twig', 'Trolls', 'Trunk']","['curds', 'Gruy\\u00e8re', 'Big', 'Feta', 'Camembert']","['Greeting', 'Pokemon', 'tarot', 'SPades', 'Gambit', 'Hoyle']","['B\\u00e4ckerprodukt', 'Sauerteig', 'Nutella', 'Butter', 'Buttertr\\u00e4germaterial', 'Laib']","['Gaz', 'Exfoliant', 'N95', 'Zoro', 'Zorro', 'n95']","['X', 'Family', 'Secret', 'Agent']","['Broomstick', 'Cat', 'hazel', 'doctor']","['migjorn', 'gregal', 'Air', 'Movement']"
Mystery Word,Haus,Poire,Song,Lapin,Nez,Dance,Revolution,Docteur,Desert,Crocodile,Meal,Pearl,Palace,Jungle,Gare,Baie,Club,Jackson,Garden,Jungle,Sombrero,Tortoise,Valise,Case,Western,Apple,Serviette,Appetizer,Bullet,Bird,Pine,Elephant,Princesse,Cell,Bomb,Fish,Elephant,Bed,Tile,Peach,Moustique,Anneau,Asterix,Rug,Wave,Poison,Ghost,Branch,Cheese,Card,Brot,Masque,Spy,Witch,Wind
Guess,Haus,Poire,dance,Lapin,Nez,Dance,war,Docteur,Desert,crocodile,Meal,Pearl,Amphitheater,jungle,gare,,,MichaelJackson,garden,jungle,Sombrero,turtle,valise,Lawyer,Western,apple,Serviette,appetizer,canon,Bird,pine,Elephant,princesse,Genetics,bomb,Fish,Elephant,yeast,,peach,Moustique,Anneau,Asterix,carpet,wave,Poison,Ghost,tree,Cheese,Card,Brot,Mourarde,spy,witch,Wind
