ids,Scrapnumber1,Scrapnumber2,Scrapnumber3,Scrapnumber4,Scrapnumber5,Scrapnumber6,Scrapnumber7,Scrapnumber8,Scrapnumber9,Scrapnumber10,Scrapnumber11,Scrapnumber12,Scrapnumber13,Scrapnumber14,Scrapnumber15,Scrapnumber16,Scrapnumber17,Scrapnumber18,Scrapnumber19,Scrapnumber20,Scrapnumber21,Scrapnumber22,Scrapnumber23,Scrapnumber24,Scrapnumber25,Scrapnumber26,Scrapnumber27,Scrapnumber28,Scrapnumber29,Scrapnumber30,Scrapnumber31,Scrapnumber32,Scrapnumber33,Scrapnumber34,Scrapnumber35,Scrapnumber36,Scrapnumber37,Scrapnumber38,Scrapnumber39,Scrapnumber40,Scrapnumber41,Scrapnumber42,Scrapnumber43,Scrapnumber44,Scrapnumber45,Scrapnumber46,Scrapnumber47,Scrapnumber48,Scrapnumber49,Scrapnumber50,Scrapnumber51,Scrapnumber52,Scrapnumber53,Scrapnumber54,Scrapnumber55,Scrapnumber56,Scrapnumber57,Scrapnumber58,Scrapnumber59,Scrapnumber60,Scrapnumber61,Scrapnumber62,Scrapnumber63,Scrapnumber64,Scrapnumber65,Scrapnumber66,Scrapnumber67,Scrapnumber68,Scrapnumber69,Scrapnumber70,Scrapnumber71,Scrapnumber72,Scrapnumber73,Scrapnumber74,Scrapnumber75,Scrapnumber76,Scrapnumber77,Scrapnumber78,Scrapnumber79
Table Number,500574211,500560257,500425374,500188343,499617694,499807817,499535862,499536100,499434834,499015388,499137764,499143804,498895619,498984679,498946527,498763647,498320868,498548445,498527788,498332560,498436600,497811126,497675300,497697831,497724153,497510618,497407451,496405272,497091178,496533291,496883057,496863748,496474207,496712411,496466712,496352321,496296277,496180958,496017157,495869189,495984241,495122405,495349332,495143313,494781052,494522455,493675456,493453582,492255626,490945085,491092635,491305856,490280100,489469138,484682575,484435490,484195799,479677325,471793759,465912719,466086694,466081205,466083684,466084384,465731184,465664137,465664206,465668656,444471586,431028987,422619886,420552674,402108912,348302073,343894377,337346134,322726720,319065151,317609821
Move,['5'],['10'],['19'],['35'],['8'],['12'],['40'],['52'],['19'],['36'],['43'],['49'],['31'],['18'],['15'],['77'],['32'],['30'],['74'],['94'],['31'],['73'],['73'],['83'],['44'],['74'],['56'],['9'],['38'],['43'],['37'],['63'],['27'],['75'],['81'],['83'],['85'],['68'],['26'],['64'],['91'],['50'],['43'],['72'],['49'],['90'],['7'],['79'],['54'],['46'],['45'],['39'],['37'],['166'],['98'],['55'],['39'],['82'],['83'],['86'],['47'],['53'],['54'],['51'],['43'],['46'],['43'],['45'],['57'],['961'],['656'],['687'],['1416'],['2638'],['2608'],['4242'],['1214'],['420'],['1804']
Mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Normal mode,Friendly mode,Friendly mode
Speed,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 3 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Fast Turn-based • 24 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per 2 days (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 2 moves per day (+,Turn-based • 2 moves per day (+,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 2 moves per day (+,Fast Turn-based • 24 moves per day (+,No time limit • with friends only,Turn-based • 1 move per day (+,No time limit • with friends only,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,Turn-based • 1 move per day (+,Turn-based • 1 move per 2 days (+,Turn-based • 1 move per day (+,No time limit • with friends only,No time limit • with friends only,No time limit • with friends only
Language,Français,English,English,English,Français,English,Deutsch,Deutsch,English,English,English,English,Deutsch,English,Français,English,English,Français,English,Deutsch,Français,Deutsch,English,English,English,English,English,English,English,English,Français,English,Français,English,Français,English,Français,English,Français,Français,English,English,English,English,Deutsch,English,English,Deutsch,English,English,Deutsch,Français,Français,Français,English,English,Français,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,English,Français,English,English,English,English,Français
End,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite,Infinite
Clues,"['Fabriquant', 'Baguette', 'Artisan', 'Pain']","['esophagus', 'Swallow', 'Neck', 'Neck']","['Disney', 'Royalty', 'Young', 'Castle', 'Queen', 'Queen']","['Hem', 'Join', 'Line', 'Stiching']","['Succ\\u00e8s', 'Bricolage', 'recyclable', 'Boite', 'bo\\u00eete']","['span', 'over', 'Golden', 'Gate', 'Golden', 'Gate']","['satanarch\\u00e4ol\\u00fcgenialkoh\\u00f6llische', 'Aus', 'Michael', 'Schluss', 'vorbei', 'Fertig']","['Kunstform', 'Gem\\u00e4lde', 'Canvas', 'Pinsel']","['pastries', 'profession', 'Producer', '221b', 'Dozen', 'Dozen']","['Vivaldi', 'disco', 'mozart', 'Jazz', 'rythm', 'Rhythm']","['Snakes', 'Snake', 'Rungs', 'Rungs']","['Fleece', 'Llama', 'sheep', 'material', 'yarn', 'cashmere']","['Jahrmarkt', 'Vergn\\u00fcgungspark', 'Kirmes', 'Drehen', 'Kinder', 'Attraktion']","['Praline', 'witch', 'Nut', 'eyes', 'Nut', 'Eyes']","['Bl\\u00e9', 'Malt', 'Orge', 'Lait']","['Serra', 'Fischger\\u00e4t', 'Anaheim', 'Boreanaz', 'halo', 'Halo']","['praline', 'Galaxy', 'bittersweet', 'Brown']","['cuisine', 'jardin', 'Repas', 'Meuble']","['War', 'Implosion', 'Myself', 'Time', 'Kaboom', 'Blast']","['S\\u00e4nger', 'Volksbarde', 'Sonnenbrille', 'Ferch', 'Hannelore', 'Hannelore']","['Soldes', 'Neige', 'Vacances', 'D\\u00e9cembre', 'Janviers', 'Janvier']","['Citycar', 'Mitfahren', 'Busersatz', 'bestellen', 'Uber', 'Uber']","['Sk\\u00e1lm\\u00f6ld', 'Stam1na', 'brons', 'Doesjka', 'Muziekstijl', 'muziekgenre']","['zealot', 'Hazel', 'brazil', 'loony', 'pecan', 'pecans']","['\\u3048\\u3093\\u305f\\u304f', '\\u3058\\u3093\\u308d\\u3046', '\\u3058\\u3093\\u308d\\u3046', '\\u3058\\u3093\\u308d\\u3046']","['Plat\\u00e3o', 'Batman', 'troglodyte', 'Mammoth', 'damp', 'Echoing']","['Meek', 'Grist', 'Grindstone', 'Pepper', 'grinder', 'grinder']","['celluloid', 'Ebert', 'Kodak', 'screen', 'movie', 'Movie']","['Shovel', 'Shed', 'Box', 'Level', 'Kit', 'Kit']","['sky', 'Full', 'Ass', 'eclipse', 'lunar', 'lunar']","['Grappe', 'Bananes', 'Maigrir', 'Alimentaire']","['Blade', 'sallow', 'maple', 'maple', 'maple', 'maple']","['Clafoutis', 'dessert', 'Onion', 'Tatin', 'Tatin', 'Tatin']","['Clegane', 'Matterhorn', 'Denali', 'Shasta', 'Dew', 'Momma']","['D\\u00e9tartrage', 'emploi', 'Stomatologue', 'Bagues', 'Arracheur', 'dentier']","['Hut', 'Hawai', 'calzone', 'italy', 'pepperoni', 'Pepperoni']","['Compeed', 'Eclairage', 'Led', 'cloque', 'Id\\u00e9e', 'Id\\u00e9e']","['guided', 'wildlife', 'View', 'Animals', 'Natural', 'Exploration']","['Embouteillage', 'Voiture', 'fermeture', 'liege']",['rouge'],"['Shopping', 'Sale', 'Designer', 'power', 'discount', 'Plug']","['Mane', 'Fur', 'tresses', 'spray']","['Glass', 'Toe', 'Hint', 'Money']","['Underground', 'prison', 'Crawl', 'cellar', 'castle', 'Castle']","['Magma', 'Vesuv', 'Lava', 'Ausbrechen', 'Eifel', 'Feuerberg']","['Carpenter', 'Fuzzy', 'Apiary', 'Hive', 'Hive']","['Thermostat', 'Enforcement', 'Sun', 'Wave']","['unendlich', 'Vergangenheit', 'Schulfach', 'Schulfach']","['Shelter', 'Sleep', 'Pitched', 'Camping', 'Camping', 'Camping']","['Juliet', 'Dag', 'Luiedag', 'Strijken']","['Fremdgesteuert', 'Willenlos', 'Puppe', 'Puppenspieler']","['Fanons', 'Bleue', 'Pinocchio', 'Jonas', 'Soutien-gorge', 'Poisson']","['RTL', 'd\\u00e9part', 'Sacoche', 'Bagage', 'Bagage', 'Bagage']","['Bose', 'baffle', 'ampli', 'Bluetooth', 'Fortification', 'Accouchement']","['pizza', 'half', '15', '15minutes']","['Beer', 'Tree', 'Anchor', 'Beginning', 'cause', 'ginseng']","['Jaune', 'Colis', 'D\\u00e9m\\u00e9nagement', 'd\\u00e9m\\u00e9nagement', 'D\\u00e9m\\u00e9nagement']","['Mouth', 'Policeman', 'block', 'Defend', 'Protect', 'Security']","['Slime', 'bundt', 'toxin', 'form', 'Moist', 'mildew']","['Saddle', 'Equestria', 'Small', 'Equine']","['Devo', 'hit', ""Indy's"", 'Weapon']","['Headwear', 'Headdress', ""King's"", 'Kingly']","['Cigarette', 'Plant', 'Maracaibo', 'trades-good']","['Medical', 'Facility', ""Patient's"", 'Building']","['DBZ', 'Villain', 'Prison', 'Room']","['Fermented', 'Grape', 'Viticulture', 'Product']","['Eden', 'Island-', 'Two', 'Tickets']","['Favorite', 'Theme', 'Libertalia', 'Crew']","['Carrot', 'pepper', 'Asparagus', 'Celery']","['Swanson', 'Handlebar', 'Moe', 'muttonchops']","['up', 'Code', 'Wear', 'Clothes']","['baking', 'gun', 'icing', 'baby', 'explosive', 'dust']","['Gift', 'Tense', 'Delibird', 'now', 'Now', 'now']","['Bois', 'Mariguette', 'M\\u00fbre', 'Cassis', 'Gariguette', 'Gariguette']","['Taylor', 'Bash', 'Live', 'Music']","['Carrot', 'orange.dildo', 'orange', 'vegetable', 'cake']","['Full', 'Square', 'Door', 'Terraced', 'Home', 'Home']","['3D', 'square', 'rubik', '^3']","['Donatello', 'mus\\u00e9e', 'Tuyau', 'Splinter', 'Rat', 'Rat']"
Mystery Word,Boulanger,Throat,Princess,Seam,Carton,Bridge,Ende,Malerei,Baker,Music,Ladder,Wool,Karussell,Hazel,C\u00e9r\u00e9ale,Angel,Chocolate,Table,Bomb,Heino,Hiver,Taxi,Metal,Nut,Knight,Cave,Mill,Film,Tool,Moon,R\u00e9gime,Leaf,Tarte,Mountain,Dentiste,Pizza,Ampoule,Safari,Bouchon,Flamme,Outlet,Hair,Tip,Dungeon,Vulkan,Bee,Heat,Geschichte,Tent,Sunday,Marionette,Baleine,Valise,Enceinte,Quarter,Root,Carton,Guard,Mold,Pony,Whip,Crown,Tobacco,Hospital,Cell,Wine,Paradise,Pirate,Vegetable,Mustache,Dress,Powder,Present,Fraise,Concert,Carrot,House,Cube,\u00c9go\u00fbt
Guess,Boulanger,Throat,Princess,Sew,carton,End,Ende,Malen,baker,Music,Treasure,Wool,Karussell,halloween,C\u00e9r\u00e9ale,Mountains,Chocolate,Barbecue,bomb,Heino,Hiver,Taxi,metal,Nut,table,Cave,Ground,film,Ground,moon,Fruit,,G\u00e2teau,mountain,Dent,Pizza,Ampoule,zoo,Bouchon,Sang,Stylist,Hair,Pochacco,basement,,bee,,Gegenwart,Bed,Sunday,Marionette,Baleine,valise,Enceinte,,,Poste,guard,mold,horse,Whip,Bonnet,Tobacco,Hospital,Cell,Wine,Paradise,Pirate,Vegetable,Mustache,Formal,Sugar,,Fraise,Concert,carrot,House,Cube,\u00c9gouts
